
P1_elbow_lP1_whole_dist_traveled	P1_shoulder_lP1_whole_dist_traveled	P1_headP1_whole_dist_traveled	P1_hand_lP1_whole_dist_traveled	P1_hand_rP1_whole_dist_traveled	P1_elbow_rP1_whole_dist_traveled	P1_shoulder_rP1_whole_dist_traveled
155.510	97.717	518.569	682.293	636.898	129.816	81.374
156.218	98.145	518.793	683.827	638.955	129.816	81.374
156.218	98.510	519.019	685.291	640.812	130.170	81.374
156.218	98.837	519.019	686.894	642.732	130.465	81.661
156.533	99.182	519.410	688.545	644.479	130.465	81.661
156.533	99.440	519.410	690.372	646.287	130.465	81.876
156.743	99.667	519.798	692.070	648.184	130.733	81.876
156.743	99.667	520.012	693.853	650.174	130.733	82.120
157.071	99.971	520.236	695.625	652.190	130.935	82.120
157.275	99.971	520.468	697.293	654.377	130.935	82.344
157.507	99.971	520.724	699.107	656.538	131.135	82.344
157.780	100.249	521.001	700.866	658.808	131.135	82.567
158.009	100.249	521.297	702.587	661.053	131.135	82.567
158.234	100.249	521.643	704.276	663.189	131.447	82.774
158.452	100.249	521.977	705.827	665.253	131.447	82.774
158.662	100.249	522.328	707.381	667.393	131.648	82.774
158.862	100.249	522.707	708.971	669.199	131.648	83.021
158.862	100.249	523.071	710.540	670.723	131.648	83.021
159.192	100.514	523.385	712.141	672.435	131.961	83.021
159.192	100.514	523.715	713.758	674.049	131.961	83.021
159.192	100.884	524.098	715.570	675.652	132.230	83.288
159.461	101.189	524.460	717.435	677.442	132.230	83.288
159.461	101.516	524.809	719.494	679.260	132.489	83.288
159.717	101.852	525.111	721.748	681.240	132.489	83.288
159.717	102.194	525.382	724.044	683.212	132.741	83.288
160.064	102.497	525.653	726.083	685.364	132.741	83.288
160.064	102.774	525.893	728.382	687.534	132.974	83.538
160.321	102.774	526.113	730.617	689.639	133.199	83.538
160.321	103.156	526.369	732.836	691.860	133.199	83.538
160.321	103.156	526.584	735.169	694.061	133.541	83.792
160.558	103.531	526.790	737.494	696.411	133.541	83.792
160.558	103.765	527.017	739.903	698.573	133.915	83.792
160.893	104.045	527.235	742.715	700.865	134.143	84.089
161.304	104.351	527.235	744.366	703.128	134.374	84.089
161.304	104.560	527.605	746.432	705.203	134.374	85.008
161.654	104.774	527.605	748.606	707.200	134.832	85.008
161.654	104.774	527.897	750.791	709.233	135.164	85.429
161.944	105.130	527.897	752.716	711.215	135.516	85.631
161.944	105.130	528.112	754.311	713.106	135.865	86.267
162.263	105.461	528.112	755.880	715.148	136.153	86.267
162.263	105.461	528.112	757.121	717.454	136.459	86.683
162.501	105.722	528.342	758.193	719.671	136.766	87.465
162.501	105.722	528.342	759.178	721.915	137.142	87.847
162.501	105.925	528.342	760.037	724.232	137.552	88.250
162.818	105.925	528.562	760.893	726.462	137.943	88.607
162.818	105.925	528.562	761.710	728.353	138.397	88.903
163.238	105.925	528.802	762.528	730.373	138.839	89.208
163.238	106.149	528.802	763.512	731.858	139.323	89.641
163.587	106.149	529.053	764.749	733.025	139.777	90.103
163.587	106.422	529.053	766.076	733.816	140.192	90.503
163.587	106.422	529.345	767.507	734.068	140.567	90.943
163.872	106.680	529.345	768.746	734.454	140.907	91.341
163.872	106.680	529.621	770.265	735.284	141.211	91.748
164.373	106.906	529.621	771.547	736.726	141.674	92.228
164.373	106.906	529.926	773.147	738.531	141.674	92.584
164.373	106.906	529.926	774.830	740.522	141.674	92.890
164.620	106.906	530.206	776.613	742.684	141.674	93.153
164.620	107.130	530.206	778.492	744.997	141.943	93.370
164.620	107.130	530.480	780.970	747.342	142.195	93.370
164.974	107.130	530.480	783.198	749.713	142.525	93.666
165.251	107.358	530.701	785.685	752.230	142.944	93.666
165.566	107.358	530.701	787.655	754.800	143.470	93.666
165.931	107.590	530.906	789.539	757.400	144.107	93.884
166.257	107.590	530.906	791.038	760.049	144.733	93.884
166.510	107.590	531.115	792.386	762.554	145.340	94.112
166.510	107.590	531.115	793.697	764.931	145.792	94.112
166.780	107.590	531.325	794.882	767.082	146.236	94.454
166.780	107.590	531.325	795.969	769.071	146.665	94.687
166.780	107.812	531.581	797.104	770.785	147.059	94.959
167.075	107.812	531.581	798.211	772.387	147.456	95.233
167.075	107.812	531.909	799.250	773.821	147.776	95.471
167.311	108.112	531.909	800.435	775.084	148.020	95.713
167.311	108.324	532.322	801.421	776.250	148.241	95.929
167.311	108.567	532.581	802.509	777.257	148.476	95.929
167.311	108.887	532.835	803.528	778.072	148.476	96.287
167.549	109.220	533.124	804.573	778.857	148.835	96.287
167.549	109.550	533.443	805.607	779.582	148.835	96.524
167.549	109.817	533.730	806.726	780.313	148.835	96.524
167.773	109.817	534.036	807.751	781.044	148.835	96.761
167.773	110.226	534.359	808.603	781.885	148.835	96.761
167.773	110.226	534.706	809.338	782.792	148.835	96.761
167.773	110.649	535.056	810.112	783.503	148.835	97.043
167.974	110.859	535.406	810.797	784.118	148.835	97.043
167.974	111.063	535.768	811.270	784.713	149.114	97.263
167.974	111.063	536.115	811.686	785.250	149.114	97.263
167.974	111.388	536.449	812.111	785.729	149.350	97.263
167.974	111.388	536.779	812.547	786.320	149.350	97.524
168.188	111.610	537.100	813.032	786.933	149.593	97.524
168.188	111.610	537.379	813.519	787.682	149.593	97.759
168.188	111.610	537.674	814.048	788.481	149.906	97.759
168.188	111.861	537.925	814.558	789.257	150.126	97.995
168.188	111.861	538.185	815.007	790.086	150.126	97.995
168.424	112.131	538.444	815.452	790.959	150.515	98.292
168.424	112.131	538.702	816.037	791.958	150.750	98.292
168.675	112.410	538.991	816.756	793.266	150.973	98.663
168.675	112.410	539.301	817.336	794.428	151.217	98.874
168.878	112.410	539.592	817.850	795.765	151.464	99.079
168.878	112.410	539.872	818.302	797.238	151.758	99.079
168.878	112.410	540.144	818.584	798.589	152.067	99.407
168.878	112.688	540.436	818.584	800.028	152.414	99.407
169.136	112.900	540.702	818.790	801.502	152.784	99.407
169.136	113.118	540.961	819.186	803.017	153.092	99.407
169.136	113.362	541.238	819.639	804.498	153.429	99.407
169.136	113.583	541.540	820.311	806.007	153.764	99.609
169.136	113.788	541.816	821.182	807.398	154.014	99.609
169.395	113.788	542.138	822.119	808.721	154.248	99.609
169.395	114.064	542.464	823.157	809.973	154.248	99.609
169.722	114.064	542.805	824.240	811.105	154.568	99.822
169.722	114.269	543.148	825.240	812.060	154.568	99.822
170.112	114.269	543.501	826.152	813.183	154.568	99.822
170.112	114.500	543.836	827.106	814.223	154.568	100.089
170.470	114.500	544.184	827.913	815.419	154.568	100.089
170.470	114.713	544.533	828.869	816.487	154.568	100.089
170.845	114.713	544.883	829.899	817.462	154.882	100.340
171.058	114.921	545.435	830.836	818.304	155.117	100.340
171.277	114.921	545.834	831.756	818.759	155.404	100.570
171.508	115.218	546.217	832.712	819.041	155.625	100.570
171.731	115.218	546.591	833.579	819.041	155.856	100.784
171.731	115.623	546.912	834.169	819.041	155.856	100.784
172.073	115.623	547.238	834.645	819.338	156.134	100.784
172.073	115.975	547.557	835.077	819.651	156.134	101.053
172.320	115.975	547.885	835.571	820.065	156.134	101.053
172.320	116.297	548.224	835.945	820.487	156.134	101.053
172.320	116.297	548.549	836.377	820.928	156.336	101.261
172.320	116.607	548.879	836.883	821.341	156.336	101.261
172.320	116.607	549.248	837.356	821.719	156.336	101.261
172.320	116.887	549.573	837.823	822.080	156.336	101.261
172.540	116.887	549.891	838.333	822.479	156.336	101.476
172.540	117.124	550.164	838.911	822.961	156.336	101.476
172.540	117.124	550.448	839.590	823.543	156.336	101.476
172.540	117.410	550.709	840.310	824.209	156.336	101.681
172.540	117.410	550.944	841.096	824.946	156.336	101.681
172.540	117.706	551.146	842.075	825.841	156.336	101.681
172.791	117.706	551.382	843.112	826.823	156.630	101.681
172.791	117.942	551.590	844.143	828.070	156.630	101.946
172.791	117.942	551.811	845.483	829.267	156.881	101.946
172.791	118.144	552.083	846.732	830.664	156.881	101.946
173.003	118.144	552.326	848.120	832.065	157.112	101.946
173.003	118.144	552.599	849.386	833.719	157.112	102.177
173.003	118.417	552.946	850.865	835.319	157.408	102.177
173.003	118.417	553.357	852.210	837.058	157.408	102.177
173.214	118.679	553.831	853.730	838.893	157.648	102.459
173.214	118.679	554.401	855.096	840.706	157.648	102.459
173.214	119.013	555.319	856.412	842.395	157.648	102.736
173.419	119.013	556.161	857.818	844.207	157.888	102.736
173.419	119.341	557.034	859.045	845.900	157.888	103.044
173.419	119.341	558.119	860.220	847.381	157.888	103.044
173.419	119.693	559.298	861.432	848.984	158.121	103.372
173.636	119.693	560.529	862.608	850.415	158.121	103.574
173.636	120.051	561.754	863.884	851.899	158.121	103.798
173.636	120.051	563.133	865.055	853.382	158.394	104.014
173.636	120.358	564.457	866.307	854.672	158.394	104.231
173.885	120.358	565.877	867.693	856.106	158.625	104.231
173.885	120.651	567.319	869.072	857.334	158.625	104.593
173.885	120.651	568.922	870.519	858.698	159.618	104.593
174.145	120.947	570.433	871.941	859.830	159.618	104.918
174.145	120.947	572.068	873.305	860.946	159.907	104.918
174.145	121.183	573.693	874.754	861.868	159.907	105.285
174.145	121.183	575.250	876.000	862.807	159.907	105.285
174.403	121.183	576.812	877.611	863.658	160.182	105.603
174.403	121.412	578.352	878.864	864.390	160.182	105.603
174.403	121.412	579.809	879.784	864.979	160.182	105.815
174.700	121.633	581.256	880.778	865.495	160.182	105.815
174.700	121.633	582.547	881.598	865.942	160.443	105.815
174.700	121.840	583.837	882.250	866.295	160.443	105.815
174.700	121.840	585.062	882.685	866.654	160.443	106.024
174.700	121.840	586.171	882.989	867.120	160.443	106.024
174.700	122.115	587.168	883.335	867.652	160.443	106.024
174.700	122.115	588.171	883.714	868.123	160.647	106.024
174.700	122.115	589.119	884.153	868.513	160.647	106.024
174.700	122.363	589.974	884.607	868.908	160.647	106.312
174.700	122.363	590.902	885.020	869.264	161.622	106.312
174.938	122.363	591.656	885.385	869.578	161.622	106.629
174.938	122.694	592.369	885.637	869.948	161.622	106.629
174.938	122.905	592.965	885.637	870.343	161.910	106.927
175.161	123.120	593.437	885.873	870.792	161.910	106.927
175.161	123.414	593.827	885.873	871.212	161.910	107.263
175.367	123.696	594.158	886.155	871.602	161.910	107.263
175.367	124.008	594.414	886.359	871.884	161.910	107.579
175.634	124.281	594.635	886.563	872.103	162.152	107.579
175.634	124.545	594.635	886.563	872.103	162.152	107.964
175.917	124.782	595.024	886.908	872.342	162.152	108.172
175.917	125.060	595.227	886.908	872.342	162.372	108.172
176.132	125.303	595.440	887.262	872.602	162.372	108.582
176.132	125.584	595.440	887.262	872.820	162.372	108.582
176.132	125.891	595.787	887.629	872.820	162.609	108.896
176.350	126.155	596.031	887.629	873.144	162.609	108.896
176.350	126.382	596.335	887.957	873.144	162.609	109.195
176.350	126.382	596.656	887.957	873.144	162.609	109.195
176.350	126.753	597.015	888.177	873.371	162.609	109.195
176.350	126.753	597.426	888.177	873.371	162.609	109.495
176.350	127.035	597.863	888.177	873.371	162.609	109.495
176.570	127.035	598.306	888.416	873.371	162.609	109.698
176.570	127.248	598.854	888.416	873.610	162.810	109.698
176.570	127.248	599.434	888.635	873.610	162.810	109.698
176.570	127.248	599.998	888.635	873.610	162.810	109.903
176.570	127.451	600.544	888.635	873.610	162.810	109.903
176.570	127.451	601.086	888.867	873.810	162.810	109.903
176.570	127.451	601.716	888.867	873.810	162.810	109.903
176.570	127.451	602.260	888.867	873.810	162.810	110.110
176.570	127.451	602.752	889.097	873.810	162.810	110.110
176.805	127.451	603.232	889.097	873.810	162.810	110.110
176.805	127.451	603.601	889.097	874.018	162.810	110.110
176.805	127.451	603.979	889.318	874.018	163.011	110.339
176.805	127.451	604.333	889.318	874.018	163.011	110.339
176.805	127.670	604.688	889.318	874.279	163.011	110.339
176.805	127.670	604.991	889.318	874.279	163.011	110.339
177.017	127.670	605.270	889.522	874.279	163.011	110.544
177.017	127.670	605.493	889.522	874.279	163.011	110.544
177.017	127.670	605.703	889.522	874.482	163.011	110.544
177.017	127.670	605.703	889.740	874.482	163.011	110.544
177.017	127.910	606.071	889.740	874.482	163.011	110.803
177.017	127.910	606.071	889.740	874.482	163.011	110.803
177.017	127.910	606.449	889.740	874.482	163.011	110.803
177.017	128.163	606.449	889.740	874.748	163.011	110.803
177.017	128.163	606.811	889.942	874.748	163.011	110.803
177.017	128.163	606.811	889.942	874.748	163.011	111.061
177.017	128.430	607.109	890.249	875.013	163.011	111.061
177.017	128.430	607.109	890.249	875.013	163.011	111.061
177.017	128.430	607.390	890.609	875.292	163.011	111.061
177.017	128.723	607.390	890.609	875.292	163.011	111.061
177.228	128.723	607.390	890.916	875.610	163.011	111.275
177.228	128.952	607.673	890.916	875.610	163.011	111.275
177.228	128.952	607.673	891.191	875.890	163.011	111.275
177.228	129.162	607.673	891.191	875.890	163.011	111.275
177.228	129.162	607.972	891.429	876.119	163.011	111.275
177.228	129.385	607.972	891.429	876.119	163.011	111.513
177.228	129.385	607.972	891.429	876.119	163.218	111.513
177.228	129.385	608.274	891.654	876.348	163.218	111.513
177.228	129.673	608.274	891.654	876.348	163.218	111.513
177.228	129.673	608.510	891.654	876.348	163.218	111.513
177.432	129.673	608.510	891.654	876.348	163.218	111.726
177.432	129.673	608.510	891.879	876.577	163.218	111.726
177.432	129.673	608.780	891.879	876.577	163.218	111.726
177.432	129.673	608.780	891.879	876.577	163.218	111.726
177.432	129.894	608.780	891.879	876.577	163.218	111.726
177.432	129.894	608.780	892.085	876.577	163.218	111.951
177.432	129.894	609.009	892.085	876.577	163.218	111.951
177.432	129.894	609.009	892.085	876.577	163.218	111.951
177.432	129.894	609.009	892.085	876.794	163.218	111.951
177.432	129.894	609.223	892.085	876.794	163.218	111.951
177.432	129.894	609.223	892.085	876.794	163.218	111.951
177.432	130.097	609.223	892.085	876.794	163.218	111.951
177.432	130.097	609.451	892.297	876.794	163.218	112.167
177.432	130.097	609.451	892.297	876.794	163.218	112.167
177.432	130.097	609.661	892.297	876.794	163.218	112.167
177.432	130.097	609.661	892.297	877.015	163.218	112.167
177.432	130.097	609.958	892.557	877.015	163.218	112.167
177.432	130.097	609.958	892.557	877.015	163.218	112.167
177.657	130.097	610.361	892.761	877.304	163.218	112.167
177.657	130.097	610.583	892.761	877.304	163.218	112.383
177.657	130.097	610.851	892.996	877.582	163.218	112.383
177.657	130.097	611.091	892.996	877.582	163.218	112.383
177.657	130.097	611.345	893.247	877.853	163.218	112.383
177.657	130.315	611.583	893.247	877.853	163.218	112.383
177.865	130.315	611.887	893.490	878.081	163.218	112.612
177.865	130.315	612.180	893.490	878.081	163.218	112.612
177.865	130.315	612.506	893.773	878.081	163.218	112.612
177.865	130.315	612.940	893.773	878.298	163.444	112.612
177.865	130.516	613.435	894.024	878.298	163.444	112.612
177.865	130.516	613.875	894.024	878.298	163.444	112.817
177.865	130.516	614.353	894.024	878.530	163.444	112.817
177.865	130.516	614.821	894.280	878.530	163.444	112.817
178.078	130.516	615.323	894.280	878.530	163.444	112.817
178.078	130.516	615.886	894.280	878.530	163.444	112.817
178.078	130.516	616.499	894.481	878.530	163.444	112.817
178.078	130.516	617.139	894.481	878.530	163.444	112.817
178.078	130.516	617.743	894.481	878.753	163.444	112.817
178.078	130.516	618.389	894.481	878.753	163.444	113.019
178.078	130.516	619.074	894.481	878.753	163.650	113.019
178.078	130.516	619.790	894.481	878.964	163.650	113.019
178.078	130.516	620.448	894.728	878.964	163.650	113.019
178.078	130.516	621.130	894.728	879.179	163.650	113.019
178.078	130.516	621.921	894.728	879.179	163.650	113.019
178.305	130.516	622.636	894.935	879.381	163.650	113.019
178.305	130.722	623.275	894.935	879.381	163.650	113.019
178.305	130.722	623.917	894.935	879.586	163.650	113.019
178.305	130.722	624.557	894.935	879.586	163.650	113.019
178.305	130.722	625.258	895.169	879.586	163.880	113.019
178.305	130.722	625.870	895.169	879.800	163.880	113.019
178.305	130.722	626.473	895.169	879.800	163.880	113.019
178.305	130.722	627.166	895.434	879.800	163.880	113.019
178.305	130.722	627.832	895.434	879.800	163.880	113.019
178.305	130.722	628.744	895.434	879.800	163.880	113.249
178.305	130.722	629.401	895.722	879.800	163.880	113.249
178.305	130.722	630.074	895.722	879.800	163.880	113.249
178.305	130.722	630.803	895.951	879.800	163.880	113.249
178.305	130.722	631.464	895.951	879.800	163.880	113.249
178.305	130.950	632.049	896.184	879.800	163.880	113.249
178.508	130.950	632.651	896.184	880.011	163.880	113.508
178.508	130.950	633.328	896.458	880.011	163.880	113.508
178.508	130.950	633.921	896.458	880.011	163.880	113.508
178.508	130.950	634.472	896.727	880.011	163.880	113.508
178.508	130.950	634.995	896.727	880.011	163.880	113.738
178.508	131.157	635.467	897.002	880.011	163.880	113.738
178.508	131.157	635.901	897.002	880.011	163.880	113.738
178.508	131.157	636.694	897.002	880.011	163.880	113.738
178.508	131.157	637.073	897.267	880.011	164.081	113.738
178.508	131.362	637.445	897.267	880.011	164.081	113.738
178.508	131.362	637.778	897.267	880.011	164.081	113.738
178.508	131.362	638.046	897.267	880.011	164.081	113.738
178.508	131.362	638.332	897.267	880.011	164.081	113.941
178.508	131.362	638.631	897.267	880.011	164.081	113.941
178.508	131.362	638.910	897.267	880.011	164.081	113.941
178.508	131.362	639.152	897.267	880.011	164.081	113.941
178.508	131.362	639.421	897.267	880.011	164.081	113.941
178.508	131.604	639.665	897.483	880.011	164.081	113.941
178.508	131.604	639.880	897.483	880.011	164.081	114.186
178.712	131.604	640.124	897.483	880.283	164.283	114.186
178.712	131.604	640.359	897.483	880.283	164.283	114.186
178.712	131.604	640.586	897.691	880.514	164.283	114.186
178.712	131.604	640.823	897.691	880.514	164.283	114.186
178.712	131.828	641.053	897.691	880.514	164.283	114.400
178.712	131.828	641.322	897.691	880.514	164.283	114.400
178.712	131.828	641.579	897.691	880.514	164.283	114.400
178.712	131.828	641.907	897.915	880.514	164.283	114.400
178.712	131.828	642.224	897.915	880.514	164.283	114.400
178.712	131.828	642.544	897.915	880.514	164.283	114.400
178.712	131.828	642.887	897.915	880.756	164.283	114.400
178.712	131.828	643.219	897.915	880.756	164.283	114.400
178.712	131.828	643.540	897.915	880.756	164.283	114.619
178.712	131.828	643.853	897.915	880.756	164.283	114.619
178.712	132.074	644.168	897.915	880.756	164.283	114.619
178.712	132.074	644.475	897.915	880.756	164.283	114.619
178.712	132.074	644.763	897.915	880.756	164.283	114.619
178.712	132.074	645.073	897.915	880.756	164.283	114.619
178.712	132.074	645.376	898.137	880.756	164.283	114.619
178.712	132.074	645.634	898.137	880.756	164.283	114.619
178.917	132.074	645.863	898.137	880.756	164.283	114.619
178.917	132.281	646.101	898.137	880.756	164.283	114.619
178.917	132.281	646.330	898.137	880.756	164.283	114.619
178.917	132.281	646.562	898.137	880.756	164.283	114.619
178.917	132.281	646.816	898.137	880.756	164.283	114.619
178.917	132.281	647.072	898.137	880.756	164.283	114.619
178.917	132.281	647.346	898.344	880.756	164.283	114.619
178.917	132.511	647.651	898.344	880.756	164.283	114.619
178.917	132.511	647.996	898.344	880.756	164.283	114.619
178.917	132.511	648.342	898.344	880.756	164.283	114.619
178.917	132.511	648.697	898.563	880.966	164.283	114.619
178.917	132.511	649.060	898.563	880.966	164.283	114.850
178.917	132.511	649.456	898.563	880.966	164.283	114.850
178.917	132.716	649.817	898.563	880.966	164.283	114.850
179.126	132.716	650.209	898.563	880.966	164.283	114.850
179.126	132.716	650.596	898.776	881.206	164.283	114.850
179.126	132.716	651.027	898.776	881.206	164.283	114.850
179.126	132.716	651.438	898.776	881.206	164.283	114.850
179.126	132.716	651.880	898.776	881.206	164.283	114.850
179.126	132.954	652.260	898.776	881.206	164.283	114.850
179.126	132.954	652.658	898.776	881.206	164.283	115.077
179.126	132.954	653.066	898.776	881.206	164.283	115.077
179.126	132.954	653.434	898.981	881.206	164.283	115.077
179.126	132.954	653.799	898.981	881.206	164.283	115.077
179.126	132.954	654.176	898.981	881.411	164.283	115.077
179.126	133.176	654.541	899.190	881.411	164.283	115.077
179.126	133.176	654.886	899.190	881.411	164.283	115.077
179.126	133.176	655.224	899.190	881.411	164.283	115.312
179.126	133.176	655.562	899.190	881.411	164.283	115.312
179.126	133.176	655.900	899.190	881.411	164.283	115.312
179.126	133.176	656.196	899.190	881.411	164.701	115.312
179.126	133.404	656.520	899.190	881.411	164.701	115.312
179.126	133.404	656.828	899.190	881.411	164.701	115.312
179.126	133.404	657.075	899.190	881.411	164.701	115.312
179.126	133.404	657.303	899.190	881.411	164.701	115.312
179.126	133.404	657.571	899.190	881.411	164.701	115.312
179.126	133.404	657.571	899.407	881.411	164.701	115.514
179.126	133.644	658.009	899.407	881.411	164.701	115.514
179.327	133.644	658.247	899.407	881.411	164.701	115.514
179.327	133.644	658.498	899.407	881.411	164.701	115.514
179.327	133.644	658.772	899.407	881.411	164.701	115.514
179.327	133.871	659.060	899.682	881.411	164.701	115.514
179.327	133.871	659.317	899.682	881.616	164.701	115.514
179.327	133.871	659.619	899.682	881.616	164.701	115.514
179.327	133.871	659.905	899.682	881.616	164.701	115.514
179.327	134.079	660.212	899.682	881.616	164.701	115.747
179.327	134.079	660.484	899.682	881.616	164.701	115.747
179.327	134.079	660.739	899.883	881.616	164.701	115.747
179.327	134.079	660.973	899.883	881.616	164.701	115.747
179.327	134.319	661.215	899.883	881.616	164.701	115.747
179.327	134.319	661.443	899.883	881.616	164.701	115.747
179.327	134.319	661.694	899.883	881.826	164.701	115.747
179.327	134.628	661.927	899.883	881.826	164.701	115.950
179.327	134.628	662.157	899.883	881.826	164.701	115.950
179.538	134.628	662.385	899.883	881.826	164.701	115.950
179.538	134.899	662.602	900.084	881.826	164.701	115.950
179.538	134.899	662.602	900.084	881.826	165.074	115.950
179.538	135.182	662.972	900.084	881.826	165.074	116.212
179.538	135.182	663.185	900.084	882.040	165.074	116.212
179.538	135.508	663.185	900.084	882.040	165.074	116.212
179.538	135.508	663.580	900.084	882.040	165.074	116.464
179.538	135.884	663.810	900.294	882.040	165.484	116.464
179.538	136.086	664.046	900.294	882.040	165.835	116.464
179.538	136.086	664.252	900.294	882.040	166.216	116.739
179.755	136.428	664.475	900.294	882.040	166.216	116.739
179.755	136.428	664.686	900.294	882.247	166.216	116.739
179.755	136.761	664.889	900.502	882.247	166.216	116.968
179.755	136.761	665.103	900.502	882.247	166.216	116.968
179.986	137.062	665.103	900.502	882.247	166.216	116.968
179.986	137.062	665.508	900.706	882.516	166.557	117.197
179.986	137.385	665.713	900.706	882.516	166.557	117.197
179.986	137.385	665.713	900.706	882.516	166.557	117.197
