Head_X	Head_Y	Head_Z	LHand_X	LHand_Y	LHand_Z	RHand_X	RHand_Y	RHand_Z
231.809	118.558	183.799	224.352	199.361	238.987	258.088	107.434	246.685
231.809	119.094	185.284	224.848	199.811	239.516	258.291	108.242	247.079
233.119	119.297	185.820	225.338	200.266	240.003	258.291	108.955	247.517
233.119	119.844	187.455	225.787	200.767	240.566	258.494	109.712	247.905
233.857	120.268	188.692	226.420	201.298	241.267	258.494	110.518	248.329
234.759	120.554	189.947	227.008	201.818	241.905	258.814	111.316	248.856
235.663	120.869	191.352	227.672	202.277	242.487	258.814	112.038	249.292
236.650	121.246	192.749	228.231	202.650	242.909	258.814	112.753	249.702
237.679	121.619	194.222	228.881	202.957	243.294	259.074	113.466	250.045
238.760	121.970	195.895	229.513	203.193	243.568	259.074	114.007	250.045
239.961	122.420	197.536	230.148	203.193	243.568	259.377	114.427	250.271
241.081	122.826	199.317	230.693	203.193	243.860	259.663	114.831	250.271
242.458	123.287	201.255	231.161	203.193	243.860	260.054	115.184	250.271
243.820	123.706	203.385	231.472	203.193	243.860	260.514	115.453	250.648
245.349	124.237	205.656	231.472	203.459	244.125	260.864	115.453	250.923
246.918	124.767	207.964	231.472	203.817	244.467	261.226	115.739	251.272
248.703	125.266	210.543	231.472	204.296	244.904	261.576	115.739	251.630
250.551	125.839	213.175	231.719	204.880	245.424	262.108	115.739	252.003
252.558	126.333	215.922	231.719	205.452	245.878	262.689	115.739	252.454
254.647	126.965	218.807	231.719	206.182	246.319	263.437	115.739	252.889
256.939	127.449	221.713	232.088	206.881	246.698	264.520	116.003	253.335
259.283	127.914	224.646	232.677	207.672	247.070	265.630	116.231	253.770
261.714	128.484	227.652	233.627	208.532	247.070	267.140	116.888	254.134
264.207	128.848	230.802	235.242	209.339	247.395	268.990	117.731	254.470
266.898	129.453	233.899	237.327	210.509	247.395	271.166	118.902	254.731
269.663	130.137	236.946	239.974	211.687	247.395	273.640	120.291	254.938
272.488	130.806	239.947	243.115	212.999	247.395	276.442	121.949	254.938
275.365	131.531	242.947	246.506	214.419	247.395	279.527	123.811	254.938
278.276	132.366	245.900	250.096	216.120	247.395	282.901	125.792	254.938
281.244	133.138	248.750	253.932	217.882	247.395	286.555	127.805	254.938
284.277	133.875	251.556	257.942	219.876	247.395	290.396	129.787	255.181
287.280	134.690	254.251	262.333	222.103	247.645	294.509	131.788	255.181
290.304	135.535	256.798	266.648	224.518	247.645	298.791	133.698	255.382
293.287	136.303	259.315	271.218	227.104	247.913	303.176	135.417	255.382
296.201	137.106	261.637	275.831	229.822	247.913	307.733	136.990	255.382
299.126	137.928	263.834	280.464	232.797	248.208	312.359	138.478	255.756
302.033	138.717	265.961	285.118	236.056	248.208	317.024	139.924	256.143
304.838	139.501	267.956	289.732	239.478	248.208	321.809	141.716	256.343
307.516	140.319	269.831	294.228	242.994	248.208	326.617	143.803	256.343
310.213	141.101	271.633	298.561	246.538	248.208	331.872	146.105	256.913
312.837	141.863	273.284	302.868	250.167	248.420	336.974	148.536	257.864
315.408	142.576	274.885	307.121	253.842	248.654	341.894	150.964	258.932
317.919	143.354	276.410	311.495	257.522	248.935	346.615	153.384	260.023
320.371	144.132	277.786	315.877	261.178	249.288	351.241	155.809	261.066
322.674	144.849	279.094	320.233	264.656	249.635	355.626	158.376	262.167
324.948	145.693	280.254	324.428	267.852	250.004	359.698	160.834	263.261
327.115	146.457	281.478	328.565	270.811	250.348	363.471	163.432	264.393
329.156	147.232	282.442	332.780	273.518	250.948	366.866	166.097	265.471
331.103	148.013	283.386	337.026	275.898	251.433	369.765	168.856	266.607
333.032	148.636	284.201	341.215	278.083	252.202	372.124	171.519	267.816
334.804	149.404	284.983	345.573	280.035	253.242	374.128	174.241	269.195
336.548	150.094	285.670	349.797	281.536	254.355	375.867	176.852	270.930
338.263	150.776	286.224	353.773	282.511	255.546	377.339	179.376	273.003
339.822	151.514	286.883	357.611	283.111	256.854	378.665	181.907	275.189
341.313	152.164	287.512	361.550	283.111	258.248	379.726	184.000	277.442
342.903	152.778	288.028	365.594	283.407	259.708	380.719	186.571	279.930
344.222	153.448	288.496	369.259	283.943	261.209	381.637	188.984	282.503
345.562	154.068	288.918	372.655	284.630	262.744	382.628	191.262	285.138
346.828	154.760	289.334	375.721	285.392	264.222	383.785	193.226	287.503
348.061	155.265	289.334	378.420	285.974	265.660	385.090	194.848	289.895
349.165	155.864	289.757	380.543	286.231	267.093	386.389	196.192	292.029
350.227	156.364	290.032	382.355	286.476	268.440	387.506	197.299	293.543
351.219	156.864	290.342	383.829	287.101	269.594	388.999	198.147	295.010
352.137	157.358	290.671	385.021	287.843	270.658	390.454	198.840	296.286
353.054	157.749	290.671	385.940	288.634	271.443	391.809	199.197	297.285
353.897	158.132	291.226	386.878	289.328	272.384	393.124	199.780	298.100
354.712	158.515	291.439	387.561	289.696	273.236	394.225	200.122	298.637
355.493	158.855	291.659	388.021	289.696	273.758	395.235	200.524	299.015
356.263	159.119	291.870	388.391	289.696	274.193	395.823	200.524	299.236
356.780	159.544	292.260	388.702	290.132	274.614	396.276	200.524	299.236
357.536	159.768	292.484	388.702	290.613	275.047	396.637	200.524	299.236
358.206	159.976	292.686	389.019	291.109	275.715	396.637	200.951	299.505
358.771	160.185	292.686	389.019	291.626	276.394	396.637	201.250	300.011
359.412	160.185	293.048	389.274	292.359	277.199	396.637	201.553	300.610
360.087	160.539	293.292	389.274	293.404	278.155	396.868	201.846	301.480
360.685	160.539	293.529	389.274	294.539	278.957	397.378	202.228	302.485
361.217	160.885	293.790	389.621	296.016	279.726	397.887	202.631	303.436
361.784	160.885	293.790	389.621	297.386	280.501	398.394	202.988	304.477
362.352	161.182	294.175	389.621	298.970	281.437	399.084	203.563	305.570
362.849	161.182	294.379	389.964	300.454	282.164	399.713	204.175	306.479
363.282	161.402	294.379	389.964	301.948	282.584	400.382	204.773	307.490
363.698	161.402	294.703	390.512	303.412	282.584	401.168	205.585	308.485
364.070	161.668	294.703	391.011	304.681	282.584	401.985	206.421	309.363
364.435	161.668	294.909	391.505	306.002	282.982	402.931	207.329	310.352
364.736	162.020	294.909	392.189	307.168	283.666	403.854	208.179	311.409
364.978	162.020	294.909	392.923	308.181	284.406	404.897	209.068	312.520
364.978	162.385	295.128	393.773	309.126	285.238	406.214	210.051	313.556
365.315	162.385	295.128	394.662	309.908	286.212	407.590	211.004	314.753
365.315	162.733	295.128	395.583	310.677	287.051	408.803	211.850	315.876
365.315	162.733	295.128	396.602	311.431	288.033	410.157	212.741	316.906
365.315	163.094	295.373	397.658	312.167	289.066	411.407	213.500	317.860
365.315	163.094	295.373	398.801	312.899	290.289	412.711	214.298	318.826
365.315	163.450	295.373	399.829	313.438	291.529	414.193	215.063	319.730
365.315	163.450	295.580	400.999	313.985	292.758	415.695	215.911	320.721
365.315	163.847	295.580	402.231	314.467	293.936	417.253	216.603	321.798
365.315	163.847	295.580	403.309	314.876	295.143	418.891	217.406	323.004
365.627	164.224	295.580	404.671	315.277	296.272	420.578	218.159	324.125
365.627	164.224	295.580	405.983	315.706	297.362	422.293	219.009	325.346
366.037	164.586	295.580	407.347	316.116	298.328	424.028	219.859	326.488
366.306	164.586	295.794	408.666	316.469	299.321	425.625	220.807	327.543
366.570	164.961	295.794	409.859	316.941	300.194	427.260	221.544	328.566
366.867	164.961	296.002	411.110	317.385	301.002	429.141	222.049	329.455
367.177	165.300	296.002	412.364	317.926	301.814	430.392	222.808	330.513
367.482	165.300	296.223	413.607	318.585	302.510	431.396	223.677	331.261
367.742	165.591	296.223	414.826	319.234	303.320	432.731	224.389	332.061
368.036	165.591	296.444	416.106	319.830	304.108	434.051	224.955	332.797
368.375	165.839	296.444	417.570	320.449	304.978	435.311	225.558	333.583
368.682	165.839	296.717	418.993	320.895	306.099	436.738	226.292	334.375
368.998	166.060	296.717	420.632	321.382	307.245	438.090	227.028	335.343
369.273	166.060	296.918	422.321	321.662	308.712	439.570	227.936	336.296
369.499	166.060	296.918	424.102	321.910	310.138	441.011	228.818	337.312
369.732	166.311	297.150	425.712	322.145	311.368	442.577	229.874	338.345
369.945	166.311	297.150	427.561	322.371	312.715	444.162	230.947	339.365
369.945	166.537	297.150	429.409	322.371	313.965	445.662	232.000	340.402
370.347	166.537	297.150	431.209	322.756	315.237	447.217	233.158	341.486
370.347	166.792	297.150	433.149	322.980	316.515	448.646	234.458	342.541
370.676	166.792	297.150	435.126	322.980	317.733	450.091	235.957	343.629
370.676	167.060	297.150	437.222	323.267	318.908	451.180	237.431	344.777
371.015	167.060	297.150	439.485	323.267	320.566	452.433	239.047	345.813
371.015	167.308	297.150	440.966	323.573	321.106	453.551	240.782	346.738
371.321	167.308	297.150	442.817	323.573	322.009	454.499	242.259	347.846
371.321	167.308	297.150	444.768	323.880	322.957	455.335	243.755	348.872
371.583	167.537	297.150	446.735	323.880	323.905	456.001	245.453	349.769
371.583	167.537	297.150	448.454	323.880	324.772	456.647	247.042	350.763
371.789	167.537	297.150	449.882	323.880	325.472	457.166	248.614	351.677
371.789	167.537	297.150	451.157	324.279	326.333	457.742	250.214	352.807
371.789	167.537	297.150	452.154	324.514	327.034	458.321	252.152	353.915
372.007	167.537	297.150	452.916	324.760	327.748	458.896	253.976	355.036
372.007	167.537	297.402	453.595	324.760	328.438	459.468	255.854	356.123
372.007	167.537	297.402	454.113	325.014	329.119	460.118	257.768	357.254
372.007	167.537	297.402	454.533	325.014	329.863	460.535	259.586	358.476
372.007	167.537	297.636	454.533	325.311	330.629	461.180	261.140	359.342
372.007	167.537	297.636	454.533	325.772	331.302	461.601	262.804	360.406
372.007	167.537	297.891	454.533	326.536	331.899	461.932	264.048	361.147
372.007	167.537	297.891	454.944	327.651	332.314	461.932	265.039	361.731
372.007	167.537	298.134	455.373	328.819	332.775	462.228	265.640	362.234
372.218	167.537	298.134	456.058	330.046	333.042	462.228	265.640	362.470
372.218	167.537	298.382	456.308	331.245	333.042	462.450	265.937	362.470
372.218	167.537	298.382	456.642	332.727	333.042	462.450	266.686	362.782
372.480	167.537	298.609	457.065	333.925	333.042	462.841	268.000	363.341
372.480	167.760	298.609	457.724	335.324	333.438	462.841	269.621	364.130
372.692	167.760	298.609	458.638	336.625	333.990	462.841	271.384	365.038
372.692	167.760	298.875	459.736	337.882	334.619	463.245	273.291	366.011
372.923	167.760	298.875	460.905	339.111	335.429	463.758	275.278	367.077
372.923	167.760	298.875	462.702	340.496	336.425	464.549	277.252	368.066
373.144	167.760	298.875	464.119	341.934	337.365	465.423	279.259	368.977
373.144	167.982	298.875	465.394	343.683	338.592	466.525	281.324	369.901
373.144	167.982	298.875	466.390	345.149	339.451	467.796	283.336	370.873
373.391	167.982	298.875	467.160	346.703	340.186	469.001	285.431	371.829
373.391	168.192	298.875	467.676	348.024	340.673	470.280	287.517	372.847
373.391	168.192	298.875	467.894	349.275	341.124	471.458	289.484	373.854
373.391	168.192	298.875	467.894	350.538	341.474	472.626	291.343	374.765
373.391	168.423	298.875	468.155	351.652	341.754	473.754	292.982	375.583
373.391	168.423	298.875	468.586	352.622	341.986	474.947	294.420	376.265
373.391	168.423	298.875	469.184	353.581	341.986	476.006	295.626	376.867
373.391	168.719	299.154	469.970	354.360	341.986	477.117	296.693	377.309
373.391	168.719	299.154	470.766	355.028	341.986	478.137	297.589	377.769
373.391	168.948	299.372	471.708	355.710	341.986	479.109	298.310	378.130
373.626	168.948	299.372	472.499	356.251	342.390	480.055	298.950	378.364
373.626	169.256	299.572	473.449	356.739	342.595	480.899	299.436	378.619
373.953	169.256	299.572	474.330	357.136	342.917	481.653	299.735	378.619
373.953	169.638	299.572	475.261	357.505	343.219	482.433	299.735	378.619
374.307	169.889	299.833	476.137	357.766	343.701	483.123	299.735	378.619
374.307	170.098	299.833	477.135	357.766	344.191	483.747	299.988	379.030
374.636	170.336	300.041	478.066	358.077	344.577	484.289	300.372	379.333
374.636	170.588	300.041	478.844	358.077	344.900	484.874	300.869	379.677
374.980	170.859	300.279	479.487	358.292	345.246	485.447	301.461	380.057
374.980	171.144	300.279	480.155	358.493	345.581	485.850	301.932	380.406
375.329	171.439	300.279	480.745	358.493	345.875	486.164	302.378	380.689
375.329	171.751	300.547	481.123	358.888	345.875	486.488	302.834	380.892
375.617	172.062	300.547	481.447	359.095	346.226	486.730	303.259	381.113
375.617	172.358	300.547	481.756	359.350	346.226	486.730	303.650	381.342
375.894	172.640	300.802	482.129	359.350	346.481	487.025	304.119	381.673
375.894	172.920	300.802	482.561	359.717	346.481	487.025	304.615	382.014
376.126	173.162	300.802	483.007	359.717	346.811	487.310	305.252	382.370
376.126	173.415	301.081	483.485	359.717	347.035	487.310	305.922	382.766
376.333	173.640	301.081	483.894	359.975	347.276	487.594	306.587	383.152
376.333	173.875	301.081	484.238	359.975	347.492	487.594	307.316	383.547
376.333	174.109	301.307	484.544	360.410	347.707	487.594	308.084	383.960
376.545	174.347	301.307	484.912	360.814	347.916	487.594	308.949	384.460
376.545	174.618	301.307	485.236	361.399	348.177	487.594	310.013	385.217
376.545	174.912	301.541	485.584	361.847	348.177	487.594	311.002	385.822
376.545	175.176	301.541	485.821	362.292	348.400	487.594	312.182	386.447
376.774	175.446	301.541	485.821	362.691	348.400	487.814	313.464	387.172
376.774	175.707	301.777	486.119	362.941	348.400	488.107	314.642	387.764
376.774	175.979	301.777	486.119	362.941	348.400	488.530	315.856	388.412
376.774	176.236	301.777	486.119	362.941	348.400	489.084	317.069	389.039
376.774	176.475	302.025	486.344	363.182	348.661	489.724	318.306	389.636
376.774	176.734	302.025	486.344	363.552	348.905	490.487	319.434	390.216
376.774	177.018	302.025	486.554	364.143	349.204	491.302	320.581	390.763
377.001	177.284	302.285	486.554	364.937	349.548	492.277	321.474	391.194
377.001	177.595	302.285	486.554	365.808	349.891	493.312	322.218	391.549
377.001	177.909	302.285	486.554	366.779	350.187	494.378	322.792	391.867
377.001	178.235	302.536	486.926	367.809	350.449	495.489	322.792	391.867
377.001	178.564	302.536	486.926	368.743	350.777	496.441	322.792	391.867
377.001	178.889	302.761	487.182	369.624	350.985	497.458	323.138	391.867
377.225	179.204	302.761	487.182	370.567	350.985	498.306	323.672	392.147
377.225	179.532	302.761	487.182	371.353	351.308	499.180	324.374	392.561
377.225	179.855	303.074	487.182	372.270	351.512	499.934	325.020	392.956
377.225	180.168	303.074	487.607	373.246	351.749	500.533	325.667	393.372
377.225	180.608	303.539	487.835	374.113	352.022	501.031	326.252	393.717
377.526	180.938	303.539	488.063	374.948	352.334	501.296	326.587	393.717
377.526	181.238	303.874	488.327	375.811	352.649	501.296	326.810	393.949
377.872	181.528	303.874	488.653	376.559	352.942	501.296	326.810	393.949
377.872	181.763	304.168	488.653	377.114	352.942	501.296	326.810	393.949
378.235	181.965	304.168	488.653	377.591	352.942	501.296	327.015	393.949
378.446	181.965	304.490	488.653	377.994	352.942	501.296	327.262	394.209
378.675	182.325	304.490	488.653	378.413	352.942	501.623	327.582	394.410
378.926	182.325	304.802	489.068	378.619	353.249	501.856	327.928	394.410
379.187	182.619	304.802	489.432	378.619	353.249	501.856	328.280	394.676
379.450	182.619	305.104	489.868	378.855	353.677	502.237	328.598	394.676
379.748	182.854	305.104	490.266	378.855	353.918	502.474	328.877	394.933
380.014	182.854	305.449	490.629	379.102	354.164	502.764	329.078	394.933
380.276	182.854	305.449	491.053	379.102	354.398	503.118	329.078	394.933
380.505	183.092	305.745	491.549	379.482	354.398	503.578	329.387	394.933
380.750	183.092	305.745	492.136	379.797	354.734	504.147	329.387	394.933
380.995	183.092	305.964	492.779	380.069	354.734	504.811	329.387	394.933
381.216	183.092	305.964	493.433	380.453	355.115	505.536	329.387	394.933
381.216	183.092	305.964	494.237	380.990	355.115	506.410	329.387	394.933
381.645	183.092	305.964	495.035	381.638	355.407	507.385	329.654	394.933
381.847	183.092	306.173	495.809	382.281	355.632	508.621	329.654	394.933
382.057	183.092	306.173	496.879	383.069	355.632	509.807	329.957	394.933
382.318	183.092	306.173	497.843	383.780	356.152	511.193	329.957	394.933
382.543	183.092	306.173	498.993	384.538	356.152	512.588	329.957	395.194
382.804	183.092	306.173	500.067	385.141	356.617	514.200	330.462	395.194
383.121	183.399	306.452	501.387	385.723	356.941	515.736	330.854	395.555
383.498	183.399	306.452	502.606	386.133	357.334	517.368	331.379	395.851
383.926	183.629	306.735	504.009	386.518	357.777	519.005	332.135	396.187
384.458	183.629	306.735	505.295	386.759	358.168	520.667	332.852	396.187
385.340	183.947	307.017	506.486	387.013	358.669	522.110	333.640	396.686
386.125	183.947	307.319	507.795	387.013	359.162	523.704	334.485	396.686
386.903	183.947	307.717	508.920	387.291	359.632	525.194	335.268	397.029
387.874	183.947	308.197	510.023	387.291	360.017	526.502	335.954	397.029
388.903	183.947	308.774	511.153	387.291	360.450	527.895	336.745	397.230
390.009	183.947	309.314	512.226	387.291	360.921	529.100	337.511	397.230
391.083	183.947	309.903	513.380	387.291	361.416	530.339	338.327	397.230
392.286	183.947	310.576	514.448	387.663	361.852	531.571	339.146	397.465
393.236	184.297	311.466	515.544	387.975	362.372	532.572	339.955	397.465
394.524	184.297	312.063	516.675	388.413	363.042	533.685	340.856	397.465
395.745	184.515	312.811	517.836	388.947	363.563	534.574	341.699	397.704
397.138	184.515	313.598	519.048	389.493	364.132	535.500	342.698	397.704
398.452	184.779	314.325	520.188	390.108	364.720	536.287	343.512	397.704
399.843	184.779	315.180	521.234	390.789	365.272	536.985	344.382	397.704
401.157	185.114	316.103	522.369	391.549	365.755	537.543	345.113	397.704
402.496	185.114	316.888	523.283	392.240	366.243	538.043	345.907	397.918
403.850	185.337	317.662	524.294	393.356	366.816	538.463	346.647	397.918
405.180	185.556	318.403	525.163	394.172	367.202	538.755	347.317	397.918
406.452	185.556	319.104	525.723	394.839	367.498	538.755	347.885	397.918
407.718	185.556	319.803	526.321	395.598	367.732	539.110	348.298	398.225
408.843	185.812	320.431	526.774	396.263	367.732	539.110	348.742	398.225
410.024	185.812	320.942	527.093	396.829	367.942	539.110	349.056	398.225
411.124	185.812	321.481	527.093	397.263	367.942	539.602	349.056	398.225
412.145	185.812	321.907	527.093	397.535	367.942	540.057	349.338	398.225
413.077	185.812	322.259	527.407	397.535	368.190	540.587	349.338	398.225
414.017	185.812	322.604	527.702	397.888	368.190	541.058	349.338	398.225
414.923	185.812	322.879	528.082	397.888	368.506	541.441	349.338	398.225
415.738	185.812	323.136	528.479	398.142	368.506	541.798	349.338	398.225
416.608	186.164	323.420	528.849	398.142	368.887	542.048	349.761	398.225
417.319	186.164	323.664	529.189	398.142	368.887	542.048	350.001	398.550
417.986	186.164	323.875	529.189	398.142	369.170	542.048	350.318	398.550
418.549	186.492	323.875	529.189	398.142	369.170	542.048	350.676	398.890
418.998	186.492	324.095	529.189	398.142	369.170	542.048	351.087	398.890
419.373	186.723	324.095	529.189	398.142	369.413	542.304	351.446	399.142
419.671	186.723	324.095	529.189	398.142	369.413	542.304	351.779	399.142
419.881	186.941	324.095	529.519	398.142	369.413	542.611	352.006	399.350
419.881	186.941	324.380	529.519	398.466	369.413	542.611	352.006	399.350
420.153	186.941	324.380	529.788	398.466	369.413	542.611	352.300	399.350
420.153	186.941	324.694	529.788	398.742	369.618	542.830	352.300	399.350
420.356	186.941	324.694	529.788	398.742	369.618	542.830	352.300	399.350
420.356	186.941	325.045	530.074	398.966	369.618	542.830	352.580	399.576
420.614	186.941	325.045	530.074	398.966	369.828	543.064	352.580	399.576
420.614	186.941	325.045	530.427	398.966	369.828	543.064	352.919	399.576
420.986	186.941	325.045	530.427	398.966	369.828	543.064	352.919	399.576
421.265	186.941	325.254	530.748	398.966	369.828	543.064	353.135	399.576
421.569	187.190	325.254	530.748	398.966	369.828	543.064	353.135	399.576
421.893	187.190	325.254	530.748	399.219	369.828	543.064	353.135	399.798
422.258	187.420	325.526	530.748	399.219	369.828	543.064	353.135	399.798
422.653	187.420	325.526	530.748	399.219	369.828	543.064	353.339	399.798
423.043	187.691	325.816	530.748	399.219	369.828	543.064	353.339	399.798
423.518	187.691	326.023	530.748	399.457	370.053	543.064	353.339	399.798
424.032	188.011	326.251	530.748	399.457	370.053	543.064	353.339	400.000
424.497	188.011	326.515	530.748	399.457	370.053	543.064	353.339	400.000
424.940	188.379	326.772	531.006	399.457	370.053	543.064	353.339	400.000
425.329	188.584	327.089	531.006	399.457	370.053	543.064	353.339	400.000
425.792	188.841	327.430	531.006	399.457	370.053	543.064	353.339	400.000
426.188	189.057	327.735	531.006	399.735	370.053	543.064	353.339	400.223
426.529	189.293	327.999	531.006	399.735	370.053	543.064	353.339	400.223
426.854	189.527	328.263	531.006	399.735	370.053	543.064	353.339	400.223
427.090	189.527	328.466	531.006	399.735	370.304	543.064	353.339	400.223
427.302	189.902	328.725	531.006	399.945	370.304	543.064	353.339	400.223
427.302	190.122	328.935	531.006	399.945	370.304	543.064	353.339	400.223
427.672	190.333	329.148	531.006	399.945	370.304	543.064	353.339	400.223
427.672	190.534	329.148	531.006	399.945	370.304	543.064	353.339	400.223
427.962	190.751	329.428	531.006	399.945	370.304	543.064	353.577	400.223
427.962	190.751	329.428	531.006	399.945	370.304	543.064	353.577	400.223
427.962	191.080	329.636	531.006	400.150	370.304	543.064	353.577	400.223
428.223	191.080	329.636	531.260	400.150	370.515	543.064	353.577	400.223
428.223	191.367	329.636	531.260	400.150	370.515	543.064	353.577	400.223
428.223	191.367	329.917	531.260	400.150	370.515	543.064	353.577	400.223
428.223	191.665	329.917	531.260	400.150	370.515	543.064	353.577	400.223
428.454	191.665	330.123	531.260	400.150	370.515	543.288	353.577	400.223
