P1_head_pos_head_X	P1_head_pos_head_Y	P1_head_pos_head_Z
-132.326	9.168	1280.373
-132.352	9.145	1280.471
-132.384	9.122	1280.562
-132.384	9.081	1280.664
-132.406	8.991	1280.781
-132.399	8.905	1280.925
-132.394	8.736	1281.088
-132.424	8.599	1281.249
-132.435	8.448	1281.393
-132.420	8.312	1281.524
-132.416	8.171	1281.649
-132.403	8.041	1281.756
-132.358	7.942	1281.804
-132.295	7.849	1281.829
-132.219	7.788	1281.811
-132.109	7.786	1281.774
-131.976	7.816	1281.691
-131.813	7.873	1281.595
-131.633	7.961	1281.470
-131.419	8.075	1281.304
-131.226	8.203	1281.135
-131.016	8.357	1280.951
-130.819	8.539	1280.752
-130.591	8.697	1280.525
-130.329	8.887	1280.308
-130.085	9.050	1280.085
-129.849	9.194	1279.906
-129.573	9.332	1279.722
-129.293	9.433	1279.537
-129.025	9.543	1279.412
-128.750	9.617	1279.303
-128.478	9.675	1279.187
-128.194	9.744	1279.083
-127.962	9.781	1278.998
-127.714	9.838	1278.914
-127.489	9.878	1278.839
-127.326	9.926	1278.799
-127.172	10.011	1278.776
-127.024	10.101	1278.728
-126.878	10.193	1278.698
-126.720	10.311	1278.647
-126.547	10.452	1278.572
-126.391	10.615	1278.513
-126.253	10.795	1278.440
-126.080	11.003	1278.366
-125.946	11.224	1278.276
-125.796	11.466	1278.180
-125.657	11.751	1278.094
-125.535	12.082	1278.011
-125.406	12.398	1277.931
-125.277	12.734	1277.853
-125.109	13.042	1277.769
-124.950	13.338	1277.666
-124.796	13.665	1277.523
-124.602	14.031	1277.404
-124.392	14.349	1277.270
-124.188	14.649	1277.110
-123.969	14.926	1276.954
-123.738	15.205	1276.787
-123.536	15.464	1276.597
-123.310	15.766	1276.366
-123.073	15.988	1276.156
-122.814	16.203	1275.940
-122.556	16.414	1275.740
-122.263	16.618	1275.527
-121.987	16.786	1275.330
-121.703	16.960	1275.168
-121.405	17.114	1274.991
-121.145	17.322	1274.855
-120.865	17.589	1274.721
-120.632	17.837	1274.603
-120.402	18.075	1274.480
-120.177	18.349	1274.369
-119.932	18.635	1274.271
-119.722	18.918	1274.157
-119.519	19.277	1274.079
-119.329	19.635	1274.011
-119.139	20.003	1273.950
-118.981	20.349	1273.857
-118.803	20.712	1273.778
-118.637	21.122	1273.688
-118.483	21.536	1273.590
-118.372	21.979	1273.487
-118.276	22.429	1273.378
-118.148	22.829	1273.231
-118.030	23.268	1273.022
-117.891	23.757	1272.824
-117.815	24.162	1272.550
-117.684	24.610	1272.359
-117.566	25.023	1272.149
-117.437	25.494	1271.848
-117.347	25.740	1271.358
-117.233	26.114	1271.100
-117.129	26.441	1270.873
-117.013	26.727	1270.632
-116.926	27.001	1270.416
-116.846	27.262	1270.203
-116.810	27.557	1270.010
-116.764	27.854	1269.833
-116.747	28.178	1269.661
-116.761	28.463	1269.545
-116.780	28.787	1269.438
-116.850	29.061	1269.354
-116.980	29.340	1269.290
-117.112	29.622	1269.203
-117.234	29.911	1269.146
-117.406	30.230	1269.099
-117.587	30.554	1269.016
-117.806	30.922	1268.965
-118.083	31.296	1268.904
-118.372	31.659	1268.879
-118.644	32.022	1268.839
-118.940	32.350	1268.838
-119.258	32.699	1268.815
-119.592	33.352	1269.038
-119.876	33.865	1269.111
-120.278	34.186	1269.071
-120.631	34.578	1269.065
-120.941	34.927	1269.078
-121.246	35.303	1269.098
-121.549	35.754	1269.065
-121.886	36.181	1268.959
-122.127	36.576	1268.878
-122.291	37.055	1268.840
-122.519	37.426	1268.760
-122.781	37.845	1268.656
-123.130	38.378	1268.559
-123.455	38.909	1268.420
-123.804	39.526	1268.288
-124.199	40.078	1268.046
-124.581	40.891	1267.941
-125.147	41.548	1267.922
-125.832	42.073	1267.962
-126.676	42.617	1268.100
-127.752	43.193	1268.305
-129.072	43.844	1268.691
-130.639	44.620	1269.070
-132.272	45.445	1269.453
-134.042	46.263	1269.862
-135.939	47.338	1270.209
-137.962	48.396	1270.445
-140.028	49.698	1270.721
-142.126	51.155	1270.856
-144.152	52.634	1270.722
-146.264	54.400	1270.378
-148.350	56.304	1269.864
-150.375	58.264	1269.104
-152.430	60.379	1268.271
-154.395	62.534	1267.652
-156.263	64.511	1266.961
-158.711	66.423	1265.932
-160.256	68.233	1265.428
-161.521	70.000	1264.843
-162.749	71.701	1264.320
-163.560	73.263	1263.706
-164.162	74.746	1262.984
-164.523	76.178	1262.237
-164.704	77.602	1261.328
-164.577	78.962	1260.264
-164.253	80.281	1259.154
-163.760	81.654	1258.059
-163.010	82.883	1256.851
-162.064	84.029	1255.615
-160.991	85.274	1254.407
-159.773	86.317	1253.220
-158.474	87.258	1252.117
-157.097	88.112	1251.079
-155.780	88.921	1250.096
-154.461	89.587	1249.290
-153.150	90.115	1248.682
-151.922	90.401	1248.158
-150.867	90.614	1247.775
-149.923	90.688	1247.610
-149.055	90.616	1247.505
-148.376	90.395	1247.499
-147.804	90.153	1247.579
-147.423	89.874	1247.807
-147.147	89.534	1248.159
-146.999	89.140	1248.562
-146.940	88.677	1248.984
-146.887	88.043	1249.515
-146.836	87.380	1250.187
-146.925	86.753	1250.731
-147.062	86.017	1251.427
-147.161	85.199	1252.237
-147.300	84.390	1253.092
-147.462	83.612	1253.799
-147.630	82.767	1254.627
-147.659	81.907	1255.520
-147.730	81.154	1256.238
-147.715	80.350	1256.923
-147.651	79.658	1257.665
-147.572	78.974	1258.404
-147.404	78.376	1259.082
-147.065	77.810	1259.658
-146.722	77.370	1260.122
-146.315	77.002	1260.504
-145.807	76.692	1260.837
-145.231	76.432	1261.054
-144.440	76.147	1261.187
-143.583	75.890	1261.192
-142.741	75.608	1261.176
-141.687	75.258	1261.132
-140.692	74.833	1260.976
-139.524	74.387	1260.808
-137.942	73.962	1261.207
-136.786	73.408	1261.128
-135.745	72.880	1261.138
-134.680	72.311	1261.034
-133.596	71.539	1260.988
-132.682	70.930	1260.903
-131.713	70.270	1260.808
-130.869	69.563	1260.713
-130.085	68.907	1260.731
-129.336	68.291	1260.827
-128.592	67.570	1260.845
-127.952	66.846	1260.894
-127.326	66.101	1261.001
-126.732	65.327	1261.138
-126.098	64.458	1261.271
-125.599	63.704	1261.475
-125.085	62.823	1261.647
-124.469	61.917	1261.847
-123.935	61.010	1262.043
-123.418	60.050	1262.219
-122.912	59.124	1262.403
-122.447	58.146	1262.695
-121.897	57.065	1262.988
-121.423	56.053	1263.230
-120.975	54.951	1263.463
-120.510	53.883	1263.752
-119.962	52.625	1263.997
-119.537	51.554	1264.236
-119.051	50.354	1264.397
-118.634	49.271	1264.571
-118.091	48.073	1264.705
-117.681	46.921	1264.777
-117.187	45.825	1264.864
-116.719	44.531	1264.860
-116.093	43.334	1264.753
-115.487	42.079	1264.708
-114.981	41.003	1264.652
-114.358	39.766	1264.608
-113.721	38.663	1264.652
-113.144	37.475	1264.661
-112.616	36.357	1264.587
-112.070	35.191	1264.622
-111.514	34.036	1264.660
-110.966	32.812	1264.708
-110.455	31.625	1264.945
-109.961	30.377	1264.936
-109.565	29.103	1265.056
-109.158	27.939	1265.200
-108.807	26.569	1265.341
-108.499	25.366	1265.564
-108.228	23.999	1265.830
-107.997	22.896	1266.144
-107.807	21.547	1266.258
-107.629	20.403	1266.407
-107.518	19.153	1266.662
-107.331	17.874	1266.882
-107.232	16.544	1267.076
-107.106	15.205	1267.196
-106.965	13.865	1267.400
-106.812	12.539	1267.596
-106.623	11.043	1267.783
-106.398	9.665	1268.027
-106.214	8.258	1268.089
-105.750	6.720	1268.361
-105.555	5.394	1268.422
-105.334	3.998	1268.525
-105.215	2.759	1268.439
-104.989	1.370	1268.500
-104.772	0.245	1268.540
-104.569	-0.929	1268.567
-104.391	-2.025	1268.588
-104.192	-3.127	1268.564
-104.072	-4.077	1268.565
-103.948	-4.978	1268.587
-103.825	-5.879	1268.635
-103.736	-6.655	1268.660
-103.664	-7.337	1268.659
-103.574	-8.004	1268.670
-103.495	-8.626	1268.680
-103.409	-9.177	1268.679
-103.372	-9.650	1268.614
-103.330	-10.077	1268.558
-103.314	-10.462	1268.529
-103.286	-10.886	1268.499
-103.260	-11.298	1268.440
-103.241	-11.713	1268.397
-103.238	-12.058	1268.342
-103.231	-12.405	1268.278
-103.224	-12.754	1268.218
-103.201	-13.084	1268.156
-103.192	-13.428	1268.074
-103.152	-13.780	1268.001
-103.123	-14.170	1267.942
-103.069	-14.591	1267.861
-102.986	-15.079	1267.752
-102.887	-15.550	1267.604
-102.745	-16.071	1267.405
-102.538	-16.647	1267.135
-102.244	-17.321	1266.894
-101.924	-18.082	1266.562
-101.538	-18.979	1266.124
-101.075	-20.018	1265.705
-100.529	-21.264	1265.088
-99.902	-22.711	1264.531
-99.250	-24.256	1263.714
-98.568	-26.171	1262.911
-97.913	-28.318	1262.095
-97.400	-30.608	1261.122
-96.905	-33.288	1260.342
-96.582	-36.006	1259.777
-96.450	-38.938	1259.341
-96.535	-41.948	1258.934
-96.732	-45.093	1258.794
-97.058	-48.259	1258.719
-97.560	-51.438	1258.701
-98.211	-54.615	1258.788
-98.854	-57.663	1258.898
-99.806	-60.870	1259.005
-100.646	-63.823	1259.267
-101.465	-66.580	1259.629
-102.297	-69.186	1260.066
-103.097	-71.877	1260.613
-103.923	-74.329	1261.014
-104.690	-76.519	1261.450
-105.411	-78.564	1261.951
-106.033	-80.545	1262.285
-106.541	-82.395	1262.617
-106.948	-84.115	1262.877
-107.219	-85.778	1263.079
-107.375	-87.295	1263.249
-107.296	-88.807	1263.239
-107.170	-90.191	1263.209
-106.924	-91.585	1263.034
-106.498	-92.954	1262.862
-106.002	-94.196	1262.585
-105.414	-95.355	1262.282
-104.697	-96.419	1262.031
-104.040	-97.396	1261.783
-103.327	-98.242	1261.608
-102.681	-99.002	1261.479
-101.959	-99.649	1261.272
-101.294	-100.163	1260.889
-100.577	-100.638	1260.526
-99.907	-100.932	1260.120
-99.236	-101.286	1259.651
-98.563	-101.566	1259.257
-97.996	-101.722	1258.962
-97.482	-101.830	1258.680
-96.953	-101.929	1258.389
-96.459	-101.873	1258.134
-96.018	-101.797	1257.933
-95.666	-101.701	1257.778
-95.359	-101.527	1257.736
-95.050	-101.300	1257.769
-94.833	-101.044	1257.843
-94.664	-100.809	1257.978
-94.550	-100.599	1258.171
-94.508	-100.378	1258.378
-94.481	-100.139	1258.609
-94.562	-99.620	1258.746
-94.607	-99.398	1259.039
-94.588	-99.427	1259.534
-94.675	-99.241	1259.860
-94.738	-99.059	1260.092
-94.807	-98.922	1260.329
-94.850	-98.812	1260.573
-94.878	-98.713	1260.830
-94.895	-98.585	1261.034
-94.876	-98.472	1261.235
-94.869	-98.375	1261.413
-94.839	-98.312	1261.609
-94.836	-98.227	1261.807
-94.844	-98.146	1261.973
-94.831	-98.054	1262.133
-94.836	-98.001	1262.278
-94.828	-97.900	1262.438
-94.824	-97.808	1262.542
-94.817	-97.726	1262.630
-94.798	-97.633	1262.690
-94.783	-97.557	1262.740
-94.777	-97.454	1262.777
-94.747	-97.385	1262.794
-94.731	-97.296	1262.817
-94.708	-97.246	1262.817
-94.686	-97.160	1262.819
-94.670	-97.095	1262.824
-94.674	-97.015	1262.824
-94.641	-96.907	1262.798
-94.600	-96.799	1262.766
-94.571	-96.664	1262.743
-94.545	-96.544	1262.701
-94.485	-96.392	1262.658
-94.468	-96.218	1262.631
-94.429	-96.040	1262.598
-94.402	-95.851	1262.607
-94.375	-95.682	1262.611
-94.377	-95.494	1262.650
-94.349	-95.249	1262.676
-94.352	-95.015	1262.751
-94.371	-94.812	1262.790
-94.373	-94.589	1262.868
-94.420	-94.381	1262.965
-94.481	-94.188	1263.031
-94.530	-93.998	1263.082
-94.603	-93.801	1263.137
-94.677	-93.592	1263.198
-94.714	-93.375	1263.259
-94.777	-93.196	1263.311
-94.819	-93.006	1263.375
-94.853	-92.824	1263.438
-94.889	-92.667	1263.519
-94.911	-92.491	1263.615
-94.952	-92.328	1263.714
-94.980	-92.148	1263.840
-95.035	-91.977	1263.950
-95.089	-91.844	1264.074
-95.124	-91.683	1264.169
-95.153	-91.545	1264.265
-95.184	-91.402	1264.367
-95.231	-91.285	1264.432
-95.245	-91.173	1264.468
-95.253	-91.017	1264.502
-95.257	-90.928	1264.495
-95.260	-90.837	1264.493
-95.258	-90.759	1264.467
-95.229	-90.704	1264.447
-95.210	-90.672	1264.422
-95.204	-90.643	1264.395
-95.192	-90.636	1264.372
-95.188	-90.623	1264.345
-95.203	-90.620	1264.316
-95.222	-90.643	1264.295
-95.226	-90.656	1264.263
-95.269	-90.699	1264.251
-95.296	-90.720	1264.227
-95.309	-90.750	1264.217
-95.337	-90.780	1264.193
-95.364	-90.823	1264.166
-95.380	-90.879	1264.131
-95.399	-90.919	1264.098
-95.394	-90.951	1264.078
-95.412	-91.067	1264.054
-95.423	-91.132	1264.020
-95.429	-91.211	1263.996
-95.436	-91.273	1263.960
-95.445	-91.383	1263.919
-95.439	-91.463	1263.886
-95.414	-91.546	1263.868
-95.392	-91.608	1263.854
-95.378	-91.657	1263.854
-95.363	-91.736	1263.876
-95.332	-91.796	1263.908
-95.308	-91.901	1263.942
-95.265	-91.981	1263.992
-95.212	-92.094	1264.066
-95.189	-92.234	1264.122
-95.148	-92.339	1264.191
-95.124	-92.488	1264.255
-95.086	-92.640	1264.331
-95.051	-92.813	1264.400
-95.025	-92.962	1264.492
-94.972	-93.196	1264.578
-94.922	-93.406	1264.662
-94.842	-93.651	1264.768
-94.746	-93.921	1264.847
-94.656	-94.167	1264.914
-94.557	-94.410	1264.945
-94.453	-94.678	1264.973
-94.310	-95.003	1265.025
-94.157	-95.270	1265.086
-93.964	-95.546	1265.091
-93.625	-95.833	1265.008
-93.312	-96.134	1264.920
-92.962	-96.397	1264.835
-92.540	-96.618	1264.753
-92.172	-96.590	1264.526
-91.726	-96.764	1264.476
-91.270	-97.034	1264.469
-90.713	-97.322	1264.478
-90.232	-97.643	1264.504
-89.641	-98.165	1264.674
-89.004	-98.400	1264.740
-88.389	-98.694	1264.865
-87.689	-98.828	1264.910
-87.022	-99.232	1265.069
-86.248	-99.637	1265.204
-85.418	-100.119	1265.533
-84.621	-100.473	1265.787
-83.886	-100.539	1265.916
-82.926	-100.889	1266.092
-82.053	-101.354	1266.465
-81.138	-101.566	1266.657
-80.254	-101.559	1266.820
-79.327	-101.714	1267.056
-78.342	-102.029	1267.363
-77.372	-102.111	1267.578
-76.530	-102.068	1267.667
-75.583	-102.129	1267.818
-74.588	-102.238	1268.009
-73.626	-102.403	1268.229
-72.679	-102.301	1268.209
-71.729	-102.334	1268.319
-70.732	-102.450	1268.353
-69.773	-102.545	1268.392
-68.795	-102.663	1268.453
-67.842	-102.700	1268.436
-66.867	-102.703	1268.395
-65.928	-102.816	1268.443
-64.991	-102.813	1268.460
-63.984	-102.892	1268.449
-63.061	-102.947	1268.508
-62.182	-102.975	1268.499
-61.196	-102.922	1268.472
-60.282	-102.906	1268.436
-59.348	-102.809	1268.432
-58.396	-102.798	1268.353
-57.489	-102.766	1268.359
-56.552	-102.774	1268.323
-55.683	-102.722	1268.259
-54.800	-102.745	1268.252
-53.972	-102.768	1268.214
-53.191	-102.773	1268.204
-52.348	-102.846	1268.177
-51.599	-102.921	1268.216
-50.845	-103.005	1268.228
-50.145	-103.024	1268.266
-49.429	-103.061	1268.276
-48.746	-103.138	1268.274
-48.135	-103.168	1268.329
-47.429	-103.246	1268.367
-46.771	-103.381	1268.404
-46.142	-103.464	1268.470
-45.489	-103.607	1268.500
-44.831	-103.698	1268.515
-44.177	-103.729	1268.516
-43.528	-103.821	1268.503
-42.917	-103.845	1268.547
-42.292	-103.960	1268.557
-41.664	-104.035	1268.544
-41.077	-104.097	1268.593
-40.447	-104.170	1268.639
-39.885	-104.266	1268.666
-39.396	-104.276	1268.694
-38.836	-104.343	1268.693
-38.285	-104.392	1268.682
-37.760	-104.397	1268.710
-37.280	-104.397	1268.722
-36.755	-104.387	1268.719
-36.216	-104.358	1268.702
-35.717	-104.313	1268.700
-35.167	-104.266	1268.715
-34.628	-104.256	1268.657
-34.099	-104.172	1268.599
-33.549	-104.032	1268.543
-32.971	-103.934	1268.486
-32.474	-103.887	1268.435
-31.958	-103.797	1268.413
-31.464	-103.665	1268.398
-30.946	-103.508	1268.349
-30.468	-103.388	1268.298
-29.989	-103.270	1268.273
-29.543	-103.159	1268.261
-29.113	-103.062	1268.216
-28.588	-102.917	1268.183
-28.110	-102.795	1268.144
-27.702	-102.660	1268.124
-27.333	-102.552	1268.120
-26.935	-102.426	1268.083
-26.448	-102.300	1267.999
-25.988	-102.118	1267.923
-25.526	-101.998	1267.867
-25.080	-101.902	1267.803
-24.662	-101.821	1267.737
-24.197	-101.756	1267.679
-23.734	-101.663	1267.586
-23.269	-101.510	1267.498
-22.867	-101.426	1267.448
-22.473	-101.368	1267.397
-22.017	-101.294	1267.341
-21.581	-101.249	1267.290
-21.197	-101.181	1267.285
-20.849	-101.098	1267.270
-20.501	-101.010	1267.242
-20.126	-100.971	1267.226
-19.791	-100.909	1267.194
-19.491	-100.864	1267.194
-19.168	-100.791	1267.218
-18.916	-100.742	1267.224
-18.661	-100.700	1267.233
-18.414	-100.625	1267.246
-18.192	-100.594	1267.277
-17.975	-100.585	1267.271
-17.774	-100.593	1267.278
-17.598	-100.583	1267.279
-17.388	-100.628	1267.271
-17.190	-100.629	1267.257
-16.975	-100.629	1267.247
-16.772	-100.641	1267.237
-16.579	-100.653	1267.230
-16.400	-100.655	1267.216
-16.200	-100.699	1267.198
-16.028	-100.713	1267.181
-15.849	-100.742	1267.143
-15.691	-100.762	1267.111
-15.532	-100.773	1267.078
-15.357	-100.784	1267.031
-15.209	-100.789	1267.011
-15.058	-100.783	1266.978
-14.920	-100.772	1266.941
-14.795	-100.813	1266.883
-14.677	-100.829	1266.845
-14.527	-100.853	1266.809
-14.420	-100.887	1266.769
-14.293	-100.912	1266.755
-14.188	-100.949	1266.717
-14.105	-100.977	1266.680
-14.002	-101.017	1266.653
-13.936	-101.067	1266.603
-13.869	-101.081	1266.588
-13.814	-101.147	1266.561
-13.767	-101.205	1266.549
-13.737	-101.271	1266.560
-13.705	-101.320	1266.568
-13.683	-101.389	1266.586
-13.666	-101.440	1266.587
-13.669	-101.492	1266.595
-13.655	-101.560	1266.601
-13.660	-101.605	1266.590
-13.664	-101.646	1266.600
-13.654	-101.684	1266.604
-13.656	-101.708	1266.608
-13.657	-101.710	1266.607
-13.683	-101.708	1266.612
-13.696	-101.720	1266.625
-13.724	-101.712	1266.650
-13.744	-101.716	1266.696
-13.782	-101.701	1266.720
-13.808	-101.693	1266.735
-13.832	-101.695	1266.766
-13.860	-101.691	1266.792
-13.905	-101.673	1266.816
-13.950	-101.679	1266.863
-14.003	-101.671	1266.904
-14.053	-101.685	1266.940
-14.104	-101.678	1266.956
-14.128	-101.659	1266.963
-14.151	-101.652	1266.971
-14.172	-101.648	1266.935
-14.181	-101.620	1266.893
-14.188	-101.638	1266.854
-14.216	-101.630	1266.812
-14.232	-101.647	1266.746
-14.263	-101.661	1266.688
-14.283	-101.659	1266.639
-14.316	-101.656	1266.583
-14.377	-101.662	1266.508
-14.408	-101.675	1266.430
-14.453	-101.707	1266.324
-14.507	-101.733	1266.213
-14.556	-101.783	1266.139
-14.620	-101.841	1266.054
-14.692	-101.920	1266.016
-14.792	-101.989	1265.991
-14.892	-102.088	1265.975
-14.977	-102.191	1265.963
-15.065	-102.361	1265.987
-15.130	-102.535	1265.996
-15.219	-102.736	1265.993
-15.289	-102.960	1265.982
-15.339	-103.175	1265.975
-15.414	-103.395	1265.973
-15.471	-103.591	1265.963
-15.535	-103.819	1265.974
-15.573	-104.007	1265.966
-15.622	-104.183	1265.970
-15.670	-104.363	1265.953
-15.720	-104.532	1265.966
-15.771	-104.716	1265.991
-15.829	-104.908	1265.999
-15.883	-105.046	1266.014
-15.938	-105.192	1266.056
-15.981	-105.311	1266.104
-16.036	-105.425	1266.140
-16.122	-105.569	1266.219
-16.186	-105.665	1266.268
-16.249	-105.744	1266.322
-16.314	-105.818	1266.365
-16.380	-105.877	1266.427
-16.458	-105.949	1266.498
-16.544	-106.019	1266.556
-16.624	-106.057	1266.622
-16.701	-106.100	1266.691
-16.769	-106.179	1266.745
-16.837	-106.229	1266.778
-16.883	-106.291	1266.815
-16.919	-106.335	1266.831
-16.953	-106.398	1266.842
-16.989	-106.484	1266.854
-16.997	-106.543	1266.867
-17.012	-106.609	1266.889
-17.021	-106.690	1266.908
-17.015	-106.753	1266.921
-16.996	-106.829	1266.920
-16.988	-106.917	1266.931
-16.983	-106.987	1266.967
-16.962	-107.057	1266.989
-16.952	-107.136	1267.010
-16.949	-107.209	1266.998
-16.943	-107.291	1267.009
-16.943	-107.369	1266.994
-16.930	-107.460	1266.962
-16.927	-107.544	1266.937
-16.927	-107.608	1266.914
-16.935	-107.703	1266.886
-16.899	-107.757	1266.840
-16.884	-107.820	1266.771
-16.827	-107.883	1266.686
-16.778	-107.985	1266.590
-16.702	-108.030	1266.532
-16.660	-108.113	1266.472
-16.585	-108.132	1266.433
-16.514	-108.131	1266.394
-16.412	-108.094	1266.361
-16.362	-108.059	1266.341
-16.320	-108.023	1266.337
-16.272	-107.967	1266.340
-16.225	-107.924	1266.367
-16.197	-107.860	1266.366
-16.171	-107.824	1266.356
-16.145	-107.780	1266.342
-16.113	-107.740	1266.330
-16.093	-107.707	1266.307
-16.077	-107.662	1266.311
-16.077	-107.619	1266.278
-16.079	-107.579	1266.268
-16.073	-107.524	1266.250
-16.079	-107.462	1266.234
-16.095	-107.397	1266.228
-16.092	-107.310	1266.219
-16.099	-107.246	1266.227
-16.108	-107.136	1266.222
-16.120	-107.039	1266.219
-16.133	-106.943	1266.186
-16.145	-106.836	1266.170
-16.160	-106.743	1266.146
-16.189	-106.608	1266.125
-16.187	-106.447	1266.073
-16.194	-106.342	1266.080
-16.221	-106.242	1266.070
-16.267	-106.108	1266.056
-16.308	-105.981	1266.023
-16.348	-105.853	1266.009
-16.406	-105.744	1265.957
-16.452	-105.615	1265.958
-16.499	-105.487	1265.914
-16.561	-105.369	1265.872
-16.611	-105.231	1265.823
-16.682	-105.090	1265.779
-16.764	-104.966	1265.745
-16.817	-104.870	1265.697
-16.881	-104.765	1265.677
-16.932	-104.669	1265.642
-16.987	-104.574	1265.606
-17.048	-104.464	1265.553
-17.112	-104.357	1265.511
-17.181	-104.257	1265.482
-17.233	-104.140	1265.433
-17.300	-104.044	1265.388
-17.381	-103.963	1265.342
-17.455	-103.874	1265.296
-17.516	-103.782	1265.251
-17.596	-103.726	1265.212
-17.643	-103.645	1265.184
-17.720	-103.597	1265.155
-17.785	-103.542	1265.128
-17.851	-103.508	1265.088
-17.889	-103.481	1265.051
-17.951	-103.452	1265.035
-17.988	-103.420	1265.019
-18.046	-103.400	1264.990
-18.098	-103.398	1264.941
-18.163	-103.397	1264.912
-18.185	-103.408	1264.843
-18.218	-103.442	1264.781
-18.257	-103.512	1264.752
-18.292	-103.584	1264.714
-18.323	-103.678	1264.691
-18.345	-103.778	1264.665
-18.386	-103.858	1264.657
-18.404	-103.958	1264.660
-18.457	-104.093	1264.652
-18.514	-104.163	1264.660
-18.585	-104.307	1264.687
-18.624	-104.402	1264.691
-18.696	-104.511	1264.715
-18.768	-104.585	1264.743
-18.834	-104.664	1264.800
-18.908	-104.729	1264.815
-18.989	-104.825	1264.857
-19.049	-104.873	1264.896
-19.109	-104.930	1264.939
-19.189	-104.986	1264.988
-19.261	-105.050	1265.007
-19.325	-105.088	1265.033
-19.394	-105.157	1265.038
-19.462	-105.218	1265.024
-19.534	-105.251	1265.007
-19.604	-105.332	1264.976
-19.681	-105.431	1264.918
-19.756	-105.538	1264.819
-19.831	-105.682	1264.717
-19.919	-105.870	1264.592
-19.997	-106.078	1264.501
-20.104	-106.286	1264.416
-20.179	-106.537	1264.337
-20.267	-106.815	1264.229
-20.379	-107.080	1264.164
-20.462	-107.339	1264.097
-20.532	-107.578	1264.017
-20.598	-107.818	1263.928
-20.662	-108.023	1263.792
-20.727	-108.212	1263.635
-20.805	-108.383	1263.517
-20.847	-108.580	1263.431
-20.932	-108.700	1263.337
-20.994	-108.822	1263.251
