P1_hand_lP1_hands_pos_X	P1_hand_lP1_hands_pos_Y	P1_hand_lP1_hands_pos_Z	P1_hand_rP1_hands_pos_X	P1_hand_rP1_hands_pos_Y	P1_hand_rP1_hands_pos_Z
-7.167	111.749	966.927	32.398	-21.026	956.098
-7.178	111.892	966.963	32.365	-20.985	956.067
-7.144	111.989	966.978	32.324	-20.948	956.046
-7.163	112.046	966.969	32.253	-20.884	956.018
-7.203	112.063	966.973	32.172	-20.825	956.003
-7.277	112.054	967.030	32.063	-20.716	955.991
-7.388	111.993	967.066	31.943	-20.658	955.976
-7.546	111.898	967.159	31.768	-20.597	955.959
-7.740	111.734	967.221	31.603	-20.543	955.954
-7.885	111.565	967.276	31.443	-20.498	955.940
-7.997	111.376	967.316	31.336	-20.447	955.925
-8.084	111.182	967.299	31.278	-20.385	955.913
-8.146	110.948	967.252	31.279	-20.348	955.885
-8.167	110.737	967.149	31.329	-20.308	955.833
-8.187	110.507	967.027	31.392	-20.254	955.790
-8.175	110.269	966.895	31.476	-20.225	955.747
-8.128	110.006	966.744	31.587	-20.196	955.708
-8.083	109.756	966.554	31.697	-20.152	955.666
-8.038	109.494	966.373	31.835	-20.130	955.622
-7.951	109.229	966.195	31.953	-20.130	955.573
-7.891	108.986	966.061	32.099	-20.125	955.544
-7.777	108.729	965.909	32.218	-20.144	955.504
-7.686	108.468	965.739	32.347	-20.139	955.475
-7.591	108.218	965.600	32.501	-20.149	955.438
-7.482	108.023	965.451	32.681	-20.153	955.390
-7.348	107.822	965.286	32.860	-20.129	955.344
-7.249	107.650	965.121	33.046	-20.115	955.272
-7.099	107.469	964.921	33.205	-20.071	955.201
-6.995	107.317	964.742	33.328	-20.029	955.112
-6.877	107.115	964.595	33.446	-19.969	955.043
-6.793	106.964	964.467	33.502	-19.934	954.984
-6.753	106.794	964.323	33.500	-19.880	954.949
-6.709	106.641	964.208	33.493	-19.838	954.930
-6.693	106.493	964.143	33.470	-19.811	954.901
-6.682	106.356	964.074	33.473	-19.768	954.917
-6.706	106.249	964.021	33.440	-19.748	954.910
-6.719	106.110	963.961	33.405	-19.714	954.931
-6.755	105.999	963.935	33.361	-19.682	954.913
-6.779	105.916	963.928	33.322	-19.657	954.952
-6.813	105.814	963.919	33.252	-19.633	954.948
-6.847	105.737	963.900	33.181	-19.618	954.991
-6.875	105.656	963.883	33.098	-19.591	955.005
-6.890	105.602	963.881	33.044	-19.602	955.051
-6.895	105.563	963.863	32.990	-19.573	955.057
-6.884	105.498	963.861	32.933	-19.529	955.090
-6.865	105.474	963.845	32.917	-19.502	955.109
-6.845	105.437	963.840	32.887	-19.507	955.138
-6.821	105.397	963.821	32.881	-19.455	955.109
-6.800	105.360	963.805	32.869	-19.425	955.123
-6.747	105.297	963.752	32.890	-19.362	955.105
-6.688	105.254	963.691	32.909	-19.311	955.073
-6.623	105.165	963.610	32.940	-19.282	955.022
-6.557	105.104	963.539	32.990	-19.220	954.999
-6.511	105.063	963.482	33.024	-19.193	954.960
-6.430	105.016	963.427	33.081	-19.163	954.931
-6.391	104.983	963.403	33.146	-19.135	954.908
-6.333	104.950	963.371	33.223	-19.149	954.921
-6.286	104.899	963.351	33.256	-19.165	954.934
-6.231	104.864	963.323	33.316	-19.173	954.952
-6.182	104.820	963.273	33.332	-19.201	954.974
-6.135	104.759	963.260	33.358	-19.208	955.004
-6.109	104.712	963.213	33.381	-19.247	955.053
-6.062	104.652	963.198	33.377	-19.262	955.076
-6.058	104.595	963.158	33.375	-19.253	955.088
-6.024	104.518	963.113	33.354	-19.244	955.077
-6.014	104.468	963.073	33.338	-19.239	955.095
-6.008	104.428	963.032	33.322	-19.231	955.083
-5.976	104.389	963.026	33.315	-19.251	955.106
-5.994	104.357	962.999	33.312	-19.275	955.113
-5.961	104.329	962.981	33.357	-19.247	955.128
-5.947	104.282	962.957	33.380	-19.251	955.099
-5.916	104.228	962.900	33.432	-19.256	955.091
-5.889	104.173	962.867	33.486	-19.247	955.090
-5.864	104.117	962.816	33.533	-19.237	955.065
-5.835	104.077	962.787	33.610	-19.242	955.028
-5.803	104.024	962.755	33.653	-19.227	955.032
-5.756	103.980	962.722	33.705	-19.222	955.004
-5.722	103.949	962.689	33.778	-19.212	954.972
-5.689	103.908	962.675	33.829	-19.208	954.957
-5.676	103.878	962.653	33.874	-19.216	954.939
-5.651	103.848	962.631	33.906	-19.204	954.926
-5.622	103.785	962.595	33.950	-19.191	954.903
-5.593	103.748	962.574	34.007	-19.188	954.897
-5.573	103.735	962.532	34.057	-19.171	954.872
-5.512	103.721	962.504	34.127	-19.138	954.854
-5.474	103.691	962.450	34.193	-19.112	954.823
-5.445	103.660	962.413	34.247	-19.090	954.789
-5.422	103.660	962.400	34.315	-19.059	954.738
-5.387	103.645	962.367	34.380	-19.039	954.694
-5.337	103.669	962.321	34.460	-19.021	954.662
-5.275	103.683	962.296	34.512	-19.004	954.618
-5.213	103.731	962.272	34.599	-18.979	954.580
-5.155	103.783	962.240	34.675	-18.917	954.526
-5.065	103.847	962.219	34.784	-18.891	954.475
-5.006	103.919	962.172	34.906	-18.825	954.408
-4.919	103.993	962.141	35.050	-18.757	954.341
-4.832	104.071	962.094	35.215	-18.688	954.258
-4.717	104.154	962.053	35.370	-18.601	954.177
-4.614	104.269	961.985	35.514	-18.556	954.079
-4.476	104.359	961.919	35.659	-18.479	953.997
-4.340	104.522	961.855	35.792	-18.412	953.934
-4.181	104.709	961.821	35.928	-18.341	953.838
-4.011	104.959	961.824	36.085	-18.287	953.732
-3.861	105.212	961.833	36.241	-18.216	953.607
-3.707	105.475	961.850	36.425	-18.080	953.473
-3.568	105.704	961.830	36.592	-17.915	953.324
-3.398	105.869	961.797	36.770	-17.753	953.116
-3.225	106.030	961.702	36.951	-17.576	952.916
-3.041	106.173	961.565	37.154	-17.351	952.707
-2.805	106.279	961.414	37.370	-17.118	952.476
-2.585	106.353	961.240	37.578	-16.934	952.244
-2.376	106.429	961.058	37.801	-16.814	952.029
-2.167	106.481	960.895	38.018	-16.709	951.831
-1.976	106.535	960.731	38.259	-16.589	951.636
-1.771	106.578	960.584	38.561	-16.469	951.416
-1.577	106.613	960.431	38.853	-16.371	951.249
-1.385	106.679	960.297	39.142	-16.305	951.108
-1.164	106.731	960.158	39.398	-16.215	950.969
-0.919	106.775	959.996	39.649	-16.163	950.860
-0.658	106.830	959.846	39.892	-16.090	950.776
-0.394	106.889	959.665	40.099	-16.032	950.678
-0.106	106.947	959.467	40.328	-15.965	950.567
0.162	107.019	959.279	40.548	-15.901	950.473
0.417	107.087	959.094	40.807	-15.820	950.358
0.683	107.150	958.907	41.094	-15.743	950.216
0.939	107.222	958.742	41.399	-15.653	950.030
1.219	107.327	958.556	41.678	-15.536	949.833
1.529	107.416	958.386	41.957	-15.429	949.630
1.863	107.525	958.172	42.230	-15.318	949.396
2.238	107.630	957.896	42.515	-15.214	949.148
2.593	107.727	957.627	42.814	-15.076	948.885
2.921	107.826	957.399	43.133	-14.945	948.629
3.250	107.952	957.164	43.486	-14.785	948.346
3.576	108.080	956.907	43.884	-14.597	948.098
3.969	108.177	956.607	44.222	-14.406	947.864
4.330	108.278	956.333	44.577	-14.260	947.650
4.709	108.379	956.068	44.902	-14.152	947.413
5.110	108.484	955.805	45.280	-14.076	947.150
5.498	108.592	955.540	45.674	-13.941	946.917
5.857	108.700	955.314	46.068	-13.810	946.690
6.253	108.812	955.010	46.463	-13.650	946.442
6.712	108.983	954.749	46.793	-13.540	946.181
7.183	109.154	954.460	47.129	-13.401	945.948
7.625	109.321	954.180	47.476	-13.271	945.670
8.046	109.483	953.866	47.871	-13.107	945.425
8.508	109.654	953.534	48.243	-12.983	945.153
8.931	109.813	953.209	48.589	-12.817	944.897
9.396	110.000	952.905	48.884	-12.622	944.659
9.816	110.151	952.620	49.139	-12.433	944.380
10.265	110.358	952.285	49.416	-12.273	944.070
10.746	110.650	951.967	49.686	-12.072	943.766
11.209	111.048	951.715	49.921	-11.890	943.481
11.654	111.530	951.567	50.177	-11.718	943.160
12.053	112.179	951.487	50.373	-11.538	942.829
12.485	112.945	951.434	50.345	-11.177	942.271
12.937	113.782	951.426	50.504	-11.009	941.949
13.356	114.579	951.344	50.684	-10.752	941.515
13.889	115.382	951.199	50.865	-10.427	941.098
14.435	116.113	950.998	51.083	-10.035	940.627
14.906	116.804	950.740	51.320	-9.571	940.108
15.529	117.467	950.337	51.543	-9.174	939.556
16.130	118.098	949.860	51.754	-8.794	938.957
16.692	118.592	949.353	52.070	-8.382	938.349
17.280	119.094	948.898	52.434	-7.950	937.801
17.853	119.471	948.376	52.851	-7.537	937.241
18.457	119.903	947.812	53.240	-7.278	936.659
19.107	120.393	947.337	53.717	-6.992	936.041
19.767	120.891	946.908	54.251	-6.640	935.450
20.431	121.308	946.438	54.737	-6.293	934.921
21.153	121.829	945.942	55.284	-6.033	934.338
21.865	122.264	945.485	55.822	-5.699	933.808
22.678	122.613	944.945	56.331	-5.362	933.279
23.562	123.024	944.317	56.746	-5.035	932.834
24.414	123.385	943.705	57.061	-4.691	932.390
25.330	123.789	943.077	57.419	-4.298	931.915
26.291	124.172	942.360	57.849	-3.920	931.400
27.225	124.546	941.560	58.261	-3.575	930.852
28.243	125.000	940.787	58.761	-3.224	930.213
29.232	125.466	939.931	59.359	-2.854	929.540
30.241	125.913	939.147	59.995	-2.457	928.817
31.173	126.353	938.320	60.538	-2.162	928.188
32.115	126.868	937.542	61.212	-1.714	927.518
32.938	127.197	936.884	62.007	-1.300	926.714
33.886	127.653	936.234	62.652	-0.915	926.021
34.827	128.215	935.546	63.425	-0.597	925.242
35.834	128.837	934.902	64.218	-0.223	924.467
36.946	129.552	934.082	64.944	0.106	923.687
38.113	130.415	933.228	65.637	0.445	922.991
39.303	131.278	932.256	66.334	0.722	922.290
40.508	132.215	931.371	67.100	1.066	921.504
41.773	133.087	930.262	67.847	1.398	920.684
42.999	133.842	929.267	68.612	1.727	919.871
44.278	134.556	928.085	69.414	2.116	919.147
45.543	135.224	926.879	70.233	2.506	918.273
46.806	135.871	925.677	71.064	2.895	917.361
48.069	136.437	924.310	71.896	3.361	916.531
49.174	136.917	922.886	72.668	3.745	915.692
50.314	137.328	921.378	73.608	4.142	914.768
51.516	137.625	920.076	74.454	4.523	913.876
52.660	138.001	918.506	75.284	4.967	912.961
53.783	138.270	917.048	76.162	5.370	911.930
55.085	138.545	915.521	77.068	5.814	910.972
56.282	138.870	913.870	78.050	6.187	909.938
57.648	139.191	912.186	78.940	6.655	908.847
59.016	139.529	910.383	79.826	7.205	907.760
60.410	139.987	908.546	80.631	7.804	906.446
61.876	140.483	906.707	81.540	8.303	905.204
63.286	140.974	904.720	82.267	8.727	904.022
64.726	141.582	902.771	83.119	9.217	902.743
66.160	142.238	900.816	83.891	9.749	901.475
67.675	143.046	898.773	84.449	10.276	900.236
69.104	143.846	896.641	85.234	10.875	898.951
70.567	144.733	894.543	86.067	11.460	897.488
71.975	145.664	892.487	86.808	12.099	896.086
73.441	146.653	890.370	87.576	12.721	894.552
74.882	147.694	888.220	88.375	13.469	893.071
76.304	148.725	886.038	89.045	14.199	891.456
77.751	149.757	883.885	89.815	14.909	889.957
79.137	150.823	881.661	90.640	15.632	888.228
80.534	151.884	879.511	91.384	16.357	886.561
81.847	152.962	877.343	92.261	17.123	884.840
83.094	153.894	875.285	93.327	17.896	882.844
84.340	154.887	873.168	94.142	18.653	881.071
85.562	155.877	871.056	95.057	19.361	879.270
86.799	156.883	869.106	95.998	20.043	877.258
87.900	157.743	867.085	96.888	20.642	875.428
89.069	158.692	865.077	97.911	21.336	873.562
90.170	159.625	863.109	98.896	21.901	871.543
91.264	160.421	861.196	99.893	22.495	869.627
92.295	161.292	859.366	100.941	23.184	867.628
93.316	162.192	857.516	102.013	23.707	865.522
94.301	163.042	855.758	103.160	24.196	863.393
95.286	163.923	854.099	104.295	24.703	861.262
96.129	164.816	852.434	105.421	25.150	859.083
96.943	165.892	851.029	106.588	25.581	856.725
97.729	166.902	849.512	107.781	25.929	854.360
98.493	168.073	848.289	109.056	26.265	851.912
99.142	169.355	846.996	110.414	26.518	849.333
99.711	170.589	845.892	111.768	26.718	846.719
100.268	171.850	844.813	113.432	26.813	844.047
100.636	172.864	843.861	115.103	27.009	841.224
101.116	174.002	842.803	116.844	26.961	838.276
101.481	175.027	841.860	118.699	26.835	835.204
101.786	175.995	840.746	120.708	26.642	832.046
101.980	177.202	839.648	122.726	26.482	828.908
102.286	178.426	838.320	124.496	26.219	825.604
102.421	179.439	837.104	126.171	25.963	822.477
102.495	180.507	835.847	127.623	25.628	819.325
102.527	181.431	834.639	128.989	25.179	816.257
102.690	182.114	833.476	130.375	24.782	812.976
102.807	182.779	832.239	131.718	24.382	809.683
102.944	183.465	831.026	133.147	23.950	806.170
103.059	184.130	829.772	134.648	23.475	802.501
103.180	184.830	828.402	136.338	22.999	798.711
103.399	185.489	827.130	138.200	22.458	794.781
103.573	186.301	825.652	139.979	21.968	790.756
103.741	187.000	824.198	141.927	21.571	786.885
103.960	187.510	822.566	143.919	21.265	783.065
104.114	188.120	820.847	146.003	20.877	779.291
103.829	188.702	818.844	148.254	20.437	775.817
104.040	189.142	817.112	150.784	19.582	772.824
104.357	189.498	815.421	153.591	18.197	770.688
104.852	189.765	813.615	155.204	17.314	769.851
105.302	190.082	811.768	155.806	17.029	770.218
105.825	190.102	809.858	156.254	16.759	770.701
106.150	189.579	807.564	156.182	16.868	771.423
106.496	189.285	805.365	155.904	16.986	772.035
106.864	188.894	803.278	155.598	17.264	772.556
107.180	188.276	801.131	155.134	17.613	772.927
107.414	187.529	799.168	154.637	18.090	773.096
107.565	186.428	797.442	154.238	18.583	773.040
107.722	185.111	795.943	154.012	19.022	772.754
107.820	183.850	794.579	153.887	19.559	772.310
107.993	182.611	793.600	153.781	20.089	771.768
108.131	181.136	793.063	153.723	20.553	771.200
108.167	180.372	792.501	153.781	20.895	770.778
108.242	179.903	792.112	153.833	21.101	770.513
108.395	179.425	791.826	153.875	21.179	770.370
108.544	179.128	791.765	153.895	21.078	770.413
108.649	179.079	791.789	153.943	20.954	770.534
108.775	179.285	791.843	154.040	20.858	770.628
108.897	179.666	791.918	154.153	20.772	770.659
108.993	180.093	791.949	154.324	20.813	770.618
109.101	180.557	791.949	154.434	20.970	770.497
109.211	181.053	791.883	154.489	21.163	770.287
109.286	181.611	791.775	154.468	21.405	770.056
109.374	182.291	791.642	154.463	21.725	769.868
109.493	182.878	791.538	154.858	21.761	770.053
109.598	183.450	791.395	154.719	21.969	770.051
109.700	183.957	791.293	154.931	21.970	770.176
109.745	184.408	791.211	155.065	21.919	770.192
109.789	184.843	791.133	155.123	22.001	770.189
109.859	185.267	791.059	155.146	22.096	770.173
109.954	185.681	790.989	155.169	22.199	770.118
109.998	186.072	790.901	155.160	22.350	770.088
110.047	186.414	790.852	155.188	22.514	770.073
110.074	186.980	790.639	155.176	22.689	770.023
110.142	187.145	790.606	155.226	22.835	770.013
110.192	187.232	790.602	155.294	22.888	769.949
110.289	187.260	790.602	155.352	22.892	769.922
110.403	186.906	790.755	155.412	22.896	769.915
110.501	186.752	790.788	155.474	22.834	769.920
110.588	186.569	790.838	155.578	22.693	769.890
110.659	186.319	790.833	155.755	22.498	769.903
110.727	186.087	790.887	155.944	22.320	769.882
110.744	185.868	790.944	156.152	22.159	769.862
110.742	185.644	791.008	156.373	21.976	769.853
110.768	185.413	791.059	156.623	21.816	769.822
110.800	185.208	791.115	156.888	21.528	769.777
110.835	185.027	791.158	157.172	21.290	769.738
110.882	184.845	791.167	157.435	21.055	769.671
110.957	184.701	791.155	157.689	20.846	769.637
111.060	184.602	791.102	157.839	20.670	769.643
111.195	184.554	791.044	157.962	20.528	769.639
111.347	184.476	790.967	158.079	20.361	769.609
111.485	184.443	790.877	158.195	20.210	769.538
111.607	184.419	790.788	158.358	20.102	769.500
111.723	184.386	790.688	158.488	19.983	769.440
111.837	184.374	790.536	158.631	19.910	769.421
111.929	184.355	790.382	158.738	19.815	769.406
112.038	184.351	790.216	158.851	19.719	769.353
112.136	184.333	790.053	158.935	19.669	769.324
112.233	184.312	789.901	158.996	19.571	769.286
112.354	184.298	789.727	159.049	19.551	769.249
112.484	184.312	789.459	159.064	19.454	769.137
112.624	184.361	789.223	159.084	19.391	769.074
112.821	184.423	788.987	159.096	19.355	769.000
113.044	184.442	788.673	159.123	19.363	768.947
113.249	184.600	788.354	159.135	19.388	768.907
113.462	184.797	787.979	159.187	19.421	768.871
113.645	185.074	787.627	159.232	19.445	768.792
113.806	185.304	787.285	159.330	19.460	768.743
113.978	185.771	786.772	159.423	19.486	768.724
114.154	185.934	786.453	159.596	19.494	768.689
114.285	186.038	786.083	159.771	19.447	768.652
114.447	186.113	785.726	159.911	19.405	768.645
114.612	186.254	785.462	160.046	19.347	768.626
114.782	186.307	785.182	160.171	19.265	768.622
114.925	186.310	784.922	160.286	19.210	768.612
115.055	186.300	784.663	160.387	19.177	768.624
115.151	186.251	784.444	160.468	19.136	768.656
115.219	186.080	784.217	160.571	19.113	768.659
115.273	185.919	784.019	160.698	18.975	768.646
115.347	185.714	783.823	160.830	18.827	768.622
115.386	185.537	783.621	160.978	18.683	768.631
115.456	185.377	783.477	161.097	18.581	768.656
115.509	185.202	783.349	161.198	18.477	768.692
115.574	185.060	783.221	161.361	18.379	768.729
115.638	184.925	783.123	161.493	18.229	768.788
115.716	184.787	783.013	161.664	18.103	768.825
115.829	184.630	782.848	161.847	17.956	768.855
115.894	184.463	782.737	162.024	17.815	768.922
115.938	184.314	782.604	162.179	17.719	768.979
115.981	184.165	782.513	162.278	17.655	769.017
116.009	183.984	782.435	162.390	17.547	769.108
116.006	183.753	782.293	162.472	17.493	769.202
116.023	183.549	782.202	162.568	17.448	769.315
116.014	183.344	782.136	162.691	17.383	769.422
115.988	183.154	782.053	162.806	17.275	769.529
116.020	183.001	781.943	162.927	17.175	769.635
116.010	182.848	781.827	163.050	17.062	769.737
115.996	182.762	781.774	163.167	16.893	769.888
115.992	182.648	781.708	163.324	16.771	769.995
115.961	182.532	781.653	163.465	16.642	770.108
115.937	182.387	781.600	163.591	16.554	770.212
115.920	182.208	781.561	163.712	16.475	770.291
115.914	182.071	781.514	163.835	16.422	770.384
115.917	181.896	781.425	163.926	16.369	770.457
115.907	181.776	781.353	163.997	16.368	770.579
115.911	181.626	781.256	164.058	16.378	770.686
115.919	181.466	781.123	164.088	16.368	770.882
115.887	181.311	780.969	164.145	16.381	770.970
115.866	181.175	780.818	164.223	16.382	771.078
115.834	181.035	780.642	164.306	16.371	771.177
115.825	180.854	780.516	164.407	16.352	771.266
115.791	180.675	780.375	164.496	16.295	771.354
115.755	180.473	780.187	164.591	16.261	771.414
115.745	180.299	780.019	164.662	16.252	771.516
115.750	180.111	779.882	164.743	16.238	771.586
115.721	179.917	779.739	164.804	16.217	771.682
115.723	179.706	779.581	164.857	16.196	771.748
115.744	179.432	779.433	164.893	16.179	771.813
115.749	179.172	779.334	164.896	16.182	771.881
115.721	178.930	779.256	164.888	16.240	771.930
115.662	178.681	779.212	164.872	16.314	771.994
115.631	178.371	779.130	164.837	16.405	772.038
115.560	178.089	779.108	164.808	16.510	772.095
115.492	177.804	779.089	164.756	16.664	772.146
115.424	177.481	779.063	164.689	16.805	772.188
115.366	177.193	779.009	164.605	16.930	772.231
115.290	176.914	778.892	164.568	17.056	772.248
115.176	176.608	778.702	164.509	17.130	772.289
115.073	176.292	778.491	164.436	17.225	772.299
114.954	175.747	778.417	164.387	17.303	772.295
114.839	175.447	778.157	164.333	17.386	772.302
114.716	175.246	777.899	164.292	17.415	772.275
114.713	175.337	777.625	164.270	17.441	772.247
114.508	175.101	777.259	164.269	17.461	772.188
114.371	174.680	776.891	164.249	17.435	772.138
114.214	174.262	776.589	164.193	17.471	772.119
114.094	173.930	776.342	164.128	17.497	772.100
113.996	173.770	775.845	164.031	17.574	772.094
113.896	173.495	775.626	163.950	17.626	772.095
113.813	173.216	775.353	163.832	17.706	772.096
113.680	172.925	775.090	163.743	17.737	772.074
113.574	172.462	774.995	163.672	17.787	772.034
113.462	172.144	774.682	163.623	17.787	771.973
113.877	171.624	774.659	163.595	17.815	771.906
113.744	171.423	774.544	163.536	17.856	771.854
113.565	171.201	774.239	163.442	17.914	771.802
113.360	171.021	773.907	163.308	18.039	771.769
113.139	170.869	773.530	163.140	18.176	771.707
112.981	170.895	773.032	162.991	18.260	771.656
112.776	170.800	772.772	162.846	18.319	771.579
112.580	170.684	772.480	162.734	18.387	771.477
112.402	170.589	772.250	162.597	18.391	771.416
112.219	170.463	772.008	162.494	18.397	771.312
112.070	170.330	771.763	162.416	18.387	771.220
111.940	170.163	771.560	162.375	18.349	771.152
111.802	169.986	771.311	162.314	18.326	771.105
