P6_elbow_lP6_whole_dist_traveled	P6_shoulder_lP6_whole_dist_traveled	P6_shoulder_rP6_whole_dist_traveled	P6_elbow_rP6_whole_dist_traveled	P6_headP6_whole_dist_traveled	P6_hand_rP6_whole_dist_traveled	P6_hand_lP6_whole_dist_traveled
1487.734	675.656	522.984	1164.680	1132.960	1597.113	3013.139
1489.080	676.024	523.349	1164.996	1133.849	1597.315	3016.085
1490.495	676.415	523.576	1164.996	1134.674	1597.315	3018.216
1491.886	676.751	523.823	1164.996	1135.560	1597.619	3019.999
1493.421	677.073	524.100	1165.311	1136.437	1597.619	3021.938
1494.861	677.328	524.679	1165.966	1137.384	1597.868	3024.557
1496.204	677.537	525.450	1166.223	1138.214	1597.868	3027.859
1497.441	677.537	526.048	1166.500	1139.140	1598.105	3031.977
1498.440	677.912	526.304	1166.786	1140.042	1598.105	3036.597
1499.255	678.335	526.631	1167.093	1140.883	1598.105	3041.681
1499.967	678.982	526.943	1167.396	1141.637	1598.950	3047.127
1500.514	679.676	527.762	1167.766	1142.393	1598.950	3052.714
1500.990	680.580	527.993	1168.098	1143.134	1598.950	3058.366
1501.373	681.765	528.215	1168.406	1143.866	1598.950	3063.809
1501.782	682.766	528.215	1168.708	1144.490	1600.082	3068.669
1502.092	684.145	528.524	1168.929	1145.026	1600.082	3073.465
1502.383	685.279	528.524	1169.137	1145.555	1600.082	3077.978
1502.662	686.489	528.524	1169.819	1146.046	1600.395	3082.482
1502.943	687.445	528.822	1169.819	1146.498	1600.395	3086.388
1503.243	688.379	528.822	1170.088	1146.982	1600.395	3090.590
1503.586	689.061	529.204	1170.088	1147.497	1600.638	3095.012
1503.953	689.468	529.422	1171.088	1147.952	1600.638	3099.199
1504.343	689.705	529.422	1171.088	1148.384	1600.638	3103.129
1504.730	689.705	529.830	1171.550	1148.830	1600.864	3107.230
1505.118	690.022	530.064	1172.168	1149.290	1600.864	3111.292
1505.562	690.332	530.278	1173.012	1149.750	1600.864	3115.314
1505.956	690.675	530.278	1173.688	1150.282	1600.864	3119.202
1506.368	691.068	530.608	1173.980	1150.754	1600.864	3122.748
1506.859	691.463	530.608	1174.252	1151.206	1600.864	3126.348
1507.327	691.817	530.864	1174.514	1151.667	1600.864	3129.429
1507.776	692.179	530.864	1174.737	1152.060	1600.864	3131.945
1508.170	692.481	530.864	1174.737	1152.406	1601.092	3134.122
1508.490	693.092	531.123	1175.615	1152.720	1601.092	3135.437
1508.696	693.092	531.123	1176.306	1152.950	1601.931	3136.744
1508.696	693.427	531.123	1176.306	1153.167	1601.931	3138.051
1509.062	693.427	531.418	1176.306	1153.167	1601.931	3138.853
1509.062	693.830	531.418	1176.571	1153.548	1601.931	3139.502
1509.461	694.072	531.729	1176.571	1153.548	1601.931	3140.226
1509.461	694.341	531.729	1176.850	1153.851	1601.931	3140.885
1509.819	694.620	532.109	1177.508	1153.851	1601.931	3141.533
1510.035	694.924	532.109	1177.508	1154.175	1602.186	3142.315
1510.262	695.165	532.487	1178.443	1154.175	1602.912	3143.034
1510.518	695.418	532.487	1179.026	1154.562	1602.912	3143.560
1510.755	695.641	532.751	1179.026	1154.821	1602.912	3143.970
1511.048	695.641	532.751	1179.315	1155.109	1603.196	3144.448
1511.319	695.984	532.751	1179.315	1155.432	1603.196	3144.882
1511.565	696.190	533.003	1179.597	1155.791	1603.419	3145.277
1511.796	696.190	533.003	1179.597	1156.233	1603.419	3145.599
1512.001	696.482	533.003	1179.597	1156.747	1603.670	3145.877
1512.204	696.482	533.003	1179.860	1157.349	1603.670	3146.171
1512.204	696.768	533.233	1179.860	1157.927	1603.670	3146.419
1512.532	696.768	533.233	1179.860	1158.477	1603.670	3146.643
1512.532	696.768	533.233	1180.122	1159.039	1603.670	3146.643
1512.840	696.998	533.457	1180.122	1159.632	1603.670	3146.900
1512.840	696.998	533.457	1180.374	1160.225	1603.670	3146.900
1513.108	696.998	533.671	1180.374	1160.905	1603.894	3146.900
1513.108	697.246	533.671	1180.623	1161.528	1603.894	3147.208
1513.372	697.246	533.940	1180.623	1162.031	1603.894	3147.208
1513.372	697.488	534.170	1180.830	1162.451	1604.149	3147.208
1513.578	697.488	534.170	1180.830	1162.873	1604.149	3147.478
1513.578	697.735	534.480	1180.830	1163.236	1604.149	3147.478
1513.821	697.735	534.480	1180.830	1163.520	1604.372	3147.725
1513.821	697.735	534.709	1181.031	1163.732	1604.372	3147.725
1514.149	698.042	534.709	1181.031	1163.732	1604.372	3148.009
1514.352	698.042	534.923	1181.031	1164.005	1604.592	3148.009
1514.580	698.293	534.923	1181.031	1164.005	1604.592	3148.352
1514.840	698.293	534.923	1181.271	1164.005	1604.592	3148.352
1515.098	698.641	535.187	1181.271	1164.287	1604.592	3148.718
1515.354	698.641	535.187	1181.271	1164.287	1604.592	3148.923
1515.623	698.853	535.187	1181.271	1164.504	1604.803	3149.156
1515.899	698.853	535.409	1181.487	1164.504	1604.803	3149.410
1516.242	699.070	535.409	1181.487	1164.759	1604.803	3149.669
1516.525	699.070	535.409	1181.487	1164.759	1604.803	3149.948
1516.904	699.070	535.409	1181.487	1165.117	1604.803	3150.261
1517.249	699.371	535.409	1181.487	1165.117	1604.803	3150.603
1517.568	699.371	535.615	1181.487	1165.514	1604.803	3150.919
1517.849	699.588	535.615	1181.487	1165.748	1604.803	3151.284
1518.112	699.588	535.615	1181.487	1166.020	1605.014	3151.636
1518.374	699.830	535.835	1181.487	1166.325	1605.231	3152.073
1518.374	699.830	535.835	1181.692	1166.663	1605.534	3152.449
1518.729	700.070	535.835	1181.692	1167.019	1605.902	3152.989
1518.729	700.070	536.116	1181.981	1167.363	1606.419	3153.778
1518.967	700.322	536.116	1182.242	1167.753	1607.296	3154.846
1518.967	700.322	536.375	1182.564	1168.121	1608.556	3156.093
1519.167	700.526	536.603	1182.947	1168.482	1610.424	3158.204
1519.167	700.526	536.854	1184.065	1168.858	1612.616	3161.143
1519.551	701.187	537.107	1184.648	1169.198	1615.193	3164.703
1519.863	701.187	537.363	1185.339	1169.520	1618.322	3168.995
1520.289	701.438	537.704	1186.225	1169.788	1621.842	3173.944
1520.709	701.438	538.097	1186.683	1170.056	1625.371	3178.676
1520.982	701.438	538.521	1187.517	1170.304	1628.865	3182.576
1520.982	701.438	538.887	1189.158	1170.544	1631.969	3187.563
1521.247	701.438	539.205	1189.702	1170.829	1635.238	3192.706
1521.524	701.438	539.537	1190.467	1171.148	1638.954	3198.012
1521.871	701.726	539.805	1191.145	1171.493	1642.902	3203.163
1522.170	701.726	540.008	1192.163	1171.910	1647.174	3208.160
1522.170	702.242	540.008	1192.691	1172.333	1651.396	3212.632
1522.170	702.622	540.236	1193.806	1172.783	1655.566	3216.842
1522.619	703.140	540.236	1194.375	1173.312	1659.924	3220.574
1523.325	703.889	540.473	1194.637	1173.847	1663.940	3224.000
1524.358	704.603	540.716	1194.997	1174.547	1667.885	3227.589
1525.618	705.384	540.966	1195.676	1175.175	1671.959	3231.721
1527.341	706.253	541.283	1196.646	1175.740	1676.060	3236.253
1529.366	706.865	541.681	1197.901	1176.315	1680.229	3241.172
1531.629	707.301	542.328	1199.345	1176.831	1684.567	3247.065
1534.108	707.554	543.003	1201.078	1177.298	1689.013	3253.651
1536.644	707.554	543.633	1203.030	1177.777	1694.176	3260.753
1539.181	707.820	544.430	1205.501	1178.313	1698.791	3268.162
1541.640	708.226	545.136	1207.825	1178.814	1703.892	3275.852
1543.895	708.871	545.788	1210.270	1179.306	1708.720	3284.076
1546.015	709.852	546.363	1212.782	1179.780	1711.179	3291.480
1547.918	710.870	547.077	1215.378	1180.317	1716.881	3299.103
1549.607	712.107	547.677	1217.877	1180.924	1722.550	3306.689
1551.231	713.225	548.219	1220.406	1181.496	1726.595	3313.903
1552.863	714.246	549.176	1222.670	1182.029	1730.264	3320.568
1554.523	715.157	549.626	1224.826	1182.597	1734.927	3326.449
1556.082	715.890	550.029	1226.792	1183.191	1739.396	3332.197
1557.693	716.518	550.378	1228.409	1183.749	1741.719	3337.290
1559.408	716.924	550.675	1230.026	1184.272	1744.617	3342.080
1561.046	717.179	550.905	1231.448	1184.803	1748.255	3346.271
1562.672	717.179	550.905	1232.906	1185.314	1751.168	3349.794
1564.286	717.585	551.191	1234.191	1185.838	1753.745	3352.847
1565.629	717.848	551.191	1235.342	1186.301	1755.908	3355.338
1566.873	718.083	551.191	1236.522	1186.688	1757.905	3357.284
1567.805	718.083	551.431	1237.479	1187.016	1759.444	3358.798
1568.683	718.396	551.431	1238.450	1187.317	1760.809	3359.861
1569.433	718.396	551.659	1240.174	1187.542	1762.154	3360.660
1570.112	718.396	551.659	1240.895	1187.746	1763.358	3361.306
1570.713	718.396	551.659	1241.572	1187.948	1764.455	3361.834
1571.185	718.396	551.659	1242.203	1187.948	1765.517	3362.405
1571.513	718.699	551.891	1242.533	1188.196	1766.388	3363.060
1571.788	718.699	551.891	1242.901	1188.196	1767.235	3363.865
1572.049	718.968	551.891	1243.241	1188.196	1768.191	3364.864
1572.315	718.968	551.891	1243.511	1188.465	1769.140	3366.035
1572.600	719.258	552.093	1243.756	1188.465	1770.214	3367.458
1572.946	719.258	552.093	1244.074	1188.465	1771.467	3369.149
1573.391	719.626	552.093	1244.514	1188.465	1772.873	3371.012
1573.887	719.872	552.309	1245.053	1188.666	1774.602	3373.096
1574.398	720.157	552.309	1245.730	1188.666	1776.210	3375.400
1574.890	720.465	552.309	1246.545	1188.666	1778.131	3377.906
1575.493	720.822	552.565	1247.552	1188.919	1780.007	3380.416
1576.186	721.228	552.565	1248.611	1188.919	1782.260	3383.301
1576.827	721.801	552.871	1249.865	1189.122	1784.454	3386.318
1577.504	722.369	553.633	1251.271	1189.122	1787.006	3389.511
1578.232	722.903	554.148	1252.739	1189.382	1789.409	3392.838
1578.920	723.370	554.359	1254.312	1189.382	1791.649	3396.302
1579.641	723.764	554.589	1255.966	1189.681	1793.824	3400.290
1580.393	724.105	555.344	1257.597	1189.681	1795.643	3403.971
1581.142	724.394	555.580	1259.265	1190.043	1797.244	3407.719
1581.861	724.610	555.852	1260.892	1190.282	1798.730	3411.464
1582.586	724.610	556.158	1262.515	1190.514	1800.680	3415.323
1583.173	724.862	556.413	1264.030	1190.827	1803.592	3419.015
1583.711	724.862	556.706	1265.579	1191.134	1807.476	3422.639
1584.164	725.156	556.986	1267.127	1191.527	1809.623	3426.336
1584.502	725.373	557.223	1268.704	1191.925	1811.036	3429.770
1584.892	725.693	557.533	1270.326	1192.288	1813.647	3433.025
1585.260	726.070	557.840	1271.947	1192.701	1817.240	3435.998
1585.660	726.463	558.155	1273.478	1193.013	1820.177	3438.796
1586.188	726.845	558.442	1275.045	1193.367	1823.003	3441.312
1586.636	727.175	558.692	1276.573	1193.681	1825.909	3443.517
1587.167	727.438	558.908	1277.912	1193.983	1828.992	3445.504
1587.635	727.706	559.181	1278.903	1194.264	1832.213	3447.317
1588.123	727.986	559.528	1279.602	1194.519	1835.329	3448.821
1588.678	728.484	559.927	1280.180	1194.751	1838.473	3450.281
1589.216	728.936	560.314	1280.654	1194.978	1841.474	3451.560
1589.818	729.385	560.627	1281.104	1195.220	1844.298	3452.748
1590.477	729.787	560.935	1281.459	1195.445	1846.936	3453.914
1591.150	730.262	561.187	1281.702	1195.702	1849.245	3455.052
1591.814	730.850	561.187	1281.702	1195.992	1851.491	3456.254
1592.541	731.331	561.534	1282.025	1196.373	1853.606	3457.435
1593.305	731.755	561.534	1282.025	1196.743	1855.470	3458.693
1593.954	732.161	561.791	1282.375	1197.079	1857.274	3459.978
1594.649	732.538	562.053	1282.631	1197.408	1859.107	3461.227
1595.351	732.963	562.432	1282.941	1197.690	1860.476	3462.410
1596.028	733.308	562.851	1283.317	1197.979	1861.776	3463.540
1596.690	733.602	563.308	1283.910	1198.214	1863.139	3464.599
1597.247	733.875	563.915	1284.648	1198.434	1864.203	3465.525
1597.824	734.134	564.380	1285.239	1198.642	1865.416	3466.492
1598.239	734.384	565.375	1285.955	1198.642	1866.524	3467.293
1598.668	734.384	565.921	1286.890	1198.935	1868.050	3467.925
1599.053	734.735	566.749	1287.713	1198.935	1869.097	3468.461
1599.381	734.735	567.024	1288.409	1199.212	1869.891	3468.954
1599.627	734.983	567.645	1289.087	1199.212	1870.734	3469.444
1599.855	734.983	567.645	1289.736	1199.579	1871.676	3469.834
1599.855	735.215	567.976	1290.346	1199.795	1872.425	3470.204
1600.189	735.215	568.528	1290.963	1200.040	1873.201	3470.525
1600.428	735.465	569.169	1291.422	1200.287	1874.095	3470.793
1600.688	735.465	569.708	1291.843	1200.542	1874.835	3471.076
1601.020	735.465	569.708	1292.197	1200.783	1875.474	3471.345
1601.441	735.666	570.460	1292.587	1201.025	1876.089	3472.106
1601.837	735.666	570.460	1292.855	1201.264	1876.976	3472.467
1602.290	735.666	570.460	1293.090	1201.478	1877.330	3472.851
1602.802	735.900	570.718	1293.090	1201.478	1877.642	3473.316
1603.270	735.900	570.718	1293.387	1201.839	1877.922	3473.968
1603.772	736.249	570.940	1293.387	1201.839	1878.249	3474.812
1604.269	736.452	570.940	1293.387	1202.138	1878.492	3475.854
1604.882	736.653	570.940	1293.606	1202.138	1878.492	3477.182
1605.395	736.856	571.601	1293.606	1202.375	1878.835	3478.884
1605.858	736.856	572.219	1293.606	1202.375	1878.835	3481.135
1606.283	737.252	572.219	1293.846	1202.375	1879.083	3483.596
1606.770	737.474	572.219	1293.846	1202.647	1879.083	3486.511
1607.305	737.681	572.464	1294.104	1202.647	1879.083	3489.639
1607.846	737.681	572.464	1294.104	1202.852	1879.414	3493.282
1608.379	737.925	573.333	1294.386	1202.852	1879.638	3497.122
1608.980	737.925	573.333	1294.386	1202.852	1879.881	3501.264
1609.585	738.168	573.654	1294.772	1203.153	1880.119	3505.407
1610.308	738.168	573.654	1295.027	1203.153	1880.323	3509.294
1611.054	738.445	573.954	1295.373	1203.592	1880.323	3513.461
1611.896	738.445	574.439	1295.757	1203.871	1880.621	3517.749
1612.771	738.784	575.119	1296.232	1204.161	1880.621	3521.995
1613.678	738.986	575.668	1296.786	1204.461	1880.621	3526.280
1614.570	738.986	575.668	1297.302	1204.767	1880.944	3530.494
1615.404	739.323	576.259	1297.882	1205.046	1881.234	3534.637
1616.247	739.323	576.916	1298.499	1205.321	1881.234	3538.673
1617.045	739.648	576.916	1299.116	1205.548	1881.472	3542.631
1617.770	739.648	577.307	1299.634	1205.548	1882.837	3546.427
1618.528	740.000	577.790	1300.122	1205.886	1883.436	3550.160
1619.179	740.000	578.567	1300.543	1205.886	1883.994	3553.995
1619.716	740.380	578.812	1300.927	1206.146	1884.268	3557.839
1620.174	740.640	578.812	1301.198	1206.356	1884.503	3561.521
1620.584	740.954	579.194	1301.198	1206.685	1885.222	3564.952
1620.823	741.279	579.680	1301.542	1207.115	1885.463	3567.709
1620.823	741.642	580.394	1301.542	1207.636	1885.882	3570.013
1621.290	742.043	580.394	1301.764	1208.242	1886.253	3571.773
1621.703	742.535	580.663	1302.311	1208.839	1886.253	3573.264
1622.269	743.000	581.183	1302.580	1209.424	1886.552	3574.473
1622.958	743.490	581.183	1302.967	1210.043	1886.552	3575.625
1623.739	744.067	582.022	1303.401	1210.650	1886.879	3576.675
1624.522	744.505	582.637	1303.884	1211.181	1886.879	3577.632
1625.297	744.950	582.637	1304.987	1211.655	1887.130	3578.531
1625.945	745.381	583.351	1305.551	1212.077	1887.130	3579.363
1626.607	745.796	583.570	1306.243	1212.481	1887.355	3580.036
1627.173	746.184	583.787	1306.830	1212.699	1887.355	3580.607
1627.656	746.442	583.997	1307.382	1212.699	1887.355	3581.058
1628.108	746.442	583.997	1307.899	1212.967	1887.587	3581.542
1628.420	746.799	584.312	1308.829	1212.967	1887.587	3582.062
1628.750	747.004	584.312	1309.162	1212.967	1887.587	3582.755
1629.089	747.307	584.599	1309.379	1213.311	1887.863	3583.500
1629.479	747.640	584.599	1310.098	1213.512	1887.863	3584.182
1629.919	748.097	584.599	1310.747	1214.025	1887.863	3584.870
1630.484	748.551	584.799	1311.559	1214.424	1888.098	3585.692
1631.109	749.000	584.799	1312.167	1214.918	1888.098	3586.397
1631.839	749.522	584.799	1312.441	1215.477	1888.541	3587.044
1632.497	750.081	585.144	1312.803	1216.031	1888.541	3587.498
1633.182	750.656	585.144	1313.171	1216.659	1889.000	3587.877
1633.963	751.145	585.501	1313.586	1217.187	1889.000	3588.292
1634.629	751.581	585.501	1314.069	1217.733	1889.296	3588.691
1635.228	752.014	585.873	1314.501	1218.304	1889.296	3589.129
1635.790	752.365	585.873	1315.511	1218.797	1889.520	3589.548
1636.320	752.637	586.268	1316.151	1219.418	1889.520	3589.948
1636.875	752.937	586.268	1316.527	1220.113	1889.520	3590.273
1637.296	753.194	586.569	1316.801	1220.961	1889.520	3590.629
1637.720	753.503	586.569	1317.607	1222.331	1889.520	3591.000
1638.252	753.895	586.942	1317.607	1223.544	1889.520	3591.474
1638.833	754.376	587.282	1318.439	1224.859	1889.520	3592.046
1639.296	754.805	587.678	1318.646	1226.403	1889.750	3592.697
1639.745	755.241	588.194	1319.321	1227.978	1889.750	3593.351
1640.249	755.758	588.670	1320.213	1229.739	1889.971	3593.989
1640.722	756.287	589.117	1320.538	1231.379	1889.971	3594.543
1641.176	756.804	589.601	1320.915	1233.074	1889.971	3595.231
1641.475	757.214	590.028	1321.656	1234.630	1889.971	3595.942
1641.730	757.653	590.420	1322.112	1236.083	1889.971	3596.651
1641.942	758.057	590.694	1323.073	1237.324	1890.274	3597.300
1642.168	758.377	590.913	1323.561	1238.441	1890.274	3597.980
1642.442	758.795	590.913	1324.054	1239.267	1890.274	3598.600
1642.746	759.161	591.179	1324.462	1239.943	1890.274	3599.207
1643.065	759.525	591.179	1324.799	1240.441	1890.274	3599.700
1643.386	759.894	591.389	1325.029	1240.814	1890.483	3600.177
1643.685	760.295	591.389	1325.029	1241.048	1890.702	3600.612
1644.032	760.676	591.751	1325.420	1241.260	1891.035	3600.929
1644.415	761.083	591.981	1325.961	1241.481	1891.436	3601.136
1644.753	761.505	592.281	1326.715	1241.740	1891.903	3601.136
1645.069	761.908	592.584	1327.683	1242.064	1892.362	3601.353
1645.394	762.301	592.945	1329.048	1242.423	1892.713	3601.353
1645.678	762.673	593.325	1330.334	1242.791	1893.087	3601.353
1645.973	763.041	593.735	1331.517	1243.207	1893.577	3601.669
1646.362	763.373	594.172	1332.889	1243.619	1894.279	3601.669
1646.748	763.719	594.694	1334.097	1244.044	1895.130	3601.879
1647.159	764.016	595.251	1335.174	1244.540	1896.060	3601.879
1647.490	764.296	595.704	1336.600	1245.047	1897.271	3601.879
1647.820	764.555	596.165	1337.824	1245.504	1898.506	3601.879
1648.158	764.764	596.657	1339.108	1245.918	1899.859	3601.879
1648.481	764.764	597.080	1340.357	1246.288	1901.246	3601.879
1648.760	765.008	597.549	1341.662	1246.556	1902.499	3602.113
1648.982	765.008	597.869	1343.439	1246.775	1903.916	3602.113
1648.982	765.008	598.137	1344.637	1246.775	1905.165	3602.451
1649.214	765.224	598.372	1345.299	1247.085	1906.444	3602.451
1649.214	765.224	598.372	1347.043	1247.085	1907.605	3602.798
1649.437	765.526	598.636	1347.588	1247.534	1908.769	3602.798
1649.693	765.732	598.636	1349.408	1247.843	1909.764	3603.192
1650.025	765.941	598.859	1349.836	1248.172	1910.581	3603.192
1650.490	765.941	598.859	1351.033	1248.519	1911.412	3603.478
1650.954	766.332	599.329	1352.889	1248.820	1912.165	3603.478
1651.528	766.572	599.655	1353.577	1249.105	1912.844	3603.900
1652.065	766.806	600.058	1354.734	1249.367	1913.629	3604.229
1652.709	767.054	600.384	1356.029	1249.603	1914.512	3604.553
1653.319	767.299	600.711	1357.196	1249.816	1915.329	3604.848
1653.949	767.554	601.592	1358.545	1250.036	1916.143	3605.152
1654.519	767.766	601.898	1359.648	1250.258	1916.830	3605.437
1655.145	767.766	602.120	1360.872	1250.481	1917.340	3605.833
1655.737	768.119	602.120	1362.117	1250.718	1917.770	3606.290
1656.217	768.119	602.355	1363.133	1251.030	1918.246	3606.733
1656.611	768.329	602.355	1363.955	1251.414	1918.739	3607.169
1656.904	768.329	602.714	1364.717	1251.779	1919.262	3607.614
1657.105	768.329	602.973	1365.362	1252.232	1920.494	3608.004
1657.105	768.539	603.276	1365.845	1252.647	1920.988	3608.341
1657.105	768.539	604.235	1366.266	1253.032	1921.409	3608.575
1657.502	768.539	604.575	1366.621	1253.415	1921.860	3608.851
1657.995	768.790	604.928	1366.910	1253.884	1922.207	3609.295
1658.763	768.790	605.229	1367.154	1254.355	1922.478	3609.857
1659.723	769.062	605.490	1367.154	1254.807	1922.715	3610.619
1660.755	769.062	605.706	1367.419	1255.241	1922.715	3611.499
1661.995	769.427	605.706	1367.419	1255.613	1923.102	3612.453
1663.196	769.693	605.706	1367.419	1255.981	1923.102	3613.641
1664.522	770.005	605.910	1367.742	1256.377	1923.102	3614.797
1665.874	770.327	605.910	1367.962	1256.751	1923.102	3615.929
1667.289	770.693	606.242	1368.229	1257.173	1923.388	3617.054
1668.667	771.063	606.242	1369.080	1257.560	1923.647	3618.105
1669.986	771.397	606.631	1369.671	1257.923	1923.898	3619.118
