Head_X	Head_Y	Head_Z	RHand_X	RHand_Y	RHand_Z	LHand_X	LHand_Y	LHand_Z
344.781	399.728	264.691	310.421	387.270	258.764	351.866	461.126	1028.343
344.781	399.728	264.691	310.421	387.534	260.377	352.332	461.569	1029.936
345.037	399.990	264.691	310.784	387.534	262.032	352.822	461.937	1031.498
345.037	399.990	264.691	310.784	387.777	263.810	353.150	462.344	1033.052
345.298	399.990	264.691	311.044	387.777	265.529	353.483	462.656	1034.486
345.298	400.194	264.691	311.044	387.777	267.393	353.703	463.033	1035.958
345.652	400.194	264.691	311.044	387.777	269.069	353.987	463.422	1037.298
345.890	400.194	264.691	311.044	387.777	270.935	354.393	463.910	1038.639
346.137	400.194	264.991	311.044	387.777	272.608	354.777	464.292	1040.002
346.371	400.194	264.991	311.044	387.995	274.241	355.258	464.584	1041.291
346.601	400.194	265.299	311.044	387.995	275.627	355.756	464.810	1042.635
346.829	400.417	265.299	311.044	388.286	277.091	356.134	465.052	1043.964
347.036	400.417	265.556	311.044	388.286	278.342	356.383	465.307	1045.264
347.261	400.618	265.556	311.044	388.931	279.681	356.383	465.585	1046.569
347.517	400.819	265.903	311.044	388.931	280.807	356.616	465.800	1047.825
347.783	400.819	265.903	311.282	388.931	281.931	356.616	465.800	1049.146
348.058	401.132	266.225	311.282	388.931	283.035	356.616	466.117	1050.413
348.308	401.132	266.225	311.597	389.174	284.218	356.616	466.117	1051.781
348.528	401.400	266.529	311.597	389.174	285.440	356.616	466.328	1053.115
348.761	401.400	266.529	311.909	389.174	286.698	356.616	466.328	1054.707
348.983	401.693	266.860	312.206	389.468	288.209	356.616	466.567	1056.263
349.224	401.693	266.860	312.602	389.468	289.796	356.616	466.567	1058.004
349.485	402.024	267.147	313.062	389.468	291.705	356.873	466.815	1060.050
349.733	402.024	267.147	313.642	389.767	293.733	356.873	466.815	1062.236
349.986	402.258	267.350	314.380	389.767	295.971	357.123	466.815	1064.539
350.263	402.258	267.350	315.093	390.102	298.323	357.123	466.815	1067.066
350.483	402.258	267.350	315.749	390.385	300.921	357.123	466.815	1069.819
350.703	402.502	267.649	316.513	390.732	303.640	357.123	467.052	1072.878
350.944	402.502	267.649	317.274	391.023	306.463	357.123	467.052	1076.339
351.208	402.502	267.879	318.178	391.370	309.419	357.123	467.269	1079.862
351.472	402.502	267.879	319.209	391.812	312.346	357.123	467.269	1083.793
351.736	402.502	268.115	320.348	392.277	315.097	357.325	467.811	1087.913
352.005	402.502	268.115	321.651	392.662	317.772	357.795	468.270	1091.729
352.290	402.502	268.374	322.558	393.373	320.291	358.806	468.658	1095.274
352.541	402.502	268.374	323.269	394.297	322.195	359.723	468.658	1098.010
352.765	402.795	268.374	323.829	395.278	324.260	360.563	468.872	1100.030
352.965	402.795	268.641	324.239	396.209	325.482	361.385	469.504	1101.157
352.965	402.795	268.641	324.718	396.840	326.280	362.207	469.504	1101.618
353.321	403.077	268.641	325.364	397.379	326.645	362.871	469.811	1101.618
353.321	403.077	268.926	326.040	397.775	326.645	363.484	469.811	1102.335
353.642	403.077	268.926	326.880	397.775	326.645	363.958	470.165	1103.198
353.642	403.077	268.926	327.870	398.067	326.966	364.252	470.634	1104.214
353.951	403.077	269.165	328.919	398.067	327.213	364.252	470.634	1105.219
353.951	403.077	269.165	330.036	398.285	327.213	364.252	470.634	1105.948
354.194	403.077	269.165	331.014	398.493	327.537	364.533	470.634	1106.529
354.194	403.077	269.165	331.719	398.493	327.537	364.873	470.876	1107.007
354.194	403.077	269.165	332.197	398.804	327.537	365.207	470.876	1107.007
354.489	403.416	269.165	332.448	398.804	327.803	365.498	471.081	1107.007
354.489	403.416	269.165	332.448	398.804	328.117	365.717	471.081	1107.290
354.690	403.746	269.165	332.448	398.804	328.571	365.717	471.081	1107.524
354.690	403.746	269.165	332.448	399.099	329.054	365.945	471.081	1107.524
354.690	404.031	269.165	332.448	399.443	329.539	365.945	471.307	1108.055
354.952	404.031	269.165	332.448	399.443	330.051	365.945	471.307	1108.375
354.952	404.310	269.165	332.448	399.797	330.478	365.945	471.573	1108.641
354.952	404.310	269.382	332.738	399.797	330.837	366.182	471.808	1108.641
355.225	404.551	269.382	332.738	399.797	331.077	366.182	472.052	1108.874
355.225	404.551	269.382	332.738	399.797	331.283	366.182	472.052	1108.874
355.225	404.551	269.382	332.942	400.096	331.283	366.182	472.383	1108.874
355.225	404.789	269.382	332.942	400.380	331.283	366.182	472.383	1108.874
355.430	404.789	269.382	333.156	400.677	331.503	366.404	472.383	1109.144
355.430	404.789	269.382	333.156	400.907	331.732	366.404	472.383	1109.144
355.430	404.789	269.382	333.381	401.197	332.033	366.404	472.653	1109.368
355.430	404.789	269.382	333.381	401.197	332.302	366.673	472.653	1109.368
355.675	404.789	269.382	333.381	401.516	332.547	366.673	473.018	1109.605
355.675	404.789	269.382	333.381	401.516	332.779	366.977	473.018	1109.605
355.890	404.789	269.382	333.672	401.785	332.779	366.977	473.492	1109.605
355.890	404.789	269.582	333.672	401.785	333.090	367.223	473.492	1109.605
356.120	404.789	269.582	333.672	402.004	333.090	367.223	473.492	1109.605
356.120	404.789	269.582	333.672	402.004	333.090	367.223	473.741	1109.605
356.345	404.789	269.801	333.672	402.004	333.090	367.223	473.741	1109.809
356.345	404.789	269.801	333.672	402.004	333.090	367.223	473.741	1109.809
356.596	404.789	269.801	333.672	402.209	333.090	367.478	473.741	1109.809
356.596	404.789	270.081	333.884	402.209	333.090	367.478	474.010	1109.809
356.835	404.789	270.081	333.884	402.209	333.090	367.864	474.010	1109.809
356.835	404.789	270.081	333.884	402.209	333.090	368.066	474.010	1110.016
357.081	404.789	270.346	334.100	402.209	333.090	368.268	474.010	1110.016
357.081	404.789	270.346	334.100	402.209	333.296	368.268	474.280	1110.016
357.081	404.789	270.346	334.100	402.415	333.296	368.554	474.280	1110.016
357.081	404.789	270.346	334.100	402.415	333.296	368.554	474.531	1110.016
357.081	404.789	270.346	334.100	402.415	333.296	368.554	474.531	1110.016
357.081	404.789	270.346	334.100	402.415	333.296	368.554	474.955	1110.016
357.081	404.789	270.346	334.100	402.415	333.296	368.804	475.229	1110.250
357.081	404.789	270.346	334.366	402.415	333.296	368.804	475.535	1110.250
357.287	405.023	270.346	334.366	402.415	333.296	368.804	475.812	1110.250
357.287	405.023	270.346	334.581	402.415	333.296	368.804	476.088	1110.250
357.287	405.023	270.346	334.581	402.415	333.296	368.804	476.366	1110.250
357.287	405.023	270.346	334.846	402.634	333.296	368.804	476.366	1110.250
357.287	405.023	270.346	334.846	402.634	333.590	368.804	476.778	1110.250
357.287	405.023	270.346	335.165	402.634	333.590	369.157	476.778	1110.458
357.508	405.023	270.346	335.165	402.634	333.905	369.157	477.113	1110.458
357.508	405.023	270.346	335.574	402.634	333.905	369.411	477.113	1110.458
357.508	405.023	270.346	335.574	402.634	334.256	369.411	477.344	1110.724
357.508	405.023	270.346	335.906	402.634	334.456	369.411	477.344	1110.724
357.508	405.023	270.346	335.906	402.841	334.456	369.411	477.681	1110.724
357.508	405.023	270.346	336.219	402.841	334.731	369.411	477.681	1110.724
357.508	405.225	270.346	336.219	402.841	334.731	369.652	478.048	1110.724
357.508	405.225	270.346	336.555	403.099	334.731	369.652	478.048	1110.724
357.508	405.225	270.346	336.555	403.099	334.985	369.652	478.386	1110.724
357.738	405.225	270.346	336.903	403.351	334.985	369.652	478.386	1110.924
357.738	405.225	270.346	336.903	403.351	334.985	369.652	478.634	1110.924
357.738	405.225	270.346	337.203	403.576	334.985	369.652	478.634	1110.924
357.738	405.225	270.559	337.203	403.576	334.985	369.652	478.954	1110.924
357.738	405.225	270.559	337.443	403.576	334.985	369.652	478.954	1110.924
357.738	405.225	270.559	337.443	403.842	334.985	369.652	478.954	1110.924
357.738	405.225	270.559	337.704	403.842	334.985	369.652	478.954	1110.924
357.738	405.225	270.559	337.704	403.842	335.244	369.652	478.954	1110.924
357.738	405.225	270.559	337.963	403.842	335.244	369.652	478.954	1111.177
357.738	405.225	270.559	337.963	404.121	335.244	369.927	478.954	1111.177
357.738	405.225	270.559	337.963	404.121	335.475	369.927	478.954	1111.177
357.738	405.225	270.559	338.259	404.121	335.475	370.180	478.954	1111.388
358.002	405.225	270.771	338.259	404.121	335.475	370.386	478.954	1111.388
358.002	405.225	270.771	338.472	404.121	335.700	370.386	478.954	1111.388
358.002	405.440	270.771	338.472	404.321	335.700	370.752	478.954	1111.658
358.002	405.440	271.015	338.472	404.321	335.700	370.752	478.954	1111.658
358.240	405.440	271.015	338.472	404.321	335.700	370.991	478.954	1111.658
358.240	405.440	271.015	338.695	404.321	335.914	370.991	478.954	1111.658
358.240	405.440	271.236	338.695	404.321	335.914	371.201	479.396	1111.897
358.240	405.652	271.236	338.695	404.542	335.914	371.201	479.773	1111.897
358.240	405.652	271.236	338.695	404.542	335.914	371.201	480.059	1111.897
358.240	405.652	271.236	338.695	404.765	335.914	371.448	480.394	1111.897
358.240	405.974	271.236	338.695	404.765	335.914	371.448	480.833	1111.897
358.240	405.974	271.236	338.695	405.013	335.914	371.448	481.320	1111.897
358.240	405.974	271.236	338.695	405.013	335.914	371.448	481.732	1111.897
358.240	406.314	271.236	338.695	405.230	335.914	371.448	482.005	1112.182
358.240	406.314	271.236	338.695	405.230	335.914	371.448	482.005	1112.182
358.240	406.517	271.236	338.695	405.230	335.914	371.448	482.206	1112.182
358.451	406.517	271.236	338.695	405.471	335.914	371.448	482.206	1112.488
358.451	406.721	271.236	338.695	405.471	335.914	371.448	482.206	1112.488
358.451	406.721	271.236	338.695	405.471	336.144	371.657	482.206	1112.833
358.683	406.721	271.236	338.695	405.471	336.144	371.657	482.206	1112.833
358.683	407.000	271.236	338.695	405.471	336.144	371.881	482.206	1113.160
358.683	407.000	271.236	338.695	405.708	336.144	371.881	482.509	1113.160
358.954	407.222	271.236	338.695	405.708	336.144	372.085	482.509	1113.449
358.954	407.222	271.236	338.695	405.708	336.375	372.085	482.817	1113.449
358.954	407.435	271.236	338.695	405.708	336.375	372.085	482.817	1113.653
359.199	407.435	271.236	338.695	405.708	336.375	372.316	483.110	1113.653
359.199	407.435	271.236	338.695	405.708	336.375	372.316	483.110	1113.653
359.199	407.692	271.236	338.695	405.708	336.583	372.573	483.355	1113.653
359.433	407.692	271.236	338.695	406.000	336.583	372.573	483.355	1113.653
359.433	407.692	271.485	338.695	406.000	336.583	372.860	483.355	1113.878
359.433	407.692	271.485	338.924	406.214	336.831	372.860	483.569	1113.878
359.433	407.692	271.485	338.924	406.214	336.831	373.093	483.569	1113.878
359.433	407.692	271.485	339.144	406.440	337.052	373.093	483.569	1113.878
359.433	407.692	271.485	339.144	406.440	337.052	373.093	483.569	1113.878
359.433	407.692	271.485	339.373	406.440	337.260	373.093	483.569	1113.878
359.433	407.692	271.485	339.373	406.440	337.260	373.093	483.569	1113.878
359.433	407.692	271.485	339.373	406.440	337.260	373.093	483.569	1113.878
359.433	407.692	271.743	339.604	406.440	337.260	373.414	483.569	1113.878
359.727	407.692	271.743	339.604	406.440	337.260	373.414	483.569	1114.121
359.727	407.692	271.743	339.604	406.440	337.489	373.747	483.569	1114.121
359.727	407.692	271.981	339.604	406.440	337.489	373.747	483.569	1114.344
359.940	407.692	271.981	339.604	406.440	337.489	373.747	483.842	1114.344
359.940	407.692	271.981	339.604	406.440	337.489	373.949	483.842	1114.344
359.940	407.692	271.981	339.604	406.440	337.489	373.949	484.132	1114.557
359.940	407.692	271.981	339.604	406.651	337.489	373.949	484.132	1114.557
359.940	407.692	271.981	339.808	406.651	337.489	373.949	484.483	1114.557
359.940	407.692	271.981	339.808	406.651	337.723	373.949	484.483	1114.557
360.152	407.692	271.981	339.808	406.651	337.723	373.949	484.836	1114.557
360.152	407.692	271.981	339.808	406.651	337.723	373.949	484.836	1114.771
360.152	407.692	271.981	339.808	406.651	337.723	373.949	485.106	1114.771
360.152	407.692	271.981	339.808	406.651	337.723	373.949	485.106	1114.771
360.152	407.692	271.981	339.808	406.651	337.723	373.949	485.106	1114.771
360.152	407.692	271.981	339.808	406.651	337.723	373.949	485.106	1114.771
360.152	407.692	271.981	339.808	406.651	337.723	373.949	485.106	1114.771
360.152	407.692	271.981	339.808	406.651	337.723	373.949	485.106	1114.771
360.152	407.692	271.981	339.808	406.651	337.723	373.949	485.106	1114.998
360.152	407.692	271.981	339.808	406.651	337.723	373.949	485.106	1114.998
360.152	407.692	271.981	339.808	406.651	337.723	373.949	485.106	1114.998
360.152	407.692	271.981	339.808	406.651	337.723	373.949	485.106	1114.998
360.152	407.692	271.981	339.808	406.858	337.723	373.949	485.106	1114.998
360.152	407.692	271.981	339.808	406.858	337.723	373.949	485.106	1114.998
360.152	407.692	271.981	339.808	406.858	337.723	373.949	485.106	1114.998
360.152	407.904	271.981	339.808	406.858	337.723	373.949	485.106	1114.998
360.152	407.904	271.981	339.808	406.858	337.723	373.949	485.106	1114.998
360.152	407.904	271.981	339.808	406.858	337.723	373.949	485.106	1114.998
360.152	407.904	271.981	339.808	406.858	337.723	373.949	485.106	1114.998
360.152	407.904	271.981	339.808	407.099	337.951	373.949	485.106	1114.998
360.152	408.147	271.981	339.808	407.099	337.951	374.231	485.106	1114.998
360.377	408.147	271.981	339.808	407.099	337.951	374.231	485.106	1114.998
360.377	408.147	271.981	339.808	407.354	338.449	374.231	485.106	1114.998
360.628	408.147	271.981	339.808	407.354	338.449	374.231	485.106	1114.998
360.628	408.147	272.289	340.020	407.354	338.449	374.485	485.106	1114.998
360.966	408.147	272.289	340.020	407.354	338.449	374.485	485.106	1114.998
360.966	408.147	272.506	340.020	407.354	338.449	374.485	485.106	1114.998
361.247	408.147	272.506	340.020	407.354	338.449	374.485	485.106	1114.998
361.247	408.147	272.506	340.250	407.354	338.449	374.485	485.106	1114.998
361.480	408.147	272.742	340.250	407.354	338.449	374.485	485.106	1114.998
361.480	408.147	272.742	340.250	407.354	338.449	374.485	485.106	1114.998
361.733	408.147	272.742	340.250	407.354	338.449	374.772	485.106	1114.998
361.733	408.147	272.742	340.250	407.354	338.449	375.006	485.106	1114.998
361.935	408.147	272.742	340.250	407.354	338.449	375.276	485.106	1114.998
361.935	408.147	272.998	340.515	407.354	338.449	375.522	485.106	1114.998
362.141	408.147	272.998	340.515	407.354	338.740	375.724	485.106	1114.998
362.141	408.147	273.205	340.515	407.581	338.740	375.724	485.106	1114.998
362.414	408.147	273.205	340.515	407.581	338.740	376.024	485.343	1115.340
362.414	408.147	273.454	340.515	407.581	338.740	376.024	485.343	1115.340
362.736	408.389	273.454	340.515	407.581	338.740	376.024	485.343	1115.594
362.736	408.389	273.689	340.515	407.581	338.740	376.262	485.343	1115.594
363.122	408.389	273.689	340.752	407.581	338.740	376.262	485.343	1115.594
363.334	408.389	273.969	340.752	407.581	338.740	376.262	485.343	1115.594
363.542	408.389	273.969	340.752	407.581	338.740	376.614	485.343	1115.594
363.765	408.389	274.230	340.752	407.581	338.740	376.614	485.343	1115.594
363.980	408.389	274.230	340.971	407.581	338.740	376.927	485.343	1115.594
364.214	408.592	274.547	340.971	407.581	338.967	376.927	485.343	1115.594
364.509	408.592	274.547	340.971	407.783	338.967	377.142	485.343	1115.594
364.820	408.592	274.974	340.971	407.783	338.967	377.142	485.343	1115.812
365.185	408.592	275.270	340.971	407.783	339.168	377.142	485.343	1115.812
365.523	408.592	275.595	340.971	407.783	339.168	377.381	485.343	1115.812
365.912	408.592	275.913	340.971	408.035	339.168	377.381	485.343	1115.812
366.305	408.592	276.316	341.176	408.035	339.168	377.381	485.343	1116.025
366.748	408.822	276.755	341.176	408.035	339.168	377.381	485.343	1116.025
367.173	409.044	277.187	341.176	408.271	339.168	377.593	485.343	1116.025
367.610	409.264	277.610	341.176	408.271	339.168	377.593	485.343	1116.025
368.074	409.517	278.035	341.176	408.271	339.168	377.593	485.343	1116.025
368.477	409.823	278.382	341.412	408.487	339.168	377.593	485.343	1116.025
368.903	410.158	278.707	341.412	408.487	339.168	377.593	485.343	1116.025
369.339	410.516	279.014	341.653	408.763	339.404	377.894	485.609	1116.025
369.760	410.864	279.284	341.653	408.763	339.404	378.103	485.609	1116.025
370.163	411.222	279.541	341.962	409.072	339.404	378.406	485.829	1116.226
370.576	411.590	279.818	341.962	409.072	339.404	378.674	485.829	1116.226
371.001	411.946	280.084	342.230	409.345	339.607	378.982	486.153	1116.452
371.427	412.275	280.333	342.436	409.345	340.006	379.224	486.153	1116.452
371.847	412.626	280.630	342.436	409.345	340.006	379.435	486.489	1116.749
372.284	412.959	280.951	342.751	409.345	340.006	379.435	486.729	1116.749
372.677	413.271	281.199	342.751	409.611	340.006	379.435	486.729	1116.749
373.066	413.545	281.496	342.996	409.611	340.006	379.718	487.016	1116.960
373.430	413.818	281.794	342.996	409.611	340.006	379.718	487.016	1116.960
373.841	413.818	282.087	342.996	409.894	340.006	379.957	487.016	1116.960
374.257	414.150	282.367	343.226	409.894	340.006	379.957	487.016	1116.960
374.593	414.150	282.623	343.226	410.130	340.006	379.957	487.016	1116.960
374.920	414.386	282.854	343.226	410.130	340.006	380.203	487.016	1116.960
375.216	414.386	282.854	343.226	410.130	340.006	380.203	487.298	1116.960
375.479	414.386	283.188	343.226	410.428	340.006	380.449	487.298	1116.960
375.713	414.386	283.188	343.226	410.428	340.006	380.687	487.298	1116.960
375.931	414.386	283.389	343.226	410.708	340.006	380.972	487.508	1116.960
375.931	414.386	283.389	343.226	410.708	340.006	381.230	487.508	1116.960
