P4_shoulder_lP4_whole_dist_traveled	P4_hand_rP4_whole_dist_traveled	P4_hand_lP4_whole_dist_traveled	P4_shoulder_rP4_whole_dist_traveled	P4_headP4_whole_dist_traveled	P4_elbow_rP4_whole_dist_traveled	P4_elbow_lP4_whole_dist_traveled
875.029	1244.881	1129.042	863.867	1720.460	589.768	486.603
875.029	1244.881	1129.042	863.867	1721.215	589.768	486.819
875.297	1244.881	1129.042	863.867	1721.861	589.768	486.819
875.297	1244.881	1129.042	863.867	1722.433	589.768	486.819
875.297	1244.881	1129.290	863.867	1723.014	590.006	487.036
875.583	1245.201	1129.290	863.867	1723.588	590.006	487.036
875.583	1245.201	1129.290	863.867	1724.169	590.219	487.036
875.810	1245.551	1129.559	863.867	1724.628	590.219	487.308
875.810	1245.551	1129.559	863.867	1724.987	590.219	487.308
876.064	1245.962	1129.559	864.083	1725.257	590.479	487.308
876.064	1246.169	1129.846	864.083	1725.257	590.479	487.570
876.339	1246.407	1129.846	864.372	1725.568	590.479	487.570
876.339	1246.883	1130.199	864.372	1725.568	590.730	487.570
876.655	1247.132	1130.496	864.667	1725.568	590.730	487.803
876.655	1247.411	1130.874	864.667	1725.786	590.730	487.803
876.936	1247.670	1131.428	864.989	1725.786	590.950	488.086
876.936	1247.982	1132.205	865.198	1725.998	590.950	488.367
876.936	1248.348	1133.524	865.417	1725.998	591.209	488.760
877.197	1248.638	1134.863	865.417	1726.379	591.209	489.267
877.197	1249.237	1136.548	865.825	1726.645	591.579	489.801
877.197	1250.223	1138.206	866.031	1726.978	591.579	490.283
877.458	1250.802	1140.240	866.031	1727.345	591.988	490.836
877.458	1251.797	1142.780	866.375	1727.697	591.988	491.435
877.674	1252.800	1145.710	866.375	1728.004	592.328	492.125
877.674	1254.050	1148.869	866.630	1728.318	592.537	492.836
877.954	1255.327	1152.217	866.630	1728.587	592.824	493.570
877.954	1256.696	1155.689	866.848	1728.864	593.151	494.353
878.172	1258.281	1159.115	866.848	1729.206	593.540	495.138
878.172	1259.889	1162.553	867.171	1729.565	593.958	495.869
878.487	1261.665	1165.969	867.413	1729.958	594.447	496.573
878.699	1263.300	1169.159	867.689	1730.377	594.978	497.179
879.022	1264.959	1172.241	867.983	1730.771	595.540	497.630
879.391	1266.517	1175.178	868.284	1731.181	596.075	497.964
879.795	1267.874	1177.577	868.573	1731.667	596.598	498.481
880.166	1269.077	1179.736	868.835	1732.113	597.150	498.708
880.475	1270.101	1181.443	869.101	1732.599	597.738	498.949
880.774	1270.901	1182.605	869.328	1733.152	598.285	499.202
881.085	1271.726	1183.212	869.587	1733.657	598.838	499.455
881.406	1272.449	1183.667	869.587	1734.083	599.335	499.730
881.746	1273.220	1184.705	869.979	1734.429	599.790	499.969
882.040	1273.993	1186.361	870.209	1734.691	600.087	499.969
882.343	1275.001	1188.231	870.474	1734.691	600.087	500.243
882.672	1276.036	1190.401	870.744	1734.968	600.419	500.243
882.957	1277.012	1192.487	871.000	1734.968	600.419	500.500
883.165	1278.150	1194.698	871.279	1734.968	600.744	500.500
883.370	1279.208	1196.674	871.593	1735.179	601.021	500.881
883.370	1280.388	1198.586	871.930	1735.179	601.360	501.093
883.695	1281.458	1200.324	872.273	1735.179	601.777	501.303
883.695	1282.701	1201.961	872.603	1735.449	602.287	501.856
883.968	1283.857	1203.349	872.868	1735.449	602.769	501.856
883.968	1285.137	1204.739	873.116	1735.725	603.229	502.156
884.231	1286.507	1206.135	873.333	1735.725	603.731	502.156
884.231	1287.646	1207.405	873.568	1736.044	604.246	502.557
884.596	1289.067	1208.875	873.568	1736.044	604.726	502.784
884.820	1290.246	1210.075	873.882	1736.365	605.104	503.073
885.072	1291.282	1211.229	873.882	1736.365	605.490	503.369
885.347	1292.472	1212.113	874.125	1736.715	605.775	503.685
885.589	1293.485	1212.835	874.125	1736.715	606.008	504.029
885.838	1294.388	1213.782	874.348	1736.994	606.226	504.363
886.104	1295.214	1214.838	874.348	1736.994	606.226	504.773
886.333	1295.948	1215.804	874.593	1737.383	606.525	505.225
886.538	1296.820	1216.842	874.593	1737.622	606.525	505.676
886.538	1297.729	1217.691	874.926	1737.880	606.525	506.079
886.878	1298.435	1218.490	874.926	1738.155	606.746	506.504
886.878	1299.117	1219.612	875.187	1738.408	606.746	506.878
887.117	1299.670	1221.014	875.187	1738.638	606.969	507.255
887.117	1299.995	1222.614	875.187	1738.638	606.969	507.603
887.117	1300.225	1224.374	875.443	1739.039	607.257	507.903
887.377	1300.225	1226.159	875.443	1739.244	607.257	508.153
887.377	1300.582	1227.734	875.443	1739.244	607.532	508.388
887.648	1300.898	1229.499	875.664	1739.651	607.737	508.618
887.648	1301.170	1231.171	875.664	1739.904	607.737	508.828
887.945	1301.506	1232.737	875.973	1740.256	608.070	509.061
887.945	1301.862	1234.180	875.973	1740.765	608.070	509.061
888.156	1302.257	1235.520	876.372	1742.018	608.473	509.354
888.156	1302.621	1236.584	876.647	1742.380	608.473	509.354
888.156	1302.911	1237.441	876.948	1742.716	608.822	509.354
888.478	1302.911	1238.048	877.292	1743.028	608.822	509.354
888.478	1303.225	1238.375	877.682	1743.402	608.822	509.354
888.844	1303.225	1238.375	878.059	1743.786	609.072	509.354
888.844	1303.225	1238.375	878.423	1744.163	609.072	509.354
889.221	1303.225	1238.615	878.743	1744.571	609.072	509.354
889.221	1303.225	1238.615	879.096	1744.987	609.072	509.354
889.528	1303.504	1238.902	879.468	1745.448	609.072	509.577
889.528	1303.504	1238.902	879.775	1745.980	609.072	509.577
889.765	1303.758	1239.142	880.111	1746.581	609.072	509.577
889.765	1303.758	1239.142	880.411	1747.190	609.295	509.872
890.020	1303.758	1239.142	880.681	1747.849	609.295	509.872
890.020	1304.001	1239.397	881.026	1748.607	609.295	510.073
890.326	1304.001	1239.397	881.302	1749.383	609.520	510.073
890.326	1304.001	1239.752	881.597	1750.198	609.520	510.315
890.694	1304.001	1239.752	881.974	1751.032	609.520	510.315
890.694	1304.231	1240.071	882.340	1751.964	609.520	510.516
891.066	1304.231	1240.071	882.715	1752.882	609.520	510.516
891.066	1304.231	1240.071	883.113	1753.886	609.723	510.730
891.426	1304.231	1240.335	883.530	1754.917	609.723	510.730
891.636	1304.456	1240.335	883.913	1755.888	609.723	510.730
891.890	1304.456	1240.335	884.262	1756.945	609.723	511.031
892.183	1304.456	1240.608	884.678	1757.982	609.723	511.031
892.502	1304.456	1240.608	885.090	1759.188	609.937	511.256
892.836	1304.456	1240.916	885.611	1760.320	609.937	511.256
893.150	1304.456	1240.916	886.101	1761.414	609.937	511.514
893.509	1304.456	1241.289	886.641	1762.649	609.937	511.514
893.874	1304.456	1241.289	887.269	1763.809	610.152	511.831
894.271	1304.456	1241.654	887.849	1764.925	610.152	511.831
894.677	1304.456	1241.654	888.434	1766.148	610.152	512.218
894.998	1304.456	1241.997	888.929	1767.286	610.378	512.423
895.332	1304.456	1241.997	889.444	1768.529	610.378	512.423
895.683	1304.456	1241.997	889.981	1769.624	610.378	512.787
896.056	1304.456	1241.997	890.472	1770.743	610.378	512.787
896.442	1304.456	1242.222	890.934	1771.839	610.378	513.149
896.869	1304.667	1242.222	891.394	1772.863	610.671	513.149
897.243	1304.667	1242.222	891.816	1773.908	610.671	513.448
897.625	1304.667	1242.456	892.184	1775.011	610.899	513.448
898.003	1304.667	1242.456	892.525	1775.956	610.899	513.704
898.405	1304.667	1242.456	892.888	1776.988	611.101	513.704
898.820	1304.667	1242.456	893.349	1778.085	611.101	513.940
899.229	1304.895	1242.752	893.758	1779.052	611.342	513.940
899.579	1304.895	1242.752	894.167	1780.138	611.342	514.212
899.955	1304.895	1243.126	894.543	1781.164	611.589	514.212
900.319	1304.895	1243.337	894.878	1782.134	611.589	514.533
900.644	1304.895	1243.337	895.240	1783.274	611.829	514.533
900.979	1305.169	1243.689	895.540	1784.358	611.829	514.913
901.268	1305.169	1243.689	895.863	1785.506	612.100	514.913
901.584	1305.169	1243.977	896.169	1786.657	612.100	515.274
901.887	1305.481	1243.977	896.595	1787.849	612.100	515.481
902.195	1305.481	1244.336	896.979	1788.919	612.100	515.688
902.512	1305.481	1244.336	897.358	1790.117	612.355	515.893
902.850	1305.720	1244.663	897.720	1791.343	612.355	516.098
903.131	1305.720	1244.663	898.098	1792.417	612.355	516.098
903.426	1305.720	1244.980	898.431	1793.624	612.355	516.512
903.665	1305.720	1244.980	898.694	1794.822	612.607	516.512
903.880	1306.016	1245.238	898.939	1795.985	612.607	516.928
904.118	1306.016	1245.238	899.185	1797.290	612.607	517.137
904.334	1306.286	1245.493	899.475	1798.468	612.607	517.345
904.599	1306.286	1245.493	899.707	1799.627	612.853	517.549
904.851	1306.286	1245.762	899.937	1800.710	612.853	517.751
905.111	1306.534	1245.762	900.141	1801.617	612.853	517.966
905.381	1306.534	1246.128	900.356	1802.678	613.113	517.966
905.645	1306.534	1246.128	900.578	1803.847	613.113	518.284
905.868	1306.769	1246.439	900.815	1804.749	613.113	518.284
906.086	1306.769	1246.439	901.021	1805.696	613.393	518.556
906.086	1306.769	1246.722	901.265	1806.590	613.393	518.556
906.431	1306.972	1246.722	901.483	1807.507	613.393	518.806
906.431	1306.972	1246.722	901.483	1808.423	613.393	518.806
906.715	1306.972	1246.997	901.822	1809.210	613.612	518.806
906.715	1306.972	1246.997	901.822	1810.076	613.612	519.037
906.715	1306.972	1246.997	902.094	1810.949	613.612	519.037
906.963	1307.235	1246.997	902.094	1811.731	613.885	519.037
906.963	1307.235	1247.225	902.368	1812.473	613.885	519.037
906.963	1307.235	1247.225	902.368	1813.305	613.885	519.246
907.227	1307.235	1247.225	902.665	1814.001	614.115	519.246
907.227	1307.456	1247.225	902.665	1814.641	614.115	519.246
907.474	1307.456	1247.225	902.877	1815.263	614.115	519.473
907.474	1307.456	1247.445	902.877	1815.940	614.115	519.473
907.754	1307.456	1247.445	902.877	1816.658	614.115	519.473
907.754	1307.456	1247.445	903.154	1817.447	614.115	519.733
908.007	1307.682	1247.445	903.154	1818.144	614.316	519.733
908.007	1307.682	1247.445	903.154	1818.767	614.316	519.733
908.007	1307.682	1247.658	903.372	1819.500	614.316	519.733
908.286	1307.682	1247.658	903.372	1820.272	614.316	519.948
908.286	1307.682	1247.658	903.372	1820.940	614.538	519.948
908.493	1307.912	1247.658	903.372	1821.630	614.538	519.948
908.493	1307.912	1247.658	903.591	1822.313	614.538	519.948
908.493	1307.912	1247.658	903.591	1823.094	614.794	519.948
908.716	1308.161	1247.658	903.591	1823.927	614.794	519.948
908.716	1308.161	1247.929	903.591	1824.657	614.794	519.948
908.716	1308.406	1247.929	903.591	1825.386	614.794	519.948
908.932	1308.406	1248.235	903.869	1826.093	615.019	519.948
908.932	1308.406	1248.235	903.869	1826.770	615.019	519.948
909.133	1308.634	1248.515	903.869	1827.476	615.019	519.948
909.133	1308.634	1248.515	904.113	1828.079	615.019	520.193
909.381	1308.634	1248.746	904.113	1828.638	615.019	520.193
909.381	1308.634	1248.746	904.113	1829.231	615.019	520.193
909.672	1308.634	1248.746	904.414	1829.918	615.019	520.193
909.672	1308.634	1248.992	904.414	1830.583	615.255	520.193
909.909	1308.634	1248.992	904.653	1831.194	615.255	520.193
909.909	1308.634	1248.992	904.653	1831.790	615.255	520.424
910.154	1308.634	1248.992	904.904	1832.302	615.255	520.424
910.154	1308.634	1248.992	904.904	1832.851	615.499	520.424
910.406	1308.634	1248.992	905.265	1833.414	615.499	520.424
910.406	1308.634	1248.992	905.502	1833.945	615.499	520.679
910.628	1308.634	1248.992	905.785	1834.472	615.499	520.679
910.628	1308.910	1249.205	906.132	1834.997	615.499	520.679
910.961	1308.910	1249.205	906.533	1835.584	615.499	520.679
911.167	1309.239	1249.205	906.956	1836.184	615.499	520.679
911.392	1309.449	1249.520	907.465	1836.733	615.499	520.679
911.392	1309.449	1249.520	908.013	1837.325	615.499	520.679
911.747	1309.705	1249.520	908.588	1837.952	615.752	520.679
911.747	1309.705	1249.520	909.203	1838.506	615.752	520.679
911.960	1309.705	1249.520	909.701	1838.980	615.752	520.679
911.960	1309.954	1249.520	910.264	1839.494	615.991	520.909
911.960	1309.954	1249.520	910.933	1840.013	615.991	520.909
911.960	1310.246	1249.520	911.486	1840.471	615.991	520.909
911.960	1310.246	1249.520	911.982	1840.928	616.265	521.123
912.238	1310.546	1249.520	912.393	1841.409	616.265	521.123
912.238	1310.546	1249.723	912.629	1841.896	616.484	521.123
912.238	1310.761	1249.723	912.926	1842.368	616.484	521.123
912.238	1310.761	1249.940	913.181	1842.880	616.484	521.123
912.457	1310.761	1249.940	913.717	1843.344	616.696	521.123
912.457	1311.018	1250.212	913.964	1843.846	616.696	521.123
912.457	1311.018	1250.212	914.165	1844.326	616.696	521.328
912.457	1311.272	1250.212	914.395	1844.894	616.696	521.328
912.457	1311.272	1250.451	914.395	1845.484	616.696	521.328
912.682	1311.588	1250.451	914.762	1846.081	616.696	521.583
912.682	1311.588	1250.451	914.762	1846.715	616.696	521.583
912.974	1311.588	1250.451	915.078	1847.372	616.696	521.583
912.974	1311.900	1250.692	915.078	1848.203	616.923	521.583
913.350	1311.900	1250.692	915.291	1849.068	616.923	521.794
913.599	1312.158	1251.049	915.291	1850.256	616.923	521.794
913.888	1312.158	1251.260	915.505	1851.400	617.181	521.794
914.159	1312.490	1251.530	915.505	1852.775	617.181	522.013
914.479	1312.702	1251.791	915.788	1854.251	617.181	522.013
914.848	1312.960	1252.075	915.788	1855.989	617.181	522.013
915.338	1313.193	1252.416	916.157	1857.878	617.181	522.270
915.942	1313.484	1252.788	916.157	1859.866	617.385	522.270
916.605	1313.817	1253.310	916.505	1861.931	617.385	522.538
917.365	1314.044	1254.212	916.740	1864.244	617.628	522.773
918.182	1314.314	1254.688	917.017	1866.766	617.628	523.065
919.116	1314.314	1255.177	917.017	1869.358	617.871	523.383
920.006	1314.658	1255.614	917.520	1872.004	617.871	523.736
920.804	1314.658	1256.002	917.825	1874.785	617.871	524.072
921.600	1314.658	1256.290	918.079	1877.645	618.154	524.419
922.376	1314.658	1256.290	918.312	1880.580	618.154	524.758
923.060	1314.658	1256.565	918.540	1883.592	618.154	525.084
923.764	1314.882	1256.565	918.779	1886.805	618.421	525.385
924.447	1314.882	1256.842	919.031	1889.902	618.421	525.642
925.004	1314.882	1256.842	919.314	1892.997	618.421	525.853
925.503	1314.882	1257.100	919.587	1895.893	618.639	526.082
925.934	1314.882	1257.100	919.888	1898.517	618.639	526.082
926.257	1314.882	1257.497	920.129	1901.063	618.639	526.435
926.482	1314.882	1257.497	920.374	1903.312	618.639	526.435
926.482	1314.882	1257.895	920.642	1905.468	618.916	526.435
926.784	1314.882	1257.895	920.948	1907.323	618.916	526.711
926.991	1315.087	1258.132	921.249	1908.913	618.916	526.711
927.281	1315.087	1258.132	921.698	1910.365	619.197	527.071
927.617	1315.087	1258.469	922.205	1911.541	619.197	527.330
927.996	1315.087	1258.469	922.965	1912.694	619.197	527.579
928.394	1315.328	1258.827	923.576	1913.568	619.197	527.854
928.830	1315.328	1258.827	924.234	1914.340	619.197	528.211
929.247	1315.328	1259.127	924.971	1915.107	619.197	528.578
929.673	1315.549	1259.127	925.612	1915.884	619.428	528.892
930.089	1315.549	1259.345	926.201	1916.576	619.428	529.214
930.550	1315.777	1259.345	926.681	1917.226	619.428	529.545
931.059	1315.777	1259.345	927.240	1917.905	619.712	529.868
931.681	1316.054	1259.345	927.628	1918.589	619.712	530.210
932.347	1316.054	1259.616	928.095	1919.325	619.712	530.562
933.090	1316.287	1259.616	928.385	1920.029	619.996	530.902
933.821	1316.287	1260.035	928.742	1920.784	619.996	531.290
934.566	1316.287	1260.268	929.156	1921.469	619.996	531.638
935.504	1316.572	1260.508	929.667	1922.270	619.996	532.040
936.410	1316.572	1260.743	930.336	1923.037	619.996	532.449
937.410	1316.867	1260.975	931.164	1923.810	619.996	532.832
938.602	1317.093	1261.249	932.084	1924.556	619.996	533.269
939.747	1317.362	1261.602	933.036	1925.309	620.259	533.686
940.857	1317.645	1262.395	933.966	1925.868	620.259	534.141
941.967	1317.949	1262.848	934.785	1926.426	620.527	534.530
942.946	1318.248	1263.522	935.498	1926.892	620.527	534.884
943.877	1318.532	1264.103	935.996	1927.322	620.811	535.223
944.600	1318.747	1264.580	936.402	1927.684	620.811	535.532
945.253	1318.747	1264.967	936.687	1927.921	621.082	535.833
945.843	1319.006	1265.196	937.029	1927.921	621.082	536.057
946.330	1319.006	1265.196	937.499	1927.921	621.082	536.057
946.762	1319.006	1265.526	938.007	1927.921	621.318	536.341
947.153	1319.306	1265.526	938.474	1928.370	621.318	536.341
947.490	1319.306	1265.816	938.925	1928.694	621.561	536.629
947.847	1319.594	1265.816	939.393	1929.051	621.561	536.629
948.205	1319.594	1266.137	939.740	1929.445	621.869	536.629
948.576	1319.960	1266.357	940.054	1929.936	621.869	536.833
949.010	1319.960	1266.587	940.392	1930.472	622.150	536.833
949.451	1320.281	1266.875	940.700	1931.035	622.150	536.833
949.895	1320.281	1267.175	940.931	1931.592	622.451	537.088
950.311	1320.506	1267.414	941.145	1932.164	622.451	537.088
950.625	1320.506	1267.634	941.355	1932.777	622.806	537.329
950.927	1320.506	1267.887	941.355	1933.476	622.806	537.329
951.199	1320.506	1268.101	941.729	1934.193	623.151	537.648
951.468	1320.506	1268.101	941.729	1935.012	623.151	537.648
951.757	1320.506	1268.101	942.075	1935.853	623.453	537.937
952.071	1320.506	1268.101	942.075	1936.680	623.453	537.937
952.351	1320.506	1268.101	942.456	1937.561	623.453	537.937
952.630	1320.506	1268.314	942.456	1938.348	623.453	538.144
952.884	1320.715	1268.314	942.746	1939.061	623.453	538.144
953.157	1320.715	1268.314	942.746	1939.777	623.453	538.144
953.445	1320.715	1268.601	942.746	1940.628	623.453	538.395
953.787	1320.715	1268.601	942.987	1941.514	623.453	538.395
954.108	1320.715	1268.825	942.987	1942.364	623.659	538.395
954.390	1320.715	1268.825	943.195	1943.175	623.659	538.658
954.677	1320.939	1268.825	943.195	1943.959	623.659	538.658
954.904	1320.939	1268.825	943.195	1944.839	623.659	538.658
954.904	1320.939	1268.825	943.466	1945.665	623.659	538.658
955.289	1320.939	1269.065	943.466	1946.479	623.863	538.914
955.490	1320.939	1269.065	943.466	1947.321	623.863	538.914
955.692	1320.939	1269.065	943.466	1948.204	623.863	538.914
955.692	1321.162	1269.065	943.735	1949.025	623.863	539.141
955.955	1321.162	1269.065	943.735	1949.809	623.863	539.141
955.955	1321.439	1269.265	943.991	1950.628	623.863	539.141
955.955	1321.439	1269.265	943.991	1951.418	623.863	539.360
956.172	1321.439	1269.265	944.251	1952.170	623.863	539.360
956.172	1321.691	1269.610	944.251	1952.909	623.863	539.360
956.485	1321.691	1269.610	944.531	1953.608	623.863	539.614
956.485	1321.691	1269.890	944.531	1954.317	623.863	539.614
956.814	1321.691	1269.890	944.807	1954.903	624.076	539.834
956.814	1321.691	1270.231	944.807	1955.389	624.076	539.834
957.127	1321.988	1270.231	945.174	1955.935	624.076	540.105
957.127	1321.988	1270.664	945.427	1956.502	624.076	540.105
957.399	1322.256	1270.909	945.736	1957.104	624.076	540.357
957.399	1322.256	1270.909	946.038	1957.627	624.325	540.357
957.688	1322.517	1271.285	946.398	1958.090	624.325	540.357
957.688	1322.517	1271.285	946.757	1958.532	624.325	540.584
958.001	1322.735	1271.638	947.121	1959.016	624.549	540.584
958.001	1322.735	1271.638	947.453	1959.538	624.549	540.584
958.323	1322.735	1271.922	947.778	1960.000	624.779	540.793
