RHand	LHand	Head
3.387	7.899	22.282
3.615	5.944	21.062
2.695	5.983	18.782
1.362	4.521	15.228
2.346	3.577	10.877
3.505	2.656	7.822
5.653	2.405	5.684
3.782	3.206	6.719
3.583	3.309	8.489
2.390	2.533	8.731
2.377	3.398	9.876
3.247	4.335	11.486
4.427	2.263	10.636
2.621	5.448	10.780
0.667	4.865	12.201
3.150	3.346	11.930
4.255	2.254	10.377
3.964	1.851	8.401
2.092	5.786	6.575
2.403	6.176	3.750
3.204	4.391	2.854
2.457	4.418	5.757
1.549	3.976	8.044
3.042	2.107	10.622
5.111	2.807	14.099
6.572	3.618	16.885
4.307	4.514	17.290
3.598	4.287	17.460
3.122	3.844	19.933
2.781	2.082	21.055
2.968	0.857	20.783
3.074	37.419	21.995
3.712	36.361	19.691
4.864	6.399	17.830
4.713	2.043	17.803
3.627	1.958	17.170
5.757	4.439	16.862
5.826	6.301	18.944
3.117	6.886	21.823
2.170	7.062	22.061
3.516	8.078	23.979
5.898	7.268	25.164
5.504	38.620	24.876
5.698	36.130	25.030
7.502	4.995	22.945
8.652	6.680	22.441
9.874	6.829	22.499
9.992	43.113	21.663
8.691	7.043	22.313
10.912	5.961	21.417
10.659	41.968	21.477
8.543	36.947	22.862
10.851	41.254	22.235
13.157	5.943	22.846
15.114	6.867	23.737
18.557	8.266	24.584
21.152	8.923	24.349
23.541	7.978	22.673
25.650	8.616	24.013
29.421	5.814	29.245
37.207	2.887	33.566
40.793	3.073	33.471
40.391	5.500	33.818
39.969	7.343	34.468
42.125	7.534	36.264
42.062	12.008	37.900
39.361	14.816	39.791
44.529	13.452	39.900
51.315	14.788	35.977
51.534	7.042	36.825
47.507	16.680	38.142
41.061	34.203	36.322
35.709	21.365	36.891
29.798	27.459	39.256
27.684	19.283	39.501
27.704	18.744	40.963
25.309	25.190	40.725
26.325	55.259	37.090
25.275	55.743	33.810
25.287	21.091	27.288
25.236	15.794	23.694
24.107	9.369	22.155
21.144	12.267	19.497
17.479	9.945	18.449
15.989	2.787	23.209
12.802	3.588	21.931
10.722	10.378	18.419
10.518	16.126	18.889
9.093	23.344	16.499
9.195	23.988	17.474
9.965	22.378	17.622
10.262	19.994	18.200
12.032	19.366	18.704
12.332	16.958	19.319
12.366	16.036	20.456
13.231	15.369	19.474
11.773	11.163	16.945
8.589	10.701	14.348
6.788	12.241	12.336
4.416	10.296	13.131
3.287	7.162	13.757
4.867	4.223	14.789
8.979	3.051	18.051
11.185	4.391	17.715
12.871	6.748	15.232
16.646	8.193	31.043
17.459	5.301	15.687
14.600	2.977	13.956
11.484	3.696	14.518
11.305	5.467	14.854
9.410	6.885	16.536
5.834	8.366	30.891
5.545	9.125	34.126
4.446	8.884	24.760
5.266	8.600	22.769
6.882	8.570	19.837
5.720	7.751	21.052
5.179	8.390	19.019
3.965	9.967	19.643
2.095	12.171	20.687
2.201	16.488	20.447
1.290	19.341	21.667
2.484	22.265	27.445
2.915	23.317	30.181
3.438	18.973	28.467
5.036	14.348	27.543
3.655	11.682	26.363
5.718	11.205	26.381
6.060	11.090	25.782
4.288	9.123	26.081
2.368	4.917	25.605
1.733	2.023	24.939
2.054	2.590	23.549
2.339	6.842	22.088
2.093	8.591	23.251
2.662	7.755	23.920
2.633	7.037	22.339
4.933	6.422	21.442
6.962	7.144	20.370
5.943	7.066	17.380
5.766	7.753	17.265
5.100	10.749	17.531
2.288	12.355	14.000
1.842	12.772	12.173
2.389	13.128	12.663
3.076	12.850	10.484
3.072	12.561	7.489
4.796	11.898	6.333
4.986	10.515	6.499
4.702	8.252	6.096
4.567	7.365	5.521
5.231	8.115	5.009
8.135	8.687	6.466
8.117	9.966	7.833
5.793	13.721	7.217
6.969	18.550	7.438
7.932	13.153	8.313
6.162	8.954	10.986
5.173	5.964	14.817
4.909	3.449	15.707
2.295	4.735	15.993
2.647	4.959	15.364
2.796	4.652	13.333
1.234	2.434	12.735
2.600	1.760	13.147
4.862	2.057	12.876
5.020	2.353	11.098
6.174	2.199	12.009
9.315	5.191	13.965
10.793	7.270	12.657
9.247	9.122	11.057
10.109	10.226	12.731
8.768	9.741	12.407
6.307	8.498	11.958
6.429	6.110	15.102
4.571	6.124	17.526
2.825	4.271	18.482
5.063	2.826	19.977
3.983	4.182	22.205
1.093	4.948	20.775
2.694	3.315	20.642
1.830	2.811	30.370
1.396	1.625	14.052
2.742	3.741	14.946
7.220	6.632	16.535
3.453	11.853	16.199
2.582	12.728	17.358
5.467	11.142	34.356
2.633	10.413	21.875
2.680	7.877	20.763
1.235	6.178	20.235
4.644	6.426	13.611
4.837	7.149	17.225
3.334	8.098	31.954
4.093	7.138	13.622
3.512	6.322	11.468
2.944	5.617	12.149
1.916	4.452	6.223
2.612	2.838	11.177
2.904	2.237	30.175
3.017	4.646	11.953
3.202	7.341	10.238
7.363	9.258	10.592
6.096	10.701	12.312
8.066	13.179	8.692
9.370	11.124	24.934
7.952	7.629	8.912
8.108	5.797	10.350
6.775	4.210	11.545
5.931	4.659	9.175
5.162	5.472	13.245
2.523	5.969	32.152
4.375	6.130	17.132
7.453	3.853	16.300
8.178	3.625	13.854
8.747	7.381	11.120
8.500	7.109	11.071
7.449	4.876	26.023
6.081	4.856	6.849
6.094	4.930	6.021
7.671	3.757	5.197
6.071	2.482	3.994
4.157	2.758	3.402
3.291	4.106	19.426
3.110	5.132	4.190
3.718	5.305	15.056
2.176	7.248	4.703
3.355	8.384	5.317
3.424	9.123	5.646
3.024	8.122	5.229
2.760	11.090	4.812
4.521	11.294	22.450
5.531	13.462	4.259
5.919	16.663	14.659
6.343	17.820	2.699
4.131	17.592	2.544
6.247	13.929	3.474
10.560	13.019	3.633
12.202	14.772	19.681
11.010	13.478	19.392
11.911	10.389	14.859
14.188	9.743	14.309
14.344	9.021	5.206
12.162	11.025	4.118
12.643	16.113	18.953
14.025	9.405	20.133
13.254	8.353	13.398
16.401	19.711	14.262
22.046	22.704	10.908
21.059	38.979	12.047
18.938	30.799	12.810
19.611	37.565	14.132
18.253	37.993	14.238
15.535	26.485	12.481
17.045	46.902	14.456
22.119	52.443	15.833
24.756	55.584	16.483
22.112	62.818	16.189
18.714	77.144	14.307
17.827	60.324	14.227
16.780	61.276	23.286
11.987	58.392	14.328
8.630	51.905	24.140
7.391	45.805	14.460
5.142	39.606	13.234
5.108	38.115	13.929
7.647	30.346	14.766
10.266	24.202	15.009
10.105	17.217	15.992
6.873	10.102	15.817
3.170	6.563	15.351
3.072	8.103	15.538
3.610	11.403	15.752
4.866	11.371	14.687
8.013	6.160	13.414
8.383	3.631	16.337
6.490	2.491	15.798
6.225	4.339	12.488
6.016	7.680	10.685
5.985	14.038	8.534
4.420	15.279	7.621
5.290	13.430	15.316
4.493	13.423	15.520
2.106	9.954	5.694
5.259	5.688	18.423
7.173	3.542	19.060
9.277	2.262	6.475
10.349	4.724	7.373
13.418	6.441	5.542
14.751	8.968	4.283
10.619	9.356	3.537
9.236	5.763	3.644
7.228	5.068	4.361
4.614	7.863	3.336
2.954	9.664	1.795
1.646	11.196	1.059
1.087	11.455	2.578
3.734	13.468	6.984
4.466	13.672	7.477
4.805	12.316	6.821
4.736	12.823	9.346
2.273	11.426	7.636
3.931	11.357	6.644
7.185	10.294	7.390
7.517	9.075	5.561
9.532	9.046	5.619
9.451	7.491	7.316
9.114	6.989	7.212
9.676	8.934	5.533
10.798	7.505	4.470
13.017	5.189	5.525
12.186	7.825	5.985
16.877	9.614	5.912
15.420	11.422	6.366
0.960	14.166	6.910
2.463	15.556	7.406
3.692	14.608	7.130
3.884	13.623	7.530
3.735	12.004	8.555
4.457	10.452	9.138
5.383	10.767	7.896
6.659	12.865	7.455
8.774	12.311	5.710
8.945	11.334	4.285
5.669	11.794	4.334
4.083	12.256	4.648
3.689	13.237	5.148
2.914	13.684	4.338
4.160	12.220	4.855
4.397	11.399	4.416
5.197	8.846	4.747
6.011	6.377	4.990
5.394	6.242	4.754
8.622	5.151	4.555
10.167	3.885	4.284
10.369	1.215	4.765
15.318	2.655	3.993
20.848	5.259	3.759
24.524	5.783	3.431
26.666	7.255	3.745
25.124	7.455	4.742
23.050	7.165	5.106
21.994	9.522	7.118
18.083	9.319	7.850
15.524	7.919	6.308
13.386	4.542	6.498
7.481	3.034	7.226
5.329	2.362	6.788
6.536	1.897	7.136
7.366	2.519	8.879
9.604	2.085	11.106
11.607	3.877	10.307
9.696	8.383	7.960
7.727	10.951	7.712
9.538	12.031	7.464
12.912	13.830	10.581
15.630	17.540	12.714
21.781	18.034	12.005
22.197	16.685	12.702
18.692	11.312	13.622
19.806	6.630	15.637
22.780	5.419	16.303
23.287	6.856	14.855
15.787	4.633	13.122
10.878	3.660	12.281
11.607	5.291	12.134
14.773	4.318	13.096
15.846	5.035	11.641
16.962	4.605	10.835
15.731	6.691	12.161
14.172	7.884	14.669
12.676	6.706	16.271
13.207	7.841	16.083
11.235	9.931	15.659
9.190	10.202	15.617
11.608	9.454	14.624
14.526	9.562	15.837
18.036	11.886	17.241
20.525	16.091	16.940
21.450	21.263	17.747
21.359	24.899	17.009
19.965	27.673	15.182
16.817	26.968	12.718
13.714	25.844	10.354
11.762	26.301	10.083
10.485	30.722	12.036
9.592	34.345	14.204
8.408	36.235	14.221
8.492	37.295	16.757
7.221	33.781	17.568
6.464	28.531	15.851
5.915	23.931	17.391
6.386	20.774	18.299
8.281	16.681	18.251
9.641	13.437	17.139
8.052	13.618	17.021
6.460	15.259	18.197
8.980	15.752	18.246
13.369	16.481	18.375
12.264	16.877	17.925
7.619	19.305	15.039
6.346	20.686	12.155
3.541	18.731	9.553
6.695	13.957	9.869
11.099	15.435	9.175
15.922	21.034	8.046
18.994	24.101	10.331
19.104	30.165	12.634
18.676	39.094	13.113
17.165	50.730	13.626
14.639	53.415	15.009
13.903	48.558	16.404
13.010	44.264	17.056
13.394	40.736	15.892
13.890	43.342	13.244
15.104	45.845	10.040
20.150	44.097	8.153
23.946	41.477	7.787
26.255	41.577	7.796
28.926	42.812	7.643
30.129	44.942	7.862
28.833	40.180	9.597
25.224	33.149	12.423
29.405	26.883	14.916
33.191	21.938	15.495
33.086	22.065	15.398
34.038	20.689	16.540
31.667	17.545	16.793
29.513	12.390	18.606
26.920	10.198	21.083
31.237	9.852	31.894
42.152	6.749	32.005
47.986	4.637	20.583
44.446	6.225	22.186
36.496	8.564	26.246
30.956	6.950	25.422
25.133	6.165	27.218
19.445	8.256	30.404
19.572	15.428	34.263
21.165	23.387	43.349
21.038	31.034	57.351
24.182	35.780	61.600
25.543	37.048	58.571
25.558	35.434	60.889
22.823	26.582	67.820
15.396	14.155	70.880
11.449	5.644	67.805
11.308	3.083	64.726
13.487	5.070	65.822
11.267	7.197	68.709
10.427	10.313	66.774
8.338	12.697	61.534
6.786	13.027	55.306
7.251	16.471	56.738
7.724	19.105	58.487
10.873	17.180	55.905
11.478	17.382	52.829
10.230	16.485	49.556
7.687	16.443	45.276
5.624	17.032	42.176
3.402	13.968	42.096
2.805	10.885	34.835
6.257	8.088	24.376
8.158	5.585	20.082
8.677	1.939	16.285
8.141	1.115	14.374
7.528	3.064	13.779
5.548	5.504	14.341
2.697	9.926	16.994
1.460	14.119	17.629
1.823	18.827	19.316
1.020	24.644	21.454
2.698	28.378	23.784
5.244	15.080	26.452
4.087	11.627	28.181
4.069	19.756	28.167
5.047	15.127	27.164
5.616	11.488	28.330
4.778	8.792	27.855
6.501	7.788	27.078
7.168	6.956	26.334
2.868	5.270	26.459
0.551	4.991	26.123
1.287	2.679	23.448
2.695	2.570	21.656
5.367	3.851	21.719
8.522	4.300	21.582
11.977	2.234	20.649
15.336	4.599	18.817
17.190	9.890	17.577
16.286	15.139	19.165
12.495	19.250	21.777
8.629	21.953	22.596
4.542	23.374	20.759
3.445	22.470	19.070
2.909	17.989	19.338
3.781	10.067	19.006
7.039	4.588	22.391
6.520	1.385	27.286
6.028	2.536	37.139
6.750	4.806	42.595
6.727	5.641	42.280
5.560	6.826	51.404
3.308	6.280	57.337
4.502	3.615	59.616
5.784	5.335	60.494
4.505	7.171	54.534
5.263	8.588	52.231
6.487	11.204	56.157
7.023	12.553	59.690
7.219	13.533	66.824
6.122	14.371	65.307
10.019	14.013	54.725
16.199	13.905	53.440
23.043	14.856	61.349
28.997	15.067	65.934
31.252	13.395	58.087
31.665	14.338	48.097
27.721	15.367	50.348
24.828	14.517	53.621
24.252	15.530	60.311
21.707	19.239	62.503
18.424	19.274	58.817
17.627	16.203	64.245
15.612	11.368	73.277
10.665	3.075	61.052
7.583	5.662	69.127
7.589	11.091	89.033
9.760	18.596	82.163
15.859	20.018	66.590
19.851	14.495	66.237
21.329	14.381	67.735
21.268	13.859	74.933
20.927	11.631	73.844
20.145	7.385	65.345
17.420	7.648	65.022
20.080	7.278	71.419
28.688	7.467	73.673
32.522	10.555	69.082
35.448	7.250	62.912
36.709	5.990	61.921
30.019	7.770	66.490
24.441	12.544	64.667
23.102	18.428	54.990
30.722	21.496	52.861
34.085	20.611	61.751
29.585	20.184	71.132
21.818	18.674	65.443
15.503	21.405	58.455
8.275	24.789	63.158
6.354	27.133	67.919
9.707	23.986	66.801
11.810	17.670	63.552
11.557	14.415	59.623
9.225	10.993	61.380
10.152	8.410	65.359
14.939	6.767	66.332
25.146	7.042	77.280
32.914	8.897	84.914
30.492	10.295	89.129
24.664	12.609	102.908
15.675	13.462	113.090
8.379	15.004	117.530
6.818	13.188	122.095
8.166	10.427	128.656
13.323	11.482	129.184
22.933	16.505	131.289
29.423	25.924	135.574
32.891	29.813	134.804
31.677	30.885	135.688
23.981	31.102	139.283
16.271	25.460	142.749
11.856	17.038	139.641
11.984	13.147	144.657
9.885	8.367	152.475
5.474	6.614	147.551
7.008	9.986	152.965
8.181	9.831	159.446
9.135	9.423	162.788
11.446	13.534	171.326
12.551	17.218	175.425
12.813	16.577	190.587
14.611	16.155	209.896
17.720	15.371	213.888
18.134	17.466	216.318
17.306	19.234	229.717
16.882	15.785	237.494
16.811	12.081	234.979
14.002	13.152	230.901
14.611	14.945	229.759
15.143	11.171	231.847
12.899	10.312	226.712
16.432	12.402	220.622
19.471	10.627	216.669
22.461	14.776	216.974
22.487	11.478	217.251
25.660	13.839	216.153
29.092	17.330	218.865
33.790	17.638	217.181
41.778	18.367	218.898
46.899	14.657	220.521
40.984	13.553	219.032
35.653	12.390	228.151
36.248	10.605	221.498
30.716	8.999	213.108
21.891	10.629	215.277
15.277	13.616	208.611
11.143	16.446	201.966
16.175	16.760	200.962
22.546	15.715	205.922
27.058	15.071	200.305
29.853	14.946	187.781
30.467	14.239	187.233
33.412	14.755	183.630
37.191	19.854	176.210
43.798	24.490	166.382
49.697	22.693	162.810
48.652	19.738	160.783
45.678	15.709	159.785
40.564	13.308	161.961
36.308	16.296	161.218
32.586	20.660	167.275
27.009	25.173	167.497
20.227	26.829	164.405
21.212	27.395	169.717
23.620	24.748	174.020
22.775	22.633	172.439
22.478	19.008	176.046
22.560	14.439	180.784
22.195	12.713	200.896
20.208	10.349	205.459
19.944	10.058	190.739
16.592	7.609	189.958
12.945	4.092	189.737
16.437	1.823	194.729
23.375	5.646	200.500
35.783	13.124	211.841
49.033	18.237	218.218
55.728	24.563	219.010
61.741	29.357	229.555
65.906	34.482	244.931
70.533	42.581	259.620
71.630	49.125	270.879
66.253	52.428	280.628
59.770	50.626	293.682
50.262	47.968	300.532
45.015	43.451	308.783
41.239	35.570	319.785
32.935	29.799	322.293
19.972	27.802	329.538
12.175	28.375	335.009
14.541	26.709	341.303
18.180	22.722	341.739
16.335	19.502	335.299
13.322	21.290	333.659
10.703	22.784	327.249
6.252	22.893	317.726
5.985	21.913	309.694
7.130	18.253	301.881
7.405	16.097	291.681
6.440	15.609	276.918
4.950	16.845	263.225
3.567	16.324	255.417
4.336	13.775	244.193
8.566	13.994	225.568
11.196	15.791	213.423
12.916	16.851	205.818
14.161	16.483	195.421
18.651	18.722	186.671
21.392	21.613	177.600
23.883	25.480	166.878
25.620	23.614	162.455
22.310	27.600	159.986
21.760	23.551	153.748
21.166	23.027	153.177
18.871	22.592	146.779
20.536	16.901	147.552
25.471	13.739	151.853
29.309	13.054	151.862
29.596	16.171	154.042
31.543	19.983	154.814
30.255	20.024	158.880
29.498	21.560	158.152
33.954	23.429	160.843
31.490	20.390	161.043
30.844	13.850	167.028
35.077	13.104	171.367
35.645	15.298	171.125
31.901	13.087	172.159
28.823	14.253	177.231
28.900	16.840	177.860
24.233	23.614	172.938
21.697	29.069	169.801
20.613	28.141	163.599
16.441	24.074	160.028
15.129	22.034	156.623
16.022	26.125	149.223
16.027	30.350	143.574
16.203	40.372	145.474
15.870	47.684	143.316
19.078	49.893	146.530
21.124	49.919	149.946
21.230	50.060	151.842
21.862	50.732	153.855
21.530	50.578	155.878
19.640	46.664	162.903
16.902	37.957	163.435
15.956	31.015	167.924
13.189	26.453	177.814
10.320	24.464	174.789
9.330	19.674	171.264
6.296	12.039	176.148
1.645	10.161	183.350
6.753	7.519	185.886
11.682	9.644	180.392
14.794	13.798	183.056
16.394	18.933	183.470
19.510	24.482	179.961
21.335	26.499	176.321
18.978	29.448	176.565
19.422	30.811	175.083
18.175	27.965	172.916
16.478	25.513	171.407
16.200	23.923	170.801
16.073	26.892	168.422
14.987	32.927	162.910
12.729	27.965	161.769
15.439	25.202	154.632
19.536	28.817	156.972
16.427	15.200	151.338
16.330	38.000	148.415
17.662	42.004	145.366
17.260	13.210	133.545
13.597	18.355	129.082
10.266	22.338	122.372
8.138	20.481	120.121
5.285	14.895	114.444
5.938	21.053	104.050
7.498	24.443	96.378
11.377	23.590	102.059
18.258	29.416	100.751
28.061	33.969	83.059
34.901	37.751	77.371
39.050	38.750	82.775
43.652	35.676	82.771
48.699	35.521	78.253
54.172	35.063	74.967
53.166	31.385	71.873
43.950	28.713	71.584
38.903	24.772	69.596
40.258	19.491	69.270
40.885	21.988	70.515
39.588	28.909	69.369
40.876	35.176	72.855
42.771	42.231	80.071
41.379	48.350	81.920
48.482	59.308	82.661
55.477	71.781	86.204
52.486	70.490	93.088
50.239	67.220	95.136
50.172	69.153	89.557
51.093	63.396	83.061
50.016	49.423	81.157
57.231	37.897	82.482
78.055	31.386	82.517
92.533	29.951	84.193
100.573	28.581	82.577
112.104	22.889	80.608
125.202	29.712	82.770
139.199	42.448	85.637
149.575	51.968	88.982
154.902	74.258	91.441
152.042	94.248	87.242
146.110	92.389	81.701
155.800	101.261	84.414
168.069	124.527	84.215
177.228	118.663	77.995
175.670	120.339	78.262
178.696	134.493	76.397
178.371	123.613	70.334
166.007	93.280	71.232
147.435	81.666	77.399
124.306	82.322	74.903
91.737	74.387	68.380
44.149	74.379	67.443
19.642	89.264	65.351
30.255	122.403	63.545
64.750	153.776	58.007
98.094	174.761	49.233
138.499	184.766	49.756
178.997	207.263	53.264
214.251	244.974	54.195
258.024	270.865	58.674
290.606	289.548	61.121
314.185	301.507	66.756
338.011	318.400	72.527
359.466	326.349	67.049
374.109	330.612	58.853
368.013	341.969	54.875
378.925	347.221	54.113
402.697	347.723	58.708
402.111	350.771	65.754
396.340	346.404	85.858
392.154	342.063	69.826
387.655	333.552	54.742
376.566	314.722	72.922
363.731	296.729	71.318
343.846	270.243	65.925
333.067	241.981	60.992
320.066	179.943	64.598
296.851	130.933	64.801
257.041	121.999	55.093
225.099	101.503	50.983
233.792	73.968	50.982
195.907	73.308	52.090
125.813	112.266	49.853
84.160	163.257	42.288
62.233	211.526	35.637
74.659	222.351	31.463
140.901	268.630	26.947
175.877	330.805	23.016
145.211	353.013	21.046
186.799	378.769	19.047
254.067	386.797	17.929
303.283	380.665	17.347
346.925	364.567	16.450
382.200	338.801	17.246
392.644	304.676	18.783
375.185	263.883	21.974
336.981	227.460	25.839
288.951	194.378	31.136
254.205	153.461	32.148
220.269	123.226	31.433
175.022	80.538	32.350
137.692	56.025	30.397
104.000	91.353	28.126
75.929	131.656	28.205
60.726	157.084	31.648
57.389	212.863	35.786
101.846	255.814	37.330
146.490	274.814	37.577
172.205	303.704	39.405
202.593	332.672	36.063
222.520	338.773	28.917
229.915	343.285	26.683
242.827	358.225	24.586
256.210	353.918	21.837
267.945	342.082	19.899
274.691	332.343	18.880
277.956	307.722	17.771
281.726	290.827	17.890
278.664	241.519	18.205
274.633	211.064	21.598
264.920	244.798	25.368
245.591	226.992	23.835
225.239	185.269	25.305
193.969	145.762	29.275
143.690	90.972	29.776
90.486	43.140	25.963
37.279	40.707	22.308
33.827	100.232	23.420
83.308	166.617	27.277
120.530	226.667	31.680
156.151	279.248	38.198
209.412	333.119	39.766
253.393	378.412	37.644
292.354	381.624	41.057
330.010	390.699	43.905
346.169	404.735	43.276
350.875	387.654	39.985
349.519	391.951	34.933
352.070	378.216	32.713
375.221	336.319	28.497
356.034	304.515	22.273
300.937	271.141	20.169
261.241	233.517	19.071
214.943	175.150	20.535
170.936	131.755	22.990
139.050	123.850	23.803
113.933	119.173	29.605
101.072	128.627	30.171
101.795	138.189	25.316
124.231	167.004	23.739
155.552	209.910	22.654
185.757	233.506	22.574
206.421	262.712	23.331
223.141	297.165	25.513
239.182	316.860	30.488
250.529	350.654	40.885
263.853	354.733	52.436
281.123	335.829	55.042
304.437	334.810	52.726
362.722	338.904	53.689
380.353	337.321	63.476
339.095	280.334	78.997
321.078	269.254	87.171
297.869	267.758	90.278
276.927	188.614	101.509
254.590	128.917	112.800
213.934	83.254	116.590
157.696	55.956	125.531
82.003	78.358	138.202
16.988	131.037	144.509
88.608	186.257	153.553
139.242	235.689	160.696
183.684	272.450	164.390
204.507	303.768	166.245
213.091	308.388	162.802
226.518	332.034	155.396
230.221	375.295	154.492
225.651	387.346	152.877
225.597	388.699	147.891
241.927	391.131	150.662
279.341	367.964	147.895
280.578	309.420	141.336
251.275	278.695	139.325
231.401	258.977	135.439
204.805	218.747	120.246
185.695	184.488	109.746
177.350	154.049	105.753
157.961	133.433	88.889
135.155	140.156	75.083
124.216	172.836	80.694
130.586	220.819	73.671
141.624	250.485	58.763
164.025	285.300	53.322
183.738	323.537	50.638
205.358	350.281	55.777
225.850	380.246	52.421
251.489	406.807	39.243
269.800	423.341	33.215
281.380	419.228	29.300
295.253	401.439	27.430
284.840	387.376	28.601
284.293	328.787	29.811
284.436	311.037	33.159
278.018	284.236	38.186
249.044	196.966	41.841
194.757	148.692	40.745
159.143	158.181	54.775
127.182	173.581	57.039
96.437	194.176	45.215
62.998	218.567	48.319
30.597	240.532	54.775
54.247	263.865	58.115
96.942	288.090	58.614
131.643	300.407	60.343
172.881	328.950	61.030
202.533	401.567	60.779
226.165	419.328	59.658
274.949	402.870	58.286
272.078	397.910	59.609
236.148	377.821	60.175
230.170	346.782	60.120
209.504	316.928	60.659
187.340	284.504	60.711
173.601	235.542	61.900
144.330	177.899	66.437
113.613	119.304	72.098
81.733	99.670	76.461
57.061	117.853	76.395
63.680	173.917	74.938
96.620	228.549	73.700
131.393	263.297	75.181
157.611	293.345	74.980
166.310	327.375	76.086
171.740	348.351	78.256
175.037	360.886	79.456
167.742	366.417	80.825
160.279	360.186	76.217
137.358	346.505	72.452
133.973	316.081	74.043
143.131	297.808	78.501
138.389	289.173	82.321
122.855	254.141	86.117
122.214	215.482	86.219
99.899	170.836	80.548
30.445	152.580	79.032
54.437	103.547	79.142
98.443	63.460	75.635
145.462	99.939	68.729
190.330	159.144	63.334
217.283	207.729	66.715
240.885	249.757	66.637
240.034	285.261	60.563
234.401	319.121	63.373
243.453	347.207	70.710
247.316	363.734	74.644
257.360	382.263	76.909
271.369	352.345	74.567
274.726	348.101	76.157
266.704	372.185	78.272
277.265	346.639	76.289
291.106	328.071	78.384
282.518	320.485	75.658
270.757	314.023	71.782
256.195	303.836	72.267
238.548	292.026	75.184
224.618	278.229	73.892
202.403	250.450	65.558
181.340	215.990	66.611
166.433	179.303	72.632
166.544	152.527	71.186
155.282	128.542	70.264
134.136	103.688	73.293
131.013	80.627	75.978
110.673	62.531	74.109
90.616	54.087	74.286
79.605	40.584	83.241
68.492	19.346	83.033
65.039	17.442	84.340
55.317	28.338	86.728
41.959	34.569	81.575
36.506	47.869	84.904
36.714	50.195	85.808
34.481	39.516	84.227
32.976	27.081	86.270
35.840	22.134	86.710
38.646	27.346	85.343
41.882	39.273	86.622
39.163	47.212	87.055
27.385	54.841	83.076
16.261	54.654	81.944
12.851	48.632	75.492
13.804	44.611	71.813
22.375	40.632	74.579
32.819	35.303	68.042
47.880	33.969	58.666
61.335	35.529	56.442
73.626	33.880	56.200
79.205	32.123	48.648
77.397	29.925	44.211
88.028	30.781	44.050
91.809	42.514	42.298
84.096	49.412	39.088
84.242	49.105	33.130
81.659	36.306	26.937
73.029	32.043	25.380
62.630	24.885	23.478
53.170	16.371	18.933
37.366	10.663	15.937
14.434	14.820	12.547
5.954	21.963	10.129
22.098	30.141	10.606
31.360	35.642	11.943
33.593	33.840	13.181
34.703	26.170	15.710
35.193	18.418	20.596
34.804	14.323	23.606
31.562	9.848	26.840
25.883	12.262	30.693
22.114	17.262	34.899
19.494	20.891	36.206
15.136	25.043	36.830
9.506	26.729	40.207
12.976	22.578	40.364
17.117	22.961	42.441
19.692	26.714	43.997
22.904	25.841	43.725
22.836	20.238	44.680
18.889	15.080	46.956
17.949	12.411	50.854
24.327	13.847	55.433
25.122	15.510	63.103
21.313	47.619	71.774
18.708	43.688	71.371
17.553	13.036	70.359
19.814	13.481	77.077
21.654	14.783	81.485
24.296	13.443	82.770
25.597	12.073	87.486
22.849	10.874	90.301
19.761	8.573	100.593
18.605	7.620	110.507
16.541	9.393	106.393
14.153	12.408	108.602
11.646	14.130	114.882
9.035	16.676	120.785
7.803	16.674	119.360
7.711	12.607	122.361
8.190	9.519	128.181
10.920	9.590	122.141
14.842	14.013	123.532
18.992	22.903	131.924
24.273	34.756	136.618
27.722	43.382	136.783
33.276	49.149	141.755
36.440	51.749	145.632
31.551	48.418	145.478
27.618	42.060	150.929
23.675	32.515	148.373
18.721	29.088	149.157
15.101	30.040	148.127
13.090	33.988	149.659
11.544	35.637	151.929
12.742	33.215	148.915
11.901	23.211	147.092
10.313	16.220	141.192
13.521	20.952	142.394
16.649	21.289	142.963
19.153	16.440	139.853
21.879	8.455	139.923
24.991	7.963	134.526
23.867	13.978	125.303
20.862	20.304	126.349
20.185	28.776	122.813
18.728	37.853	116.422
20.852	44.326	118.665
24.950	54.968	125.009
28.560	66.819	121.516
31.119	68.523	120.434
30.280	50.250	115.515
31.120	27.058	103.839
35.868	10.386	104.015
36.684	17.895	96.632
29.534	37.604	84.907
24.877	56.784	80.069
27.808	66.257	76.554
31.884	62.895	66.223
31.158	54.716	63.814
29.292	48.191	65.457
27.611	38.776	57.036
21.904	29.922	48.775
16.909	22.757	45.731
10.409	19.830	46.151
10.749	22.561	41.826
17.153	23.900	31.830
22.013	33.494	28.398
27.529	44.293	30.079
33.910	50.278	34.891
40.138	61.648	42.085
45.927	71.644	50.415
50.286	72.154	62.732
48.949	65.705	73.902
50.852	59.935	84.191
62.803	63.315	97.968
69.313	69.481	109.478
67.483	76.773	117.581
72.388	98.845	123.871
72.354	118.431	134.046
61.226	133.495	139.792
59.476	138.688	139.442
61.304	143.977	148.223
54.497	148.478	165.054
40.539	136.384	160.218
33.379	136.320	151.446
33.379	136.840	157.434
32.227	132.938	154.542
32.283	136.628	154.921
40.044	135.999	149.252
49.193	127.726	139.960
47.003	122.362	137.999
48.123	121.541	131.516
57.425	114.569	131.065
56.704	106.491	122.994
60.767	101.038	115.852
67.036	102.341	118.633
64.849	98.673	116.205
64.935	85.118	113.227
64.886	79.272	110.566
66.334	80.472	112.911
61.371	76.694	113.444
62.166	65.615	112.252
66.627	57.130	110.909
61.803	52.118	109.534
