RHand_X	RHand_Y	RHand_Z	LHand_X	LHand_Y	LHand_Z	Head_X	Head_Y	Head_Z
946.663	529.163	682.511	473.317	1255.598	744.573	1235.188	1686.433	489.534
946.902	529.580	682.808	473.871	1257.715	744.573	1235.188	1686.924	489.736
946.902	529.812	682.808	474.218	1259.342	744.937	1235.473	1687.319	489.736
947.187	529.812	683.196	474.661	1260.730	745.337	1235.473	1687.635	489.736
947.187	529.812	683.196	474.985	1261.690	745.337	1235.473	1687.896	489.736
947.187	530.041	683.540	474.985	1262.414	745.573	1235.473	1688.186	489.736
947.617	530.410	683.540	475.225	1262.758	745.573	1235.473	1688.186	489.966
947.944	530.951	683.895	475.225	1262.758	745.573	1235.473	1688.186	489.966
948.339	531.792	683.895	475.225	1262.758	745.774	1235.473	1688.186	490.353
948.757	532.646	683.895	475.655	1263.497	745.774	1235.764	1688.186	490.638
949.191	533.430	683.895	475.907	1264.300	745.975	1235.986	1688.400	490.930
949.667	534.470	683.895	476.117	1265.239	745.975	1236.215	1688.400	491.292
950.164	535.415	684.194	476.117	1266.639	745.975	1236.510	1688.400	491.660
950.616	536.310	684.584	476.117	1268.095	745.975	1236.866	1688.400	492.067
951.153	537.387	685.136	476.117	1269.766	745.975	1237.222	1688.400	492.470
951.633	538.405	685.779	476.117	1271.544	745.975	1237.511	1688.400	492.853
952.113	539.349	686.419	476.117	1273.442	746.345	1237.733	1688.400	493.212
952.735	540.433	686.979	476.320	1275.497	746.345	1237.933	1688.650	493.467
953.428	541.424	687.572	476.320	1277.939	746.594	1237.933	1688.650	493.702
954.070	542.404	687.990	476.539	1280.372	746.594	1238.145	1688.650	493.937
954.780	543.308	688.249	476.750	1283.092	746.833	1238.145	1688.650	494.158
955.526	544.234	688.249	476.750	1285.843	747.151	1238.145	1688.650	494.377
956.209	545.081	688.617	477.171	1288.908	747.609	1238.145	1688.650	494.600
956.946	545.881	688.617	477.425	1291.932	747.998	1238.145	1688.650	494.600
957.731	546.658	688.617	477.779	1294.284	747.998	1238.145	1688.650	494.937
958.556	547.346	688.617	477.998	1297.434	748.292	1238.145	1688.650	494.937
959.229	548.084	688.617	478.211	1300.837	748.292	1238.145	1688.650	495.259
959.996	548.888	688.617	478.211	1304.357	748.292	1238.145	1688.650	495.259
960.635	549.594	688.617	478.633	1307.996	748.720	1238.415	1688.650	495.553
961.243	550.420	688.617	478.633	1311.818	748.720	1238.415	1688.650	495.553
961.664	551.188	688.940	478.633	1315.713	748.937	1238.672	1689.009	495.860
962.130	552.150	688.940	478.633	1319.712	748.937	1238.672	1689.009	495.860
962.557	552.961	689.278	478.633	1323.676	749.339	1238.993	1689.359	496.260
962.980	553.809	689.278	479.187	1327.929	749.623	1238.993	1689.359	496.522
962.980	554.797	689.278	479.899	1331.308	750.046	1239.289	1689.584	496.760
963.529	555.714	689.278	480.305	1335.767	750.543	1239.289	1689.584	497.071
963.918	556.706	689.549	480.981	1340.488	751.068	1239.610	1689.584	497.373
964.389	557.783	689.549	481.614	1345.361	751.754	1239.835	1689.915	497.772
964.720	558.345	689.799	482.412	1349.782	752.017	1240.040	1689.915	498.154
964.929	558.345	690.099	483.656	1353.819	752.017	1240.269	1689.915	498.469
964.929	558.345	690.481	484.938	1357.207	752.017	1240.563	1690.174	498.853
964.929	558.675	690.824	485.973	1360.008	752.017	1240.851	1690.174	499.297
964.929	559.049	691.037	486.550	1362.328	752.017	1241.159	1690.174	499.847
964.929	559.705	691.287	486.550	1363.455	752.017	1241.481	1690.174	500.367
965.186	560.181	691.287	486.857	1363.455	752.230	1241.760	1690.174	500.898
965.186	560.448	691.287	487.533	1364.047	752.230	1242.037	1690.174	501.552
965.186	560.448	691.562	488.325	1364.702	752.230	1242.335	1690.174	502.202
965.186	560.448	691.770	489.076	1365.562	752.230	1242.614	1690.174	502.774
965.186	560.672	691.770	489.652	1366.319	752.230	1242.954	1690.174	503.395
965.472	560.672	692.027	490.155	1367.015	752.230	1243.323	1690.406	504.033
965.472	561.057	692.027	490.599	1367.720	752.230	1243.756	1690.406	504.623
965.682	561.283	692.027	490.914	1368.314	752.451	1244.188	1690.697	505.253
965.682	561.552	692.027	491.135	1368.816	752.673	1244.539	1690.697	505.818
965.682	561.885	692.027	491.135	1369.304	752.957	1244.930	1691.134	506.339
965.682	562.159	692.027	491.531	1369.721	753.275	1245.359	1691.403	506.906
965.682	562.395	692.027	491.531	1370.032	753.542	1245.795	1691.685	507.517
965.682	562.395	692.294	491.789	1370.032	753.542	1246.161	1691.942	508.027
965.682	562.695	692.294	491.789	1370.234	753.542	1246.483	1692.164	508.572
965.682	562.695	692.294	491.789	1370.234	753.761	1246.774	1692.164	509.081
965.682	562.695	692.294	491.789	1370.234	753.761	1247.117	1692.555	509.624
965.956	562.896	692.294	491.789	1370.234	753.761	1247.444	1692.760	510.093
966.296	562.896	692.294	492.003	1370.447	753.761	1247.853	1693.092	510.607
966.296	562.896	692.522	492.003	1370.447	753.761	1248.256	1693.440	511.030
966.296	562.896	692.522	492.003	1370.447	753.761	1248.625	1693.818	511.424
966.598	563.114	692.522	492.003	1370.701	753.761	1249.059	1694.285	511.739
966.598	563.114	692.522	492.003	1370.701	753.761	1249.576	1694.788	511.969
966.598	563.114	692.522	492.003	1370.701	753.983	1250.191	1695.380	512.178
966.598	563.114	692.522	492.212	1370.950	753.983	1250.675	1695.912	512.178
966.598	563.358	692.522	492.212	1370.950	753.983	1251.158	1696.632	512.504
966.598	563.358	692.522	492.212	1370.950	754.348	1251.712	1697.383	512.504
966.598	563.358	692.522	492.212	1370.950	754.348	1252.268	1698.121	512.780
966.598	563.358	692.522	492.212	1371.161	754.348	1252.815	1698.843	512.780
966.598	563.358	692.522	492.597	1371.422	754.348	1253.414	1699.684	512.780
966.598	563.358	692.522	492.597	1371.422	754.348	1253.959	1700.562	512.780
966.598	563.358	692.522	492.597	1371.658	754.348	1254.584	1701.405	513.049
966.598	563.358	692.522	492.597	1371.658	754.348	1255.099	1702.264	513.049
966.598	563.358	692.522	492.597	1371.889	754.348	1255.573	1703.244	513.275
966.598	563.358	692.522	492.597	1371.889	754.348	1255.960	1704.278	513.275
966.598	563.358	692.522	492.597	1372.161	754.596	1256.349	1705.339	513.275
966.598	563.358	692.522	492.597	1372.161	754.596	1256.701	1706.440	513.562
966.598	563.574	692.728	492.808	1372.388	754.596	1256.701	1707.701	513.562
966.598	563.574	692.728	492.808	1372.388	754.596	1257.112	1708.998	513.872
966.598	563.574	692.728	492.808	1372.388	754.596	1257.331	1710.540	513.872
966.598	563.574	692.728	493.064	1372.597	754.824	1257.536	1712.058	514.212
966.598	563.574	692.728	493.064	1372.597	754.824	1257.779	1713.805	514.426
966.598	563.574	692.968	493.064	1372.597	754.824	1257.779	1715.698	514.686
966.598	563.574	692.968	493.064	1372.859	754.824	1258.094	1717.636	514.960
966.598	563.574	692.968	493.064	1372.859	754.824	1258.094	1720.086	515.455
966.598	563.574	692.968	493.267	1373.060	754.824	1258.094	1722.253	515.741
966.598	563.574	692.968	493.267	1373.060	754.824	1258.094	1724.679	516.137
966.598	563.802	692.968	493.267	1373.274	754.824	1258.094	1727.075	516.509
966.598	563.802	692.968	493.267	1373.274	755.098	1258.094	1729.613	516.859
966.598	563.802	692.968	493.267	1373.274	755.098	1258.338	1732.351	517.313
966.598	563.802	692.968	493.267	1373.501	755.098	1258.652	1735.283	517.774
966.598	564.046	692.968	493.267	1373.501	755.098	1259.001	1738.291	518.279
966.598	564.046	692.968	493.267	1373.501	755.098	1259.448	1741.414	518.640
966.598	564.046	692.968	493.267	1373.790	755.298	1259.996	1744.584	519.133
966.598	564.046	692.968	493.637	1374.065	755.298	1260.626	1747.548	519.505
966.841	564.046	692.968	493.966	1374.415	755.598	1261.377	1750.507	519.867
966.841	564.046	692.968	494.534	1374.851	755.598	1262.217	1753.368	520.159
966.841	564.046	692.968	495.081	1375.566	756.194	1263.029	1756.189	520.482
967.153	564.278	693.212	496.275	1375.954	756.539	1263.978	1758.897	520.815
967.153	564.278	693.212	497.076	1377.265	756.747	1264.960	1761.553	521.100
967.409	564.489	693.212	497.968	1378.845	756.747	1265.968	1764.157	521.504
967.409	564.489	693.212	498.895	1380.746	757.072	1266.882	1766.624	521.855
967.679	564.713	693.445	500.098	1383.265	757.072	1267.796	1769.045	522.349
967.679	564.713	693.445	501.409	1386.173	757.408	1268.636	1771.313	522.750
967.949	564.713	693.676	502.547	1389.799	757.703	1269.393	1773.464	523.197
967.949	564.713	693.676	503.713	1393.838	757.904	1270.082	1775.294	523.615
967.949	564.713	694.037	504.774	1398.210	758.206	1270.729	1777.003	524.089
968.210	564.713	694.037	505.123	1402.686	758.206	1271.249	1778.604	524.518
968.210	565.003	694.290	506.109	1407.715	758.666	1271.678	1780.050	525.065
968.210	565.003	694.290	507.010	1412.991	759.196	1272.103	1781.406	525.509
968.210	565.003	694.504	507.773	1418.723	759.917	1272.373	1782.626	526.013
968.495	565.242	694.504	508.542	1424.985	760.506	1272.582	1783.715	526.560
968.495	565.242	694.837	509.039	1431.681	761.044	1272.582	1784.675	526.997
968.863	565.242	694.837	509.039	1438.756	761.589	1272.862	1785.525	527.621
968.863	565.242	695.185	509.039	1445.874	762.426	1272.862	1786.242	528.157
969.174	565.242	695.185	509.973	1452.861	763.893	1272.862	1786.897	528.653
969.174	565.478	695.416	511.296	1459.819	765.820	1273.113	1787.518	529.006
969.174	565.478	695.416	513.057	1465.540	768.366	1273.113	1788.228	529.317
969.174	565.478	695.416	514.981	1471.468	771.316	1273.372	1788.790	529.556
969.174	565.478	695.655	517.206	1476.981	774.444	1273.372	1789.281	529.789
969.174	565.725	695.655	519.360	1481.875	777.542	1273.614	1789.797	529.789
969.174	565.725	695.857	521.762	1486.278	780.867	1273.614	1790.334	530.081
969.174	565.725	695.857	524.013	1490.055	783.855	1273.862	1790.882	530.081
969.174	565.725	695.857	526.302	1493.225	786.920	1273.862	1791.406	530.336
969.174	565.725	695.857	528.330	1495.918	789.670	1273.862	1791.910	530.336
969.174	565.725	695.857	530.158	1498.082	792.444	1274.129	1792.393	530.336
969.174	565.725	695.857	531.944	1499.637	794.816	1274.129	1792.981	530.582
969.174	566.030	695.857	533.513	1500.932	797.212	1274.129	1793.613	530.582
969.174	566.030	695.857	534.704	1501.640	799.130	1274.351	1794.249	530.582
969.378	566.405	695.857	535.639	1502.097	800.997	1274.351	1794.881	530.582
969.378	566.612	695.857	536.269	1502.097	802.338	1274.351	1795.523	530.869
969.378	566.612	695.857	536.672	1502.400	803.436	1274.351	1796.284	530.869
969.378	566.974	695.857	536.672	1503.086	804.140	1274.351	1796.999	531.192
969.378	566.974	695.857	536.672	1504.042	804.486	1274.351	1797.746	531.192
969.378	567.218	695.857	536.672	1505.449	804.486	1274.351	1798.441	531.579
969.597	567.218	695.857	537.330	1507.065	804.799	1274.351	1799.192	531.889
969.597	567.218	695.857	537.939	1508.975	805.251	1274.351	1799.881	532.209
969.597	567.218	695.857	538.772	1511.293	806.102	1274.351	1800.638	532.424
969.597	567.218	695.857	539.592	1513.794	807.070	1274.351	1801.353	532.424
969.597	567.218	695.857	540.343	1516.404	808.073	1274.351	1802.111	532.710
969.597	567.218	695.857	541.470	1519.304	809.323	1274.351	1802.719	532.710
969.817	567.218	695.857	542.580	1522.426	810.619	1274.351	1803.308	532.977
969.817	567.218	696.084	543.766	1525.773	812.165	1274.760	1803.849	532.977
969.817	567.218	696.084	545.100	1529.301	813.921	1274.996	1804.405	532.977
969.817	567.218	696.084	546.426	1533.357	815.904	1275.228	1804.876	532.977
969.817	567.218	696.378	547.792	1537.477	818.055	1275.436	1805.235	532.977
969.817	567.218	696.378	548.892	1542.008	820.280	1275.774	1805.485	532.977
969.817	567.474	696.378	549.939	1546.646	822.306	1276.211	1805.740	532.977
969.817	567.474	696.633	550.897	1551.500	824.268	1276.695	1805.740	533.414
969.817	567.474	696.633	551.707	1555.425	825.451	1277.186	1806.018	533.766
970.023	567.709	696.633	552.702	1560.623	826.887	1277.754	1806.018	534.168
970.023	567.709	696.886	553.478	1565.619	827.921	1278.289	1806.018	534.507
970.023	567.709	696.886	554.373	1570.799	828.868	1278.858	1806.334	534.836
970.023	567.709	696.886	555.104	1575.907	829.817	1279.382	1806.640	535.263
970.023	567.709	696.886	555.580	1581.165	830.711	1279.850	1807.007	535.819
970.023	567.709	696.886	556.469	1586.371	831.229	1280.308	1807.515	536.340
970.023	567.709	696.886	556.682	1591.710	832.288	1280.774	1808.084	536.787
970.023	567.709	696.886	557.055	1597.211	834.132	1281.287	1808.732	537.290
970.023	567.709	696.886	557.694	1602.348	836.041	1281.738	1809.595	537.780
970.023	567.709	696.886	558.611	1607.764	838.534	1282.257	1810.331	538.296
970.023	568.004	696.886	559.623	1613.148	841.166	1282.862	1811.230	538.859
970.246	568.004	696.886	560.628	1618.532	844.164	1283.439	1812.296	539.445
970.246	568.331	697.174	561.678	1623.816	847.212	1283.999	1813.462	540.013
970.246	568.331	697.461	562.802	1628.671	849.786	1284.707	1814.660	540.748
970.537	568.624	697.461	564.451	1632.494	851.619	1285.385	1816.114	541.472
970.537	569.082	697.461	565.882	1635.422	852.525	1286.014	1817.587	542.226
970.829	569.736	697.461	566.960	1637.433	852.525	1286.746	1819.230	542.964
970.829	570.238	697.665	567.339	1638.463	852.525	1287.444	1820.993	543.685
971.039	570.533	697.665	567.339	1638.784	852.993	1288.134	1822.808	544.412
971.039	570.533	697.665	567.867	1638.784	853.481	1288.775	1824.697	545.229
971.039	570.775	697.872	568.346	1638.784	854.090	1289.448	1826.798	546.009
971.248	570.775	697.872	568.692	1639.250	854.521	1290.072	1829.025	546.728
971.248	570.775	697.872	568.692	1639.500	855.031	1290.735	1831.219	547.375
971.248	570.775	697.872	569.008	1639.840	855.372	1291.308	1833.543	548.054
971.248	570.775	697.872	569.008	1640.334	855.372	1291.965	1835.790	548.680
971.248	571.115	697.872	569.341	1640.993	855.372	1292.572	1838.155	549.242
971.480	571.469	697.872	569.341	1641.715	855.821	1293.173	1840.455	549.703
971.480	571.749	697.872	569.642	1642.411	856.267	1293.705	1842.754	550.243
971.480	572.147	697.872	569.642	1643.029	856.758	1294.285	1845.097	550.725
971.480	572.451	698.180	569.642	1643.580	857.219	1294.886	1847.446	551.246
971.714	572.715	698.401	569.642	1644.112	857.693	1295.455	1849.836	551.726
971.714	572.915	698.401	569.642	1644.589	857.971	1296.072	1852.153	552.194
971.714	572.915	698.734	569.642	1644.996	857.971	1296.721	1854.519	552.709
971.714	573.170	698.734	569.642	1645.303	858.185	1297.276	1856.895	553.190
971.985	573.170	698.950	569.861	1645.303	858.185	1297.938	1859.214	553.711
971.985	573.170	698.950	569.861	1645.581	858.185	1298.469	1861.552	554.179
971.985	573.170	698.950	569.861	1645.581	858.444	1299.032	1863.902	554.655
972.191	573.170	698.950	570.066	1645.581	858.444	1299.611	1866.310	555.072
972.191	573.374	698.950	570.066	1645.581	858.444	1300.090	1868.730	555.480
972.191	573.374	698.950	570.066	1645.581	858.444	1300.352	1871.174	556.110
972.191	573.647	698.950	570.066	1645.837	858.647	1300.786	1873.511	556.588
972.191	573.647	698.950	570.300	1645.837	858.647	1301.310	1875.800	557.006
972.191	573.900	698.950	570.300	1646.101	858.647	1301.748	1878.125	557.380
972.191	573.900	698.950	570.300	1646.101	858.870	1302.123	1880.348	557.734
972.191	574.190	699.185	570.300	1646.321	858.870	1302.538	1882.500	558.080
972.392	574.190	699.185	570.300	1646.321	859.243	1302.875	1884.687	558.341
972.392	574.190	699.185	570.300	1646.321	859.243	1303.157	1886.863	558.550
972.392	574.428	699.185	570.300	1646.321	859.565	1303.157	1888.905	558.750
972.392	574.428	699.185	570.501	1646.321	859.565	1303.513	1890.948	558.750
972.392	574.428	699.185	570.501	1646.321	859.898	1303.513	1893.048	558.750
972.392	574.428	699.185	570.715	1646.586	859.898	1303.513	1894.985	558.750
972.392	574.428	699.185	570.715	1646.586	860.205	1303.513	1896.898	558.750
972.596	574.428	699.185	570.970	1646.909	860.205	1303.513	1898.786	558.750
972.596	574.428	699.185	570.970	1646.909	860.205	1303.513	1900.561	558.750
972.596	574.428	699.185	571.176	1647.134	860.446	1303.513	1902.434	558.750
972.873	574.428	699.185	571.176	1647.134	860.446	1303.513	1904.269	559.004
972.873	574.428	699.185	571.176	1647.134	860.446	1303.513	1905.990	559.004
973.125	574.428	699.185	571.479	1647.134	860.446	1303.513	1907.733	559.004
973.125	574.659	699.185	571.479	1647.134	860.446	1303.513	1909.427	559.273
973.341	574.659	699.390	571.479	1647.134	860.446	1303.513	1911.131	559.273
973.341	574.659	699.390	571.734	1647.134	860.446	1303.819	1912.727	559.486
973.341	574.659	699.390	571.734	1647.134	860.694	1303.819	1914.348	559.486
973.341	574.876	699.390	571.734	1647.134	860.694	1304.046	1915.974	559.737
973.569	574.876	699.390	571.980	1647.134	860.694	1304.046	1917.585	559.737
973.569	574.876	699.390	571.980	1647.409	860.694	1304.046	1919.099	559.941
973.569	574.876	699.615	571.980	1647.409	860.694	1304.046	1920.474	559.941
973.569	574.876	699.615	571.980	1647.731	860.694	1304.046	1921.916	559.941
973.569	574.876	699.615	571.980	1647.731	860.694	1304.046	1923.093	559.941
973.891	574.876	699.873	571.980	1648.021	860.694	1304.046	1924.270	560.185
973.891	574.876	699.873	571.980	1648.021	860.932	1304.297	1925.441	560.185
973.891	575.111	699.873	571.980	1648.387	860.932	1304.297	1926.571	560.185
973.891	575.111	700.137	571.980	1648.604	861.147	1304.521	1927.797	560.185
973.891	575.111	700.137	571.980	1648.604	861.147	1304.521	1928.993	560.185
974.098	575.111	700.137	571.980	1648.941	861.407	1304.848	1930.231	560.185
974.098	575.344	700.137	571.980	1648.941	861.407	1305.056	1931.334	560.185
974.098	575.344	700.137	571.980	1648.941	861.614	1305.294	1932.435	560.421
974.098	575.344	700.137	571.980	1648.941	861.614	1305.521	1933.490	560.421
974.098	575.344	700.137	571.980	1648.941	861.614	1305.799	1934.471	560.822
974.098	575.344	700.366	571.980	1648.941	861.614	1305.799	1935.275	560.822
974.098	575.344	700.366	571.980	1648.941	861.842	1306.160	1936.065	561.106
974.098	575.344	700.366	571.980	1649.192	861.842	1306.160	1936.915	561.106
974.098	575.344	700.366	572.214	1649.192	861.842	1306.534	1937.640	561.395
974.098	575.344	700.366	572.214	1649.543	861.842	1306.534	1938.270	561.395
974.325	575.344	700.366	572.214	1649.744	861.842	1306.826	1938.808	561.690
974.325	575.636	700.366	572.214	1649.744	861.842	1306.826	1939.255	561.690
974.325	575.636	700.366	572.214	1650.040	861.842	1307.029	1939.617	561.690
974.325	575.636	700.366	572.429	1650.040	861.842	1307.029	1939.833	561.975
974.325	575.900	700.366	572.429	1650.311	861.842	1307.029	1939.833	561.975
974.325	575.900	700.366	572.429	1650.311	861.842	1307.029	1939.833	561.975
974.325	575.900	700.366	572.429	1650.311	861.842	1307.029	1939.833	561.975
974.325	575.900	700.569	572.429	1650.311	861.842	1307.029	1939.833	561.975
974.325	575.900	700.569	572.634	1650.311	861.842	1307.329	1940.094	562.237
974.325	575.900	700.569	572.634	1650.514	861.842	1307.329	1940.486	562.237
974.325	575.900	700.569	572.634	1650.514	861.842	1307.709	1940.957	562.530
974.325	575.900	700.569	572.634	1650.514	861.842	1307.959	1941.506	562.530
974.551	575.900	700.815	572.634	1650.514	861.842	1308.248	1942.137	562.765
974.551	575.900	700.815	572.634	1650.514	861.842	1308.553	1942.787	562.765
974.551	575.900	700.815	572.634	1650.514	861.842	1308.855	1943.462	563.056
974.551	575.900	700.815	572.634	1650.514	861.842	1309.188	1944.159	563.056
974.551	575.900	700.815	572.634	1650.514	861.842	1309.507	1944.773	563.056
974.551	575.900	700.815	572.889	1650.514	861.842	1309.753	1945.373	563.278
974.551	575.900	700.815	572.889	1650.514	861.842	1309.753	1945.961	563.278
974.551	576.169	700.815	572.889	1650.735	861.842	1310.094	1946.582	563.278
974.551	576.169	700.815	573.106	1650.735	862.049	1310.094	1947.265	563.278
974.775	576.169	700.815	573.106	1650.735	862.049	1310.309	1948.014	563.278
974.775	576.169	700.815	573.106	1650.735	862.049	1310.309	1948.751	563.278
974.775	576.169	700.815	573.106	1650.735	862.049	1310.309	1949.492	563.278
974.775	576.169	700.815	573.106	1650.735	862.049	1310.570	1950.308	563.524
975.027	576.169	700.815	573.106	1650.735	862.049	1310.570	1951.147	563.524
975.027	576.169	700.815	573.106	1650.735	862.049	1310.570	1952.016	563.524
975.228	576.169	700.815	573.106	1650.735	862.049	1310.778	1952.921	563.524
975.228	576.169	700.815	573.106	1650.735	862.253	1310.778	1953.840	563.524
975.228	576.169	700.815	573.106	1650.735	862.253	1310.990	1954.811	563.524
975.490	576.169	700.815	573.106	1650.735	862.253	1310.990	1955.748	563.524
975.490	576.169	700.815	573.106	1650.735	862.253	1310.990	1956.788	563.524
975.490	576.169	700.815	573.106	1650.735	862.253	1311.283	1957.752	563.524
975.490	576.169	701.054	573.106	1650.735	862.253	1311.283	1958.746	563.524
975.490	576.169	701.054	573.368	1650.735	862.253	1311.522	1959.738	563.524
975.490	576.169	701.054	573.368	1650.735	862.253	1311.522	1960.733	563.524
975.490	576.169	701.054	573.368	1650.735	862.253	1311.522	1961.700	563.524
975.490	576.169	701.054	573.605	1650.735	862.253	1311.862	1962.649	563.805
975.731	576.169	701.280	573.605	1650.735	862.253	1311.862	1963.648	563.805
975.731	576.169	701.280	573.605	1650.735	862.253	1312.106	1964.577	564.009
975.731	576.169	701.280	573.605	1650.735	862.253	1312.106	1965.484	564.009
975.731	576.169	701.280	573.813	1650.735	862.253	1312.106	1966.369	564.009
975.731	576.169	701.280	573.813	1650.735	862.253	1312.367	1967.352	564.282
975.731	576.369	701.280	573.813	1650.735	862.253	1312.367	1968.373	564.282
975.731	576.369	701.280	573.813	1650.735	862.253	1312.367	1969.370	564.515
975.731	576.369	701.280	573.813	1650.735	862.253	1312.367	1970.476	564.515
975.731	576.369	701.280	573.813	1650.949	862.253	1312.367	1971.770	564.515
975.731	576.369	701.280	573.813	1650.949	862.253	1312.367	1972.945	564.763
975.731	576.369	701.280	573.813	1650.949	862.253	1312.367	1974.335	564.763
975.731	576.369	701.280	573.813	1650.949	862.253	1312.367	1975.752	564.763
975.731	576.369	701.280	573.813	1650.949	862.253	1312.367	1977.259	564.763
975.731	576.369	701.280	573.813	1651.203	862.253	1312.626	1978.863	565.019
975.731	576.369	701.280	573.813	1651.203	862.253	1312.626	1980.514	565.019
975.731	576.369	701.280	573.813	1651.203	862.253	1313.005	1982.316	565.379
975.981	576.369	701.280	573.813	1651.203	862.253	1313.005	1984.185	565.379
975.981	576.369	701.280	573.813	1651.203	862.253	1313.253	1986.177	565.670
975.981	576.369	701.280	573.813	1651.203	862.253	1313.253	1988.164	565.670
975.981	576.369	701.280	573.813	1651.203	862.253	1313.552	1990.222	565.985
975.981	576.369	701.280	574.080	1651.203	862.253	1313.784	1992.511	565.985
976.191	576.369	701.499	574.080	1651.203	862.253	1313.784	1994.763	566.394
976.191	576.369	701.499	574.336	1651.526	862.253	1314.290	1997.140	566.662
976.191	576.369	701.499	574.336	1651.865	862.253	1314.691	1999.681	566.880
976.191	576.369	701.499	574.637	1652.220	862.253	1315.002	2002.153	567.187
976.191	576.369	701.499	574.637	1652.556	862.253	1315.365	2004.463	567.445
976.191	576.369	701.753	574.883	1652.949	862.554	1315.727	2006.839	567.775
976.191	576.570	701.753	574.883	1653.390	862.554	1316.062	2009.182	568.040
976.191	576.570	701.753	575.183	1653.878	862.554	1316.363	2011.372	568.281
976.191	576.570	701.980	575.456	1654.517	862.554	1316.639	2013.581	568.689
976.191	576.570	701.980	575.763	1655.237	862.554	1316.863	2015.667	569.078
976.441	576.570	701.980	576.118	1656.045	862.881	1316.863	2017.709	569.480
976.441	576.570	702.256	576.536	1657.021	863.084	1317.255	2019.891	569.882
976.441	576.835	702.256	577.031	1658.373	863.084	1317.255	2021.916	570.393
976.441	576.835	702.528	577.525	1660.195	863.461	1317.255	2023.848	570.911
976.441	577.150	702.528	578.225	1662.270	863.461	1317.255	2025.866	571.469
976.441	577.150	702.528	578.879	1664.675	863.461	1317.255	2027.767	572.014
976.441	577.527	702.898	579.519	1667.470	863.835	1317.255	2029.712	572.678
976.441	577.527	703.125	580.276	1670.632	864.204	1317.255	2031.594	573.357
976.441	577.916	703.337	580.880	1674.001	864.583	1317.255	2033.558	574.041
976.441	577.916	703.337	581.549	1677.347	865.204	1317.255	2035.389	574.781
976.441	577.916	703.610	581.998	1680.668	865.685	1317.255	2037.290	575.410
976.441	577.916	703.610	582.470	1683.953	866.340	1317.255	2039.051	576.113
976.441	578.142	703.610	582.881	1686.775	867.775	1317.462	2040.733	576.726
976.441	578.142	703.945	582.881	1690.342	868.627	1317.462	2042.306	577.503
976.441	578.142	703.945	583.292	1694.100	869.733	1317.851	2043.710	578.107
976.665	578.472	704.222	583.562	1697.952	870.955	1318.067	2045.096	578.699
976.665	578.682	704.222	583.776	1701.949	872.214	1318.403	2046.229	579.180
976.874	578.682	704.511	583.776	1705.974	873.474	1318.861	2047.349	579.741
976.874	578.682	704.511	583.776	1709.198	874.670	1319.407	2048.115	580.149
976.874	578.899	704.729	583.776	1713.000	875.836	1320.070	2048.630	580.487
977.133	578.899	704.729	584.102	1716.745	876.792	1320.690	2049.052	580.755
977.133	578.899	705.023	584.472	1720.261	877.770	1321.380	2049.437	581.030
977.133	578.899	705.023	584.826	1723.668	878.723	1321.954	2049.803	581.289
977.376	578.899	705.274	585.363	1726.805	879.422	1322.504	2050.127	581.597
977.376	578.899	705.274	585.834	1729.855	879.891	1323.045	2050.508	581.809
977.376	578.899	705.480	586.446	1732.741	880.186	1323.569	2050.919	581.809
977.586	578.899	705.480	586.942	1735.310	880.186	1324.016	2051.300	581.809
977.586	578.899	705.480	587.349	1737.638	880.186	1324.343	2051.855	582.054
977.586	579.113	705.480	587.830	1739.712	880.186	1324.697	2052.438	582.054
977.586	579.113	705.480	588.377	1741.669	880.815	1325.012	2053.102	582.054
977.586	579.317	705.480	588.824	1743.090	881.270	1325.325	2053.790	582.380
977.586	579.317	705.480	589.418	1744.597	882.028	1325.685	2054.490	582.380
977.586	579.317	705.480	589.760	1745.554	882.656	1326.121	2055.124	582.700
977.586	579.519	705.480	590.239	1746.293	883.470	1326.598	2055.690	582.700
977.586	579.519	705.480	590.934	1747.036	884.713	1327.118	2056.138	582.938
977.586	579.519	705.480	591.426	1747.329	885.742	1327.779	2056.576	582.938
977.883	579.519	705.480	592.068	1747.329	886.855	1328.456	2056.986	583.143
977.883	579.519	705.480	592.543	1747.329	887.978	1329.130	2057.411	583.395
978.162	579.519	705.480	592.881	1747.329	888.963	1329.951	2057.928	583.638
978.162	579.519	705.480	593.098	1747.892	890.006	1330.705	2058.490	583.884
978.162	579.761	705.480	593.098	1748.441	890.960	1331.495	2059.123	584.085
978.395	579.761	705.480	593.098	1749.121	891.853	1332.375	2059.767	584.315
978.395	579.761	705.480	593.375	1749.917	892.860	1333.238	2060.384	584.614
978.395	580.020	705.480	593.375	1750.669	893.914	1334.164	2061.005	585.013
978.395	580.020	705.480	593.596	1751.554	894.998	1335.137	2061.770	585.350
978.395	580.020	705.480	593.816	1752.444	896.153	1336.137	2062.446	585.641
978.395	580.262	705.480	593.816	1753.200	897.464	1337.240	2062.978	586.024
978.395	580.262	705.480	594.036	1754.253	898.503	1338.302	2063.636	586.342
978.395	580.262	705.750	594.036	1755.247	899.634	1339.455	2064.253	586.698
978.667	580.262	705.750	594.036	1756.198	900.627	1340.662	2064.821	587.011
978.667	580.262	705.750	594.036	1757.329	901.376	1341.792	2065.381	587.297
978.667	580.262	705.998	594.036	1758.463	902.196	1342.852	2066.007	587.297
