RHand	LHand	Head
3.517	2.001	6.803
3.304	2.002	7.712
4.192	2.360	9.235
4.081	1.491	10.224
5.494	1.689	10.608
7.912	1.011	11.105
7.186	0.801	11.208
7.310	1.435	12.218
7.943	0.951	10.448
8.187	1.308	9.080
8.500	1.783	9.848
8.501	1.301	10.678
8.252	1.910	12.237
6.848	1.970	13.681
7.040	1.629	12.372
7.967	2.177	11.905
7.424	1.768	13.720
7.949	0.651	13.579
8.554	0.580	13.651
8.431	0.362	14.235
9.051	0.569	15.072
10.004	1.155	16.664
10.142	1.916	16.210
10.278	0.592	14.400
11.024	1.193	14.134
10.728	0.918	13.653
9.440	1.894	11.125
7.912	1.849	9.872
6.628	1.679	9.038
5.510	1.997	8.865
4.376	3.129	6.785
3.430	3.242	4.536
4.853	2.046	4.219
5.932	2.037	7.624
7.452	0.560	9.516
9.718	3.382	10.800
14.013	4.926	13.170
17.071	7.471	18.576
19.489	8.407	24.414
23.970	7.991	29.392
32.490	8.097	32.215
38.471	6.376	31.778
38.321	5.847	32.056
37.822	5.846	32.176
41.764	10.915	34.332
45.901	15.082	40.965
47.035	15.336	45.878
46.424	20.970	47.422
49.958	27.440	50.358
58.224	34.245	52.453
76.065	41.858	55.438
90.261	47.943	59.060
93.410	51.527	58.521
103.969	51.545	54.239
110.229	55.413	47.900
113.807	64.028	46.164
120.383	69.911	46.587
130.881	68.651	48.163
138.809	72.165	45.554
145.670	72.903	41.272
154.209	65.639	39.911
162.597	57.006	33.472
171.969	49.552	26.381
178.815	44.899	21.916
186.876	40.405	19.712
193.407	34.651	15.252
194.774	28.109	10.103
198.070	22.822	6.371
194.299	17.590	2.697
183.326	14.424	2.322
181.185	14.952	2.961
173.509	19.088	4.692
164.787	22.401	7.495
161.358	26.468	8.603
152.639	29.437	9.522
143.796	29.317	9.811
137.689	30.014	11.551
128.121	27.090	14.238
126.843	22.902	16.249
123.695	19.168	17.032
119.565	14.954	17.340
115.346	11.056	18.314
98.964	6.623	18.193
106.675	5.396	19.375
118.864	6.049	20.156
109.929	10.787	21.534
113.413	16.347	22.982
119.285	22.640	25.370
118.567	27.223	26.545
120.588	27.243	23.353
125.378	26.419	22.158
138.066	25.788	23.136
144.441	23.590	23.876
150.673	18.481	24.138
160.531	16.025	24.325
174.180	17.031	25.589
182.384	18.823	26.435
189.978	20.936	23.713
206.697	21.167	19.585
215.438	23.797	18.487
224.869	25.653	17.690
236.717	23.478	17.390
243.841	22.067	19.914
245.042	20.583	20.224
250.351	18.156	20.378
266.373	19.818	18.687
277.387	21.348	15.974
273.505	19.545	15.418
271.220	19.400	15.291
273.341	17.313	13.580
265.583	17.586	13.416
254.819	21.252	14.655
246.512	28.346	16.065
238.894	35.716	16.887
230.549	38.451	21.119
220.926	40.278	23.541
217.187	39.780	23.332
211.489	34.952	24.210
199.278	29.744	25.153
202.528	25.230	26.328
183.970	21.551	28.599
151.921	19.983	28.610
138.646	18.056	26.289
130.409	14.120	29.069
122.116	12.486	29.900
108.795	9.423	29.176
100.844	8.206	27.127
95.665	10.675	23.469
89.654	12.225	23.028
81.786	11.884	20.983
70.920	11.162	19.353
53.728	11.831	17.780
35.844	13.397	14.909
22.282	12.748	13.673
15.861	8.908	12.006
19.779	9.959	9.957
28.299	11.608	9.367
35.870	12.677	9.830
41.928	14.971	11.017
50.207	16.551	11.870
61.014	19.435	11.028
71.029	21.705	14.477
78.021	24.926	16.897
80.473	26.532	15.199
86.660	26.298	17.126
97.744	28.415	19.311
104.769	32.553	23.140
111.936	37.911	29.216
117.005	42.948	34.934
119.679	47.081	37.084
120.674	47.221	35.183
138.872	48.100	33.765
138.741	52.256	34.995
119.932	59.545	39.862
118.075	65.356	42.903
115.459	67.325	43.410
121.464	67.915	43.108
121.841	69.673	44.457
124.146	68.468	44.795
127.332	56.483	41.545
120.670	44.488	41.766
110.111	39.921	46.738
100.504	29.769	49.459
90.685	14.835	47.803
77.053	9.594	47.842
74.494	11.985	51.674
80.753	13.180	54.868
79.322	12.682	56.107
69.435	12.886	54.123
61.024	15.570	49.243
51.077	19.982	43.910
44.525	22.972	38.304
38.880	25.728	35.162
34.680	29.159	34.719
37.771	32.222	32.360
50.557	32.704	29.830
70.803	34.844	27.822
90.460	40.424	25.173
114.652	43.168	22.459
139.934	45.519	20.568
159.805	53.364	20.086
186.252	61.654	19.182
215.270	65.423	18.908
230.979	68.450	20.365
217.183	78.591	21.602
145.470	90.315	22.176
68.445	98.996	23.572
59.087	104.349	27.900
58.842	98.009	30.117
56.446	52.421	28.915
37.735	33.027	26.426
13.472	36.176	24.176
8.128	27.607	24.571
12.802	22.292	27.992
16.367	2.035	31.130
18.538	3.614	32.535
16.785	5.958	34.340
14.917	7.782	34.174
12.454	9.214	32.576
10.048	11.554	33.603
7.318	9.915	36.291
6.229	6.991	38.178
5.217	6.646	40.063
4.685	5.205	43.250
5.488	5.722	43.368
4.828	4.351	38.679
4.239	3.354	32.389
4.157	3.733	28.592
4.577	4.991	28.354
4.953	5.039	28.790
4.439	3.577	27.675
6.151	5.956	26.366
6.378	5.797	25.486
7.366	7.313	24.097
9.074	7.534	21.058
10.543	6.639	18.050
12.551	7.208	16.573
16.347	6.328	15.239
19.819	5.176	14.086
23.868	2.983	11.574
29.899	2.922	9.028
35.963	1.951	7.319
36.036	1.730	6.917
33.029	2.528	8.992
36.663	3.986	8.680
39.302	3.131	7.585
38.558	2.869	8.142
37.719	3.032	7.788
38.847	2.629	7.808
40.559	0.984	9.097
44.236	2.496	9.452
50.823	4.265	9.208
57.471	2.987	10.180
65.640	2.775	11.520
71.032	3.866	13.517
74.277	3.629	14.076
77.099	3.341	13.010
82.620	2.536	14.246
90.812	2.871	13.515
98.213	3.421	14.243
101.272	2.835	15.481
101.168	1.396	14.106
102.463	1.266	15.351
101.154	2.340	16.398
100.484	1.713	16.745
103.534	2.602	17.548
104.274	2.576	18.470
118.622	2.515	20.983
117.770	3.317	22.539
101.561	2.703	23.324
96.884	1.389	25.329
98.286	1.884	28.507
100.874	2.802	31.550
99.455	2.458	33.476
98.810	3.232	36.918
99.410	3.192	41.988
97.722	4.229	51.414
95.189	3.781	61.842
96.646	3.993	71.307
96.043	5.595	81.293
95.560	4.490	88.270
84.742	9.505	97.353
72.148	13.908	99.451
64.006	15.008	102.335
47.457	17.620	111.270
26.992	17.499	114.599
12.657	14.705	113.512
21.715	15.593	113.653
34.203	14.612	117.149
47.118	11.546	118.914
64.664	11.829	114.519
77.623	11.217	111.874
87.155	8.433	112.791
96.363	6.229	107.284
108.445	6.519	102.811
119.434	7.480	100.383
133.291	8.187	100.738
157.633	8.486	103.226
166.085	6.973	97.713
164.463	7.699	96.648
169.526	8.031	96.542
171.210	7.584	90.122
167.404	8.266	85.588
183.088	7.929	81.958
182.165	7.179	74.253
166.644	5.785	66.007
154.599	4.509	63.619
145.790	5.091	66.049
142.939	5.057	68.943
140.613	3.677	66.294
144.700	1.929	61.189
150.998	1.580	60.878
169.761	1.608	62.418
193.271	1.322	62.098
221.324	2.097	59.374
252.754	1.847	58.574
268.426	1.544	55.162
279.017	0.994	54.760
287.312	1.040	55.246
303.355	0.830	49.884
325.794	1.107	51.933
346.784	1.435	54.999
368.569	2.401	53.075
379.782	1.660	54.137
383.288	1.332	53.431
385.135	1.046	51.907
395.526	1.367	59.526
407.124	1.528	61.045
421.404	1.732	56.553
423.061	1.770	54.978
366.814	1.116	50.718
149.035	0.977	44.660
94.724	1.856	39.312
96.899	2.515	37.171
104.662	0.932	35.636
97.042	1.481	33.584
67.962	3.196	29.352
39.936	3.542	26.343
16.865	2.530	23.714
19.557	3.415	20.760
26.739	2.480	15.291
27.868	1.878	11.810
26.391	1.773	10.996
29.573	0.248	8.832
31.695	1.551	9.250
30.549	1.950	7.434
25.986	3.043	5.704
21.319	3.581	2.500
18.406	2.584	1.921
17.281	1.170	3.142
15.746	1.791	4.834
11.258	1.670	5.763
8.345	0.605	5.591
7.708	0.362	6.713
7.226	1.314	10.133
6.991	1.477	10.022
5.238	0.200	9.545
4.310	1.043	11.415
5.113	1.131	15.002
4.591	1.864	17.315
4.250	1.314	18.037
2.531	0.907	21.667
1.928	1.353	23.464
2.911	1.164	25.058
4.014	1.580	41.910
2.648	0.613	43.949
3.449	1.179	31.121
2.913	0.809	31.220
2.358	1.297	31.700
1.890	0.864	32.808
1.847	2.041	39.587
2.018	2.194	44.046
3.989	1.579	43.435
6.191	1.391	46.020
7.418	1.550	49.248
8.227	2.126	49.719
9.478	1.993	51.121
10.791	1.123	57.635
13.016	0.595	64.483
21.272	0.689	67.572
31.220	3.015	73.936
38.218	3.162	79.159
47.162	4.939	82.573
61.497	9.225	94.584
75.478	15.058	105.454
83.694	20.982	110.498
93.725	20.576	122.573
103.166	21.991	139.861
108.476	25.941	145.116
114.628	29.037	145.011
123.833	33.049	151.399
131.529	42.039	151.984
137.070	55.567	152.428
148.589	69.968	152.476
160.019	75.879	144.704
168.312	80.047	144.422
186.290	97.057	142.033
210.264	106.841	133.004
223.756	119.167	128.281
236.463	131.783	125.839
247.285	134.798	122.507
254.710	134.038	116.066
267.080	135.087	107.799
280.598	137.987	102.149
297.583	135.474	97.153
318.056	132.626	92.429
330.767	131.920	84.587
335.336	136.683	70.204
341.666	131.167	64.772
338.001	123.406	55.747
354.366	115.407	41.780
351.957	110.976	37.791
319.401	103.641	31.230
302.120	77.567	20.688
280.422	67.618	13.551
244.692	67.674	14.132
198.412	70.839	20.641
167.470	82.619	32.274
143.328	102.956	45.990
121.631	118.637	51.156
99.570	117.597	59.678
68.357	118.100	72.267
41.845	127.488	75.764
27.091	125.713	77.360
28.817	124.461	80.367
50.201	140.089	86.892
86.014	155.399	95.653
116.220	163.062	98.158
149.136	179.944	103.487
185.192	196.425	100.879
220.157	208.227	99.837
250.408	224.625	102.633
273.898	223.577	99.814
296.064	215.403	95.789
309.059	212.726	91.380
340.648	199.354	91.169
349.743	181.241	86.035
342.421	154.323	87.814
354.158	130.891	85.660
359.518	115.552	79.653
361.672	93.346	77.859
361.713	79.813	73.307
361.729	83.628	76.050
362.860	73.223	83.926
361.252	48.513	80.700
357.249	33.016	73.443
346.897	27.077	78.065
340.463	36.214	79.366
338.731	43.624	76.390
335.190	63.408	71.438
332.123	84.835	66.304
328.675	93.907	67.250
326.113	105.639	73.757
322.466	118.337	68.672
320.348	130.525	58.203
324.470	135.483	59.543
337.403	134.349	61.086
337.858	120.176	59.807
296.234	92.225	54.832
145.600	81.443	49.324
21.181	42.726	48.916
62.759	10.964	47.896
56.807	14.137	42.960
39.433	10.918	38.015
24.832	21.688	33.680
33.669	26.558	28.733
52.120	24.894	25.338
62.259	23.368	22.543
60.500	20.535	20.915
52.498	16.121	21.413
44.282	11.314	21.767
39.168	7.477	21.364
37.778	3.988	19.755
32.076	3.015	20.138
23.896	2.057	20.918
17.564	4.041	16.877
13.737	3.909	11.224
10.633	3.332	9.042
7.960	2.232	5.503
5.741	3.331	2.510
4.228	5.729	3.052
1.747	5.526	3.870
3.595	5.117	5.484
5.888	3.192	6.476
4.570	1.784	8.095
5.759	4.636	9.270
7.622	7.817	11.845
6.359	7.881	13.873
5.681	6.961	15.940
3.364	5.180	18.801
1.532	1.377	19.643
2.548	1.841	19.961
4.266	3.845	19.282
4.954	5.916	19.150
7.455	4.352	20.743
8.473	2.544	24.755
7.348	3.765	25.634
9.278	2.974	25.711
7.955	2.467	28.007
5.936	1.265	25.736
6.330	1.647	26.943
5.422	1.220	27.249
5.179	1.855	28.192
3.083	2.963	29.556
2.204	2.287	26.523
2.388	2.908	27.648
2.564	4.574	28.792
2.641	5.895	25.402
4.890	5.492	24.919
7.099	2.454	29.909
11.076	1.755	31.192
13.351	0.993	31.838
14.343	2.627	35.537
19.438	3.366	41.093
25.248	0.666	39.036
31.659	0.954	32.244
42.249	1.132	30.242
60.914	1.300	29.667
77.926	2.778	28.423
86.784	4.583	24.607
99.196	4.321	20.732
114.202	4.370	18.088
130.412	3.571	18.027
139.248	3.066	17.361
151.316	3.719	15.073
169.069	2.878	15.478
177.447	2.845	14.218
185.665	4.182	12.362
196.020	4.781	13.324
207.552	3.937	13.154
223.265	3.061	13.253
236.824	4.202	16.242
243.784	3.419	17.914
258.163	3.070	18.443
276.739	4.195	19.653
290.140	3.272	19.298
296.258	2.238	17.045
307.503	2.480	17.674
317.618	2.898	19.129
320.347	2.553	20.526
323.992	1.713	21.816
329.729	1.863	22.128
337.877	1.638	23.264
343.375	0.976	24.959
344.739	0.766	25.163
374.151	0.488	25.524
380.845	1.838	26.186
354.152	2.798	24.665
348.716	2.832	22.642
338.099	3.002	22.417
326.130	2.134	21.500
311.062	1.318	20.671
292.099	1.908	21.058
278.041	0.255	19.558
260.602	2.091	18.542
231.958	4.635	19.016
193.865	10.824	20.131
152.943	12.804	19.755
119.502	10.710	18.111
89.419	8.348	16.346
56.622	4.893	17.051
29.582	1.805	18.124
19.001	1.442	17.862
33.581	2.642	16.749
52.164	2.592	14.678
62.404	2.874	14.911
66.920	3.159	14.812
65.068	1.900	13.777
58.139	3.923	12.773
50.252	4.828	12.741
47.895	2.491	12.142
46.176	2.248	11.299
42.868	2.753	12.329
41.432	3.619	12.103
38.852	4.775	11.050
33.032	4.777	9.864
27.280	4.724	11.097
23.194	7.180	11.756
14.979	8.025	10.991
6.039	6.841	11.574
5.926	7.881	13.382
13.534	8.059	13.811
16.276	6.696	15.055
14.650	6.015	16.913
12.914	5.777	18.286
10.745	5.260	20.431
10.475	5.116	21.474
12.155	4.505	22.126
18.747	3.125	21.560
22.753	3.621	21.253
22.996	6.599	22.602
25.776	7.789	23.942
25.935	5.843	21.940
21.828	6.207	20.165
21.089	6.183	19.445
24.008	4.589	17.398
27.971	2.956	15.938
34.083	2.856	15.414
37.485	1.951	13.450
33.960	3.052	12.221
29.001	2.285	11.246
27.861	1.629	9.875
23.792	1.294	8.127
17.220	4.940	7.054
11.999	9.014	5.261
12.430	8.787	4.231
12.333	6.607	4.488
12.212	5.292	4.201
8.886	3.361	4.937
4.454	3.616	5.764
5.517	2.381	5.776
7.272	2.348	5.560
10.214	1.333	6.181
11.698	2.208	6.504
12.491	3.405	4.983
12.858	4.427	6.583
10.773	7.972	8.161
13.309	11.516	7.085
17.828	13.919	7.154
22.519	15.280	6.274
24.692	12.154	6.054
23.661	5.212	10.369
20.173	1.237	13.076
14.941	3.952	14.303
13.359	2.776	13.636
13.749	2.583	10.207
10.971	5.890	8.810
11.342	9.260	9.376
16.604	11.530	10.506
22.910	10.753	9.310
27.136	9.221	7.127
32.209	6.166	8.736
38.876	4.022	9.539
51.196	6.300	11.514
68.474	8.261	13.095
83.884	10.224	12.504
101.542	11.774	12.528
123.224	11.222	10.526
140.582	12.151	8.906
153.213	13.424	8.974
172.075	9.737	9.571
196.041	3.735	10.740
223.191	3.676	11.365
248.934	9.185	12.246
275.485	12.327	15.912
307.753	12.735	19.805
345.363	12.093	22.208
404.786	9.600	24.608
429.440	3.254	23.923
439.351	5.257	25.607
477.140	9.396	29.461
500.471	14.205	32.155
516.824	15.807	35.890
527.492	14.388	36.049
536.525	12.299	38.645
537.989	11.094	44.386
534.082	6.175	46.360
526.739	2.463	47.770
511.397	1.836	53.049
499.386	1.753	53.151
492.043	2.685	50.178
483.360	1.472	56.358
475.038	1.744	58.376
465.023	3.157	55.954
443.505	3.041	57.346
421.190	3.100	57.458
404.699	2.973	58.696
389.154	1.488	62.609
378.929	0.565	67.190
372.875	2.083	64.215
366.445	1.551	64.638
361.468	0.692	70.951
361.949	1.811	71.185
355.606	2.068	72.528
356.254	1.894	72.358
359.499	1.955	76.184
304.738	2.040	80.867
108.822	3.097	75.713
89.851	1.851	72.884
87.717	1.077	71.311
52.085	2.335	79.669
34.848	3.167	85.789
45.762	3.857	82.430
68.622	3.550	80.251
83.262	3.217	86.564
78.349	3.474	93.241
60.865	3.914	91.413
47.272	4.250	86.001
42.424	3.699	90.154
43.344	3.586	99.272
40.877	2.257	96.654
35.304	3.529	94.367
32.318	5.305	96.217
29.674	4.535	93.214
31.392	3.520	90.622
34.724	3.249	94.305
32.404	1.840	96.659
29.982	1.617	94.178
27.725	2.314	89.556
21.444	1.996	94.232
17.450	1.539	96.138
13.299	1.938	91.035
8.507	3.514	87.459
8.183	3.515	88.497
6.952	1.744	94.535
6.902	2.321	90.315
7.712	2.114	81.208
8.118	0.957	97.230
8.307	1.131	103.280
8.035	2.411	88.192
7.283	2.020	81.620
7.830	2.176	80.456
9.230	2.064	79.204
11.923	2.229	74.709
14.937	3.921	79.081
16.946	3.872	77.264
16.199	3.847	66.751
13.855	3.600	57.062
12.270	3.675	56.081
10.130	2.224	57.343
10.456	1.344	53.757
11.484	2.293	46.419
12.374	2.412	38.792
13.265	1.000	36.341
12.775	0.429	35.460
12.296	0.550	35.414
12.002	1.625	33.647
11.372	1.193	32.961
10.353	1.318	31.246
8.854	1.702	28.953
8.724	0.597	26.255
7.505	1.666	25.041
6.971	2.172	25.077
7.837	1.150	23.615
9.692	0.689	21.409
11.501	0.417	21.270
10.861	3.487	22.939
9.916	1.960	23.237
10.973	1.156	24.259
12.345	0.303	26.330
15.184	1.403	27.548
16.307	1.575	25.326
17.275	1.246	25.849
21.285	0.912	31.445
29.432	0.933	33.685
36.412	1.177	35.117
40.834	0.796	39.099
47.036	2.027	40.412
54.349	3.088	42.827
63.601	1.842	46.023
63.958	1.700	42.304
68.048	1.055	40.220
81.168	0.938	46.400
92.880	2.158	53.280
106.773	1.997	58.911
117.707	0.886	64.894
126.127	1.099	66.450
138.360	0.657	64.769
151.772	0.429	61.068
160.501	2.020	64.747
174.273	2.587	72.657
187.844	1.515	76.296
191.683	2.304	78.072
199.876	2.317	79.307
214.492	2.128	79.713
223.998	2.267	97.721
236.162	1.059	103.043
247.459	1.032	88.018
260.521	1.652	87.158
274.128	0.996	88.442
280.174	1.275	93.551
299.567	0.858	91.384
317.762	0.615	88.431
329.221	1.400	91.212
344.998	1.339	86.907
353.116	0.823	86.266
344.763	1.498	88.942
350.943	1.219	84.935
368.382	0.989	79.076
374.700	1.481	81.000
373.723	1.695	80.935
374.148	0.387	72.993
380.563	1.262	68.405
390.508	1.582	67.808
401.789	1.043	66.739
407.156	0.972	62.531
412.580	0.274	58.206
410.720	1.382	60.502
407.713	4.485	64.617
407.322	13.229	61.219
400.939	13.502	55.357
402.100	2.949	49.110
404.191	6.881	41.619
401.555	0.771	35.218
420.068	1.672	30.352
413.178	1.429	26.723
389.074	1.510	23.428
385.091	2.577	20.337
371.873	4.270	18.123
363.019	2.472	18.074
356.175	2.077	20.130
343.862	2.478	22.818
337.976	0.652	24.874
331.820	5.940	23.699
331.310	5.456	22.301
339.772	14.888	20.891
347.602	5.114	20.190
363.269	0.969	22.177
374.418	2.063	22.874
379.445	1.921	23.903
382.026	3.432	22.691
366.091	9.564	15.900
321.778	8.712	10.831
235.430	5.556	11.206
116.096	2.976	13.958
26.409	9.078	13.774
48.842	5.661	14.322
50.340	2.832	14.098
42.734	4.546	9.752
49.618	6.771	5.954
67.527	7.085	5.505
86.994	4.409	7.732
97.963	3.013	9.895
85.625	2.059	10.231
61.649	1.310	11.935
40.618	1.520	12.895
27.441	1.845	14.091
20.728	1.637	14.249
16.973	1.275	14.929
17.962	1.136	18.537
19.289	1.408	22.533
17.993	2.079	28.210
18.417	1.202	35.150
17.863	0.487	38.916
19.959	1.036	37.849
22.388	0.721	35.454
25.207	0.897	34.770
29.901	2.618	32.431
30.346	1.461	32.838
21.257	0.849	37.464
13.286	2.289	41.456
16.579	1.493	43.563
23.766	1.228	41.307
30.056	1.410	35.341
23.696	0.576	28.437
17.507	0.758	26.055
24.422	0.728	23.056
24.184	0.594	21.507
26.484	0.669	20.643
34.459	1.716	17.168
40.594	1.677	16.579
52.001	0.945	17.950
69.777	1.785	18.499
74.678	0.804	19.643
74.743	1.809	19.640
74.149	0.415	20.618
69.424	1.213	20.963
71.658	2.113	19.982
77.105	1.385	22.061
80.963	2.332	24.202
81.816	1.836	28.643
83.827	1.309	36.910
90.183	1.167	41.087
95.449	1.420	44.645
95.099	2.332	52.713
100.433	2.001	59.664
102.445	0.638	67.037
100.034	1.951	71.872
104.313	1.280	75.731
102.983	1.010	79.677
101.603	1.123	83.748
107.775	2.901	92.326
109.931	1.661	93.896
108.626	1.675	94.286
111.637	2.802	96.738
114.370	3.076	99.902
115.438	4.891	99.227
118.952	3.965	92.276
119.083	2.588	100.564
119.545	3.032	105.043
123.018	3.148	96.452
126.305	2.727	96.990
130.839	3.398	102.855
131.646	1.096	98.458
130.226	1.003	90.981
134.872	2.095	95.428
135.427	3.217	94.497
134.795	2.567	91.760
132.377	2.533	93.217
129.901	2.246	91.624
134.787	0.673	88.454
133.165	0.580	83.541
133.887	1.895	81.795
153.937	1.852	80.528
157.570	1.836	83.123
142.367	0.821	81.720
143.116	2.240	81.965
149.838	1.526	83.756
154.246	0.774	79.791
155.823	1.761	74.012
163.224	1.137	76.025
175.613	0.222	81.300
183.052	1.604	76.660
178.776	1.222	71.712
170.575	1.675	75.808
171.628	2.025	83.197
163.777	2.550	73.550
149.325	1.433	67.079
143.004	1.142	71.768
127.723	0.842	75.411
119.426	0.845	73.648
114.725	1.219	66.484
97.499	1.535	67.767
87.547	1.218	65.878
77.997	1.230	61.479
63.946	1.971	62.161
65.167	0.862	58.913
80.524	0.486	53.457
94.788	1.494	52.509
116.172	0.751	49.359
143.418	0.931	44.965
169.203	1.754	44.264
198.445	3.231	40.543
233.800	1.924	33.035
265.569	3.035	25.150
298.216	1.872	20.608
340.545	1.154	19.577
374.615	0.631	17.675
365.563	1.275	16.139
225.753	1.032	14.258
90.003	1.446	10.087
98.101	2.860	8.108
95.167	1.944	8.504
91.914	1.874	9.128
75.957	2.881	9.181
58.302	2.570	8.733
40.945	2.968	8.735
25.573	2.351	9.339
16.219	1.391	12.266
16.051	1.991	11.244
13.737	0.696	8.622
11.345	1.962	9.213
9.714	0.601	7.340
9.241	1.257	5.164
9.400	0.671	3.918
9.492	1.820	5.137
7.858	1.100	5.883
5.241	1.273	6.449
2.203	0.489	7.408
1.297	0.896	9.368
3.250	1.198	8.483
8.010	1.934	7.347
9.294	1.216	7.936
7.346	0.376	7.922
6.286	1.477	6.742
4.412	2.101	5.398
3.404	1.584	6.285
2.798	1.490	6.380
2.244	0.714	6.023
3.541	1.346	6.138
5.339	1.445	5.146
4.459	1.974	5.251
5.124	1.466	5.048
4.208	1.188	5.382
3.119	0.147	5.087
2.480	1.342	4.874
2.520	0.323	6.173
3.351	1.354	6.035
1.951	0.664	5.440
1.523	1.525	4.680
1.924	1.012	3.585
1.618	1.474	2.975
0.737	1.044	5.491
2.595	1.975	4.635
3.649	1.190	3.228
3.325	0.949	3.419
3.766	0.359	4.138
5.991	0.925	4.122
9.034	1.209	5.664
10.312	0.910	6.074
8.955	0.962	5.694
7.874	3.676	7.042
5.633	1.656	7.463
2.826	1.966	7.600
2.870	0.673	8.878
2.778	0.284	10.082
5.925	0.830	10.966
8.845	0.587	10.379
8.785	0.980	11.359
8.577	0.933	11.334
6.562	0.772	9.600
4.450	0.601	9.597
2.294	0.445	9.402
2.758	0.795	9.982
3.317	0.289	10.945
5.089	1.195	13.279
6.002	2.238	12.456
5.429	1.442	9.649
3.155	1.142	9.218
1.128	1.494	8.590
0.907	1.433	7.977
1.216	0.799	9.910
2.227	1.546	11.318
1.978	1.156	10.875
1.990	1.981	11.442
1.625	0.727	12.752
2.436	0.980	12.714
2.498	1.561	11.113
1.558	1.116	9.465
2.369	1.227	9.323
1.815	1.685	10.957
1.611	1.292	11.000
0.835	1.023	10.524
1.058	1.239	9.095
2.638	0.261	9.753
3.204	1.054	10.134
2.385	1.735	9.450
2.171	1.742	8.601
2.784	1.324	7.873
2.249	1.941	7.377
2.898	0.770	6.080
2.481	0.590	6.922
1.406	1.267	7.394
2.429	1.315	5.998
1.781	1.366	7.168
2.483	1.068	7.414
3.885	1.153	6.818
3.022	0.753	8.408
2.619	0.729	9.000
2.898	0.789	9.603
3.741	1.462	9.442
4.306	0.861	8.644
3.669	0.929	7.641
4.717	1.595	7.435
4.558	0.397	8.707
3.751	1.119	10.803
3.320	1.487	12.432
3.933	1.392	12.449
2.058	1.284	11.397
2.468	0.962	11.180
2.649	0.681	14.035
1.238	1.450	14.812
2.881	0.618	14.719
2.426	0.746	16.780
2.330	0.644	17.924
1.752	1.599	17.455
2.247	0.669	15.432
1.925	0.536	13.219
2.303	1.624	13.393
2.398	1.896	11.665
2.937	1.520	8.703
2.776	1.201	8.292
2.259	1.622	6.233
2.047	1.824	5.834
3.113	2.574	4.736
3.300	2.340	3.712
2.219	0.904	2.461
2.445	1.468	1.123
0.936	2.342	1.217
2.009	1.772	2.593
3.282	1.809	2.251
2.655	1.442	1.902
2.602	1.339	1.661
1.201	0.697	1.769
1.249	1.968	2.534
1.766	0.344	1.870
3.000	1.637	1.370
2.494	1.779	2.844
2.689	1.626	3.679
1.388	0.734	6.376
1.914	0.639	7.105
3.248	1.708	8.444
1.334	2.448	11.980
0.856	2.568	14.265
1.092	1.838	13.894
1.187	1.733	14.794
1.737	2.813	18.694
1.069	2.333	19.717
0.882	0.796	18.936
2.275	2.495	19.634
3.155	2.440	20.239
1.599	0.989	18.473
1.331	1.686	17.962
2.072	2.635	18.517
1.881	1.642	19.686
1.546	1.297	20.408
4.295	1.419	20.754
5.577	2.231	21.250
4.467	1.294	22.365
2.068	1.008	23.719
3.471	1.519	26.477
8.326	1.541	31.033
13.590	0.886	30.231
20.026	2.795	30.556
26.975	3.102	31.348
32.190	2.142	32.062
37.025	2.459	36.943
43.689	2.106	39.960
45.347	2.121	40.483
45.186	2.639	43.785
49.915	5.476	42.272
53.889	8.807	35.890
66.561	9.201	36.090
86.764	12.461	37.589
98.437	17.685	40.700
115.769	23.553	47.211
137.164	29.608	50.004
139.405	32.396	44.646
145.120	32.539	41.057
152.318	32.469	45.269
151.974	30.899	47.598
155.724	28.334	43.730
147.375	29.612	40.430
134.240	27.409	44.814
121.070	22.317	51.461
101.427	16.921	49.611
78.777	9.796	44.160
59.880	4.936	43.273
48.007	4.975	45.964
35.539	9.334	46.589
28.498	13.846	41.916
32.090	18.215	38.135
43.247	21.060	36.885
54.988	21.407	35.173
65.592	20.012	30.965
68.553	16.209	26.432
65.722	13.019	25.119
72.256	9.724	24.620
77.692	5.818	24.970
72.673	2.439	26.848
69.818	2.177	25.671
72.746	4.265	24.865
73.309	7.508	24.280
74.774	11.184	24.030
79.700	11.927	24.697
85.955	12.341	22.608
96.198	11.945	21.133
100.054	11.533	20.154
95.691	11.358	16.826
93.326	10.634	14.553
90.058	7.568	14.237
86.089	7.500	14.767
81.030	10.412	13.419
77.892	12.740	13.682
85.033	15.606	12.716
89.150	19.992	11.443
91.478	23.118	12.698
92.211	27.968	12.882
90.418	32.876	11.984
87.173	37.590	10.097
82.498	43.221	11.216
81.932	44.832	10.669
77.521	43.791	10.274
72.842	40.585	12.700
93.504	38.584	13.591
95.108	41.010	14.597
74.350	45.770	16.582
70.988	51.926	17.625
61.697	59.495	19.883
48.895	66.376	24.714
37.780	67.664	31.219
26.016	67.492	41.277
16.955	65.779	48.267
19.427	58.547	47.480
32.979	49.103	45.641
45.031	30.505	53.494
61.389	26.302	63.866
78.777	41.093	62.461
101.118	58.726	59.264
138.987	68.189	57.941
154.700	65.619	56.629
150.869	62.229	51.780
155.870	57.679	44.326
172.249	66.078	38.622
184.448	61.180	30.884
191.580	54.002	22.813
198.377	61.163	17.389
202.638	67.731	13.225
211.156	58.551	12.171
201.404	48.140	14.608
187.445	43.428	17.865
182.319	30.831	21.514
168.860	17.433	22.977
154.512	5.528	22.568
143.492	12.022	20.999
