RHand_X	RHand_Y	RHand_Z	LHand_X	LHand_Y	LHand_Z	Head_X	Head_Y	Head_Z
420.599	528.141	454.926	151.586	325.829	230.265	268.747	551.800	106.169
422.663	530.881	455.895	151.837	326.656	230.265	268.747	551.800	106.169
424.601	533.709	456.885	152.157	327.491	230.265	269.013	551.800	106.169
426.433	536.690	457.944	152.453	328.314	230.265	269.013	551.800	106.169
428.014	539.782	459.198	152.673	329.269	230.508	269.013	551.800	106.169
429.409	543.044	460.661	152.922	330.167	230.776	269.013	551.800	106.169
430.532	546.068	461.994	153.234	331.026	230.776	269.257	551.800	106.169
431.700	549.264	463.401	153.564	331.728	231.215	269.257	551.800	106.373
432.800	552.389	464.809	153.782	332.391	231.607	269.257	551.800	106.373
434.167	555.621	466.124	153.984	333.076	232.087	269.525	551.800	106.373
435.031	558.552	467.303	153.984	333.729	232.535	269.525	551.800	106.373
436.005	561.002	467.980	154.347	334.195	233.162	269.825	551.800	106.373
436.542	563.734	468.948	154.777	334.789	234.859	269.825	551.800	106.655
437.079	565.940	469.838	154.777	335.261	235.484	270.119	551.800	106.655
437.322	568.092	470.803	154.777	335.663	236.215	270.323	552.200	106.907
438.056	569.875	471.994	154.777	336.039	237.054	270.323	552.528	106.907
439.257	571.397	473.378	154.777	336.405	237.694	270.654	552.857	107.238
440.695	572.457	475.086	154.777	336.715	238.403	270.654	553.211	107.238
442.231	573.289	476.887	154.777	336.946	239.186	270.967	553.692	107.631
444.006	573.804	478.802	154.777	336.946	239.865	270.967	554.156	107.631
445.624	574.160	480.778	154.777	337.234	240.466	271.351	554.537	107.983
447.330	574.160	482.625	154.777	337.234	241.062	271.556	555.044	108.203
448.936	574.160	484.292	154.777	337.234	241.564	271.759	555.471	108.407
450.576	574.160	485.838	154.777	337.461	241.873	271.759	555.875	108.671
452.160	574.160	486.771	155.159	337.461	241.873	272.119	556.238	108.895
453.520	574.481	487.985	155.475	337.461	241.873	272.119	556.518	109.098
454.528	574.694	487.985	155.818	337.461	241.873	272.413	556.788	109.098
455.026	574.920	488.228	156.197	337.461	242.271	272.413	556.788	109.461
455.026	574.920	488.228	156.616	337.461	242.924	272.413	557.103	109.768
455.435	574.920	488.732	157.045	337.461	243.765	272.413	557.103	109.768
456.548	574.920	489.255	157.276	337.461	244.426	272.413	557.103	110.037
458.078	575.256	489.997	157.276	337.906	244.922	272.413	557.393	110.037
460.070	575.256	490.570	157.498	338.223	245.283	272.413	557.722	110.037
462.530	575.745	491.884	157.498	338.558	245.283	272.413	558.157	110.299
465.338	576.754	493.633	157.734	338.869	245.283	272.413	558.666	110.299
468.224	577.601	495.646	157.971	339.195	245.283	272.413	559.157	110.299
471.208	578.563	498.062	158.385	339.565	245.855	272.413	559.680	110.299
474.043	579.501	500.485	158.810	339.869	246.346	272.413	560.059	110.299
476.132	580.108	502.437	159.390	340.302	247.176	272.413	560.318	110.299
477.286	580.643	503.746	159.889	340.700	247.990	272.413	560.569	110.299
477.666	580.643	504.120	160.255	341.145	248.719	272.638	560.569	110.299
477.869	580.643	504.120	160.255	341.447	249.234	272.880	560.885	110.299
478.457	580.849	504.390	160.255	341.447	249.435	273.148	560.885	110.535
479.464	581.750	504.804	160.255	341.715	249.435	273.427	560.885	110.535
480.157	582.314	505.020	160.772	341.715	249.961	273.678	560.885	110.944
480.508	583.053	505.326	161.408	341.715	250.716	274.045	561.124	110.944
480.508	583.980	505.676	162.156	341.715	251.961	274.469	561.124	111.305
480.895	584.946	505.676	162.646	342.056	253.134	274.902	561.456	111.305
481.454	585.857	505.921	163.349	342.056	254.648	275.353	561.718	111.666
482.429	586.257	506.456	163.829	342.364	256.083	275.830	561.718	111.666
483.083	587.253	506.456	164.461	342.364	257.725	276.413	561.947	111.988
483.634	588.100	507.044	164.915	342.598	259.023	277.030	561.947	111.988
484.160	588.788	507.655	165.890	343.218	261.407	277.640	561.947	112.430
484.611	589.218	508.267	166.364	343.722	262.494	278.173	561.947	112.430
485.048	589.218	509.025	166.569	344.493	263.410	278.670	561.947	112.792
485.354	589.508	509.962	166.854	345.484	264.089	279.197	561.947	112.792
485.671	590.384	510.985	166.854	346.662	264.709	279.673	562.284	113.060
485.906	591.534	512.038	166.854	347.868	265.126	280.133	562.532	113.060
485.906	593.040	513.280	166.854	349.197	265.530	280.544	562.532	113.060
485.906	594.337	514.439	167.325	350.665	265.767	280.882	562.798	113.267
486.301	596.472	516.042	167.817	352.196	265.767	281.186	562.798	113.267
486.301	599.444	518.179	168.217	353.916	266.065	281.536	562.798	113.267
487.313	601.514	519.911	168.805	355.790	266.292	281.828	562.798	113.267
488.075	603.973	521.694	169.276	357.672	266.292	282.123	562.798	113.478
489.021	606.160	523.129	169.782	359.734	267.008	282.484	563.108	113.478
490.099	608.718	524.715	170.304	361.730	267.442	282.826	563.473	113.780
491.303	611.396	526.212	170.818	363.708	268.131	283.148	563.896	113.780
492.832	614.010	527.602	171.559	365.211	268.946	283.515	564.447	114.052
494.748	616.942	529.038	172.096	367.158	269.774	283.871	565.107	114.052
496.489	619.656	530.254	172.710	368.984	270.556	284.222	565.881	114.430
498.293	622.513	531.352	173.179	370.871	271.409	284.584	566.721	114.430
500.034	625.226	532.463	173.623	372.642	272.207	284.997	567.594	114.767
501.868	627.860	533.493	174.111	374.378	272.985	285.331	568.535	115.006
503.721	630.408	534.428	174.537	376.070	273.597	285.743	569.479	115.006
505.598	632.996	535.339	174.906	377.533	273.995	286.160	570.456	115.330
507.146	635.548	536.024	175.114	378.937	274.273	286.505	571.326	115.330
508.929	637.804	536.723	175.376	380.136	274.273	286.834	572.275	115.556
510.318	640.377	537.598	175.376	380.701	274.273	287.173	573.197	115.556
511.204	641.587	538.535	175.376	380.974	274.773	287.437	574.063	115.831
511.204	642.189	539.589	175.376	381.556	274.773	287.702	574.838	115.831
511.451	642.394	540.293	175.580	382.453	274.773	287.991	575.643	115.831
511.791	642.394	540.886	175.797	383.292	274.997	288.229	576.388	115.831
512.101	642.835	541.264	176.023	384.110	275.375	288.443	577.050	116.159
512.483	642.835	541.264	176.295	384.769	275.738	288.653	577.687	116.159
512.972	642.835	541.491	176.594	385.316	276.030	288.653	578.331	116.159
513.593	643.159	541.491	176.846	385.798	276.455	288.899	578.973	116.159
514.199	643.467	541.491	176.846	386.210	276.925	288.899	579.493	116.159
515.084	643.761	541.491	176.846	386.455	277.517	288.899	580.014	116.159
515.857	643.761	541.491	176.846	386.455	278.143	289.144	580.563	116.159
516.487	643.986	542.096	176.846	386.692	278.788	289.144	581.064	116.159
516.807	643.986	542.620	176.846	386.692	279.243	289.144	581.532	116.159
517.155	644.290	543.231	177.111	386.918	279.630	289.391	581.983	116.159
517.155	644.290	543.812	177.111	387.140	280.051	289.391	582.363	116.159
517.155	644.775	544.732	177.386	387.478	280.394	289.391	582.786	116.159
517.490	645.535	545.526	177.386	387.798	280.810	289.391	583.176	116.396
517.723	645.865	545.773	177.658	388.113	281.194	289.391	583.583	116.396
517.961	646.129	545.773	177.658	388.422	281.620	289.391	583.963	116.643
518.164	646.129	545.773	178.062	388.717	282.058	289.391	584.328	116.643
518.164	646.347	545.773	178.062	389.049	282.535	289.391	584.664	116.950
518.464	646.347	546.010	178.062	389.394	283.173	289.391	585.014	116.950
518.464	646.347	546.010	178.062	389.873	283.900	289.391	585.367	117.283
518.464	646.347	546.010	178.062	390.405	284.589	289.391	585.742	117.283
518.464	646.712	546.322	178.299	390.870	285.394	289.391	586.119	117.283
518.464	646.942	546.322	178.505	391.318	286.130	289.391	586.538	117.283
518.464	647.233	546.665	178.505	391.725	286.729	289.391	586.965	117.283
518.464	647.455	546.665	178.989	392.220	287.279	289.391	587.396	117.283
518.464	647.455	546.890	179.228	392.638	287.800	289.686	587.808	117.283
518.464	647.455	546.890	179.495	392.986	288.362	289.686	588.215	117.283
518.689	647.455	546.890	179.813	393.376	288.896	289.917	588.686	117.283
518.689	647.455	546.890	180.147	393.738	289.389	289.917	589.104	117.283
518.689	647.455	546.890	180.491	394.177	289.937	289.917	589.526	117.516
518.689	647.680	546.890	180.786	394.525	290.487	290.201	589.974	117.516
518.898	647.680	547.117	181.099	394.846	291.101	290.201	590.427	117.516
518.898	647.680	547.117	181.342	395.160	291.667	290.201	590.854	117.516
518.898	647.680	547.117	181.573	395.160	292.199	290.201	591.270	117.516
518.898	647.924	547.117	181.794	395.540	292.571	290.201	591.678	117.516
518.898	647.924	547.117	181.794	395.540	292.950	290.201	592.087	117.516
518.898	647.924	547.117	182.241	395.907	293.320	290.201	592.454	117.516
519.151	647.924	547.117	182.443	396.109	293.639	290.449	592.770	117.516
519.151	648.227	547.117	182.679	396.109	293.960	290.449	593.084	117.820
519.151	648.227	547.117	182.679	396.390	294.177	290.755	593.353	117.820
519.151	648.227	547.117	182.978	396.390	294.177	290.755	593.602	118.100
519.151	648.227	547.117	182.978	396.622	294.494	291.135	593.837	118.100
519.151	648.227	547.117	183.250	396.622	294.494	291.135	593.837	118.320
519.151	648.227	547.434	183.250	396.920	294.742	291.505	594.225	118.320
519.151	648.227	547.685	183.498	396.920	294.742	291.505	594.225	118.320
519.151	648.227	547.982	183.498	397.274	294.742	291.769	594.537	118.320
519.151	648.227	548.274	183.784	397.274	294.742	291.769	594.537	118.320
519.388	648.524	548.610	183.784	397.274	294.954	292.023	594.859	118.562
519.388	648.524	549.053	183.784	397.274	294.954	292.023	594.859	118.562
519.388	648.524	549.485	184.049	397.274	294.954	292.268	595.135	118.562
519.665	648.848	549.861	184.049	397.484	294.954	292.268	595.135	118.562
519.665	649.052	550.236	184.049	397.693	294.954	292.481	595.135	118.562
519.918	649.337	550.573	184.049	398.041	294.954	292.481	595.355	118.802
519.918	649.682	550.991	184.049	398.448	294.954	292.700	595.355	118.802
520.147	650.038	551.370	184.391	398.952	294.954	292.700	595.355	118.802
520.147	650.800	552.297	184.622	399.538	295.228	292.700	595.355	118.802
520.147	651.380	552.918	184.622	400.062	295.228	292.990	595.355	118.802
520.147	652.093	553.646	184.914	400.610	295.702	292.990	595.355	118.802
520.382	652.752	554.383	184.914	401.318	296.245	293.207	595.355	118.802
520.734	653.842	555.290	184.914	401.991	296.524	293.207	595.355	118.802
520.734	654.711	555.964	184.914	402.807	296.949	293.207	595.619	119.004
521.029	655.635	556.727	184.914	403.075	297.404	293.503	595.619	119.004
521.241	656.600	557.557	185.170	404.007	298.047	293.503	595.891	119.004
521.501	657.951	558.522	185.170	404.979	298.541	293.775	595.891	119.004
521.828	659.491	559.590	185.681	406.036	299.200	293.775	596.302	119.004
522.338	660.760	560.269	185.916	407.067	299.794	294.148	596.584	119.004
522.955	662.122	560.989	186.230	407.902	300.027	294.352	596.921	119.004
523.755	663.600	561.744	186.574	408.914	300.306	294.574	597.216	119.246
524.432	665.547	562.537	186.821	410.070	300.576	294.807	597.555	119.246
525.283	667.262	563.186	186.821	411.100	300.576	295.047	597.897	119.246
526.210	669.042	563.816	187.213	412.319	300.842	295.270	598.221	119.465
527.079	670.871	564.474	187.213	413.561	301.106	295.478	598.571	119.465
527.822	672.555	565.032	187.213	414.806	301.483	295.702	598.896	119.465
528.580	674.316	565.692	187.213	415.983	301.852	295.702	599.233	119.768
529.136	676.030	566.534	187.213	417.375	302.265	296.081	599.572	119.768
529.690	677.993	567.559	187.213	418.642	302.776	296.081	599.889	119.768
529.968	679.720	568.477	187.435	420.098	303.340	296.371	600.193	120.016
529.968	681.281	569.382	187.435	421.318	303.935	296.371	600.442	120.016
529.968	682.919	570.350	187.736	422.687	304.529	296.371	600.684	120.237
529.968	684.392	571.322	187.967	424.049	305.200	296.676	600.684	120.237
530.292	686.044	572.395	187.967	425.336	305.894	296.676	600.969	120.237
530.292	687.530	573.283	187.967	426.609	306.422	296.676	600.969	120.518
530.292	688.980	574.156	188.371	427.984	306.960	296.902	601.223	120.518
530.763	690.011	574.778	188.371	429.156	307.636	296.902	601.223	120.518
530.763	691.277	575.567	188.736	430.430	308.417	296.902	601.223	120.722
530.763	692.443	576.404	188.736	431.626	309.160	296.902	601.223	120.722
530.763	693.633	577.303	189.178	432.834	309.953	296.902	601.493	120.722
530.968	694.614	578.086	189.923	433.048	311.775	296.902	601.493	120.722
530.968	695.516	578.875	190.157	434.118	312.741	296.902	601.493	120.722
531.312	696.408	579.541	190.362	434.985	313.478	296.902	601.493	120.722
531.552	697.128	580.320	190.627	435.864	314.209	297.152	601.493	120.722
531.552	697.821	580.954	190.958	436.572	315.165	297.152	601.755	120.722
531.930	698.435	581.423	190.958	437.170	315.966	297.152	601.755	120.722
531.930	698.953	582.002	191.387	437.954	316.735	297.152	601.997	120.722
532.286	699.444	582.614	191.595	438.607	317.406	297.422	601.997	120.722
532.286	699.785	583.088	191.862	439.087	318.124	297.422	602.205	120.722
532.676	700.053	583.553	191.862	439.547	318.786	297.422	602.205	120.722
532.955	700.261	584.127	192.140	440.117	319.217	297.677	602.471	120.722
533.304	700.489	584.671	192.140	440.544	319.642	297.677	602.471	120.722
533.762	700.489	585.255	192.140	440.967	319.948	297.917	602.734	120.722
534.337	700.817	585.826	192.445	441.288	320.352	297.917	602.734	120.722
534.866	700.817	586.327	192.445	441.655	320.682	298.169	602.734	120.722
535.341	700.817	586.737	192.859	442.036	320.975	298.169	602.990	120.722
535.776	700.817	587.076	193.072	442.388	321.355	298.411	602.990	120.722
536.263	700.817	587.419	193.402	442.727	321.818	298.411	602.990	120.963
536.754	700.817	587.787	193.696	442.975	322.325	298.628	602.990	120.963
537.157	700.817	587.997	193.954	442.975	322.704	298.628	603.235	120.963
537.489	700.817	588.227	193.954	443.242	323.091	298.830	603.235	120.963
537.825	700.817	588.227	194.312	443.242	323.532	298.830	603.235	120.963
538.194	700.817	588.619	194.312	443.242	323.851	298.830	603.235	120.963
538.664	700.817	588.836	194.312	443.242	324.141	299.115	603.235	120.963
539.143	700.817	589.047	194.529	443.242	324.352	299.115	603.235	120.963
539.576	700.817	589.343	194.529	443.446	324.352	299.115	603.235	121.179
539.988	700.817	589.604	194.741	443.446	324.653	299.373	603.447	121.179
540.413	701.119	589.875	194.741	443.446	324.653	299.373	603.447	121.179
540.413	701.733	589.875	195.006	443.446	324.653	299.373	603.447	121.179
541.025	701.733	589.875	195.006	443.446	324.653	299.373	603.447	121.179
541.691	701.733	590.493	195.309	443.446	324.861	299.373	603.447	121.179
542.077	701.733	590.493	195.309	443.760	324.861	299.373	603.447	121.179
542.530	702.116	590.493	195.309	443.984	324.861	299.373	603.447	121.179
543.092	702.582	590.493	195.309	444.192	324.861	299.373	603.666	121.179
543.435	702.917	590.493	195.309	444.430	325.093	299.373	603.666	121.423
543.818	703.299	590.493	195.309	444.691	325.093	299.373	603.666	121.423
544.071	704.386	591.121	195.511	444.906	325.326	299.373	603.666	121.643
544.497	704.975	591.331	195.511	445.193	325.326	299.662	603.666	121.643
545.055	705.757	591.538	195.780	445.479	325.326	299.662	603.666	121.643
545.586	706.497	591.772	195.780	445.807	325.326	299.908	603.921	121.912
546.224	707.416	592.061	196.146	446.172	325.533	299.908	603.921	121.912
546.940	708.422	592.329	196.146	446.550	325.533	300.194	603.921	121.912
547.727	709.539	592.654	196.452	446.833	325.533	300.194	604.238	122.118
548.486	710.889	593.091	196.452	447.169	325.533	300.454	604.238	122.118
549.387	712.282	593.436	196.765	447.607	325.751	300.454	604.472	122.118
550.323	714.534	594.300	196.765	448.100	325.751	300.701	604.472	122.118
551.459	715.819	594.300	197.276	448.775	325.751	300.701	604.798	122.118
552.196	717.931	594.934	197.671	449.403	326.070	300.971	604.798	122.118
552.977	720.335	595.891	197.972	450.002	326.070	300.971	605.144	122.118
553.587	722.980	596.745	198.270	450.648	326.401	301.338	605.144	122.118
554.152	725.900	597.731	198.689	451.533	326.401	301.557	605.453	122.425
554.725	729.091	598.940	199.076	452.379	326.401	301.795	605.692	122.425
555.187	732.465	600.427	199.402	453.155	326.811	302.064	605.692	122.811
555.979	736.040	602.057	199.763	454.092	326.811	302.265	606.067	122.811
556.911	739.636	604.002	200.122	455.047	326.811	302.502	606.067	123.157
558.146	743.240	605.977	200.593	455.047	327.042	302.502	606.547	123.361
559.346	747.002	608.341	200.953	456.158	327.042	302.850	606.775	123.361
560.703	750.765	610.954	201.395	457.202	327.042	302.850	606.775	123.361
561.928	754.504	613.684	201.873	458.172	327.042	303.181	607.191	123.361
563.224	758.149	616.639	202.258	459.280	327.254	303.181	607.191	123.609
564.392	761.709	619.882	202.258	459.926	327.254	303.459	607.525	123.609
564.901	764.102	623.311	202.682	460.201	327.728	303.459	607.729	123.609
564.901	765.617	626.086	202.956	460.201	327.728	303.459	607.729	123.609
565.531	766.428	627.334	202.956	460.991	327.728	303.680	608.039	123.609
566.091	766.818	627.564	202.956	461.835	327.728	303.680	608.039	123.609
566.835	767.199	628.313	202.956	462.571	327.728	303.680	608.260	123.609
567.316	767.483	629.187	202.956	463.158	328.086	303.680	608.260	123.609
567.657	767.483	629.972	203.369	463.516	328.529	303.680	608.260	123.609
567.657	767.825	629.972	203.730	463.516	329.008	303.680	608.260	123.609
568.386	767.825	630.525	204.266	463.986	329.708	303.680	608.260	123.609
569.018	767.825	631.155	204.609	463.986	330.640	303.889	608.260	123.609
569.539	768.030	631.858	204.819	463.986	331.484	303.889	608.260	123.609
569.876	768.030	632.346	204.819	463.986	332.115	303.889	608.260	123.609
569.876	768.030	632.626	205.029	463.986	332.770	304.134	608.260	123.857
569.876	768.249	632.626	205.029	463.986	333.377	304.134	608.260	123.857
570.182	768.249	632.626	205.295	464.370	333.960	304.366	608.260	123.857
570.623	768.575	632.626	205.534	464.682	334.730	304.366	608.260	124.140
571.012	768.575	632.886	205.777	465.025	335.666	304.688	608.470	124.140
