RHand_X	RHand_Y	RHand_Z	Head_X	Head_Y	Head_Z	LHand_X	LHand_Y	LHand_Z
4898.488	4854.549	3807.418	3435.607	3048.536	1777.682	2164.227	3316.581	2335.960
4898.488	4854.865	3807.418	3435.947	3048.849	1777.682	2164.227	3316.903	2335.960
4898.721	4855.111	3807.642	3435.947	3048.849	1777.682	2164.429	3316.903	2335.960
4898.721	4855.111	3807.642	3436.225	3049.250	1777.682	2164.429	3317.132	2335.960
4898.721	4855.111	3807.642	3436.225	3049.452	1777.972	2164.672	3317.132	2335.960
4898.928	4855.111	3807.978	3436.449	3049.689	1777.972	2164.672	3317.353	2335.960
4898.928	4855.111	3807.978	3436.449	3049.966	1778.222	2165.111	3317.353	2335.960
4899.195	4855.497	3808.384	3436.831	3050.289	1778.732	2165.465	3317.614	2335.960
4899.410	4855.777	3808.642	3436.831	3050.725	1778.732	2165.956	3317.844	2335.960
4899.642	4856.116	3808.937	3437.335	3051.311	1779.037	2166.589	3318.102	2335.960
4899.897	4856.354	3809.254	3437.964	3052.038	1779.037	2167.018	3318.102	2335.960
4900.210	4856.354	3809.565	3438.956	3052.914	1779.244	2167.624	3318.382	2336.300
4900.579	4856.354	3809.864	3440.320	3053.955	1779.244	2168.345	3318.382	2336.633
4900.879	4856.354	3810.122	3441.956	3055.046	1779.461	2169.113	3318.694	2336.864
4901.183	4856.354	3810.381	3444.006	3056.227	1779.461	2169.506	3318.694	2336.864
4901.585	4856.718	3810.829	3446.178	3057.539	1779.983	2169.762	3318.905	2336.864
4901.860	4857.185	3811.090	3448.489	3058.666	1780.379	2169.968	3318.905	2337.128
4901.860	4857.686	3811.090	3450.750	3059.782	1780.845	2169.968	3319.361	2337.128
4902.185	4858.321	3811.371	3452.996	3060.732	1781.374	2170.207	3319.700	2337.128
4902.185	4859.245	3811.371	3454.982	3061.469	1781.955	2170.207	3320.069	2337.128
4902.415	4860.240	3811.371	3456.730	3062.025	1782.458	2170.207	3320.570	2337.128
4902.415	4861.096	3811.371	3458.220	3062.499	1782.992	2170.506	3321.051	2337.128
4902.415	4861.943	3811.579	3459.427	3062.820	1783.442	2170.744	3321.501	2337.128
4903.014	4862.711	3811.579	3460.344	3063.080	1783.809	2171.021	3321.862	2337.128
4903.553	4863.384	3811.579	3460.940	3063.080	1784.079	2171.252	3322.184	2337.128
4904.127	4863.888	3811.853	3461.258	3063.352	1784.079	2171.552	3322.432	2337.128
4904.590	4864.334	3811.853	3461.258	3063.352	1784.326	2171.894	3322.432	2337.128
4904.875	4864.918	3812.146	3461.258	3063.691	1784.326	2172.245	3322.716	2337.128
4905.094	4865.493	3812.146	3461.258	3063.896	1784.326	2172.245	3322.716	2337.128
4905.094	4866.039	3812.477	3461.515	3063.896	1784.652	2172.634	3322.716	2337.128
4905.094	4866.515	3812.477	3461.814	3064.292	1784.652	2172.634	3323.050	2337.128
4905.094	4866.904	3812.801	3462.136	3064.503	1785.043	2172.943	3323.050	2337.128
4905.323	4867.255	3812.801	3462.481	3064.708	1785.292	2172.943	3323.345	2337.128
4905.323	4867.555	3813.039	3462.914	3064.952	1785.633	2173.176	3323.345	2337.128
4905.634	4867.555	3813.039	3463.372	3065.211	1785.987	2173.176	3323.622	2337.128
4905.634	4867.914	3813.039	3463.811	3065.526	1786.369	2173.176	3323.622	2337.128
4905.873	4867.914	3813.039	3464.156	3065.817	1786.727	2173.377	3323.622	2337.128
4905.873	4868.218	3813.039	3464.526	3066.122	1787.129	2173.377	3323.922	2337.128
4906.188	4868.218	3813.039	3464.912	3066.426	1787.510	2173.377	3323.922	2337.128
4906.396	4868.560	3813.039	3465.278	3066.680	1787.892	2173.377	3323.922	2337.128
4906.669	4868.796	3813.039	3465.588	3066.916	1788.142	2173.377	3323.922	2337.128
4906.992	4869.076	3813.039	3465.960	3066.916	1788.393	2173.377	3323.922	2337.128
4907.345	4869.383	3813.039	3466.315	3067.220	1788.602	2173.377	3323.922	2337.128
4907.759	4869.771	3813.039	3466.676	3067.220	1788.602	2173.377	3323.922	2337.128
4908.203	4870.202	3813.039	3467.023	3067.495	1788.925	2173.377	3323.922	2337.128
4908.592	4870.506	3813.039	3467.432	3067.495	1788.925	2173.377	3323.922	2337.128
4908.965	4870.764	3813.039	3467.853	3067.796	1789.184	2173.377	3323.922	2337.128
4909.376	4871.014	3813.039	3468.159	3068.000	1789.184	2173.377	3324.126	2337.128
4909.760	4871.014	3813.039	3468.419	3068.251	1789.465	2173.377	3324.126	2337.128
4910.115	4871.329	3813.039	3468.709	3068.556	1789.465	2173.578	3324.126	2337.128
4910.430	4871.329	3813.039	3468.948	3068.972	1789.787	2173.578	3324.126	2337.128
4910.670	4871.627	3813.039	3469.178	3069.453	1789.787	2173.578	3324.393	2337.128
4910.935	4871.627	3813.039	3469.178	3069.977	1790.056	2173.578	3324.393	2337.128
4911.176	4871.987	3813.276	3469.530	3070.459	1790.056	2173.578	3324.393	2337.128
4911.459	4872.270	3813.276	3469.530	3070.971	1790.342	2173.793	3324.393	2337.128
4911.681	4872.568	3813.276	3469.890	3071.472	1790.342	2173.793	3324.596	2337.128
4911.681	4872.778	3813.276	3470.111	3072.014	1790.548	2173.793	3324.596	2337.128
4911.975	4872.778	3813.276	3470.111	3072.554	1790.548	2173.793	3324.596	2337.128
4911.975	4873.114	3813.276	3470.414	3073.077	1790.548	2173.793	3324.596	2337.128
4911.975	4873.114	3813.276	3470.414	3073.565	1790.548	2174.040	3324.596	2337.128
4912.180	4873.341	3813.276	3470.706	3074.065	1790.548	2174.040	3324.596	2337.128
4912.180	4873.341	3813.276	3470.943	3074.581	1790.548	2174.040	3324.596	2337.128
4912.382	4873.778	3813.276	3471.236	3075.022	1790.548	2174.040	3324.596	2337.128
4912.597	4874.154	3813.276	3471.622	3075.392	1790.548	2174.040	3324.596	2337.128
4912.884	4874.648	3813.564	3472.041	3075.802	1790.548	2174.040	3324.596	2337.128
4913.209	4875.190	3813.564	3472.538	3076.232	1790.548	2174.272	3324.596	2337.335
4913.536	4875.709	3813.944	3473.066	3076.569	1790.548	2174.272	3324.596	2337.335
4913.890	4876.243	3813.944	3473.636	3076.907	1790.793	2174.272	3324.596	2337.335
4914.237	4876.800	3814.250	3474.333	3077.292	1790.793	2174.272	3324.596	2337.335
4914.627	4877.296	3814.250	3475.002	3077.647	1790.997	2174.272	3324.596	2337.335
4914.963	4877.784	3814.533	3475.631	3077.982	1790.997	2174.272	3324.596	2337.335
4915.266	4878.274	3814.533	3476.451	3078.374	1790.997	2174.272	3324.596	2337.335
4915.560	4878.800	3814.816	3477.148	3078.862	1791.320	2174.272	3324.807	2337.335
4915.863	4879.406	3814.816	3477.880	3079.270	1791.320	2174.272	3324.807	2337.542
4916.116	4880.005	3815.170	3478.752	3079.814	1791.638	2174.272	3324.807	2337.542
4916.116	4880.553	3815.170	3479.533	3080.327	1791.638	2174.272	3324.807	2337.542
4916.415	4881.133	3815.494	3480.256	3080.865	1792.083	2174.487	3325.060	2337.542
4916.415	4881.780	3815.494	3481.056	3081.484	1792.304	2174.487	3325.060	2337.542
4916.415	4882.471	3815.914	3481.654	3082.034	1792.594	2174.487	3325.060	2337.542
4916.415	4883.196	3816.176	3482.300	3082.558	1792.880	2174.487	3325.060	2337.542
4916.415	4883.880	3816.429	3482.831	3083.052	1792.880	2174.487	3325.060	2337.542
4916.415	4884.531	3816.709	3483.159	3083.472	1793.132	2174.487	3325.060	2337.542
4916.668	4885.335	3817.046	3483.404	3083.777	1793.132	2174.487	3325.060	2337.542
4916.668	4886.138	3817.486	3483.404	3084.052	1793.132	2174.487	3325.060	2337.542
4917.380	4887.253	3818.122	3483.743	3084.269	1793.132	2174.487	3325.262	2337.542
4917.380	4887.703	3818.387	3483.743	3084.269	1793.366	2174.487	3325.262	2337.542
4917.626	4888.083	3818.622	3484.109	3084.269	1793.366	2174.487	3325.262	2337.542
4917.626	4888.295	3818.823	3484.359	3084.479	1793.698	2174.487	3325.262	2337.542
4917.626	4888.295	3818.823	3484.642	3084.479	1793.945	2174.487	3325.262	2337.542
4917.866	4888.295	3819.051	3484.957	3084.479	1794.238	2174.487	3325.262	2337.542
4917.866	4888.295	3819.051	3485.210	3084.737	1794.612	2174.487	3325.262	2337.542
4917.866	4888.765	3819.051	3485.491	3084.964	1794.958	2174.487	3325.262	2337.542
4917.866	4889.641	3819.051	3485.834	3085.305	1795.312	2174.487	3325.262	2337.542
4917.866	4890.119	3819.051	3486.264	3085.751	1795.698	2174.487	3325.262	2337.542
4917.866	4890.622	3819.325	3486.772	3086.348	1796.111	2174.487	3325.262	2337.542
4918.164	4891.184	3819.325	3487.253	3086.932	1796.497	2174.487	3325.262	2337.542
4918.164	4891.951	3819.696	3487.774	3087.610	1796.971	2174.487	3325.494	2337.542
4918.485	4892.879	3819.926	3488.481	3088.515	1797.415	2174.487	3325.494	2337.542
4918.485	4893.851	3820.147	3489.127	3089.490	1797.922	2174.487	3325.494	2337.542
4918.485	4895.015	3820.398	3489.965	3090.705	1798.475	2174.487	3325.494	2337.542
4918.753	4896.174	3820.640	3490.684	3091.883	1799.015	2174.487	3325.494	2337.542
4918.753	4897.703	3820.878	3491.486	3093.252	1799.560	2174.487	3325.494	2337.542
4918.753	4899.150	3821.197	3492.202	3094.463	1800.124	2174.487	3325.494	2337.542
4919.016	4900.609	3821.438	3493.312	3095.721	1801.040	2174.487	3325.494	2337.542
4919.016	4902.059	3821.741	3494.048	3096.812	1801.603	2174.487	3325.494	2337.542
4919.325	4903.450	3821.973	3494.640	3097.823	1802.134	2174.487	3325.494	2337.542
4919.740	4904.626	3822.210	3495.256	3098.915	1802.639	2174.487	3325.494	2337.542
4920.110	4905.651	3822.210	3495.833	3099.873	1803.131	2174.487	3325.494	2337.542
4920.379	4906.379	3822.210	3496.296	3100.844	1803.578	2174.487	3325.494	2337.542
4920.883	4907.184	3822.538	3496.604	3101.701	1804.005	2174.487	3325.494	2337.542
4921.350	4908.017	3822.756	3496.900	3102.543	1804.364	2174.487	3325.494	2337.542
4921.724	4908.752	3822.973	3497.104	3103.405	1804.606	2174.487	3325.494	2337.542
4922.003	4909.434	3823.204	3497.104	3104.131	1804.867	2174.487	3325.494	2337.542
4922.275	4910.171	3823.439	3497.104	3104.664	1805.153	2174.487	3325.494	2337.542
4922.275	4910.956	3823.713	3497.449	3105.117	1805.365	2174.487	3325.494	2337.542
4922.522	4911.579	3823.915	3497.697	3105.468	1805.573	2174.487	3325.494	2337.542
4922.522	4912.098	3823.915	3497.997	3105.697	1805.573	2174.487	3325.494	2337.542
4922.746	4912.504	3824.284	3498.255	3105.697	1805.847	2174.487	3325.494	2337.542
4922.957	4912.846	3824.284	3498.255	3105.697	1805.847	2174.487	3325.494	2337.542
4923.179	4913.076	3824.635	3498.569	3105.697	1805.847	2174.487	3325.494	2337.542
4923.430	4913.076	3824.635	3498.569	3105.697	1805.847	2174.487	3325.494	2337.542
4923.644	4913.076	3824.879	3498.569	3105.957	1805.847	2174.487	3325.712	2337.542
4923.644	4913.076	3824.879	3498.569	3106.268	1806.200	2174.487	3325.712	2337.542
4923.644	4913.076	3824.879	3498.787	3106.546	1806.437	2174.487	3325.712	2337.542
4923.644	4913.076	3825.157	3499.003	3106.882	1806.659	2174.487	3325.712	2337.542
4923.644	4913.333	3825.157	3499.003	3107.206	1806.659	2174.487	3325.712	2337.542
4923.644	4913.333	3825.362	3499.332	3107.439	1806.892	2174.487	3325.712	2337.542
4923.972	4913.542	3825.362	3499.554	3107.439	1806.892	2174.487	3325.712	2337.542
4923.972	4913.542	3825.362	3499.808	3107.785	1807.226	2174.487	3325.712	2337.542
4923.972	4913.542	3825.591	3500.161	3107.785	1807.226	2174.487	3325.712	2337.542
4923.972	4913.867	3825.591	3500.483	3107.785	1807.661	2174.487	3325.712	2337.751
4923.972	4914.081	3825.907	3500.846	3107.785	1807.922	2174.487	3325.712	2337.751
4923.972	4914.420	3826.146	3501.308	3107.785	1808.220	2174.487	3325.712	2337.751
4924.273	4914.792	3826.466	3501.756	3107.785	1808.561	2174.487	3325.712	2337.751
4924.590	4915.463	3826.932	3502.145	3107.785	1808.835	2174.487	3325.712	2337.751
4924.590	4916.077	3827.229	3502.451	3107.785	1809.080	2174.487	3325.712	2337.751
4924.929	4916.777	3827.568	3502.686	3108.045	1809.337	2174.487	3325.712	2337.751
4924.929	4917.478	3827.884	3502.686	3108.045	1809.570	2174.487	3325.712	2337.751
4925.247	4918.273	3828.256	3502.948	3108.379	1809.815	2174.487	3325.712	2337.751
4925.247	4919.048	3828.586	3502.948	3108.616	1810.052	2174.487	3325.712	2337.751
4925.247	4919.863	3828.897	3502.948	3108.994	1810.314	2174.487	3325.712	2337.751
4925.515	4920.562	3829.141	3502.948	3109.363	1810.314	2174.487	3325.712	2337.751
4925.515	4921.228	3829.369	3503.257	3109.927	1810.700	2174.487	3325.712	2337.751
4925.515	4921.782	3829.653	3503.257	3110.575	1810.909	2174.487	3325.712	2337.751
4925.515	4922.240	3829.653	3503.257	3111.351	1810.909	2174.487	3325.712	2337.751
4925.515	4922.639	3829.983	3503.257	3112.173	1811.171	2174.487	3325.712	2337.751
4925.515	4923.058	3829.983	3503.495	3112.953	1811.171	2174.487	3325.712	2337.751
4925.738	4923.452	3830.239	3503.495	3113.820	1811.171	2174.487	3325.712	2337.751
4926.036	4923.798	3830.239	3503.495	3114.769	1811.171	2174.487	3325.712	2337.751
4926.365	4924.015	3830.239	3503.495	3115.607	1811.171	2174.487	3325.712	2337.751
4926.690	4924.015	3830.239	3503.734	3116.459	1811.171	2174.487	3325.712	2337.751
4927.034	4924.015	3830.239	3503.734	3117.360	1811.171	2174.487	3325.712	2337.751
4927.476	4924.015	3830.239	3503.967	3118.174	1811.171	2174.695	3325.712	2337.751
4927.955	4924.421	3830.239	3504.199	3118.836	1811.427	2174.695	3325.712	2337.751
4928.383	4924.755	3830.239	3504.468	3119.281	1811.427	2174.695	3325.712	2337.751
4928.753	4925.154	3830.239	3504.833	3119.570	1811.427	2174.695	3325.712	2337.751
4929.138	4925.649	3830.239	3505.339	3119.833	1811.686	2174.695	3325.712	2337.751
4929.551	4926.245	3830.568	3505.900	3119.833	1811.686	2174.695	3325.712	2337.751
4929.923	4926.964	3830.568	3506.542	3119.833	1811.916	2174.695	3325.712	2337.751
4930.189	4927.601	3830.905	3507.309	3120.081	1811.916	2174.695	3325.712	2337.751
4930.459	4928.274	3830.905	3508.086	3120.594	1812.248	2175.991	3326.737	2338.455
4930.796	4929.036	3831.242	3508.809	3121.127	1812.486	2175.991	3326.737	2338.455
4931.160	4929.727	3831.242	3509.687	3121.759	1812.486	2175.991	3326.737	2338.455
4931.534	4930.350	3831.553	3510.524	3122.575	1812.904	2175.991	3326.967	2338.455
4931.932	4930.996	3831.553	3511.202	3123.368	1813.183	2175.991	3326.967	2338.455
4932.433	4931.576	3831.925	3511.960	3124.301	1813.449	2175.991	3326.967	2338.455
4932.960	4932.178	3831.925	3512.627	3125.247	1813.885	2175.991	3326.967	2338.455
4933.495	4932.631	3832.268	3513.158	3126.155	1814.309	2175.991	3326.967	2338.455
4934.055	4932.975	3832.268	3513.694	3127.113	1814.789	2175.991	3326.967	2338.455
4934.587	4933.309	3832.268	3514.079	3127.966	1815.289	2175.991	3326.967	2338.455
4935.138	4933.586	3832.554	3514.992	3128.958	1816.249	2177.417	3328.193	2339.319
4935.586	4933.799	3832.554	3515.456	3129.914	1816.733	2177.417	3328.193	2339.319
4935.978	4934.046	3832.554	3515.885	3130.725	1817.144	2177.417	3328.193	2339.319
4936.285	4934.046	3832.554	3516.293	3131.522	1817.556	2177.417	3328.193	2339.319
4936.517	4934.437	3832.554	3516.760	3132.332	1818.015	2177.417	3328.193	2339.319
4936.747	4934.693	3832.554	3517.235	3133.115	1818.506	2177.417	3328.193	2339.319
4936.969	4934.693	3832.756	3517.586	3133.701	1818.890	2177.417	3328.193	2339.319
4937.208	4935.111	3832.756	3517.959	3134.399	1819.330	2177.417	3328.193	2339.319
4937.479	4935.369	3832.756	3518.423	3135.128	1819.844	2177.417	3328.193	2339.319
4937.823	4935.598	3832.974	3518.776	3135.727	1820.302	2177.417	3328.193	2339.319
4938.187	4935.798	3832.974	3519.104	3136.328	1820.718	2177.417	3328.193	2339.319
4938.559	4936.000	3832.974	3519.454	3136.983	1821.104	2177.417	3328.193	2339.319
4938.871	4936.000	3832.974	3519.847	3137.651	1821.505	2177.417	3328.193	2339.319
4939.131	4936.411	3833.222	3520.209	3138.186	1821.835	2177.417	3328.193	2339.319
4939.372	4936.640	3833.222	3520.558	3138.660	1822.142	2177.417	3328.193	2339.319
4939.372	4936.640	3833.222	3521.001	3139.115	1822.363	2177.417	3328.193	2339.319
4939.707	4937.015	3833.222	3521.379	3139.523	1822.580	2177.417	3328.193	2339.319
4939.707	4937.015	3833.452	3521.720	3139.910	1822.786	2177.622	3328.193	2339.319
4939.988	4937.262	3833.452	3522.063	3140.233	1822.996	2177.622	3328.399	2339.319
4939.988	4937.262	3833.452	3522.407	3140.530	1822.996	2177.622	3328.399	2339.319
4940.280	4937.262	3833.452	3522.755	3140.800	1823.368	2177.622	3328.399	2339.319
4940.280	4937.262	3833.452	3523.136	3141.142	1823.368	2177.622	3328.399	2339.319
4940.634	4937.554	3833.452	3523.495	3141.471	1823.713	2177.622	3328.399	2339.319
4940.634	4937.789	3833.452	3523.825	3141.785	1823.713	2177.622	3328.399	2339.319
4940.854	4938.021	3833.452	3524.129	3142.055	1823.968	2177.622	3328.399	2339.319
4940.854	4938.261	3833.452	3524.404	3142.263	1823.968	2177.622	3328.399	2339.319
4940.854	4938.567	3833.452	3524.699	3142.263	1823.968	2177.622	3328.399	2339.319
4940.854	4938.919	3833.683	3524.970	3142.476	1823.968	2177.622	3328.399	2339.319
4940.854	4939.309	3833.683	3525.191	3142.476	1823.968	2177.622	3328.399	2339.319
4940.854	4939.704	3833.925	3525.191	3142.476	1823.968	2177.622	3328.399	2339.319
4941.095	4940.208	3833.925	3525.449	3142.731	1824.198	2177.622	3328.399	2339.319
4941.095	4940.706	3834.195	3525.449	3142.945	1824.198	2177.622	3328.399	2339.319
4941.095	4941.181	3834.195	3525.449	3143.230	1824.447	2177.622	3328.399	2339.319
4941.439	4941.620	3834.489	3525.449	3143.610	1824.447	2177.837	3328.399	2339.319
4941.439	4942.058	3834.489	3525.788	3144.166	1824.833	2177.837	3328.399	2339.319
4941.730	4942.466	3834.810	3526.009	3144.744	1825.064	2177.837	3328.399	2339.319
4941.730	4942.890	3835.015	3526.009	3145.355	1825.327	2177.837	3328.399	2339.319
4942.003	4943.233	3835.015	3526.353	3145.924	1825.604	2178.082	3328.631	2339.319
4942.003	4943.555	3835.314	3526.353	3146.502	1825.884	2178.082	3328.631	2339.319
4942.307	4943.555	3835.314	3526.353	3147.095	1826.222	2178.082	3328.631	2339.319
4942.307	4943.781	3835.314	3526.353	3147.591	1826.605	2178.304	3328.631	2339.319
4942.657	4943.781	3835.540	3526.353	3148.055	1826.976	2178.304	3328.850	2339.319
4942.657	4943.781	3835.540	3526.353	3148.494	1827.393	2178.304	3328.850	2339.319
4942.909	4944.082	3835.540	3526.777	3148.800	1827.852	2178.304	3328.850	2339.319
4942.909	4944.292	3835.540	3527.106	3149.066	1828.293	2178.304	3328.850	2339.319
4942.909	4944.597	3835.540	3527.444	3149.066	1828.755	2178.304	3328.850	2339.319
4942.909	4944.865	3835.751	3527.733	3149.406	1829.180	2178.304	3328.850	2339.319
4942.909	4945.195	3835.751	3527.990	3149.406	1829.590	2178.304	3328.850	2339.319
4942.909	4945.488	3835.951	3528.260	3149.406	1829.981	2178.304	3328.850	2339.319
4942.909	4945.802	3835.951	3528.260	3149.406	1830.331	2178.304	3328.850	2339.319
4942.909	4946.093	3836.220	3528.511	3149.622	1830.597	2178.304	3328.850	2339.319
4942.909	4946.427	3836.220	3528.511	3149.622	1830.597	2178.304	3328.850	2339.319
4943.210	4946.714	3836.491	3528.511	3150.018	1830.904	2178.304	3328.850	2339.319
4943.210	4947.012	3836.491	3528.902	3150.259	1830.904	2178.304	3329.061	2339.319
4943.627	4947.358	3836.726	3529.208	3150.492	1830.904	2178.304	3329.061	2339.319
4943.985	4947.776	3836.726	3529.593	3150.737	1830.904	2178.304	3329.061	2339.524
4944.424	4948.335	3836.977	3530.055	3150.980	1830.904	2178.304	3329.061	2339.524
4944.787	4948.754	3836.977	3530.567	3151.265	1831.134	2178.304	3329.061	2339.524
4945.132	4949.073	3837.190	3531.156	3151.543	1831.134	2178.304	3329.061	2339.524
4945.481	4949.307	3837.190	3531.745	3151.786	1831.351	2178.304	3329.061	2339.524
4945.957	4949.582	3837.190	3532.504	3151.786	1831.351	2178.304	3329.061	2339.524
4946.491	4949.790	3837.190	3533.212	3152.251	1831.631	2178.304	3329.061	2339.524
4947.070	4949.790	3837.190	3533.903	3152.523	1831.631	2178.304	3329.061	2339.524
4947.597	4949.790	3837.190	3534.787	3152.740	1832.028	2178.304	3329.061	2339.524
4948.281	4950.035	3837.190	3535.612	3153.037	1832.309	2178.515	3329.061	2339.524
4949.183	4950.035	3837.190	3536.388	3153.370	1832.650	2178.515	3329.061	2339.524
4949.982	4950.261	3837.190	3537.247	3153.805	1832.984	2178.515	3329.061	2339.524
4950.918	4950.261	3837.190	3538.030	3154.287	1833.381	2179.709	3330.060	2340.365
4951.869	4950.261	3837.510	3538.833	3154.797	1833.878	2179.709	3330.060	2340.365
4952.825	4950.261	3837.510	3539.635	3155.501	1834.335	2179.709	3330.060	2340.365
4953.810	4950.261	3837.740	3540.293	3156.196	1834.920	2179.709	3330.060	2340.365
4954.783	4950.606	3837.740	3540.898	3157.009	1835.511	2179.709	3330.060	2340.597
4955.719	4950.872	3837.949	3541.511	3157.941	1836.107	2179.709	3330.060	2340.597
4956.589	4951.191	3837.949	3541.974	3159.002	1836.745	2179.709	3330.060	2340.597
4957.506	4951.634	3837.949	3542.410	3159.977	1837.334	2179.709	3330.060	2340.597
4958.321	4952.086	3837.949	3542.902	3161.103	1837.926	2179.945	3330.269	2340.597
4958.987	4952.593	3837.949	3543.280	3162.309	1838.496	2179.945	3330.269	2340.840
4959.640	4953.176	3837.949	3543.614	3163.408	1839.084	2179.945	3330.269	2340.840
4960.232	4953.714	3837.949	3544.023	3164.620	1839.583	2180.195	3330.269	2340.840
4960.682	4954.239	3837.949	3544.304	3165.783	1840.124	2180.195	3330.269	2340.840
4961.086	4954.836	3837.949	3544.673	3166.928	1840.655	2180.195	3330.269	2340.840
4961.418	4955.492	3838.191	3545.001	3168.065	1841.092	2180.431	3330.269	2340.840
4961.705	4956.194	3838.191	3545.249	3169.135	1841.498	2180.431	3330.470	2340.840
4961.925	4956.956	3838.483	3545.249	3170.273	1841.770	2180.431	3330.470	2340.840
4962.199	4957.804	3838.483	3545.249	3171.363	1842.041	2180.431	3330.470	2340.840
4962.199	4958.598	3838.790	3545.249	3172.393	1842.290	2180.431	3330.470	2340.840
4962.199	4959.497	3839.007	3545.249	3173.480	1842.290	2180.431	3330.470	2340.840
4962.424	4960.573	3839.331	3545.468	3174.427	1842.573	2180.431	3330.470	2340.840
4962.424	4961.638	3839.719	3545.847	3175.267	1842.573	2180.431	3330.470	2340.840
4962.424	4962.815	3840.070	3546.401	3176.121	1842.573	2180.431	3330.470	2340.840
4962.424	4964.064	3840.547	3546.951	3176.858	1842.805	2180.431	3330.470	2340.840
4962.682	4965.485	3841.110	3547.516	3177.513	1842.805	2180.431	3330.470	2340.840
4962.965	4966.894	3841.630	3548.103	3178.174	1843.037	2180.431	3330.470	2340.840
4963.251	4968.438	3842.255	3548.824	3178.888	1843.037	2180.431	3330.470	2340.840
4963.626	4970.147	3842.914	3549.532	3179.503	1843.037	2180.431	3330.470	2340.840
4964.132	4971.780	3843.546	3550.191	3180.086	1843.037	2180.431	3330.470	2340.840
4964.770	4973.543	3844.302	3550.886	3180.704	1843.309	2180.431	3330.470	2340.840
4965.406	4975.332	3844.952	3551.641	3181.212	1843.309	2180.431	3330.470	2340.840
4966.117	4977.143	3845.767	3552.343	3181.627	1843.309	2180.431	3330.470	2340.840
4966.944	4978.985	3846.406	3553.075	3181.872	1843.697	2180.431	3330.470	2340.840
4968.245	4981.315	3847.567	3553.808	3182.285	1843.697	2180.431	3330.470	2340.840
4969.173	4983.041	3848.326	3554.528	3182.547	1844.006	2180.431	3330.470	2340.840
4970.231	4984.909	3849.162	3555.240	3182.764	1844.006	2180.431	3330.470	2340.840
4971.260	4986.804	3850.070	3555.915	3183.110	1844.393	2180.431	3330.470	2340.840
4972.302	4988.639	3851.058	3556.521	3183.110	1844.393	2180.431	3330.470	2340.840
4973.441	4990.405	3852.064	3557.097	3183.424	1844.393	2180.431	3330.470	2340.840
4974.544	4992.056	3853.023	3557.623	3183.424	1844.393	2180.431	3330.470	2340.840
4975.743	4993.660	3853.925	3558.045	3183.785	1844.393	2180.431	3330.470	2340.840
4976.784	4995.056	3854.774	3558.403	3183.785	1844.393	2180.431	3330.708	2340.840
4977.862	4996.418	3855.567	3558.639	3183.999	1844.801	2180.654	3330.708	2340.840
4978.806	4997.599	3856.294	3558.864	3184.231	1844.801	2180.654	3330.708	2340.840
4979.681	4998.757	3857.026	3558.864	3184.231	1845.185	2180.654	3330.708	2340.840
4980.499	4999.769	3857.618	3559.218	3184.753	1845.478	2180.654	3330.708	2340.840
4981.243	5000.630	3858.258	3559.218	3184.753	1845.686	2180.654	3330.708	2340.840
4981.883	5001.408	3858.813	3559.218	3185.069	1845.983	2180.654	3330.708	2340.840
4982.377	5001.925	3859.268	3559.509	3185.342	1846.221	2180.859	3330.708	2340.840
4982.834	5002.298	3859.667	3559.509	3185.607	1846.465	2180.859	3330.708	2340.840
4983.196	5002.503	3859.879	3559.863	3185.890	1846.742	2180.859	3330.708	2340.840
4983.470	5002.503	3859.879	3560.117	3186.282	1847.009	2180.859	3330.708	2340.840
4983.470	5002.503	3859.879	3560.385	3186.652	1847.283	2180.859	3330.920	2340.840
4983.470	5002.703	3859.879	3560.653	3186.999	1847.557	2180.859	3330.920	2340.840
4983.676	5002.914	3859.879	3560.941	3187.290	1847.770	2180.859	3330.920	2340.840
4983.676	5003.203	3860.100	3561.286	3187.600	1847.770	2180.859	3330.920	2340.840
4983.676	5003.494	3860.100	3561.577	3187.862	1848.028	2180.859	3330.920	2340.840
4983.676	5003.808	3860.431	3561.871	3188.126	1848.028	2180.859	3330.920	2340.840
4983.676	5004.183	3860.431	3562.123	3188.126	1848.028	2180.859	3330.920	2340.840
4983.676	5004.606	3860.827	3562.368	3188.430	1848.028	2180.859	3330.920	2340.840
4983.676	5005.112	3861.121	3562.592	3188.430	1848.028	2180.859	3330.920	2340.840
4983.676	5005.605	3861.421	3562.820	3188.430	1848.028	2180.859	3331.129	2340.840
4983.676	5006.090	3861.687	3563.048	3188.430	1848.028	2180.859	3331.129	2340.840
4983.925	5006.563	3861.935	3563.257	3188.430	1848.028	2180.859	3331.129	2340.840
4983.925	5006.972	3861.935	3563.257	3188.717	1848.028	2181.059	3331.129	2340.840
4983.925	5007.284	3862.320	3563.567	3188.717	1848.028	2181.059	3331.129	2340.840
4984.171	5007.612	3862.320	3563.567	3189.123	1848.247	2181.059	3331.129	2340.840
4984.171	5007.963	3862.697	3563.567	3189.371	1848.247	2181.059	3331.129	2340.840
4984.415	5008.277	3862.697	3563.567	3189.674	1848.247	2181.059	3331.129	2340.840
4984.415	5008.607	3863.081	3563.567	3189.962	1848.247	2181.059	3331.334	2340.840
4984.617	5008.933	3863.081	3563.786	3190.256	1848.247	2181.059	3331.334	2340.840
4984.617	5009.296	3863.436	3563.786	3190.526	1848.247	2181.059	3331.334	2340.840
