P2_elbow_rP2whole_dist_traveled	P2_hand_rP2whole_dist_traveled	P2_shoulder_lP2whole_dist_traveled	P2_elbow_lP2whole_dist_traveled	P2_headP2whole_dist_traveled	P2_shoulder_rP2whole_dist_traveled	P2_hand_lP2whole_dist_traveled
56.329	170.499	118.055	25.724	205.087	123.257	195.206
56.329	170.499	118.499	25.724	205.087	123.491	195.206
56.553	170.499	118.499	25.952	205.470	123.491	195.461
56.553	170.751	118.729	25.952	206.038	123.491	195.461
56.553	170.958	118.729	25.952	206.038	123.491	195.461
56.553	171.181	118.729	25.952	206.334	123.710	195.461
56.553	171.181	119.034	25.952	206.334	123.710	195.461
56.766	171.483	119.034	25.952	206.334	123.710	195.718
56.766	171.483	119.034	25.952	206.617	123.710	195.718
56.766	171.483	119.257	25.952	206.617	123.710	195.718
56.766	171.483	119.257	25.952	206.617	123.710	195.718
56.766	171.820	119.257	25.952	207.166	123.710	195.718
56.766	172.124	119.257	25.952	207.166	123.912	195.943
56.766	172.438	119.257	25.952	207.166	123.912	195.943
56.766	172.730	119.257	25.952	207.166	123.912	196.208
56.766	172.967	119.515	25.952	207.166	123.912	196.413
56.766	173.206	119.515	25.952	207.379	123.912	196.413
56.766	173.206	119.515	26.165	207.379	123.912	196.852
56.766	173.540	119.515	26.165	207.379	124.139	197.119
56.766	173.540	119.515	26.165	207.379	124.139	197.357
56.766	173.788	119.515	26.165	207.670	124.139	197.600
56.766	173.788	119.749	26.165	207.670	124.139	197.845
56.766	174.085	119.749	26.165	207.670	124.139	197.845
56.766	174.393	119.749	26.165	207.670	124.139	198.176
56.766	174.393	119.995	26.165	207.956	124.139	198.176
56.766	174.639	119.995	26.165	207.956	124.339	198.389
56.766	174.639	119.995	26.165	207.956	124.339	198.389
56.967	174.639	120.238	26.165	208.223	124.339	198.389
56.967	174.894	120.238	26.165	208.223	124.339	198.605
56.967	175.190	120.584	26.165	208.223	124.339	198.849
56.967	175.596	120.584	26.366	208.488	124.339	199.195
56.967	176.122	120.584	26.366	208.488	124.565	199.628
56.967	176.840	120.846	26.366	208.488	124.565	200.081
56.967	177.597	120.846	26.366	208.721	124.565	200.577
56.967	178.111	121.053	26.366	208.721	124.565	201.020
56.967	178.522	121.053	26.606	208.721	124.788	201.293
56.967	178.816	121.266	26.606	208.930	124.788	201.293
56.967	178.816	121.266	26.606	208.930	124.788	201.293
56.967	179.064	121.509	26.606	208.930	125.048	201.593
56.967	179.064	121.509	26.842	209.154	125.048	201.795
56.967	179.365	121.738	26.842	209.154	125.297	201.795
56.967	179.365	121.738	26.842	209.389	125.297	202.119
56.967	179.588	121.738	26.842	209.389	125.297	202.119
56.967	179.588	122.543	26.842	209.615	125.555	202.119
56.967	179.588	122.543	27.064	209.615	125.555	202.119
56.967	179.588	122.543	27.064	209.910	125.555	202.119
56.967	179.588	122.543	27.064	209.910	125.823	202.119
57.180	179.826	122.543	27.064	210.192	125.823	202.335
57.180	179.826	122.543	27.064	210.192	126.030	202.335
57.180	180.122	122.543	27.064	210.531	126.030	202.791
57.180	180.368	122.543	27.064	210.531	126.030	203.170
57.180	180.656	122.543	27.064	210.867	126.030	203.581
57.180	181.003	122.543	27.064	210.867	126.030	204.051
57.180	181.451	122.543	27.064	211.274	126.030	204.580
57.180	181.862	122.543	27.064	211.479	126.030	204.940
57.180	182.280	122.543	27.064	211.727	126.030	205.277
57.180	182.606	123.254	27.064	211.989	126.030	205.608
57.180	182.834	123.254	27.064	212.273	126.245	205.608
57.180	182.834	123.254	27.064	212.558	126.245	205.862
57.180	182.834	123.254	27.064	212.899	126.245	205.862
57.180	182.834	123.487	27.064	213.262	126.245	206.109
57.180	182.834	123.487	27.064	213.638	126.461	206.401
57.180	183.100	123.487	27.064	214.063	126.461	206.780
57.180	183.485	123.762	27.064	214.407	126.461	207.280
57.180	183.997	123.762	27.064	214.877	126.709	207.925
57.180	184.640	123.762	27.064	215.338	126.709	208.728
57.180	185.355	124.013	27.064	215.812	126.709	209.414
57.400	185.935	124.013	27.064	216.364	126.958	209.964
57.400	186.296	124.013	27.064	216.905	126.958	210.297
57.400	186.507	124.239	27.064	217.409	126.958	210.501
57.400	186.507	124.239	27.064	217.919	127.223	210.706
57.400	186.507	124.239	27.064	218.445	127.223	210.960
57.400	186.855	124.480	27.064	218.928	127.223	211.200
57.400	187.108	124.480	27.064	219.431	127.456	211.200
57.400	187.108	124.480	27.064	219.864	127.456	211.466
57.400	187.419	124.480	27.064	220.339	127.456	211.466
57.400	187.419	124.722	27.064	220.821	127.660	211.466
57.400	187.620	124.722	27.273	221.263	127.660	211.727
57.612	187.620	124.722	27.273	221.635	127.660	211.727
57.988	187.886	124.722	27.273	221.978	127.660	211.727
58.293	188.157	124.722	27.273	222.257	127.660	211.987
58.604	188.484	124.722	27.273	222.544	127.660	211.987
58.604	188.949	124.722	27.273	222.816	127.660	212.447
58.604	189.479	124.722	27.273	223.076	127.660	212.802
58.604	190.025	124.722	27.273	223.303	127.660	213.204
58.604	190.510	124.722	27.273	223.524	127.660	213.598
58.604	191.031	124.722	27.273	223.524	127.660	213.999
58.604	191.433	124.926	27.273	223.910	127.879	214.274
58.604	191.716	124.926	27.273	224.158	127.879	214.499
58.604	191.716	125.144	27.273	224.384	127.879	214.499
58.604	191.956	125.144	27.273	224.616	128.090	214.736
58.604	191.956	125.367	27.273	224.846	128.090	214.736
58.604	192.257	125.893	27.273	225.086	128.090	214.940
58.604	192.559	125.893	27.273	225.309	128.296	215.201
58.604	193.032	126.153	27.273	225.516	128.296	215.576
58.604	193.643	126.153	27.273	225.721	128.296	216.033
58.604	194.288	126.391	27.273	225.943	128.546	216.593
58.604	195.257	126.391	27.273	225.943	128.546	217.259
58.807	196.247	126.391	27.273	226.342	128.758	217.998
58.807	196.959	126.662	27.273	226.553	128.758	218.609
58.807	197.294	126.662	27.273	226.759	129.006	218.958
58.807	197.557	126.662	27.273	226.759	129.006	218.958
58.807	197.759	126.902	27.273	227.128	129.006	219.219
58.807	197.759	126.902	27.273	227.128	129.006	219.463
58.807	198.124	126.902	27.273	227.462	129.253	219.755
58.807	198.124	127.195	27.273	227.462	129.253	219.976
58.807	198.124	127.195	27.273	227.750	129.253	219.976
58.807	198.124	127.195	27.273	227.750	129.253	219.976
58.807	198.362	127.478	27.273	228.007	129.482	220.177
59.020	198.362	127.478	27.273	228.007	129.482	220.177
59.020	198.662	127.478	27.273	228.240	129.482	220.411
59.020	198.662	127.712	27.273	228.240	129.482	220.411
59.020	198.930	127.712	27.273	228.521	129.730	220.411
59.020	198.930	127.712	27.273	228.521	129.730	220.411
59.020	198.930	127.712	27.273	228.802	129.730	220.639
59.020	199.207	127.950	27.273	228.802	129.730	220.639
59.020	199.207	127.950	27.478	229.073	129.730	220.639
59.020	199.207	127.950	27.478	229.073	129.947	220.639
59.020	199.207	127.950	27.478	229.301	129.947	220.639
59.020	199.207	128.201	27.478	229.301	129.947	220.639
59.020	199.207	128.201	27.478	229.526	129.947	220.639
59.020	199.207	128.201	27.478	229.526	130.205	220.639
59.020	199.207	128.428	27.478	229.731	130.205	220.639
59.020	199.207	128.428	27.478	229.731	130.205	220.639
59.020	199.207	128.428	27.478	229.731	130.205	220.639
59.020	199.207	128.651	27.478	229.731	130.435	220.639
59.020	199.207	128.651	27.478	229.943	130.435	221.003
59.020	199.409	128.651	27.478	229.943	130.435	221.003
59.020	199.409	128.880	27.478	229.943	130.435	221.003
59.020	199.409	128.880	27.478	229.943	130.671	221.003
59.020	199.409	128.880	27.682	229.943	130.671	221.003
59.020	199.409	128.880	27.682	229.943	130.671	221.003
59.020	199.409	129.092	27.682	229.943	130.671	221.003
59.020	199.614	129.092	27.682	230.164	130.972	221.003
59.234	199.614	129.092	27.682	230.164	130.972	221.003
59.234	199.614	129.092	27.682	230.164	130.972	221.361
59.234	199.840	129.348	27.682	230.164	131.178	221.361
59.234	199.840	129.348	27.682	230.386	131.178	221.361
59.234	199.840	129.348	27.682	230.386	131.178	221.361
59.234	200.046	129.348	27.682	230.637	131.406	221.361
59.234	200.046	129.348	27.682	230.637	131.406	221.613
59.234	200.292	129.567	27.682	230.958	131.406	221.822
59.234	200.515	129.567	27.682	230.958	131.406	222.108
59.234	200.865	129.567	27.682	231.376	131.406	222.507
59.234	201.247	129.567	27.682	231.376	131.621	222.930
59.234	201.705	129.567	27.682	231.788	131.621	223.363
59.234	202.234	129.567	27.682	231.990	131.621	223.886
59.438	202.828	129.800	27.682	231.990	131.621	224.393
59.438	203.339	129.800	27.682	232.340	131.621	224.902
59.438	203.804	129.800	27.682	232.340	131.621	225.392
59.438	204.246	129.800	27.682	232.628	131.621	225.755
59.438	204.735	129.800	27.682	232.628	131.621	226.125
59.438	205.161	130.055	27.682	232.853	131.621	226.455
59.438	205.536	130.055	27.682	232.853	131.621	226.784
59.644	205.893	130.055	27.682	232.853	131.849	227.113
59.644	206.212	130.055	27.682	233.089	131.849	227.466
59.644	206.461	130.265	27.682	233.089	131.849	227.845
59.644	206.461	130.265	27.682	233.089	131.849	228.394
59.644	206.699	130.265	27.682	233.089	131.849	228.772
59.644	206.699	130.265	27.682	233.089	131.849	229.252
59.644	206.966	130.265	27.682	233.089	131.849	229.716
59.644	207.310	130.265	27.682	233.089	132.092	230.380
59.875	207.827	130.265	27.682	233.089	132.092	230.780
59.875	208.562	130.486	27.682	233.356	132.092	231.136
60.171	209.420	130.486	27.682	233.356	132.092	231.381
60.171	210.345	130.486	27.682	233.356	132.092	231.381
60.428	211.456	130.486	27.682	233.697	132.330	231.381
60.428	212.278	130.486	27.682	233.697	132.330	231.381
60.428	212.876	130.486	27.682	233.977	132.330	231.859
60.428	213.101	130.486	27.682	233.977	132.663	232.762
60.428	213.420	130.486	27.682	234.310	132.663	233.459
60.428	214.032	130.486	27.682	234.310	132.663	234.422
60.428	214.921	130.486	27.682	234.648	132.663	235.531
60.428	215.993	130.486	27.682	234.866	132.663	236.761
60.428	216.758	130.486	27.682	234.866	132.663	238.203
60.428	217.645	130.486	27.682	235.263	132.663	239.472
60.428	218.325	130.486	27.682	235.263	132.663	240.750
60.428	218.725	130.486	27.682	235.633	132.868	241.564
60.428	218.932	130.706	27.682	235.852	132.868	242.145
60.428	218.932	130.706	27.682	236.067	132.868	242.646
60.660	219.262	130.706	27.682	236.067	132.868	243.198
60.660	219.636	130.954	27.958	236.422	132.868	243.917
60.660	220.116	130.954	27.958	236.422	132.868	244.827
60.660	220.696	130.954	27.958	236.714	132.868	245.699
60.660	221.266	130.954	27.958	236.714	132.868	246.440
60.660	221.933	130.954	27.958	236.985	132.868	247.026
60.660	222.657	131.195	27.958	236.985	133.127	247.485
60.660	223.548	131.195	27.958	237.229	133.127	247.904
60.874	224.328	131.195	27.958	237.229	133.127	248.253
60.874	224.807	131.397	27.958	237.229	133.127	248.481
60.874	225.035	131.397	27.958	237.462	133.127	248.481
61.129	225.287	131.397	27.958	237.462	133.361	248.710
61.129	225.584	131.397	28.185	237.462	133.361	248.710
61.129	226.020	131.632	28.185	237.462	133.361	249.211
61.129	226.434	131.632	28.185	237.683	133.570	249.690
61.379	227.004	131.632	28.185	237.683	133.570	250.215
61.379	227.518	131.632	28.185	237.683	133.570	250.801
61.379	228.053	131.632	28.185	237.683	133.570	251.566
61.379	228.426	131.632	28.185	237.907	133.570	252.366
61.379	228.725	131.632	28.185	237.907	133.570	253.206
61.379	228.993	131.632	28.185	237.907	133.570	253.844
61.379	228.993	131.839	28.438	237.907	133.570	254.207
61.379	229.308	131.839	28.438	238.156	133.570	254.207
61.379	229.308	131.839	28.438	238.156	133.570	254.596
61.379	229.668	131.839	28.438	238.156	133.570	254.986
61.379	229.968	132.051	28.438	238.407	133.810	255.466
61.379	230.464	132.051	28.438	238.407	133.810	255.908
61.379	231.055	132.051	28.438	238.407	133.810	256.242
61.379	231.663	132.051	28.438	238.652	133.810	256.545
61.379	232.107	132.051	28.438	238.652	133.810	256.788
61.379	232.418	132.051	28.438	238.652	133.810	256.788
61.379	232.652	132.051	28.438	238.954	133.810	257.160
61.379	232.652	132.051	28.438	238.954	134.040	257.361
61.379	233.000	132.051	28.438	239.170	134.040	257.566
61.379	233.000	132.051	28.438	239.170	134.040	257.808
61.379	233.223	132.051	28.438	239.170	134.040	258.072
61.379	233.223	132.051	28.438	239.454	134.040	258.392
61.379	233.223	132.051	28.438	239.454	134.040	258.739
61.379	233.223	132.051	28.438	239.677	134.040	259.093
61.379	233.223	132.259	28.438	239.677	134.252	259.401
61.379	233.223	132.259	28.438	239.882	134.252	259.698
61.379	233.223	132.259	28.438	239.882	134.252	259.971
61.379	233.223	132.259	28.438	240.132	134.252	260.230
61.586	233.428	132.259	28.438	240.132	134.252	260.472
61.586	233.428	132.259	28.438	240.388	134.252	260.946
61.586	233.428	132.259	28.438	240.388	134.466	261.146
61.586	233.428	132.259	28.438	240.641	134.466	261.146
61.586	233.639	132.259	28.438	240.641	134.466	261.440
61.586	233.639	132.486	28.438	240.872	134.466	261.440
61.586	233.639	132.486	28.438	240.872	134.466	261.713
61.586	233.639	132.486	28.438	241.113	134.466	261.713
61.586	233.639	132.486	28.438	241.113	134.670	261.713
61.586	233.639	132.486	28.438	241.376	134.670	261.939
61.586	233.639	132.486	28.438	241.376	134.670	261.939
61.586	233.639	132.486	28.438	241.634	134.670	261.939
61.586	233.639	132.486	28.438	241.634	134.670	261.939
61.586	233.639	132.486	28.438	241.877	134.670	261.939
61.586	233.639	132.486	28.438	241.877	134.670	261.939
61.586	233.639	132.486	28.438	242.126	134.670	262.251
61.586	233.639	132.486	28.438	242.126	134.670	262.251
61.586	233.639	132.486	28.438	242.365	134.670	262.523
61.586	233.639	132.691	28.438	242.365	134.670	263.043
61.586	233.639	132.691	28.438	242.625	134.670	263.043
61.586	233.639	132.691	28.438	242.625	134.670	263.412
61.586	233.639	132.691	28.438	242.896	134.670	263.412
61.586	233.639	132.691	28.438	242.896	134.670	263.821
61.586	233.639	132.691	28.438	243.204	134.878	264.047
61.586	233.839	132.906	28.438	243.204	134.878	264.300
61.586	233.839	132.906	28.438	243.507	134.878	264.598
61.586	233.839	132.906	28.438	243.507	134.878	264.915
61.786	233.839	132.906	28.438	243.847	134.878	265.328
61.786	233.839	132.906	28.438	243.847	134.878	265.697
61.786	233.839	132.906	28.438	244.241	134.878	266.109
61.786	233.839	132.906	28.438	244.444	134.878	266.582
61.786	233.839	133.116	28.438	244.662	134.878	267.221
61.786	233.839	133.116	28.438	244.662	134.878	267.931
61.786	233.839	133.116	28.438	245.020	134.878	268.773
61.786	233.839	133.116	28.438	245.020	134.878	269.431
61.786	233.839	133.373	28.438	245.387	134.878	269.773
61.786	233.839	133.373	28.645	245.387	134.878	269.773
61.786	233.839	133.373	28.645	245.725	134.878	270.033
61.786	233.839	133.373	28.645	245.725	134.878	270.247
61.786	233.839	133.373	28.645	246.079	134.878	270.247
61.786	233.839	133.373	28.645	246.079	134.878	270.573
61.786	234.058	133.373	28.645	246.440	134.878	270.573
61.786	234.058	133.373	28.645	246.440	134.878	270.573
61.786	234.058	133.373	28.645	246.780	134.878	270.573
61.786	234.058	133.373	28.645	246.780	134.878	270.795
61.786	234.270	133.373	28.645	247.028	134.878	270.795
61.786	234.270	133.373	28.852	247.028	134.878	270.795
61.786	234.270	133.602	28.852	247.281	134.878	270.795
61.786	234.494	133.602	28.852	247.281	135.082	270.795
61.786	234.494	133.602	28.852	247.543	135.082	271.001
61.786	234.768	133.602	28.852	247.543	135.082	271.001
61.786	234.768	133.602	28.852	247.775	135.082	271.001
61.786	235.249	133.602	28.852	247.775	135.082	271.001
62.011	235.519	133.602	28.852	248.017	135.082	271.001
62.011	235.820	133.820	28.852	248.017	135.300	271.001
62.011	236.211	133.820	28.852	248.017	135.300	271.222
62.011	236.550	133.820	28.852	248.298	135.300	271.222
62.011	236.877	133.820	28.852	248.298	135.300	271.222
62.011	237.176	133.820	28.852	248.524	135.300	271.222
62.011	237.439	133.820	28.852	248.524	135.300	271.222
62.011	237.668	133.820	28.852	248.758	135.504	271.222
62.011	237.871	133.820	28.852	248.758	135.504	271.222
62.011	237.871	133.820	28.852	248.992	135.504	271.222
62.011	238.107	134.042	28.852	248.992	135.504	271.222
62.011	238.107	134.042	28.852	249.228	135.504	271.222
62.011	238.328	134.042	28.852	249.228	135.722	271.222
62.011	238.328	134.042	28.852	249.228	135.722	271.222
62.011	238.542	134.042	28.852	249.457	135.722	271.474
62.011	238.542	134.042	28.852	249.457	135.722	271.474
62.011	238.542	134.247	28.852	249.457	135.722	271.474
62.011	238.765	134.247	28.852	249.457	135.967	271.474
62.011	238.765	134.247	28.852	249.457	135.967	271.763
62.212	238.765	134.247	28.852	249.670	135.967	271.763
62.212	238.765	134.247	28.852	249.670	135.967	272.131
62.472	239.024	134.247	28.852	249.670	136.232	272.385
62.472	239.024	134.247	28.852	249.670	136.232	272.713
62.472	239.270	134.482	28.852	249.670	136.232	273.051
62.472	239.270	134.482	28.852	249.906	136.232	273.422
62.472	239.494	134.482	29.054	249.906	136.232	273.799
62.472	239.494	134.482	29.054	249.906	136.458	274.149
62.472	239.700	134.482	29.054	249.906	136.458	274.412
62.472	239.700	134.482	29.054	249.906	136.458	274.645
62.472	239.700	134.482	29.054	249.906	136.458	274.645
62.472	239.700	134.482	29.054	249.906	136.458	274.978
62.472	239.962	134.694	29.054	249.906	136.458	274.978
62.472	239.962	134.694	29.054	250.110	136.458	275.238
62.472	240.257	134.694	29.054	250.110	136.458	275.238
62.472	240.500	134.694	29.054	250.110	136.663	275.238
62.472	240.746	134.694	29.054	250.110	136.663	275.470
62.472	240.986	134.694	29.054	250.110	136.663	275.470
62.472	241.252	134.694	29.054	250.110	136.663	275.470
62.472	241.453	134.694	29.054	250.110	136.663	275.470
62.472	241.453	134.694	29.054	250.110	136.663	275.470
62.472	241.821	134.694	29.054	250.110	136.663	275.710
62.472	241.821	134.694	29.054	250.110	136.663	275.710
62.472	242.246	134.901	29.054	250.110	136.663	275.710
62.472	242.473	134.901	29.054	250.110	136.663	275.710
62.472	242.473	134.901	29.054	250.315	136.663	275.710
62.472	242.864	134.901	29.054	250.315	136.663	275.710
62.472	242.864	134.901	29.054	250.315	136.663	275.910
62.472	243.126	134.901	29.054	250.315	136.663	275.910
62.472	243.126	134.901	29.054	250.315	136.663	275.910
62.472	243.126	134.901	29.054	250.546	136.663	275.910
62.472	243.357	134.901	29.054	250.546	136.663	276.165
62.472	243.357	134.901	29.054	250.546	136.874	276.165
62.472	243.357	134.901	29.054	250.857	136.874	276.165
62.472	243.357	134.901	29.054	250.857	136.874	276.165
62.472	243.357	134.901	29.054	251.133	136.874	276.381
62.472	243.357	135.101	29.054	251.133	137.085	276.381
62.472	243.357	135.101	29.054	251.481	137.085	276.381
62.832	243.357	135.101	29.054	251.481	137.085	276.381
63.099	243.357	135.101	29.054	251.854	137.085	276.381
63.420	243.582	135.101	29.054	252.056	137.085	276.381
63.702	243.582	135.101	29.054	252.275	137.315	276.381
63.702	243.582	135.101	29.054	252.483	137.315	276.381
63.702	243.582	135.101	29.054	252.483	137.315	276.381
63.981	243.582	135.101	29.054	252.848	137.315	276.381
63.981	243.582	135.101	29.054	252.848	137.538	276.381
63.981	243.582	135.101	29.054	253.121	137.538	276.381
63.981	243.787	135.363	29.054	253.121	137.538	276.381
63.981	243.787	135.363	29.054	253.342	137.538	276.781
63.981	243.787	135.363	29.054	253.342	137.762	276.781
63.981	243.787	135.363	29.054	253.614	137.762	276.781
63.981	243.787	135.601	29.054	253.614	137.762	276.781
63.981	243.787	135.601	29.263	253.881	137.762	277.016
63.981	243.787	135.601	29.263	253.881	137.762	277.016
64.211	243.787	135.601	29.263	254.176	137.762	277.016
64.211	243.787	135.845	29.263	254.176	137.762	277.016
64.211	244.009	135.845	29.263	254.431	137.762	277.267
64.211	244.009	135.845	29.263	254.431	137.987	277.573
64.211	244.009	135.845	29.263	254.671	137.987	277.573
64.211	244.009	136.065	29.263	254.671	137.987	277.825
64.211	244.009	136.065	29.263	254.969	137.987	277.825
64.211	244.222	136.065	29.263	254.969	137.987	278.133
64.211	244.222	136.065	29.263	255.328	137.987	278.359
64.211	244.222	136.065	29.263	255.557	137.987	278.595
64.211	244.222	136.065	29.263	255.804	138.236	278.893
64.211	244.222	136.065	29.263	256.006	138.236	279.296
64.211	244.222	136.065	29.263	256.258	138.236	279.783
64.211	244.222	136.065	29.263	256.486	138.236	280.233
64.456	244.222	136.303	29.263	256.743	138.236	280.687
64.456	244.222	136.303	29.263	257.016	138.439	281.118
64.456	244.222	136.303	29.263	257.243	138.439	281.532
64.456	244.438	136.303	29.263	257.468	138.439	281.760
64.456	244.438	136.303	29.263	257.686	138.439	281.760
64.456	244.438	136.303	29.263	257.896	138.439	281.760
64.456	244.438	136.303	29.263	257.896	138.439	281.760
64.760	244.438	136.547	29.263	258.146	138.439	282.087
64.760	244.715	136.547	29.263	258.146	138.672	282.087
64.760	244.715	136.547	29.263	258.146	138.672	282.087
64.760	244.940	136.547	29.263	258.371	138.672	282.087
64.760	244.940	136.843	29.263	258.371	138.672	282.087
64.760	245.197	136.843	29.263	258.371	138.672	282.290
64.760	245.197	136.843	29.263	258.371	138.672	282.290
64.760	245.545	137.053	29.263	258.629	138.898	282.290
64.760	245.545	137.053	29.263	258.629	138.898	282.290
64.760	245.896	137.053	29.263	258.960	138.898	282.290
