RHand	Head	LHand
27.259	60.917	46.261
24.995	58.439	39.849
21.725	57.987	32.632
19.248	59.979	24.642
15.614	56.616	15.812
13.742	44.262	9.891
13.365	30.985	13.778
15.124	21.708	20.680
19.289	13.648	61.404
35.596	7.363	67.404
40.295	4.451	38.590
32.272	6.572	38.923
37.428	8.903	36.547
41.898	9.605	39.133
40.687	10.462	41.948
37.193	12.021	40.975
33.885	14.707	39.744
34.802	22.105	40.979
41.623	39.950	39.174
48.744	54.371	35.895
55.834	60.209	37.127
65.633	67.948	38.647
76.497	84.581	37.793
85.510	99.439	39.397
93.300	100.492	41.360
97.469	111.840	42.840
100.818	128.020	48.626
104.678	132.709	48.267
104.425	138.222	58.382
108.033	146.616	61.359
110.619	159.745	53.255
108.922	171.217	53.067
111.294	182.978	51.642
109.778	198.362	56.582
112.558	212.082	60.866
114.657	229.591	63.113
112.846	236.928	67.365
115.551	236.365	75.221
110.276	230.671	88.700
109.219	224.939	95.734
108.294	222.483	99.405
105.444	213.210	100.385
104.721	206.444	102.528
106.038	203.638	110.612
109.413	198.292	111.973
109.111	193.025	108.445
110.807	190.139	116.773
102.534	189.501	121.276
99.310	184.981	119.752
100.076	178.817	121.042
89.979	171.858	117.809
90.996	164.552	117.203
92.549	156.722	113.885
84.315	139.080	112.188
78.361	128.828	106.963
74.990	116.677	99.745
69.047	102.709	95.714
61.233	90.284	89.032
58.054	78.671	83.540
56.194	72.841	80.363
49.511	73.523	74.027
43.516	75.661	67.484
44.604	72.786	66.653
49.078	79.994	66.243
49.305	88.677	61.640
44.049	90.880	56.597
38.530	89.438	57.063
36.104	85.889	60.912
37.005	76.338	59.229
42.574	64.152	54.996
56.752	52.290	56.701
73.956	44.808	58.756
87.035	46.476	55.966
101.593	46.389	48.481
126.658	47.172	34.634
149.826	59.250	25.124
183.348	71.798	28.480
212.223	88.574	41.391
219.465	104.966	55.504
240.488	114.240	73.419
260.287	121.548	93.439
272.841	128.338	99.316
282.595	133.322	111.050
284.985	139.375	132.181
310.526	139.997	144.739
312.442	141.289	152.338
288.417	147.237	150.504
305.456	143.681	172.053
345.839	136.672	201.878
358.782	136.247	224.001
367.806	130.733	252.409
392.622	114.703	276.135
391.637	104.884	294.223
374.295	100.371	302.629
349.741	90.529	304.808
323.357	81.424	307.416
298.254	92.832	301.984
273.424	88.623	291.675
250.762	62.691	284.592
228.466	52.143	277.653
210.426	45.038	266.183
171.441	36.236	247.173
157.923	27.947	227.405
153.151	20.977	210.662
120.017	16.603	196.078
107.745	15.016	156.281
97.802	17.564	127.845
95.957	20.350	121.940
103.497	25.212	99.744
105.936	32.963	79.573
117.788	42.599	58.392
132.770	51.265	40.121
146.960	52.715	36.952
178.531	53.246	54.295
213.295	59.215	77.476
222.321	64.597	89.241
208.983	66.285	128.626
208.727	69.763	165.260
224.400	73.946	185.745
222.917	72.578	207.187
223.313	72.247	227.982
235.761	80.021	236.577
231.176	78.952	246.574
214.678	72.388	254.941
202.278	74.921	261.784
187.986	73.211	268.380
175.817	69.076	265.526
164.421	67.622	266.652
147.653	65.943	271.095
134.715	64.616	273.449
118.839	61.048	264.339
93.344	57.189	258.744
69.358	56.103	259.945
59.835	56.611	242.998
60.243	56.371	203.759
59.380	53.324	174.074
58.018	50.070	154.468
67.615	50.306	137.851
85.127	46.964	147.348
101.972	42.952	154.371
118.004	41.707	127.870
133.836	39.161	115.651
145.501	35.589	124.397
145.565	32.908	133.485
148.854	30.255	136.331
152.719	26.605	134.815
153.386	23.294	138.105
164.465	20.571	126.006
151.409	17.926	103.624
127.592	16.556	81.559
111.628	14.263	61.677
98.057	14.598	40.247
88.916	16.208	34.594
71.267	15.766	34.707
59.847	18.062	66.139
49.243	18.183	66.345
36.646	16.627	82.955
28.598	15.872	96.562
23.751	13.971	108.748
24.357	13.330	111.376
29.990	10.877	118.821
35.684	7.844	131.502
46.610	7.842	140.408
64.839	7.834	156.240
73.303	11.158	161.773
67.969	11.848	166.169
65.795	10.978	165.268
76.451	13.692	163.870
78.003	13.768	173.294
68.732	12.425	166.261
70.796	12.621	145.937
81.162	12.361	136.780
88.350	11.477	119.449
89.364	13.246	90.412
111.057	15.722	64.035
107.381	17.364	38.807
93.998	21.629	21.755
107.738	26.002	37.789
113.960	28.293	61.116
119.476	32.244	83.715
124.188	36.307	109.903
125.905	40.692	124.996
120.064	43.420	130.135
107.654	42.182	137.318
97.705	41.655	134.175
89.141	43.059	118.899
70.078	44.064	121.114
57.122	41.551	126.757
68.941	37.662	104.130
94.327	37.253	90.806
113.097	35.492	97.960
125.119	32.948	99.402
171.088	31.284	94.843
150.043	27.210	72.169
76.109	22.823	31.548
60.685	21.113	25.862
56.786	19.718	37.317
48.067	17.447	48.398
43.952	16.496	52.105
45.075	17.233	37.855
58.677	16.679	52.898
77.188	15.841	65.793
95.313	16.874	46.888
99.632	16.432	81.447
103.069	16.737	78.444
96.014	18.522	59.724
80.813	21.167	59.954
76.391	24.097	62.799
78.421	24.345	60.339
76.063	24.837	63.334
76.043	25.210	67.662
86.415	24.335	67.575
97.269	23.740	84.891
102.885	22.944	100.836
115.305	21.381	103.698
115.516	22.226	106.483
109.424	21.280	109.567
111.774	19.299	115.483
96.812	18.433	108.135
88.087	17.457	99.369
95.763	17.747	93.434
93.564	18.203	81.511
134.408	20.544	75.524
137.390	22.665	66.719
97.864	22.194	44.096
97.314	22.051	43.806
101.567	22.237	45.155
113.951	18.546	37.327
105.748	15.610	30.162
82.356	14.440	21.615
82.269	10.950	14.451
89.092	10.395	12.241
82.566	9.489	13.578
70.377	7.710	13.864
59.998	6.694	16.416
50.707	6.168	22.326
43.338	5.272	29.077
46.794	5.189	37.058
54.358	7.142	43.211
56.371	8.835	44.346
57.661	9.580	45.489
61.063	10.890	51.222
65.673	13.344	54.210
65.974	14.650	59.349
57.540	15.585	77.816
55.659	17.525	91.351
53.466	20.036	83.351
56.067	19.598	67.705
50.349	17.562	80.825
37.335	16.926	100.817
32.613	17.407	107.846
28.360	17.746	111.562
23.472	17.067	116.044
19.171	15.772	126.174
15.447	15.158	126.983
14.092	15.663	134.688
17.979	15.486	143.486
23.271	16.901	149.260
26.514	18.039	159.045
26.882	19.014	166.166
24.496	18.270	167.213
19.886	18.085	176.643
27.096	18.628	181.364
36.926	16.690	181.457
40.909	16.073	187.007
42.028	16.694	185.563
40.476	17.043	168.300
58.620	15.249	157.456
54.992	14.938	153.463
29.670	15.788	157.879
25.559	14.246	155.926
20.869	13.358	134.075
20.211	26.857	183.433
23.586	26.586	178.778
20.686	11.094	95.869
15.892	9.581	81.167
14.620	7.836	98.412
15.639	6.124	66.087
14.276	6.156	34.297
13.443	19.581	36.660
15.530	20.494	22.579
19.606	17.036	17.813
22.710	18.200	17.437
25.032	3.871	37.064
29.075	4.329	62.173
31.165	7.557	81.544
33.689	11.580	103.493
37.831	12.383	174.868
42.378	13.418	213.699
44.431	15.730	198.242
44.799	19.041	213.022
43.425	24.673	242.063
44.437	39.462	280.727
41.970	45.830	337.569
34.938	47.806	386.590
32.684	57.422	426.168
27.711	65.600	465.070
17.714	75.471	488.133
12.497	86.481	522.784
21.366	92.331	557.043
34.975	98.653	566.791
45.508	104.673	581.236
64.201	108.681	576.071
86.048	112.261	576.214
96.629	109.959	584.999
100.665	104.110	560.754
120.435	101.638	527.742
143.162	96.138	487.494
152.057	86.304	431.172
162.462	76.038	364.512
177.398	68.540	308.650
176.436	64.007	271.113
194.003	60.482	243.402
199.621	57.765	211.703
196.522	56.084	181.767
191.138	52.717	163.280
193.292	47.556	142.421
217.923	45.103	143.416
227.334	43.773	166.089
229.493	45.922	111.260
226.286	46.859	45.438
233.239	43.527	43.421
220.329	40.974	52.691
253.394	39.130	64.367
251.208	38.283	145.307
200.328	36.849	159.048
197.578	33.603	113.584
188.923	36.298	120.621
191.068	39.006	119.286
182.023	36.458	129.259
173.009	33.468	124.452
165.904	33.753	132.248
153.569	35.487	158.113
161.592	38.396	157.859
156.574	38.914	144.815
158.234	33.437	136.536
148.278	29.675	143.516
145.186	29.704	159.973
150.921	32.839	167.642
144.711	34.352	191.562
147.215	33.959	221.767
146.712	33.425	244.517
158.436	32.629	271.201
174.017	31.843	302.637
175.262	32.509	331.804
190.520	36.077	358.987
217.994	38.799	398.871
254.399	41.369	433.679
292.290	43.109	444.570
321.259	47.338	472.812
372.358	54.910	520.600
437.084	58.215	558.222
508.153	53.713	587.229
572.144	49.734	609.713
642.901	49.347	602.083
723.797	50.406	655.110
766.642	51.010	708.220
786.732	47.279	688.819
819.722	43.633	692.145
856.288	42.128	693.835
826.617	42.488	684.217
802.076	43.145	668.210
758.956	43.785	646.790
664.946	43.078	622.211
612.349	40.886	598.715
553.319	38.501	563.619
484.842	33.826	509.217
417.150	32.293	480.730
353.043	32.527	470.864
306.031	30.883	441.358
268.236	29.138	407.165
233.724	26.136	367.322
207.589	21.029	331.454
188.315	15.594	299.538
173.794	12.741	261.387
161.814	9.040	223.140
145.574	21.102	189.502
131.641	8.697	160.132
115.512	12.313	129.289
99.929	17.293	100.726
95.573	20.359	75.222
86.218	24.365	56.658
74.173	26.770	51.508
65.465	28.258	50.193
58.390	30.476	50.408
54.085	29.314	54.685
51.085	31.884	53.832
47.582	37.623	57.333
45.146	36.438	67.866
42.575	34.324	66.416
40.938	33.592	56.236
40.086	30.655	51.130
34.684	28.903	51.011
32.551	28.778	46.361
41.445	27.771	37.626
38.880	25.767	29.167
32.826	24.621	20.764
35.601	23.626	18.250
41.782	22.688	16.024
50.869	21.528	17.670
54.678	23.613	24.663
55.715	28.609	34.784
63.144	35.895	41.962
65.019	44.605	48.192
61.651	54.179	58.414
66.667	62.745	65.567
75.543	67.423	70.881
78.981	72.848	75.128
79.927	77.742	78.498
86.736	78.458	80.843
96.531	78.618	77.522
106.140	92.346	77.724
115.271	102.435	77.570
119.667	102.461	70.868
124.776	111.587	69.935
134.456	125.276	68.283
138.462	127.702	61.139
138.433	117.440	57.398
141.472	116.058	56.886
144.330	112.038	52.317
146.398	102.761	44.953
145.622	99.322	39.785
142.313	92.775	36.618
136.268	79.899	35.813
133.554	69.061	33.215
123.937	63.428	28.427
112.851	54.315	25.550
108.404	41.424	24.578
97.028	35.825	23.594
88.571	37.946	23.881
86.004	44.324	27.144
106.127	49.892	31.287
96.213	55.017	35.113
65.980	56.549	36.624
62.980	56.093	40.246
60.816	60.950	46.898
58.690	63.525	48.289
56.779	58.274	48.120
53.109	57.379	52.937
47.421	59.948	59.382
44.331	58.382	61.544
42.529	53.546	61.305
41.033	47.830	65.222
34.860	45.829	71.831
30.073	44.868	70.580
59.908	47.798	63.842
60.895	50.896	60.029
30.475	54.703	59.563
33.045	60.418	55.047
39.085	65.173	49.778
43.145	73.948	50.881
38.428	86.344	57.122
58.576	101.271	57.691
92.095	114.069	53.517
57.338	123.923	53.687
55.894	139.628	58.835
72.067	152.092	61.686
66.294	153.381	60.149
58.952	157.417	62.515
56.585	163.162	69.026
45.364	163.985	69.658
31.599	165.753	67.024
51.176	164.712	73.164
22.540	157.897	75.833
16.689	144.648	71.903
25.648	145.162	68.221
35.237	142.641	65.405
43.532	111.423	64.218
51.531	99.137	58.668
62.440	94.844	50.086
76.425	78.687	44.277
88.472	66.597	37.803
95.955	62.550	30.585
109.388	54.818	24.314
120.349	48.287	19.607
120.549	45.425	20.211
125.546	48.863	21.492
127.970	55.577	26.181
125.037	62.900	36.773
130.814	69.795	49.952
126.688	70.403	58.421
134.346	75.159	59.950
134.239	85.228	61.879
124.241	84.850	69.193
124.572	79.287	78.626
125.201	81.685	75.241
128.435	84.060	72.673
119.756	77.192	75.818
115.701	78.035	72.129
113.450	76.924	67.323
97.385	70.196	63.748
89.988	58.259	55.309
87.481	48.047	46.483
75.951	40.652	42.032
69.389	36.641	37.711
64.622	31.076	33.278
56.075	24.112	26.966
51.794	19.620	19.924
52.787	16.309	16.157
54.702	17.094	15.641
57.101	22.603	19.684
54.250	30.770	22.736
51.488	38.422	25.978
59.005	43.853	30.704
67.388	46.165	35.368
74.758	44.553	40.186
88.818	42.876	41.053
103.692	42.026	50.040
121.865	41.607	64.936
144.637	44.658	78.672
168.770	49.023	98.246
199.603	50.449	120.163
238.270	53.218	152.353
270.591	64.467	183.169
300.736	75.479	212.911
332.848	74.796	251.816
355.239	76.144	286.331
377.490	74.789	320.390
394.920	68.420	351.594
416.132	62.008	371.184
435.677	48.313	385.397
456.404	38.721	401.930
496.895	39.855	419.857
537.271	42.630	440.932
574.817	42.187	458.098
619.510	46.643	481.590
633.802	51.857	522.477
651.127	58.508	548.610
678.617	67.240	566.193
704.009	73.201	598.601
722.823	78.252	622.325
703.012	80.851	631.421
735.945	84.621	643.361
776.096	87.053	649.797
789.166	78.313	646.414
844.511	68.826	635.559
859.536	67.383	635.819
851.774	64.752	604.851
899.121	57.762	569.811
970.606	50.329	581.287
1014.766	47.047	583.483
1032.127	46.604	608.188
1078.311	44.778	585.153
1192.673	45.845	548.239
1218.582	43.496	579.049
1113.022	38.889	548.167
1137.337	35.882	568.576
1191.778	32.066	640.887
1206.022	31.714	666.681
1219.933	31.043	687.767
1147.926	27.601	689.878
1118.231	27.238	678.728
1121.913	28.535	735.654
1071.474	31.547	765.935
1010.891	34.251	736.844
964.479	35.358	752.080
904.459	36.873	769.666
806.088	41.458	759.603
595.211	44.822	798.917
442.429	45.673	867.778
394.480	48.044	875.264
191.583	45.846	842.557
78.777	45.888	878.077
135.645	51.000	900.949
96.903	62.509	839.261
113.785	60.739	820.123
78.407	52.980	778.837
52.392	52.722	724.649
52.527	54.178	636.888
39.966	60.084	511.253
37.074	58.319	486.437
46.436	53.338	506.728
41.784	52.413	389.309
32.797	53.862	250.432
12.221	53.123	198.810
13.977	53.659	206.418
18.313	52.599	223.184
7.770	47.817	229.916
2.987	44.799	207.023
6.350	43.620	162.297
7.848	42.969	124.994
6.232	40.830	102.704
1.686	35.342	91.295
4.391	28.166	76.979
8.131	23.829	62.869
12.857	25.312	33.656
12.968	29.666	14.964
10.167	38.512	25.485
6.369	48.294	38.617
2.235	58.177	41.233
5.826	66.467	38.916
7.541	74.135	43.051
7.009	78.094	43.702
5.485	86.844	44.211
5.888	88.398	46.371
5.755	82.463	46.190
5.334	88.485	44.037
5.740	87.914	45.851
5.134	84.738	45.941
6.278	78.304	37.104
5.591	76.530	21.233
4.229	79.820	6.129
4.472	72.641	22.102
4.074	69.118	44.409
4.400	73.605	71.919
4.798	79.095	100.574
4.675	82.010	116.670
5.675	86.413	121.756
6.019	98.754	102.846
6.902	111.582	77.461
9.582	114.284	60.112
10.731	129.399	45.311
13.635	145.969	30.404
16.444	154.816	21.565
15.885	169.815	28.121
17.475	180.064	27.893
23.250	186.080	21.824
27.252	198.190	17.414
28.957	219.208	12.968
30.944	215.585	8.806
31.009	205.601	4.796
30.564	206.049	4.290
30.137	192.767	8.361
26.886	185.343	11.934
19.294	181.046	12.061
12.487	167.063	13.975
8.044	153.507	20.515
5.825	138.104	18.798
8.719	126.664	10.568
13.326	117.536	10.824
15.977	107.021	11.362
16.253	103.931	10.590
17.693	88.532	12.314
18.872	87.117	14.696
18.378	101.761	13.481
18.268	99.860	11.308
17.115	97.569	11.107
15.395	95.774	10.252
11.266	88.518	9.886
8.593	87.158	10.511
10.005	84.564	8.984
14.860	75.851	6.124
22.403	72.576	3.602
27.624	75.977	3.114
32.033	70.556	4.733
34.962	63.854	8.713
38.272	64.860	7.845
44.197	61.615	5.137
43.265	53.392	7.033
37.415	50.797	8.092
29.191	52.161	4.564
24.854	52.501	6.070
24.695	49.457	5.402
22.045	48.885	3.641
21.886	46.756	3.991
21.920	41.535	2.873
19.648	39.487	2.840
17.572	37.039	6.830
18.044	35.415	8.288
21.175	38.228	7.922
26.370	36.282	7.184
34.207	30.997	6.096
40.943	28.194	2.102
43.138	22.665	1.163
43.562	18.928	3.709
45.054	17.221	5.813
48.873	14.248	4.533
53.636	13.025	5.380
55.123	15.189	2.262
54.745	19.658	3.095
58.546	22.567	1.624
56.948	24.680	5.420
55.464	28.746	8.355
53.794	35.184	5.880
57.348	43.289	3.835
66.298	49.979	2.557
72.717	49.927	2.434
76.482	51.546	3.448
75.387	64.369	3.731
82.076	67.926	3.168
85.059	65.576	3.869
84.226	69.017	26.496
85.746	69.987	25.237
82.324	70.970	3.103
84.857	72.391	7.568
92.499	70.673	10.005
104.249	74.019	8.797
104.751	74.300	10.198
119.393	72.759	11.756
127.426	78.930	13.671
115.159	75.419	13.502
118.870	68.949	13.223
94.011	67.205	13.348
94.488	65.649	13.726
120.093	67.883	17.734
115.678	64.082	21.253
106.313	55.699	24.006
94.674	56.294	28.713
78.171	56.644	32.660
49.357	53.407	34.067
30.454	53.249	39.695
20.345	55.284	43.699
14.466	55.253	43.369
35.373	61.963	41.539
75.541	76.000	39.838
121.430	85.364	40.916
144.967	98.359	51.959
159.249	115.528	63.830
212.210	132.659	64.161
259.857	153.857	71.862
259.934	177.287	84.138
222.224	195.997	93.642
178.274	208.782	105.716
129.416	215.403	113.109
117.950	230.045	123.025
165.255	237.701	125.299
209.024	229.234	113.159
243.836	216.639	107.184
263.268	202.440	98.518
258.685	184.888	82.547
256.820	166.997	76.456
257.938	144.502	68.098
245.883	123.618	60.640
245.735	110.208	63.418
253.024	87.433	59.140
258.224	68.314	51.089
265.152	56.696	48.138
265.138	41.719	44.234
271.202	33.901	36.725
283.575	34.618	32.940
291.155	40.543	29.351
296.310	52.189	31.703
289.115	68.511	32.432
270.356	83.341	31.731
269.003	91.918	31.248
332.965	99.444	39.248
347.415	111.725	31.771
301.156	114.519	11.582
284.485	108.260	9.443
258.079	114.582	8.022
236.518	119.088	5.189
213.377	112.924	7.289
192.078	116.570	6.584
164.376	111.947	6.710
137.364	103.125	7.880
112.214	98.149	6.772
80.778	92.127	7.407
49.105	88.999	8.253
28.883	83.072	5.807
35.446	72.524	5.262
61.536	66.906	4.370
89.817	65.362	3.621
107.473	57.584	5.817
124.255	53.680	8.532
144.225	53.713	9.424
114.642	50.723	8.246
130.296	42.792	9.114
170.964	38.227	10.010
166.535	36.337	10.528
173.963	33.820	9.919
174.172	34.574	7.628
170.895	36.888	4.870
160.315	40.622	2.452
152.277	45.375	2.069
137.833	50.096	4.142
125.511	53.666	6.375
107.474	56.253	8.753
86.797	60.169	12.681
79.628	61.587	32.783
75.139	61.843	30.130
57.317	59.620	13.552
38.208	53.670	14.370
33.740	52.330	14.527
39.539	52.281	15.855
51.937	49.240	17.485
57.532	45.113	18.850
63.666	40.241	15.739
75.054	35.060	10.725
78.583	30.399	9.385
76.867	28.102	7.823
78.476	27.389	19.121
77.301	24.743	27.209
74.586	21.618	25.437
72.048	18.917	31.064
61.373	17.862	33.023
54.698	14.872	31.493
52.824	11.540	28.593
40.386	9.995	20.930
29.515	7.591	15.866
21.466	5.954	14.380
11.077	8.255	10.558
7.208	9.853	7.857
10.711	11.800	9.659
14.011	15.795	11.254
19.853	18.188	9.675
29.220	23.680	8.951
35.275	28.025	9.393
36.878	28.489	7.871
39.702	30.535	8.076
43.128	31.009	7.382
46.680	32.353	8.374
46.436	33.650	9.856
44.125	30.940	11.304
38.439	28.605	9.824
33.812	25.670	9.739
29.833	23.818	31.718
28.027	22.170	31.156
30.099	19.334	5.051
25.550	17.906	4.228
16.887	17.981	6.639
12.961	17.444	5.860
10.994	20.197	3.697
10.486	22.773	4.497
8.088	23.122	5.272
7.634	23.387	3.253
7.680	24.473	4.871
3.828	26.560	3.919
6.116	27.788	1.066
8.923	29.436	2.775
8.811	29.235	4.267
8.243	29.033	8.868
8.182	29.173	9.991
8.351	26.568	10.673
10.774	26.427	13.213
7.990	26.715	18.031
6.065	27.318	18.691
8.168	28.251	16.255
10.053	28.308	17.482
7.738	29.124	16.125
3.528	28.294	13.490
7.192	25.235	12.159
11.011	21.080	10.325
10.601	19.790	6.490
12.443	18.292	5.740
10.225	16.095	5.895
9.335	14.324	5.941
12.848	11.301	8.615
12.417	9.185	11.013
11.869	5.798	11.906
10.431	1.996	12.722
9.984	3.062	15.211
10.881	7.308	16.557
11.015	14.374	18.862
8.959	20.860	17.720
7.406	25.316	16.457
10.030	30.780	14.521
11.496	39.531	16.467
13.231	46.976	18.092
13.570	51.800	28.038
15.038	58.192	26.442
17.066	65.101	20.330
19.835	78.153	20.398
21.710	94.406	20.438
27.938	105.511	21.187
38.666	114.146	23.038
41.250	120.942	25.335
50.138	131.484	25.671
69.758	137.417	38.523
91.401	141.069	40.953
101.171	143.285	28.493
108.143	141.409	27.996
120.645	137.790	23.884
132.975	137.160	26.882
158.360	134.285	24.658
129.827	127.649	31.190
212.162	124.785	31.511
287.062	118.982	17.832
209.972	113.219	17.032
215.729	107.898	14.833
220.192	100.915	12.732
223.007	92.913	12.080
230.607	87.970	9.592
237.138	82.399	6.022
270.805	78.626	4.897
312.466	77.829	4.445
340.668	75.286	3.247
364.339	71.211	3.363
395.159	72.910	5.855
422.956	73.300	30.403
494.180	70.918	28.797
540.135	66.606	17.328
531.565	58.966	84.098
574.361	60.806	27.488
611.264	64.820	58.985
648.126	62.453	18.612
691.056	58.843	10.431
717.151	56.507	36.475
764.700	56.318	45.997
775.232	58.936	27.103
764.094	62.020	42.103
771.660	64.041	39.577
754.574	65.075	40.262
713.124	69.805	26.086
703.791	79.029	58.842
696.348	90.509	58.048
670.455	98.330	24.159
662.537	108.423	24.626
644.060	121.980	24.885
631.546	131.930	24.468
615.298	141.784	22.132
597.743	153.952	20.502
582.995	169.803	17.476
556.074	186.773	14.293
516.823	197.990	12.784
476.267	204.311	11.785
444.905	218.480	11.391
407.870	231.231	14.058
360.503	241.299	14.759
318.312	249.519	14.141
278.638	262.585	15.281
253.796	274.734	16.513
233.527	280.494	18.522
216.168	295.011	18.817
208.555	301.875	18.292
199.116	300.320	17.539
195.369	306.829	17.998
182.474	306.211	20.952
168.035	296.951	21.124
168.072	282.183	19.842
147.499	265.544	20.557
139.744	249.398	21.753
143.643	232.881	23.364
134.239	220.907	23.189
123.743	203.411	25.552
121.234	181.898	28.964
118.232	166.834	27.958
109.528	156.431	25.534
102.106	142.720	21.625
92.088	127.721	21.665
81.537	116.944	23.879
66.218	107.842	24.550
58.304	95.131	25.318
55.961	86.557	26.964
60.840	83.410	28.691
67.129	79.369	30.505
70.651	74.370	28.809
71.316	69.927	26.704
64.485	68.932	25.909
60.994	72.723	23.236
57.929	76.895	49.534
45.981	74.518	47.799
33.342	74.067	17.966
24.712	80.286	17.872
21.141	89.038	20.219
16.471	88.817	15.784
10.905	80.286	12.169
7.553	77.813	12.227
6.635	80.474	11.213
6.215	81.342	6.857
8.402	78.558	6.118
17.099	83.245	4.185
24.097	88.798	2.867
27.545	87.329	3.903
30.664	100.730	3.405
32.195	108.762	2.576
34.296	107.134	2.334
36.178	114.201	3.629
35.420	114.863	0.997
31.134	118.607	1.881
32.440	113.639	3.728
30.880	107.241	6.964
20.933	108.041	9.223
15.040	95.818	5.361
9.644	82.349	2.560
8.810	72.905	1.877
15.263	61.986	2.386
25.732	50.390	1.596
31.629	38.246	3.215
31.191	27.314	4.971
28.353	19.013	9.875
21.690	12.079	8.781
16.020	11.067	3.583
9.072	14.655	4.481
3.777	16.287	3.707
1.751	19.508	2.531
4.949	21.505	2.346
7.254	22.112	1.779
7.534	25.254	1.227
8.902	28.673	1.282
9.907	25.772	1.061
10.218	23.262	1.751
10.788	23.081	0.787
10.145	22.974	1.588
10.792	23.361	1.791
13.853	21.439	2.139
15.077	20.176	0.811
13.468	19.010	2.287
14.173	16.785	2.727
15.833	17.215	2.262
11.772	18.222	3.726
7.373	19.871	6.604
4.591	21.919	5.581
2.477	25.520	5.073
9.812	31.350	7.643
15.311	44.443	6.553
22.645	62.356	4.653
34.720	86.162	2.624
50.256	131.342	6.785
62.669	179.728	4.032
104.245	223.846	5.552
130.829	263.394	7.693
135.381	297.565	8.265
163.949	339.498	39.582
192.475	370.140	32.919
214.514	394.961	7.760
223.373	413.700	8.991
214.902	427.875	12.044
222.311	442.469	13.489
237.739	441.397	13.623
231.892	448.044	16.768
227.562	453.717	19.828
225.298	449.403	22.031
226.532	444.708	22.288
240.418	440.169	22.331
239.514	438.449	22.846
234.468	425.634	21.212
255.968	413.174	18.911
303.147	404.061	15.460
336.310	392.189	12.379
379.158	389.509	10.409
423.871	392.554	14.509
465.819	391.510	21.316
493.738	394.336	27.495
516.907	392.824	33.290
543.235	394.326	37.155
567.313	401.797	40.022
587.339	406.657	43.531
596.343	411.639	48.326
602.538	409.445	52.448
591.634	403.804	49.935
568.475	404.904	41.637
544.624	401.432	37.741
519.229	396.492	34.372
496.729	394.534	27.177
470.041	379.524	30.974
438.148	362.748	22.256
399.983	347.009	17.459
351.252	320.807	17.647
311.050	287.609	19.604
286.654	261.530	20.936
302.860	232.967	21.402
293.692	206.692	21.714
266.092	184.409	24.052
271.144	163.466	33.017
274.343	144.181	38.914
281.131	123.021	40.976
285.281	105.384	46.563
293.095	89.635	53.138
300.233	73.105	56.231
302.596	53.474	56.922
309.047	35.271	64.453
304.718	21.000	73.038
304.227	9.768	65.489
309.166	9.420	61.723
316.267	22.199	73.795
341.088	34.855	80.426
365.539	44.181	76.409
388.374	51.673	78.858
421.765	56.051	86.266
447.761	62.598	83.355
480.173	71.402	125.910
569.495	79.230	126.160
574.055	88.394	82.927
511.465	93.605	77.857
506.082	100.526	89.964
514.106	105.033	42.511
535.820	112.103	143.295
548.892	113.507	24.423
565.310	109.533	36.521
592.220	115.985	320.221
633.420	114.807	367.265
644.019	111.410	138.284
649.093	113.502	88.973
681.320	117.072	216.619
702.351	115.800	308.967
772.405	112.801	355.662
791.279	108.304	355.884
806.830	102.572	310.185
729.706	104.667	221.617
718.758	106.104	50.304
776.617	100.966	190.811
769.086	93.919	174.029
765.425	92.520	143.114
749.585	94.605	112.947
709.195	88.955	96.357
655.890	85.226	94.212
616.071	87.414	78.981
557.571	81.972	64.896
461.660	73.074	52.522
389.605	67.628	39.341
315.824	63.577	29.666
239.813	64.652	21.622
207.970	66.841	17.858
175.275	66.243	18.050
146.361	65.052	17.934
110.392	65.989	19.288
81.411	72.673	26.106
63.424	76.375	31.490
33.949	77.055	33.098
22.308	83.324	38.919
33.605	90.369	47.497
51.715	89.641	57.226
64.641	93.234	75.226
67.476	97.816	90.799
66.306	99.474	101.614
63.431	110.049	116.603
55.743	109.514	127.098
50.778	107.520	136.891
51.704	111.986	133.501
55.146	112.522	120.973
58.044	110.361	110.267
64.702	108.228	94.093
75.940	105.948	80.282
85.817	89.834	69.358
108.617	68.555	54.993
116.955	54.988	46.723
124.877	54.782	39.610
154.721	77.903	27.335
190.579	107.325	20.857
217.214	132.154	17.301
234.077	161.852	17.157
259.259	190.451	22.845
294.352	211.025	27.368
301.176	235.488	31.600
320.861	257.094	31.655
365.003	268.241	30.197
387.933	278.393	32.716
389.241	279.609	33.796
388.276	267.198	38.208
394.736	252.403	46.002
397.823	241.981	54.094
370.150	224.365	61.101
349.905	203.981	66.913
338.145	180.460	78.138
295.081	156.513	92.589
248.450	134.155	103.449
202.616	112.069	112.331
155.672	93.982	123.539
97.664	77.206	135.158
50.634	59.105	144.237
60.660	55.306	137.217
104.717	59.883	121.457
157.919	66.825	103.907
208.754	80.693	74.479
251.776	97.385	44.629
288.351	103.477	42.046
313.510	106.595	68.129
339.088	105.185	91.226
367.518	101.969	101.950
385.011	90.120	116.325
393.906	73.915	133.959
392.835	62.655	136.992
381.127	54.349	135.736
371.444	42.836	139.579
360.233	37.191	126.840
345.831	45.666	108.741
345.235	56.408	96.322
340.307	66.301	79.325
329.616	76.792	59.743
328.214	88.441	46.246
319.057	98.994	49.174
299.199	109.406	70.828
281.615	104.209	89.269
251.497	110.996	109.235
