P5_hands_dir_Distance_X	P5_hands_dir_Distance_Y	P5_hands_dir_Distance_Z
-51.526	117.279	-4.265
-51.436	117.318	-4.256
-51.398	117.442	-4.197
-51.355	117.550	-4.207
-51.336	117.635	-4.196
-51.344	117.628	-4.232
-51.351	117.631	-4.254
-51.383	117.630	-4.259
-51.412	117.628	-4.225
-51.447	117.678	-4.215
-51.476	117.712	-4.199
-51.463	117.720	-4.206
-51.456	117.769	-4.208
-51.470	117.805	-4.226
-51.470	117.822	-4.267
-51.485	117.851	-4.276
-51.492	117.924	-4.280
-51.517	117.951	-4.324
-51.523	118.039	-4.329
-51.521	118.069	-4.342
-51.527	118.094	-4.369
-51.512	118.128	-4.365
-51.516	118.128	-4.406
-51.486	118.135	-4.435
-51.492	118.148	-4.441
-51.450	118.151	-4.440
-51.474	118.173	-4.436
-51.437	118.197	-4.455
-51.423	118.203	-4.466
-51.443	118.237	-4.451
-51.418	118.261	-4.457
-51.408	118.302	-4.445
-51.391	118.299	-4.441
-51.382	118.366	-4.437
-51.366	118.410	-4.398
-51.337	118.455	-4.402
-51.368	118.534	-4.418
-51.367	118.613	-4.412
-51.346	118.656	-4.407
-51.346	118.689	-4.417
-51.328	118.743	-4.415
-51.290	118.810	-4.437
-51.305	118.856	-4.472
-51.268	118.905	-4.467
-51.248	118.927	-4.470
-51.249	118.959	-4.485
-51.233	119.014	-4.451
-51.222	119.012	-4.455
-51.235	119.062	-4.464
-51.211	119.062	-4.455
-51.216	119.101	-4.494
-51.205	119.115	-4.470
-51.210	119.147	-4.454
-51.217	119.169	-4.470
-51.185	119.192	-4.459
-51.167	119.189	-4.471
-51.191	119.203	-4.470
-51.179	119.212	-4.466
-51.191	119.210	-4.450
-51.173	119.202	-4.456
-51.183	119.220	-4.463
-51.155	119.221	-4.475
-51.169	119.218	-4.511
-51.174	119.225	-4.503
-51.156	119.218	-4.502
-51.177	119.216	-4.490
-51.171	119.235	-4.481
-51.168	119.211	-4.490
-51.174	119.216	-4.471
-51.167	119.219	-4.498
-51.160	119.217	-4.496
-51.177	119.238	-4.465
-51.170	119.228	-4.477
-51.169	119.214	-4.475
-51.150	119.212	-4.463
-51.153	119.228	-4.472
-51.165	119.214	-4.488
-51.154	119.202	-4.463
-51.143	119.199	-4.496
-51.143	119.201	-4.464
-51.150	119.177	-4.476
-51.156	119.186	-4.483
-51.142	119.183	-4.501
-51.124	119.199	-4.512
-51.121	119.186	-4.523
-51.126	119.164	-4.524
-51.140	119.161	-4.531
-51.125	119.156	-4.558
-51.115	119.146	-4.562
-51.124	119.137	-4.576
-51.135	119.142	-4.569
-51.129	119.154	-4.583
-51.132	119.141	-4.580
-51.120	119.148	-4.592
-51.123	119.137	-4.584
-51.131	119.145	-4.591
-51.125	119.144	-4.600
-51.130	119.147	-4.612
-51.118	119.115	-4.617
-51.123	119.155	-4.609
-51.142	119.139	-4.609
-51.132	119.128	-4.604
-51.129	119.144	-4.626
-51.126	119.159	-4.609
-51.144	119.130	-4.637
-51.128	119.173	-4.636
-51.156	119.178	-4.651
-51.147	119.160	-4.647
-51.132	119.148	-4.679
-51.133	119.143	-4.687
-51.135	119.147	-4.674
-51.143	119.147	-4.684
-51.126	119.146	-4.686
-51.126	119.146	-4.702
-51.126	119.151	-4.710
-51.110	119.128	-4.711
-51.115	119.140	-4.709
-51.126	119.122	-4.714
-51.115	119.128	-4.719
-51.122	119.114	-4.737
-51.114	119.137	-4.745
-51.120	119.114	-4.776
-51.141	119.123	-4.805
-51.144	119.147	-4.808
-51.137	119.112	-4.820
-51.185	119.132	-4.860
-51.168	119.119	-4.926
-51.188	119.127	-4.962
-51.181	119.142	-4.990
-51.200	119.144	-4.988
-51.193	119.157	-5.009
-51.191	119.191	-5.012
-51.179	119.228	-5.058
-51.185	119.265	-5.052
-51.189	119.314	-5.069
-51.168	119.308	-5.086
-51.153	119.324	-5.085
-51.167	119.371	-5.092
-51.165	119.367	-5.103
-51.153	119.386	-5.094
-51.156	119.382	-5.089
-51.168	119.402	-5.076
-51.164	119.406	-5.071
-51.143	119.386	-5.045
-51.146	119.412	-5.013
-51.142	119.414	-5.018
-51.148	119.422	-5.021
-51.150	119.441	-5.030
-51.135	119.441	-5.027
-51.112	119.436	-5.045
-51.119	119.469	-5.073
-51.134	119.486	-5.100
-51.131	119.500	-5.134
-51.144	119.537	-5.156
-51.178	119.582	-5.174
-51.176	119.699	-5.211
-51.222	119.837	-5.246
-51.308	120.054	-5.231
-51.421	120.351	-5.263
-51.601	120.807	-5.312
-51.825	121.431	-5.262
-52.237	122.285	-5.160
-52.760	123.287	-4.993
-53.418	124.408	-4.708
-54.095	125.834	-4.398
-54.840	127.251	-4.084
-55.550	129.122	-3.835
-56.336	131.175	-3.782
-57.166	133.417	-3.929
-57.826	135.642	-4.428
-58.636	137.860	-4.906
-59.150	139.931	-5.510
-59.760	142.157	-6.196
-60.335	143.929	-6.965
-60.878	146.806	-7.689
-61.534	149.095	-8.202
-62.094	151.399	-8.571
-62.681	153.589	-8.779
-63.230	155.558	-8.775
-63.930	157.034	-8.490
-64.319	159.630	-8.674
-64.912	161.610	-8.531
-65.538	163.013	-8.152
-66.301	165.623	-7.991
-66.986	167.660	-7.650
-67.960	169.771	-7.222
-69.001	172.057	-6.732
-70.031	174.434	-6.080
-71.082	176.972	-5.392
-71.979	179.698	-4.629
-73.058	182.532	-3.551
-74.118	185.669	-2.708
-75.160	189.160	-1.817
-76.329	192.808	-0.904
-77.494	196.619	-0.109
-78.705	200.489	1.021
-80.046	204.380	2.358
-81.191	208.518	3.350
-82.140	212.552	4.278
-83.043	215.821	5.511
-83.735	219.634	6.534
-84.541	222.700	8.273
-85.473	226.394	8.805
-86.225	229.794	9.161
-86.962	232.896	9.100
-87.632	235.669	9.102
-88.057	238.082	8.877
-88.650	240.266	8.487
-89.118	241.871	8.137
-89.581	243.367	7.815
-89.912	244.444	7.431
-90.180	245.348	7.141
-90.390	245.878	6.935
-90.512	246.185	6.656
-90.557	246.366	6.368
-90.498	246.307	6.130
-90.377	246.034	5.974
-90.217	245.604	5.880
-90.058	245.056	5.873
-89.877	244.309	5.966
-89.671	243.469	6.067
-89.525	242.586	6.131
-89.452	241.795	6.239
-89.354	241.031	6.342
-89.248	240.210	6.508
-89.076	239.395	6.674
-88.906	238.664	6.840
-88.818	237.891	7.129
-88.634	237.150	7.335
-88.473	236.438	7.432
-88.318	235.764	7.468
-88.188	235.075	7.473
-88.019	234.356	7.559
-87.858	233.681	7.663
-87.728	232.984	7.864
-87.562	232.372	7.978
-87.360	231.779	8.065
-87.153	231.070	8.097
-86.952	230.221	8.193
-86.645	229.319	8.104
-86.374	228.467	7.971
-86.106	227.673	7.770
-85.882	226.826	7.541
-85.792	226.184	6.712
-85.525	225.493	6.396
-85.336	224.946	6.082
-85.072	224.925	5.304
-84.976	224.519	5.023
-84.852	224.163	4.718
-84.814	223.935	4.496
-84.762	223.749	4.343
-84.746	223.677	4.181
-84.740	223.641	4.107
-84.790	224.287	3.848
-84.808	223.760	4.013
-84.845	224.499	3.853
-84.887	223.991	4.042
-84.923	224.145	4.073
-84.894	224.249	4.074
-84.890	224.400	4.031
-84.859	224.483	3.966
-84.890	224.531	3.882
-84.869	224.565	3.776
-84.856	224.549	3.720
-84.821	224.491	3.660
-84.800	224.486	3.624
-85.101	226.216	2.512
-85.079	226.149	2.441
-85.069	226.029	2.390
-84.709	224.124	3.406
-84.711	224.011	3.395
-84.701	223.906	3.334
-84.699	223.724	3.360
-84.680	223.611	3.371
-84.652	223.449	3.362
-84.616	223.279	3.421
-84.623	223.143	3.421
-84.537	222.994	3.426
-84.465	222.855	3.394
-84.377	222.749	3.328
-84.299	222.627	3.267
-84.247	222.542	3.220
-84.189	222.422	3.186
-84.162	222.341	3.112
-84.133	222.854	2.884
-84.116	222.809	2.869
-84.126	222.719	2.840
-84.120	222.614	2.861
-84.107	222.515	2.919
-84.186	221.267	3.654
-84.188	221.128	3.734
-84.169	220.943	3.792
-84.169	220.789	3.847
-84.208	220.568	3.854
-84.082	221.431	3.176
-84.133	221.048	3.118
-84.282	220.621	2.963
-84.442	220.101	2.862
-84.682	219.596	2.814
-85.111	218.929	2.877
-85.583	217.653	3.214
-86.094	217.013	3.313
-86.767	216.506	3.519
-87.313	215.892	3.531
-87.951	215.330	3.554
-88.539	215.131	3.472
-89.228	215.125	3.457
-89.736	215.085	3.410
-90.176	215.057	3.545
-90.644	215.043	3.679
-90.685	215.099	3.644
-90.828	215.046	3.496
-91.007	215.051	3.227
-91.065	215.043	2.727
-90.912	215.094	2.251
-90.629	215.046	1.543
-90.353	215.079	0.812
-90.083	215.031	0.114
-89.780	214.959	-0.615
-89.378	214.711	-1.308
-88.950	214.416	-1.939
-88.659	213.939	-2.564
-88.249	213.586	-3.238
-87.825	213.192	-3.791
-87.394	212.791	-4.322
-86.869	212.192	-4.917
-86.377	211.572	-5.353
-85.915	210.884	-5.627
-85.484	210.081	-5.777
-85.042	209.110	-5.851
-84.450	208.054	-5.877
-83.551	206.743	-5.801
-82.490	205.227	-5.783
-81.107	203.377	-5.613
-79.778	201.463	-5.203
-78.034	198.895	-5.324
-76.253	196.078	-5.500
-74.612	192.815	-5.958
-72.971	189.293	-6.565
-71.353	185.693	-7.152
-69.674	182.832	-8.281
-68.234	179.341	-8.644
-66.868	176.349	-8.855
-65.511	172.120	-8.850
-64.160	168.538	-8.489
-62.786	165.808	-8.366
-61.562	162.346	-7.510
-60.451	158.028	-6.263
-59.447	154.160	-4.995
-58.323	149.997	-3.617
-57.643	146.065	-2.139
-56.795	141.855	-1.103
-55.351	137.623	-0.908
-53.146	134.157	-1.974
-51.526	132.117	-2.546
-50.664	131.044	-2.922
-50.137	130.417	-3.029
-49.741	130.368	-2.948
-49.438	130.392	-2.938
-49.128	130.395	-2.982
-48.905	130.383	-2.980
-48.768	130.295	-2.923
-48.669	130.186	-2.860
-48.562	130.029	-2.822
-48.480	129.844	-2.799
-48.431	129.617	-2.785
-48.460	129.400	-2.708
-48.490	129.184	-2.749
-48.568	129.056	-2.686
-48.705	128.926	-2.651
-48.837	128.817	-2.655
-49.015	128.721	-2.680
-49.190	128.659	-2.680
-49.377	128.586	-2.624
-49.559	128.504	-2.571
-49.686	128.431	-2.489
-49.827	128.347	-2.448
-49.973	128.226	-2.351
-50.015	128.069	-2.312
-50.028	127.940	-2.295
-50.008	127.819	-2.237
-49.996	127.746	-2.207
-49.965	127.666	-2.128
-49.926	127.625	-2.030
-49.891	127.659	-1.915
-49.883	127.748	-1.796
-49.886	127.860	-1.682
-49.943	128.073	-1.576
-49.999	128.305	-1.474
-50.105	128.554	-1.333
-50.247	128.815	-1.193
-50.390	129.079	-1.079
-50.511	129.323	-0.995
-50.609	129.533	-0.959
-50.664	129.635	-0.927
-50.705	129.710	-0.876
-50.726	129.785	-0.806
-50.717	129.730	-0.744
-50.692	129.696	-0.679
-50.708	129.610	-0.538
-50.658	129.501	-0.415
-50.607	129.462	-0.300
-50.540	129.425	-0.149
-50.491	129.361	-0.038
-50.470	129.370	0.074
-50.454	129.419	0.191
-50.423	129.455	0.243
-50.398	129.444	0.276
-50.381	129.428	0.251
-50.335	129.346	0.252
-50.310	129.280	0.284
-50.261	129.168	0.348
-50.202	129.086	0.424
-50.144	128.986	0.495
-50.069	128.907	0.616
-49.979	128.827	0.695
-49.912	128.743	0.780
-49.867	128.693	0.853
-49.808	128.596	0.889
-49.770	128.498	0.920
-49.728	128.419	0.918
-49.721	128.351	0.920
-49.699	128.261	0.893
-49.706	128.172	0.843
-49.705	128.093	0.808
-49.729	128.017	0.737
-49.735	127.988	0.698
-49.718	127.945	0.577
-49.734	127.933	0.565
-49.748	127.934	0.500
-49.748	127.970	0.483
-49.770	127.995	0.475
-49.760	128.060	0.418
-49.769	128.091	0.425
-49.784	128.100	0.412
-49.790	128.138	0.355
-49.789	128.155	0.337
-49.817	128.150	0.320
-49.806	128.139	0.313
-49.800	128.163	0.299
-49.805	128.159	0.299
-49.799	128.146	0.270
-49.790	128.136	0.269
-49.788	128.139	0.254
-49.791	128.137	0.226
-49.805	128.123	0.232
-49.778	128.092	0.248
-49.788	128.098	0.210
-49.794	128.101	0.205
-49.774	128.104	0.207
-49.781	128.120	0.203
-49.794	128.138	0.199
-49.794	128.133	0.206
-49.796	128.164	0.211
-49.782	128.135	0.197
-49.794	128.146	0.185
-49.820	128.122	0.189
-49.802	128.123	0.170
-49.783	128.115	0.172
-49.813	128.117	0.148
-49.817	128.116	0.145
-49.811	128.110	0.139
-49.816	128.096	0.128
-49.813	128.097	0.114
-49.845	128.104	0.079
-49.816	128.062	0.073
-49.826	128.070	0.055
-49.831	128.085	0.041
-49.834	128.067	0.009
-49.835	128.070	-0.007
-49.833	128.056	-0.028
-49.825	128.062	-0.029
-49.832	128.049	-0.031
-49.837	128.046	-0.036
-49.814	128.035	-0.056
-49.833	128.038	-0.039
-49.827	128.022	-0.029
-49.789	127.985	-0.065
-49.806	127.987	-0.028
-49.801	127.991	-0.060
-49.794	128.003	-0.055
-49.791	127.999	-0.060
-49.798	127.958	-0.066
-49.799	127.982	-0.069
-49.773	127.982	-0.056
-49.791	127.973	-0.021
-49.806	127.968	-0.023
-49.782	127.976	-0.044
-49.800	127.985	-0.000
-49.808	127.962	-0.003
-49.794	127.970	-0.007
-49.794	127.982	-0.024
-49.822	127.974	-0.026
-49.801	127.958	-0.050
-49.793	127.928	-0.060
-49.792	127.933	-0.034
-49.804	127.935	-0.023
-49.784	127.928	-0.065
-49.784	127.938	-0.059
-49.784	127.908	-0.056
-49.809	127.912	-0.010
-49.798	127.920	-0.033
-49.794	127.903	-0.045
-49.779	127.930	-0.054
-49.785	127.907	-0.056
-49.771	127.923	-0.054
-49.778	127.899	-0.042
-49.778	127.914	-0.048
-49.766	127.901	-0.029
-49.778	127.899	-0.016
-49.751	127.895	-0.002
-49.757	127.896	0.001
-49.758	127.889	0.023
-49.754	127.881	0.054
-49.737	127.896	0.018
-49.761	127.867	0.067
-49.762	127.887	0.051
-49.757	127.888	0.079
-49.737	127.847	0.073
-49.756	127.850	0.066
-49.752	127.847	0.067
-49.723	127.827	0.073
-49.750	127.869	0.093
-49.737	127.852	0.093
-49.759	127.870	0.093
-49.740	127.881	0.101
-49.745	127.883	0.096
-49.751	127.891	0.073
-49.756	127.878	0.070
-49.771	127.914	0.077
-49.769	127.896	0.065
-49.785	127.907	0.048
-49.770	127.888	0.048
-49.754	127.887	0.042
-49.766	127.880	0.057
-49.770	127.882	0.046
-49.751	127.882	0.042
-49.752	127.879	0.042
-49.755	127.890	0.031
-49.772	127.888	0.020
-49.767	127.894	0.005
-49.756	127.887	-0.029
-49.776	127.864	-0.038
-49.783	127.900	-0.016
-49.788	127.903	-0.037
-49.783	127.886	-0.037
-49.786	127.911	-0.048
-49.783	127.918	-0.051
-49.794	127.909	-0.070
-49.805	127.903	-0.093
-49.818	127.918	-0.091
-49.809	127.916	-0.139
-49.820	127.948	-0.115
-49.819	127.924	-0.142
-49.830	127.947	-0.149
-49.836	127.968	-0.128
-49.828	127.976	-0.120
-49.845	127.986	-0.116
-49.835	127.994	-0.137
-49.843	127.977	-0.163
-49.828	127.998	-0.150
-49.834	127.979	-0.139
-49.842	127.976	-0.168
-49.841	127.996	-0.131
-49.853	127.989	-0.124
-49.856	127.980	-0.141
-49.848	128.013	-0.129
-49.860	128.014	-0.098
-49.851	128.011	-0.111
-49.838	128.024	-0.125
-49.827	128.016	-0.135
-49.840	128.007	-0.164
-49.856	128.009	-0.130
-49.825	127.989	-0.171
-49.845	127.985	-0.175
-49.851	127.998	-0.149
-49.831	127.988	-0.126
-49.828	127.994	-0.152
-49.844	128.020	-0.102
-49.852	128.008	-0.121
-49.850	128.016	-0.118
-49.852	128.017	-0.111
-49.842	128.046	-0.079
-49.850	128.032	-0.077
-49.867	128.076	-0.078
-49.875	128.062	-0.046
-49.859	128.065	-0.041
-49.859	128.099	-0.026
-49.863	128.116	-0.012
-49.857	128.135	0.001
-49.856	128.161	0.036
-49.839	128.166	0.060
-49.868	128.176	0.051
-49.836	128.171	0.076
-49.863	128.190	0.050
-49.822	128.192	0.095
-49.856	128.188	0.041
-49.834	128.170	0.045
-49.813	128.182	0.054
-49.796	128.165	0.065
-49.778	128.171	0.076
-49.771	128.156	0.094
-49.758	128.176	0.118
-49.737	128.158	0.115
-49.724	128.169	0.123
-49.730	128.157	0.119
-49.720	128.133	0.109
-49.703	128.163	0.114
-49.693	128.138	0.151
-49.685	128.169	0.154
-49.652	128.172	0.173
-49.642	128.214	0.185
-49.648	128.232	0.195
-49.635	128.281	0.197
-49.638	128.333	0.202
-49.618	128.381	0.188
-49.632	128.394	0.168
-49.653	128.437	0.177
-49.639	128.512	0.176
-49.636	128.580	0.153
-49.642	128.645	0.163
-49.619	128.719	0.149
-49.610	128.801	0.128
-49.626	128.891	0.082
-49.639	129.035	0.007
-49.679	129.186	-0.136
-49.726	129.427	-0.316
-49.774	129.834	-0.518
-49.770	130.214	-0.715
-49.715	130.661	-0.941
-49.585	131.151	-1.260
-49.403	131.770	-1.706
-49.244	132.340	-2.187
-49.077	132.870	-2.699
-48.928	133.478	-3.292
-48.845	134.264	-4.061
-48.660	135.056	-4.924
-48.427	135.908	-5.885
-48.182	137.059	-7.011
-47.839	138.467	-8.152
-47.388	140.176	-9.393
-46.921	141.861	-10.715
-46.403	143.902	-11.934
-46.195	146.425	-13.010
-45.742	148.654	-14.320
-45.329	150.957	-15.627
-44.749	153.584	-17.104
-44.210	156.289	-18.492
-43.779	159.367	-19.890
-43.223	162.864	-21.374
-42.846	166.245	-22.502
-42.539	168.997	-23.506
-42.444	173.180	-24.665
-42.443	176.516	-26.077
-42.578	179.949	-27.292
-42.948	183.360	-28.466
-43.168	185.952	-29.566
-43.220	189.190	-30.513
-43.365	192.163	-31.130
-43.616	194.713	-31.304
-43.712	196.984	-31.478
-43.857	200.114	-31.944
-44.152	201.813	-32.040
-44.604	204.041	-32.160
-44.949	206.500	-32.408
-45.256	208.330	-32.322
-45.604	210.066	-32.397
-46.013	210.921	-32.239
-46.443	212.357	-32.342
-46.684	213.691	-32.845
-47.028	215.440	-33.522
-47.194	217.040	-34.565
-47.635	218.181	-35.092
-47.992	219.688	-36.120
-48.519	221.041	-36.968
-48.998	222.618	-37.919
-49.531	223.115	-39.796
-50.353	224.590	-40.595
-51.043	226.155	-41.441
-51.829	227.179	-42.073
-52.306	228.806	-42.750
-52.922	230.822	-43.244
-53.348	232.464	-43.653
-53.772	234.362	-44.183
-54.411	236.718	-44.108
-54.861	238.549	-44.223
-55.158	239.974	-44.523
-55.452	241.188	-44.599
-55.862	242.057	-44.578
-56.514	243.694	-44.487
-57.349	244.494	-44.082
-58.244	245.256	-43.338
-59.099	245.366	-42.644
-60.301	246.146	-41.326
-61.445	246.691	-39.836
-62.671	247.286	-38.269
-63.745	247.588	-36.475
-64.870	248.170	-34.765
-65.915	248.655	-32.986
-67.008	249.099	-31.201
-67.816	249.015	-29.666
-68.669	250.182	-28.492
-69.312	250.020	-27.208
-70.034	251.233	-26.313
-70.624	251.119	-25.331
-71.266	251.669	-24.535
-71.826	252.206	-23.892
-72.281	252.648	-23.403
-72.644	253.071	-23.080
-73.050	254.025	-23.055
-73.413	254.323	-22.859
-73.788	254.456	-22.857
-74.128	254.524	-22.813
-74.591	254.529	-22.803
-75.074	254.517	-22.827
-75.446	254.482	-22.827
-75.746	254.407	-22.863
-76.089	254.250	-23.010
-76.445	254.029	-23.001
-76.771	253.896	-23.127
-77.304	253.588	-23.190
-77.987	253.164	-23.333
-78.705	252.767	-23.674
-79.457	252.364	-24.067
-80.048	251.689	-24.513
-80.577	251.269	-25.116
-80.966	250.671	-25.666
-80.970	249.985	-26.280
-80.952	249.452	-26.829
-80.794	248.819	-27.410
-80.575	247.732	-27.729
-80.509	247.073	-28.227
-80.517	246.378	-28.686
-80.517	245.785	-29.008
-80.628	245.214	-29.075
-80.712	244.680	-29.061
-80.570	244.145	-28.892
-80.405	243.640	-28.532
-80.257	243.142	-28.145
-80.088	242.718	-27.754
-79.892	242.348	-27.321
-79.718	242.007	-26.979
-79.689	241.754	-26.732
-79.600	241.535	-26.557
-79.515	241.277	-26.485
-79.414	241.049	-26.441
-79.326	240.882	-26.419
-79.303	240.758	-26.467
-79.386	240.886	-26.700
-79.476	240.810	-26.832
-79.491	240.547	-26.833
-79.690	240.675	-27.127
-79.799	240.652	-27.306
-79.931	240.650	-27.391
-80.020	240.683	-27.466
-80.129	240.794	-27.483
-80.147	240.915	-27.427
-80.152	240.804	-27.265
-80.186	241.003	-27.157
-80.293	241.178	-27.095
-80.358	241.246	-27.064
-80.394	241.276	-27.055
-80.443	241.279	-27.043
-80.471	241.238	-27.013
-80.519	241.215	-26.937
-80.445	241.181	-26.878
-80.387	241.109	-26.782
-80.276	241.077	-26.692
-80.144	240.998	-26.566
-80.029	240.899	-26.476
-79.891	240.744	-26.343
-79.813	240.570	-26.193
-79.677	240.360	-26.093
-79.677	240.094	-25.882
-79.592	239.795	-25.753
-79.546	239.443	-25.601
-79.458	238.993	-25.527
-79.410	238.626	-25.383
-79.277	238.204	-25.235
-79.159	237.732	-25.080
-79.027	237.324	-24.909
-78.838	236.883	-24.714
-78.659	236.466	-24.547
-78.451	236.034	-24.433
-78.269	235.596	-24.339
-78.073	235.155	-24.175
-77.811	234.669	-24.134
-77.580	234.151	-24.071
-77.356	233.632	-24.046
-77.082	233.054	-24.040
-76.790	232.547	-24.011
-76.503	232.193	-24.076
-76.178	231.691	-23.957
-75.835	231.150	-23.813
-75.420	230.424	-23.464
-75.001	229.799	-23.101
-74.608	229.072	-22.699
-74.299	228.262	-22.290
-73.988	227.409	-21.702
-73.778	226.720	-20.931
-73.510	225.480	-20.111
-73.144	224.165	-18.906
-72.881	223.592	-16.847
-72.318	221.471	-15.383
-71.759	219.343	-14.246
-71.155	216.703	-12.966
-69.885	213.707	-12.114
-68.863	210.810	-10.863
-67.738	207.472	-9.934
-66.628	202.594	-9.093
-65.491	198.286	-8.709
-64.304	193.922	-8.270
-63.459	190.257	-8.130
-62.602	185.741	-7.645
-61.857	181.781	-7.054
-61.159	177.832	-6.581
-60.427	174.111	-6.132
-59.447	170.114	-5.798
-58.817	166.496	-5.082
-58.026	162.745	-4.079
-57.390	159.384	-2.979
-56.802	156.143	-1.681
-55.747	153.218	-0.666
-54.361	150.036	-0.280
-52.970	146.779	-0.511
-51.547	143.700	-1.124
-50.422	141.236	-1.811
-49.810	139.826	-2.438
-49.481	139.035	-2.748
-49.351	138.715	-2.917
-49.200	138.613	-2.931
-48.965	138.612	-2.811
-48.720	138.698	-2.566
-48.507	138.797	-2.236
-48.374	139.004	-1.867
-48.261	139.237	-1.538
-48.256	139.537	-1.332
-48.291	139.879	-1.207
-48.360	140.138	-1.189
-48.486	140.365	-1.189
-48.576	140.534	-1.275
-48.663	140.614	-1.339
-48.740	140.643	-1.363
-48.791	140.606	-1.381
-48.787	140.539	-1.354
-48.765	140.440	-1.296
-48.703	140.321	-1.258
-48.634	140.172	-1.171
-48.575	140.059	-1.088
-48.518	139.894	-1.003
-48.470	139.803	-0.939
-48.415	139.740	-0.899
-48.376	139.701	-0.850
-48.357	139.644	-0.807
-48.322	139.651	-0.753
-48.313	139.667	-0.697
-48.311	139.691	-0.624
-48.278	139.654	-0.610
-48.264	139.657	-0.525
-48.242	139.627	-0.442
-48.260	139.616	-0.393
-48.240	139.590	-0.342
-48.237	139.546	-0.290
-48.221	139.544	-0.260
-48.191	139.528	-0.223
-48.205	139.486	-0.196
-48.199	139.440	-0.184
-48.193	139.389	-0.187
-48.202	139.365	-0.152
-48.195	139.321	-0.158
-48.205	139.280	-0.135
-48.195	139.245	-0.124
-48.162	139.181	-0.094
-48.130	139.119	-0.061
-48.100	139.064	-0.050
-48.090	139.013	-0.032
-48.082	138.951	-0.010
-48.051	138.911	0.001
-48.011	138.826	-0.009
-47.986	138.774	0.009
-47.968	138.690	0.017
-47.932	138.604	0.001
-47.924	138.522	0.031
-47.897	138.458	0.053
-47.881	138.380	0.065
-47.842	138.318	0.084
-47.824	138.270	0.102
-47.799	138.206	0.119
-47.769	138.126	0.141
-47.746	138.050	0.165
-47.714	137.997	0.219
-47.668	137.896	0.262
-47.642	137.829	0.300
-47.603	137.765	0.356
-47.573	137.691	0.392
-47.526	137.595	0.418
-47.530	137.530	0.417
-47.506	137.487	0.425
-47.486	137.445	0.428
-47.479	137.393	0.434
-47.475	137.342	0.428
-47.461	137.307	0.409
-47.474	137.283	0.418
-47.442	137.280	0.420
-47.447	137.276	0.440
-47.424	137.238	0.427
-47.440	137.222	0.420
-47.437	137.192	0.416
-47.433	137.176	0.408
-47.424	137.142	0.405
-47.413	137.140	0.422
-47.415	137.120	0.417
-47.412	137.096	0.414
-47.405	137.078	0.428
-47.398	137.038	0.407
-47.398	137.025	0.406
-47.431	136.988	0.401
-47.411	136.974	0.365
-47.427	136.971	0.349
-47.437	136.955	0.348
-47.434	136.938	0.334
-47.419	136.920	0.343
-47.430	136.906	0.352
-47.435	136.940	0.349
-47.429	136.928	0.365
-47.416	136.925	0.354
-47.415	136.923	0.352
-47.430	136.932	0.306
-47.433	136.907	0.320
-47.430	136.895	0.313
-47.449	136.910	0.301
-47.444	136.888	0.283
-47.461	136.890	0.270
-47.462	136.922	0.252
-47.466	136.910	0.255
-47.468	136.920	0.246
-47.466	136.929	0.243
-47.477	136.935	0.211
-47.506	136.962	0.199
-47.507	136.970	0.188
-47.516	136.995	0.170
-47.518	136.986	0.191
-47.524	136.980	0.195
-47.523	136.982	0.169
-47.522	136.981	0.197
-47.505	136.999	0.189
-47.497	137.019	0.186
-47.516	137.045	0.201
-47.540	137.062	0.220
-47.530	137.073	0.219
-47.562	137.098	0.224
-47.558	137.092	0.184
-47.576	137.105	0.185
-47.567	137.128	0.200
-47.571	137.118	0.187
-47.571	137.120	0.178
-47.597	137.147	0.192
-47.588	137.161	0.213
-47.597	137.159	0.144
-47.593	137.144	0.132
-47.594	137.141	0.131
-47.597	137.155	0.110
-47.587	137.136	0.070
-47.591	137.142	0.056
-47.595	137.111	0.032
-47.601	137.118	0.037
-47.604	137.131	0.040
-47.616	137.150	0.044
-47.627	137.189	0.082
-47.597	137.186	0.071
-47.627	137.226	0.081
-47.624	137.213	0.074
-47.626	137.227	0.076
-47.647	137.276	0.032
-47.650	137.282	0.052
-47.653	137.296	0.042
-47.668	137.310	0.026
-47.680	137.365	0.012
-47.690	137.341	0.011
-47.670	137.361	-0.025
-47.682	137.358	-0.006
-47.687	137.356	-0.005
-47.673	137.384	-0.006
-47.661	137.347	0.020
-47.636	137.357	0.022
-47.639	137.327	0.004
-47.633	137.277	0.055
-47.632	137.308	0.054
-47.611	137.263	0.064
-47.576	137.246	0.074
-47.572	137.216	0.074
-47.560	137.203	0.075
-47.557	137.181	0.076
-47.549	137.194	0.074
-47.568	137.177	0.083
-47.544	137.167	0.080
-47.563	137.178	0.084
-47.546	137.144	0.084
-47.551	137.154	0.080
-47.558	137.153	0.099
-47.526	137.157	0.122
-47.540	137.130	0.095
-47.543	137.134	0.109
-47.520	137.165	0.148
-47.530	137.161	0.128
-47.545	137.163	0.126
-47.530	137.150	0.092
-47.535	137.164	0.124
-47.540	137.158	0.105
-47.557	137.143	0.098
-47.543	137.158	0.114
-47.547	137.165	0.111
-47.534	137.170	0.154
-47.504	137.187	0.167
-47.499	137.269	0.226
-47.446	137.380	0.261
-47.387	137.590	0.298
-47.304	137.914	0.367
-47.184	138.356	0.458
-47.102	138.953	0.577
-46.967	139.814	0.680
-46.821	141.094	0.873
-46.770	142.842	1.095
-46.698	144.863	1.258
-46.607	147.165	1.215
