RHand	Head	LHand
10.465	119.826	5.331
8.271	118.378	5.285
15.265	121.613	6.154
25.392	116.912	7.217
36.128	115.600	7.639
46.127	114.384	7.312
56.728	110.589	7.667
50.129	107.576	8.067
34.112	99.394	7.237
29.812	97.609	7.252
32.691	97.262	7.290
30.739	90.363	6.997
24.732	85.823	7.476
17.619	86.132	7.017
6.547	71.382	6.245
4.131	65.301	6.974
8.026	77.258	8.156
10.969	73.007	10.958
13.685	65.845	11.357
15.778	64.858	9.534
16.118	64.644	9.927
14.296	60.283	10.755
13.081	54.496	10.180
10.641	52.102	7.866
6.386	50.404	6.650
3.434	47.329	5.175
2.514	43.806	4.577
3.160	37.983	4.923
4.213	33.496	2.225
4.297	30.407	2.663
4.678	26.772	2.703
5.154	22.969	2.057
4.133	18.818	1.466
3.651	15.032	2.180
3.365	12.265	3.139
3.599	9.399	3.092
4.493	6.676	5.666
2.695	5.199	4.021
4.282	5.999	6.432
4.583	6.457	8.189
3.700	9.020	7.897
4.762	12.315	8.913
5.183	14.277	9.233
3.896	14.913	10.625
4.265	16.228	11.029
4.642	17.677	11.774
4.766	21.371	11.734
5.549	23.066	9.703
4.276	23.027	10.613
3.903	25.833	7.783
5.145	28.398	3.033
3.827	31.034	2.655
3.202	34.949	2.507
3.886	37.840	2.669
3.317	38.383	4.303
2.695	36.278	4.303
2.888	34.383	5.554
2.575	35.756	5.558
1.978	40.326	5.030
1.481	43.467	4.322
1.998	42.673	3.965
1.589	40.676	2.975
1.224	40.818	2.764
1.667	44.142	2.897
2.057	44.807	2.672
2.362	42.861	3.527
1.985	38.561	2.216
1.946	34.246	1.769
1.749	37.436	1.416
1.607	41.169	2.560
1.263	41.503	5.010
0.723	39.720	4.606
1.425	35.385	6.049
1.243	31.344	7.804
0.582	28.582	7.877
1.140	27.921	7.754
1.974	27.390	6.745
3.500	21.519	7.306
5.449	20.156	7.560
6.162	18.682	6.561
8.149	16.447	6.661
8.083	14.480	5.678
7.327	11.330	4.154
8.110	7.664	3.738
8.767	6.466	3.184
9.311	5.571	2.948
7.221	4.219	2.145
5.125	3.940	3.325
5.187	2.651	5.474
4.951	3.342	5.583
5.780	2.960	8.644
5.876	3.964	12.590
5.520	5.365	16.296
5.432	7.904	20.584
6.730	10.376	23.014
10.073	13.799	23.363
12.043	16.927	22.881
12.341	19.986	22.253
14.668	21.999	23.395
15.496	18.136	28.314
16.671	10.966	28.608
18.186	9.863	24.219
17.596	15.265	24.353
16.871	20.118	27.251
17.699	24.162	31.124
18.603	30.486	41.304
14.515	38.120	48.287
10.338	42.498	52.486
8.999	42.881	57.663
8.567	44.283	54.808
8.900	45.567	48.563
8.452	45.354	45.056
8.477	47.166	43.897
10.490	51.847	49.516
12.128	54.646	48.766
14.252	50.289	36.078
15.805	45.750	33.689
15.921	44.048	39.735
15.498	41.432	44.497
16.392	40.612	48.532
20.359	41.081	52.414
22.840	38.770	52.509
25.576	35.747	51.253
26.942	34.003	46.871
25.352	33.495	40.516
25.042	34.152	29.250
22.887	34.639	17.053
20.588	32.734	13.674
17.884	31.278	19.020
12.019	30.897	24.861
6.843	32.857	29.887
3.696	36.053	32.981
6.636	34.389	32.555
11.264	31.762	30.138
15.525	31.471	27.323
18.835	32.767	24.162
19.442	33.935	21.513
16.691	33.963	15.601
14.976	33.207	8.704
12.519	32.268	6.850
6.789	31.118	7.903
2.586	29.624	9.656
0.491	42.894	10.488
1.126	41.634	12.230
0.965	24.161	14.512
1.354	20.008	12.410
1.118	15.375	10.344
3.584	12.853	11.280
4.799	11.383	11.409
5.205	11.237	10.639
4.350	10.471	7.692
4.942	8.674	4.427
6.242	8.656	1.754
5.511	8.174	3.407
3.500	8.055	3.739
3.928	8.277	4.274
2.281	9.164	7.335
5.031	10.945	10.986
6.310	10.320	8.249
5.756	10.619	3.961
4.160	11.349	5.441
3.504	12.655	6.792
0.487	12.914	6.666
3.595	13.256	5.073
5.209	13.103	4.168
6.589	12.393	3.978
4.896	13.204	3.806
2.954	12.745	3.245
2.684	11.552	2.141
2.444	10.456	3.656
1.410	10.862	4.849
2.592	9.504	5.244
2.008	8.244	5.317
1.425	8.951	3.994
1.969	8.746	4.648
2.085	8.353	4.874
1.934	9.491	4.987
3.097	9.263	5.951
4.283	9.272	7.397
5.580	10.965	8.704
4.593	11.017	7.594
4.677	10.812	5.542
5.616	9.700	5.991
5.567	11.147	9.162
5.985	11.490	11.213
4.951	11.455	13.159
5.990	13.560	16.547
9.487	13.814	23.602
11.212	15.251	27.834
11.347	17.561	29.529
10.491	17.219	31.876
10.152	18.460	33.820
10.054	20.687	36.949
10.364	23.036	35.620
10.758	23.487	32.479
10.675	24.783	29.884
10.533	27.471	26.270
10.928	28.192	22.514
12.486	28.339	21.432
14.809	30.262	24.538
16.502	32.047	31.069
21.074	33.239	39.559
21.522	35.521	45.188
19.850	36.164	47.220
23.699	38.883	50.630
26.414	41.703	50.516
24.177	45.325	54.860
20.879	50.598	60.634
18.482	51.982	61.001
19.104	50.906	63.208
17.920	52.709	57.409
11.503	58.745	46.925
10.750	60.095	43.845
11.461	58.565	40.366
10.327	62.710	37.389
8.435	62.729	31.463
8.299	57.369	22.360
7.273	61.992	16.479
6.431	67.857	13.105
5.038	62.920	10.477
5.750	54.461	7.567
6.511	53.935	5.093
4.808	58.486	3.711
7.122	55.890	7.375
8.137	50.080	10.260
5.766	46.906	12.794
4.459	44.860	14.590
4.860	42.006	14.596
4.932	40.454	14.754
4.705	41.011	13.228
4.972	39.309	11.199
4.986	33.895	7.996
4.509	30.441	4.630
4.907	30.392	4.218
6.289	28.144	5.619
5.478	24.758	7.738
3.334	21.538	8.728
2.272	19.519	7.367
2.869	17.172	5.918
3.857	13.903	6.545
4.425	12.677	4.637
4.053	11.188	4.360
5.039	10.850	6.285
5.171	10.363	8.796
2.961	9.400	11.842
2.885	9.719	13.912
2.445	9.068	15.655
1.613	9.430	15.204
1.195	10.399	13.714
2.910	11.161	12.803
3.745	12.539	11.914
2.693	13.119	10.681
3.251	13.652	8.244
2.448	15.332	6.825
1.445	16.540	6.380
2.222	17.080	4.692
2.375	16.191	4.860
2.916	16.377	5.067
2.276	16.081	3.208
1.283	15.539	5.182
1.510	15.736	7.072
1.400	14.370	5.676
2.478	13.685	3.824
4.837	12.871	3.398
3.878	12.151	4.415
2.580	10.891	4.438
3.569	9.313	4.640
3.344	9.770	4.829
1.520	10.406	4.454
0.995	9.505	3.719
1.300	8.552	4.167
2.377	8.581	3.366
2.649	8.632	2.205
3.583	8.850	2.509
3.779	8.264	1.356
4.616	8.486	2.742
3.611	9.088	3.366
3.941	7.895	2.117
4.158	5.444	1.348
3.415	5.488	1.313
2.903	5.162	1.419
2.193	2.902	1.541
1.789	2.824	2.879
2.466	2.599	4.179
3.498	2.884	3.886
2.194	3.674	4.348
1.515	2.913	5.764
2.321	3.445	5.601
2.083	3.125	4.210
1.815	1.558	3.929
4.489	1.279	4.446
3.786	1.846	3.659
1.327	1.472	2.673
0.804	2.888	2.455
0.941	4.090	2.039
1.788	4.775	1.783
2.108	6.358	1.799
1.471	9.205	2.873
3.508	10.712	4.244
1.268	11.025	4.689
1.745	13.570	5.725
1.599	13.202	5.332
4.066	12.155	4.824
4.413	13.844	5.957
2.520	12.681	5.899
2.083	12.611	5.331
2.485	13.006	4.733
1.872	11.947	4.982
1.192	11.961	6.055
2.749	10.262	7.298
0.786	9.387	8.801
1.852	11.463	8.685
3.512	15.104	7.008
5.173	15.440	7.484
6.518	13.608	6.904
7.619	14.584	5.985
8.822	17.934	7.163
8.395	20.810	6.499
6.185	24.263	7.583
5.883	28.176	8.941
8.000	31.943	9.756
9.299	35.133	9.830
15.022	38.621	14.398
25.334	41.232	20.729
36.468	45.513	29.011
40.941	49.583	30.047
29.510	52.290	10.510
15.177	59.006	28.820
15.021	66.943	45.097
17.978	66.265	57.306
21.886	65.058	64.452
21.586	73.239	64.950
21.851	76.971	62.363
23.585	70.077	58.796
24.499	77.928	53.948
25.037	84.392	49.830
25.622	75.224	45.576
25.236	69.380	40.185
27.000	69.509	35.867
28.412	78.367	31.061
26.954	80.657	23.385
24.569	76.272	14.886
24.544	78.069	8.904
25.549	78.070	8.094
25.803	77.050	12.040
24.394	83.397	17.737
20.713	93.546	23.248
17.181	95.200	30.750
13.807	91.373	38.260
11.442	90.189	40.133
5.544	81.812	37.070
6.761	82.745	36.424
10.264	87.285	38.515
11.841	85.379	40.673
12.292	79.754	40.719
12.604	82.448	40.692
14.085	85.372	40.041
15.722	74.888	38.349
15.717	68.803	33.975
17.674	70.439	27.417
18.346	72.610	23.526
16.924	70.009	25.285
15.837	59.673	28.962
15.471	47.801	31.642
16.988	42.811	35.928
17.760	42.703	39.111
18.203	41.995	45.196
18.269	38.801	50.814
20.100	35.312	61.697
22.950	33.245	71.032
21.130	30.222	65.862
19.392	26.537	65.884
17.896	25.519	59.648
12.923	24.216	40.817
8.936	22.440	23.545
7.811	21.212	15.461
6.827	22.704	9.373
5.314	27.346	9.063
4.041	34.908	16.120
3.064	39.614	19.828
5.197	40.521	20.928
5.327	45.357	20.914
5.023	48.791	16.281
5.677	46.622	12.015
4.631	46.639	8.392
3.379	51.732	6.479
3.141	57.455	8.678
2.529	57.728	8.879
2.266	55.890	9.989
2.124	55.701	12.884
1.339	56.857	12.886
2.309	60.314	11.140
2.098	67.920	11.873
1.444	71.148	9.792
1.558	65.765	8.623
2.006	58.996	8.053
3.599	58.337	9.058
4.034	59.493	11.996
6.132	58.234	10.033
5.437	59.171	5.530
4.597	57.647	4.747
4.924	55.035	7.582
5.259	57.837	11.983
4.099	57.377	14.169
2.235	50.834	11.573
1.837	46.829	11.050
3.018	47.977	9.245
4.706	49.006	7.081
5.547	46.498	5.962
6.837	45.705	5.548
9.279	45.504	5.462
10.747	45.203	5.973
10.227	43.479	7.378
7.641	39.727	8.666
5.892	40.912	9.616
5.024	43.635	9.464
2.700	39.262	10.042
1.745	33.630	8.712
3.309	32.281	7.629
4.171	31.692	11.360
5.225	30.097	10.378
3.590	29.423	6.141
2.055	28.960	4.525
1.777	27.238	3.034
3.430	26.912	3.021
6.447	27.205	7.684
8.591	26.050	11.709
10.341	27.717	12.460
12.486	30.266	13.507
14.626	30.028	13.039
14.073	30.619	9.307
8.987	31.450	9.411
4.741	31.037	13.212
3.130	27.368	13.495
1.028	24.859	12.174
1.187	24.178	10.125
4.273	20.970	9.945
7.989	16.542	10.270
8.338	13.579	5.500
7.191	12.471	0.738
6.099	11.724	1.717
5.365	11.076	4.605
4.498	11.531	5.599
2.779	10.680	4.754
0.895	10.935	7.537
2.147	12.946	9.754
3.878	14.624	10.229
4.927	15.046	10.562
4.940	14.377	11.080
3.119	13.234	11.210
2.930	12.618	9.372
2.060	12.646	7.308
1.907	14.154	5.722
3.091	17.962	3.426
3.011	20.429	2.593
2.205	22.010	3.224
2.263	27.128	3.882
2.342	30.337	5.545
1.126	30.811	7.567
2.645	31.598	10.768
3.131	31.862	12.757
3.486	32.153	13.749
2.041	33.654	14.635
2.753	33.691	14.788
3.212	33.878	14.035
2.776	37.928	13.400
4.378	39.337	12.362
4.153	40.300	10.187
2.482	40.800	8.764
3.792	39.863	7.424
4.230	39.359	5.537
6.263	40.297	3.290
4.562	41.181	3.358
5.134	40.294	6.887
4.305	39.434	10.484
0.726	40.022	9.638
3.543	42.953	6.981
4.101	46.119	5.385
2.851	44.112	4.076
1.527	42.732	2.899
1.560	46.112	3.928
2.225	48.756	4.301
1.845	46.979	3.521
2.416	43.654	4.186
2.035	46.014	3.616
3.029	47.976	4.003
4.736	48.557	4.327
4.794	45.163	6.462
5.820	38.375	8.402
5.260	35.387	7.449
3.212	35.551	7.633
2.835	38.108	9.010
1.572	38.139	9.969
1.629	37.157	11.106
2.447	35.825	11.246
3.075	31.837	10.432
2.955	28.160	10.880
4.538	28.339	10.676
4.104	29.418	10.221
3.040	29.061	10.270
3.204	28.234	11.451
2.431	27.356	11.788
1.411	27.476	12.955
2.042	26.323	14.085
3.823	25.168	13.534
4.407	23.686	13.691
5.164	22.473	13.123
6.289	25.848	13.085
5.979	29.671	13.386
6.524	31.131	14.236
6.593	33.961	12.856
5.468	33.998	10.312
5.144	31.142	7.583
6.412	29.794	3.910
6.476	27.748	1.654
5.743	25.064	2.265
5.253	21.318	2.675
3.118	17.263	2.600
4.952	15.191	3.220
6.967	16.501	4.739
6.236	14.488	6.199
5.497	10.857	7.628
4.268	10.286	8.157
2.021	8.163	8.488
0.629	7.073	8.629
1.647	5.251	7.794
1.736	5.490	6.271
2.436	7.448	4.058
0.940	8.364	1.890
0.991	10.979	1.560
1.707	12.385	2.992
3.192	12.741	2.633
4.801	13.282	1.231
4.685	12.600	2.085
3.918	12.579	3.005
2.973	12.407	1.669
2.079	13.019	2.630
2.380	13.490	4.147
2.532	12.319	4.483
2.034	11.614	4.728
1.907	11.252	4.117
1.066	7.976	5.949
2.300	5.684	5.554
3.499	4.203	5.087
4.697	1.993	7.076
4.586	2.995	5.270
3.872	5.836	3.769
3.365	7.865	4.305
2.957	9.567	5.528
2.220	11.223	6.570
1.937	11.756	7.085
1.597	10.980	5.345
2.150	9.722	4.193
2.306	8.957	3.966
3.011	8.533	3.599
4.630	7.154	3.372
4.797	6.484	7.173
6.440	5.249	11.847
4.498	4.264	14.461
3.379	5.915	11.991
7.762	4.914	6.530
8.907	6.527	10.627
8.944	8.330	13.619
8.805	8.868	13.654
8.545	11.530	9.810
8.466	14.379	5.978
6.900	15.396	3.932
3.973	17.614	3.488
1.413	20.591	4.882
2.112	23.578	7.329
3.605	24.815	8.445
5.752	24.390	9.621
6.676	26.117	10.917
9.065	26.775	10.350
10.714	28.808	8.380
11.447	30.425	6.475
10.128	29.491	6.035
8.475	28.494	6.314
8.970	27.216	5.910
8.927	25.837	5.030
11.520	27.306	6.792
13.995	28.423	7.001
16.521	28.194	7.509
17.554	29.502	7.710
18.118	31.335	8.021
17.138	31.185	11.324
14.872	30.542	15.873
15.829	32.497	19.035
19.440	34.929	19.660
20.660	36.866	19.882
19.426	34.324	21.529
16.488	33.432	23.830
15.771	35.651	25.953
17.695	34.133	28.439
19.929	30.095	28.788
19.294	26.652	26.548
19.945	26.881	25.543
19.014	29.310	27.123
14.046	28.483	28.294
12.657	26.205	28.177
12.756	25.636	31.899
18.236	25.693	35.827
36.726	26.283	37.781
33.609	25.747	38.640
27.939	25.325	37.265
31.686	25.514	38.205
31.425	26.007	44.270
30.074	25.351	49.320
36.250	26.778	42.585
43.225	32.163	40.388
44.770	40.549	43.979
47.731	49.504	44.864
52.277	54.049	43.841
56.868	53.787	43.160
61.688	62.267	44.720
69.670	76.945	44.024
75.901	82.436	39.676
77.190	83.112	33.849
84.016	87.486	29.140
101.333	98.887	23.727
105.126	103.377	18.543
98.797	108.655	14.097
113.138	116.037	11.404
115.269	121.151	10.568
113.901	125.547	12.467
130.241	125.690	15.208
132.814	126.550	15.397
138.752	127.619	16.327
138.500	130.691	16.532
131.029	124.310	15.435
129.273	127.898	16.800
122.413	131.678	19.179
116.697	132.501	24.942
112.183	134.614	30.804
111.565	132.130	38.667
111.293	138.118	44.390
109.284	137.566	51.332
110.579	134.863	62.343
115.420	133.816	74.911
130.770	138.415	87.539
128.062	138.374	98.871
115.408	133.181	114.432
115.370	129.079	135.899
113.822	127.018	154.097
118.611	124.209	172.165
117.827	119.921	192.715
115.211	119.276	215.586
114.493	113.868	238.205
117.198	116.745	255.459
122.581	126.798	270.703
118.669	134.548	280.917
108.257	141.087	279.861
98.160	150.918	282.786
86.778	162.266	287.820
70.224	178.024	279.693
54.053	189.969	265.630
44.150	186.173	253.847
45.766	197.438	245.256
55.483	203.911	232.804
74.286	196.653	233.196
91.068	211.292	222.254
100.898	213.700	193.111
114.962	206.087	180.778
133.373	205.233	178.835
155.726	199.952	167.328
174.104	196.340	153.809
190.120	186.969	146.229
210.443	174.807	130.184
220.894	168.173	115.996
248.887	161.952	98.707
257.552	152.498	79.494
242.308	145.754	70.053
245.397	147.209	57.687
246.921	142.334	39.390
246.792	138.459	26.045
242.529	136.878	13.692
230.808	134.422	7.560
213.624	133.875	17.872
196.027	128.174	33.487
184.924	126.781	49.773
173.387	125.155	63.424
152.195	133.131	70.359
137.917	132.432	85.990
123.900	129.157	106.413
100.376	134.664	112.233
86.940	132.900	119.542
77.259	130.046	134.194
57.630	127.334	140.901
45.994	125.212	147.029
43.168	121.605	155.986
40.703	118.417	159.583
48.852	116.833	162.514
61.707	118.126	169.067
79.086	116.157	195.319
96.762	112.864	199.846
106.231	112.226	192.042
108.403	111.334	195.352
117.761	109.984	187.641
119.524	116.492	183.001
115.491	116.952	173.554
120.033	112.949	160.407
125.684	120.266	146.325
118.623	118.373	138.576
116.044	117.399	121.554
120.175	115.921	106.027
113.898	107.116	104.688
122.703	104.373	92.420
118.523	94.802	78.120
112.858	92.674	73.228
106.144	93.050	67.775
96.395	88.651	62.715
91.146	85.127	48.632
68.428	77.249	38.209
28.830	75.282	31.486
25.894	74.941	21.631
37.496	68.648	15.766
38.129	61.432	14.177
32.177	60.010	14.286
24.619	56.166	14.246
14.643	52.353	15.157
12.225	53.416	17.416
15.181	51.558	20.015
16.539	46.619	23.149
12.070	43.794	29.126
6.644	49.033	32.360
5.521	51.875	29.859
6.977	46.130	29.963
9.652	43.920	32.522
10.233	47.089	32.825
9.134	49.369	31.584
7.941	51.958	30.805
6.758	48.047	30.382
5.041	41.849	28.587
4.818	38.616	30.425
4.367	36.489	34.548
6.520	38.551	40.055
9.545	42.054	50.479
12.731	41.447	60.857
15.328	39.971	67.374
19.449	39.266	77.508
25.906	36.382	95.470
33.989	37.550	119.260
41.985	37.843	144.952
45.710	38.349	176.783
46.029	42.710	207.636
50.752	44.942	233.440
54.484	44.113	254.361
62.130	45.750	271.670
70.242	46.009	288.485
66.876	47.783	299.611
58.811	49.262	305.249
55.389	50.635	304.641
60.477	55.824	307.204
57.822	56.200	310.642
47.793	55.689	295.520
39.972	57.495	256.190
23.657	57.478	204.005
9.220	57.222	147.074
21.531	58.850	93.985
37.158	60.978	51.439
43.743	63.713	19.997
39.511	63.602	11.034
31.636	62.342	28.128
21.762	63.673	46.358
11.948	66.589	57.689
7.881	64.946	63.542
7.530	59.520	65.041
13.050	60.284	58.479
17.950	63.918	47.450
21.196	60.367	36.028
21.766	57.712	27.915
19.828	58.823	19.587
15.337	55.553	10.356
9.765	57.579	4.925
5.647	59.811	3.061
3.406	55.551	6.036
3.336	56.310	8.858
6.486	60.133	11.532
6.907	63.882	11.814
7.483	68.209	12.658
8.595	67.825	12.087
8.031	66.069	10.042
5.917	72.419	9.722
5.502	79.564	9.645
5.239	80.226	8.367
3.235	82.932	7.733
2.505	86.953	6.227
3.638	87.144	5.021
3.319	87.750	5.330
4.311	96.847	5.007
3.116	108.858	2.622
3.373	109.835	2.588
5.305	115.421	4.306
5.356	133.065	6.751
5.022	143.339	10.345
5.707	149.271	13.243
4.625	159.786	18.060
3.432	171.279	26.771
4.233	180.159	36.193
4.892	183.879	43.630
3.687	189.792	52.710
5.187	204.003	58.178
6.001	213.088	69.257
5.176	215.859	86.536
5.624	220.734	98.045
7.522	226.061	110.442
8.210	225.546	126.977
6.679	222.685	145.537
9.573	219.017	163.027
11.339	230.441	180.862
12.067	224.094	202.647
17.210	194.603	215.647
22.763	184.931	218.600
30.114	174.334	225.573
34.207	162.991	224.743
31.385	153.919	219.597
26.881	144.189	220.543
24.345	139.577	213.845
22.693	134.570	202.315
23.150	126.365	191.416
23.303	117.689	184.372
24.741	117.049	178.575
29.655	111.480	172.192
35.027	98.779	177.047
40.188	93.295	182.283
47.524	86.612	190.574
47.064	78.439	203.850
41.563	66.276	199.550
38.578	53.735	190.789
32.833	41.905	167.995
24.480	44.012	156.121
26.052	40.192	166.584
31.832	9.271	152.518
31.351	6.569	132.307
31.574	24.988	120.378
31.256	33.130	111.349
31.051	44.218	91.471
28.870	54.327	79.978
27.057	68.443	71.531
27.460	75.443	50.661
25.548	76.276	35.599
21.797	79.953	27.378
16.818	81.280	21.889
13.443	84.342	20.737
9.478	90.640	24.821
5.851	88.644	30.268
5.336	83.595	32.393
3.939	82.556	34.002
4.796	76.738	34.719
7.759	71.417	40.282
9.530	65.690	53.562
8.664	60.819	62.616
7.118	56.019	66.618
7.358	49.099	71.269
6.215	45.048	82.021
6.744	41.287	86.260
6.260	39.568	83.998
7.073	41.560	90.549
6.784	42.781	103.688
6.051	39.337	102.658
7.981	33.999	100.383
9.257	32.570	110.047
10.118	29.661	117.654
12.628	25.632	107.567
14.215	25.519	119.263
16.402	27.187	153.287
21.842	28.369	162.796
25.634	30.665	177.388
28.156	32.052	195.108
32.320	32.231	206.900
36.208	35.388	225.398
37.346	38.223	239.983
37.984	38.562	253.943
38.225	37.272	269.877
35.431	39.140	280.740
31.755	42.311	290.347
26.901	45.568	291.995
20.202	51.442	297.685
16.195	52.692	316.591
13.462	50.741	325.733
12.824	48.138	299.491
15.407	47.839	230.604
15.782	51.574	156.380
15.212	53.910	104.297
15.511	51.375	67.642
13.195	50.628	52.162
10.751	55.724	51.611
7.993	57.960	53.733
3.578	55.590	50.634
2.857	51.682	42.370
3.777	49.228	30.512
3.400	48.447	14.253
3.288	43.724	3.971
5.010	41.684	3.628
4.767	43.372	4.617
5.244	41.175	5.042
4.951	38.710	2.652
3.964	36.845	4.848
4.583	34.878	6.053
3.264	34.538	6.146
3.615	33.960	6.660
2.840	32.311	5.698
1.480	33.868	3.827
2.149	35.555	4.342
1.952	36.498	4.481
1.591	34.586	6.377
1.893	32.595	9.729
2.944	30.273	10.346
3.238	27.974	11.454
3.236	27.736	12.733
3.084	28.553	13.141
3.467	29.721	12.870
5.066	28.169	12.489
6.478	28.155	12.076
6.264	28.375	9.270
6.091	26.960	5.647
5.437	25.545	3.610
6.767	24.225	1.957
9.477	23.512	3.530
10.956	23.644	9.481
11.517	23.929	18.190
11.587	21.072	26.333
8.084	18.877	32.532
2.771	19.734	39.556
3.895	21.447	44.931
4.380	20.977	52.191
3.460	19.994	59.955
1.702	22.346	64.403
2.686	25.899	64.362
2.398	28.497	63.200
3.015	30.828	62.849
3.810	42.305	64.069
3.376	48.049	59.424
2.824	50.589	49.656
0.925	57.846	44.079
1.361	63.258	42.955
6.851	70.241	42.640
15.266	73.668	35.958
22.233	73.430	26.612
28.804	99.229	14.863
35.721	99.650	8.267
38.063	75.954	11.297
35.979	76.901	17.665
36.067	76.719	29.137
37.984	77.879	42.889
38.462	73.306	58.649
38.775	70.916	67.891
36.285	74.846	73.394
30.303	75.385	94.540
27.713	67.277	112.162
28.490	64.200	116.702
28.877	68.158	130.910
24.272	64.116	145.724
14.633	56.521	160.171
2.715	52.136	179.816
19.481	52.246	188.275
33.496	47.871	199.674
42.858	41.884	213.352
41.702	40.282	209.865
35.220	36.264	220.430
28.050	29.358	237.837
18.550	25.428	239.512
9.014	23.532	243.652
2.126	23.989	232.227
7.722	25.140	234.686
12.993	28.185	249.088
19.313	32.828	240.276
25.432	37.986	237.811
26.141	43.325	241.551
25.077	46.108	240.800
23.702	50.564	226.989
21.959	52.982	220.908
22.339	59.814	220.805
21.242	69.404	204.731
17.527	73.170	194.222
15.704	73.375	192.448
14.206	76.939	175.741
16.515	86.174	163.268
18.439	92.848	159.544
17.592	94.037	157.984
16.138	101.632	159.706
13.705	106.313	165.425
12.545	106.093	179.456
13.707	110.401	180.724
12.047	105.204	180.388
9.834	99.346	227.916
9.711	101.601	277.823
10.197	106.045	253.876
8.978	105.917	259.824
6.661	104.551	280.894
9.714	108.354	320.030
12.037	108.061	343.358
11.490	107.551	352.670
11.137	109.070	361.044
12.144	104.568	362.059
13.970	103.243	341.266
16.529	100.124	306.203
19.262	97.054	263.800
19.538	93.848	213.570
20.395	86.578	172.971
22.511	83.350	139.332
22.355	77.300	134.096
20.934	68.845	130.179
18.546	59.393	135.825
16.806	52.555	156.354
16.145	52.240	192.486
14.742	46.501	227.000
13.312	39.805	261.271
11.461	35.177	277.502
9.486	29.696	289.158
7.547	23.332	292.049
5.770	20.216	319.423
3.499	17.687	297.522
7.322	13.363	276.016
9.416	14.450	286.619
14.061	17.030	292.635
19.216	20.237	272.517
24.430	22.584	277.064
31.236	24.103	302.151
39.993	24.771	295.058
43.038	24.469	283.732
40.872	24.387	275.505
33.750	24.109	268.471
26.384	27.838	252.626
23.412	27.600	250.002
25.263	23.239	246.097
26.261	20.648	235.834
27.964	17.629	223.898
32.234	16.131	213.194
34.447	16.622	201.216
36.677	16.560	180.682
36.258	19.189	175.382
29.756	20.920	164.695
21.111	19.876	154.759
15.247	21.480	143.811
15.290	22.878	126.151
17.101	24.073	108.367
17.375	26.868	90.460
18.020	30.383	81.410
19.908	33.430	70.520
22.101	36.367	48.029
24.276	40.369	32.210
26.563	39.529	23.040
28.590	38.138	18.990
26.442	44.487	15.944
19.151	47.709	13.879
13.106	46.357	12.884
10.716	45.387	10.573
11.196	41.520	10.111
9.916	35.757	10.190
6.441	28.395	10.270
4.531	21.801	12.078
4.992	23.351	13.080
8.231	24.649	14.927
8.104	22.755	18.760
5.836	24.663	19.737
6.602	24.845	20.891
7.342	23.285	20.860
6.370	22.755	19.281
4.294	23.063	18.990
2.726	24.066	17.977
3.185	28.085	14.518
2.847	28.130	13.447
2.383	25.487	11.545
2.355	24.628	6.733
1.422	23.236	5.598
2.575	22.267	5.314
3.993	19.513	3.377
5.018	17.746	2.223
6.238	17.699	1.844
7.845	17.587	2.111
5.926	18.101	1.841
4.647	17.943	2.290
4.606	15.874	3.252
4.482	13.222	3.943
4.128	12.091	3.944
2.447	11.881	3.159
2.222	12.128	3.321
2.025	12.937	4.692
1.971	12.873	3.912
3.482	15.187	3.035
4.251	18.220	3.517
2.089	16.435	4.770
1.285	12.376	4.829
2.554	11.314	3.939
2.085	11.429	4.928
0.883	11.778	5.129
1.260	12.290	4.511
1.304	12.236	4.744
3.031	12.632	4.289
3.983	12.375	5.078
1.062	12.439	4.359
2.058	14.610	3.561
3.421	16.536	3.587
2.403	17.764	1.749
1.306	22.312	2.182
1.779	25.750	2.024
1.736	25.999	0.733
1.825	24.669	0.519
1.915	24.836	1.935
2.234	28.179	2.279
3.800	31.630	1.024
2.372	33.970	1.690
2.784	35.615	1.410
2.830	38.938	1.049
0.653	44.601	1.375
1.568	50.154	1.094
1.773	53.259	1.578
2.910	55.494	2.121
1.855	54.754	1.789
1.711	58.039	0.995
2.148	66.083	0.801
2.261	70.112	1.256
3.642	73.082	1.008
2.154	77.993	1.585
0.726	91.893	1.099
1.715	86.330	1.921
5.294	78.392	2.382
4.439	89.117	2.657
4.131	91.829	2.552
5.135	97.069	1.894
4.831	100.194	2.028
4.477	100.354	1.180
5.691	103.049	2.374
7.943	107.302	4.011
6.976	114.750	3.776
4.551	111.628	2.833
5.268	114.113	3.218
4.470	119.926	2.294
4.398	116.932	1.401
5.897	118.098	1.840
6.881	116.519	2.410
6.669	121.612	2.957
6.515	118.942	2.389
7.111	112.411	2.455
7.437	115.710	1.308
6.993	110.668	2.383
8.252	105.672	3.091
8.440	104.802	3.020
6.021	102.346	3.663
4.006	96.408	4.576
3.801	92.825	4.527
3.921	92.140	5.167
5.596	83.994	7.523
6.598	78.894	8.208
7.146	77.501	7.818
9.453	73.812	7.485
10.083	69.988	5.718
9.721	66.474	4.911
8.402	65.805	4.398
6.679	66.364	4.506
5.919	67.084	4.083
5.212	63.541	6.002
5.223	59.626	6.648
4.334	60.562	7.927
3.801	62.721	7.545
3.710	60.502	7.333
5.251	55.653	6.411
5.294	51.674	7.755
4.066	51.483	7.016
4.029	53.940	6.237
3.257	54.880	6.378
5.092	52.096	5.056
4.293	46.414	4.456
3.062	45.072	5.697
