RHand_X	RHand_Y	RHand_Z	Head_X	Head_Y	Head_Z	LHand_X	LHand_Y	LHand_Z
678.856	1203.800	813.129	1272.701	1421.413	755.612	501.022	1271.760	629.465
678.856	1203.800	813.329	1272.701	1422.064	755.921	501.022	1271.760	629.465
678.856	1203.800	813.329	1272.938	1422.701	756.188	501.022	1271.760	629.677
678.856	1203.800	813.329	1272.938	1423.282	756.392	501.022	1271.760	629.677
678.856	1203.800	813.329	1272.938	1423.807	756.392	501.022	1271.760	629.677
678.856	1203.800	813.329	1273.222	1424.367	756.749	501.223	1272.054	629.677
678.856	1203.800	813.329	1273.222	1424.914	756.749	501.223	1272.054	629.677
678.856	1203.800	813.329	1273.463	1425.452	757.099	501.223	1272.054	629.677
678.856	1203.800	813.542	1273.463	1426.026	757.099	501.223	1272.258	629.677
678.856	1203.800	813.542	1273.710	1426.532	757.416	501.223	1272.258	629.677
678.856	1203.800	813.542	1273.710	1427.055	757.416	501.223	1272.258	629.677
678.856	1204.016	813.542	1273.937	1427.617	757.748	501.510	1272.258	629.926
678.856	1204.016	813.542	1273.937	1428.133	757.748	501.510	1272.258	629.926
678.856	1204.016	813.542	1274.176	1428.580	757.968	501.510	1272.496	629.926
678.856	1204.016	813.542	1274.176	1429.013	757.968	501.716	1272.496	629.926
678.856	1204.016	813.542	1274.446	1429.471	758.200	501.716	1272.496	629.926
678.856	1204.016	813.542	1274.446	1429.918	758.200	501.716	1272.496	630.141
678.856	1204.016	813.542	1274.777	1430.306	758.441	501.716	1272.496	630.141
678.856	1204.016	813.542	1274.777	1430.718	758.441	501.943	1272.496	630.141
678.856	1204.016	813.542	1275.078	1431.118	758.721	501.943	1272.496	630.141
679.064	1204.286	813.779	1275.078	1431.536	758.721	501.943	1272.496	630.141
679.064	1204.286	813.779	1275.306	1431.896	759.036	501.943	1272.496	630.141
679.064	1204.286	813.779	1275.306	1432.225	759.036	501.943	1272.496	630.141
679.064	1204.286	813.779	1275.667	1432.581	759.301	501.943	1272.750	630.141
679.064	1204.286	813.779	1275.895	1432.946	759.301	502.145	1272.750	630.141
679.064	1204.286	813.779	1275.895	1433.212	759.507	502.145	1272.750	630.141
679.064	1204.286	813.779	1276.284	1433.449	759.507	502.145	1272.983	630.141
679.064	1204.286	813.779	1276.284	1433.669	759.737	502.145	1272.983	630.141
679.064	1204.286	813.779	1276.663	1433.895	759.737	502.365	1272.983	630.141
679.064	1204.286	813.779	1276.663	1433.895	759.957	502.365	1272.983	630.141
679.064	1204.286	813.779	1277.077	1434.256	759.957	502.365	1273.237	630.141
679.064	1204.286	813.779	1277.077	1434.256	760.226	502.365	1273.237	630.141
679.064	1204.286	813.779	1277.452	1434.530	760.226	502.365	1273.237	630.141
679.064	1204.286	813.779	1277.653	1434.530	760.529	502.365	1273.237	630.141
679.064	1204.286	813.779	1277.861	1434.530	760.529	502.365	1273.237	630.141
679.064	1204.286	813.779	1278.063	1434.766	760.812	502.365	1273.529	630.374
679.321	1204.548	813.779	1278.301	1434.766	760.812	502.365	1273.529	630.374
679.321	1204.548	813.779	1278.563	1434.766	761.149	502.365	1273.793	630.374
679.321	1204.776	813.779	1278.812	1434.766	761.149	502.365	1273.793	630.374
679.576	1204.776	813.779	1279.060	1434.766	761.507	502.365	1273.793	630.374
679.576	1204.776	813.779	1279.303	1434.766	761.708	502.365	1273.793	630.644
679.576	1204.776	813.779	1279.542	1434.766	761.708	502.572	1273.793	630.644
679.576	1204.776	813.779	1279.542	1434.766	762.049	502.572	1273.793	630.644
679.576	1204.776	813.779	1279.937	1434.766	762.049	502.572	1273.793	630.899
679.576	1204.776	813.779	1279.937	1434.766	762.317	502.572	1274.006	630.899
679.576	1204.776	813.779	1280.298	1434.766	762.317	502.572	1274.006	630.899
679.576	1204.776	813.779	1280.298	1434.766	762.317	502.572	1274.006	631.127
679.576	1204.776	813.779	1280.556	1434.766	762.317	502.572	1274.006	631.127
679.576	1204.776	813.779	1280.556	1434.766	762.317	502.572	1274.006	631.127
679.576	1204.776	813.779	1280.556	1434.766	762.555	502.572	1274.006	631.127
679.783	1204.776	813.779	1280.845	1434.766	762.555	502.572	1274.006	631.127
679.783	1204.776	813.779	1280.845	1435.005	762.555	502.572	1274.006	631.127
679.783	1204.776	813.779	1280.845	1435.005	762.555	502.572	1274.006	631.127
679.783	1204.776	813.779	1281.145	1435.005	762.555	502.797	1274.006	631.127
679.783	1204.776	813.779	1281.145	1435.005	762.555	502.797	1274.006	631.386
679.783	1204.776	813.779	1281.423	1435.005	762.555	502.797	1274.006	631.386
679.783	1204.776	813.779	1281.423	1435.005	762.784	502.797	1274.006	631.597
679.783	1204.776	813.779	1281.691	1435.005	762.784	502.797	1274.006	631.597
679.783	1204.776	813.779	1281.691	1435.005	762.784	502.797	1274.006	631.821
679.783	1204.776	813.779	1281.939	1435.005	762.784	502.797	1274.006	631.821
679.783	1204.776	813.779	1281.939	1435.005	762.784	502.797	1274.006	631.821
679.783	1204.776	813.779	1282.215	1435.005	762.784	502.797	1274.006	631.821
679.783	1204.776	813.779	1282.215	1435.005	762.995	502.797	1274.006	632.026
679.783	1204.776	813.779	1282.602	1435.005	762.995	502.797	1274.006	632.026
679.783	1204.776	813.779	1282.820	1435.005	762.995	502.797	1274.006	632.026
679.783	1204.776	813.779	1283.088	1435.005	763.314	502.797	1274.006	632.026
679.783	1204.776	813.779	1283.347	1435.005	763.314	502.797	1274.006	632.026
679.783	1204.776	813.779	1283.639	1435.005	763.585	502.797	1274.006	632.026
679.783	1204.776	813.779	1283.911	1435.005	763.585	502.797	1274.239	632.026
679.783	1204.776	813.779	1284.217	1435.005	763.850	502.797	1274.239	632.228
679.783	1204.776	813.779	1284.506	1435.005	763.850	502.797	1274.479	632.228
679.783	1204.776	813.779	1284.841	1435.005	764.080	502.797	1274.479	632.228
680.004	1204.776	813.779	1285.140	1435.005	764.080	502.797	1274.740	632.228
680.004	1204.776	813.779	1285.482	1435.005	764.298	502.797	1274.740	632.487
680.004	1204.776	813.779	1285.846	1435.005	764.298	502.797	1274.971	632.487
680.004	1204.776	813.779	1286.218	1435.005	764.576	502.797	1274.971	632.487
680.004	1204.776	813.779	1286.606	1435.005	764.576	502.797	1274.971	632.487
680.004	1204.776	813.779	1286.990	1435.005	764.840	502.797	1275.241	632.487
680.004	1204.776	813.779	1287.365	1435.005	764.840	502.797	1275.241	632.487
680.004	1204.776	813.779	1287.749	1435.005	765.047	502.797	1275.241	632.487
680.004	1204.776	813.779	1288.151	1435.005	765.047	503.012	1275.241	632.487
680.004	1204.776	813.779	1288.545	1435.005	765.258	503.012	1275.241	632.487
680.004	1204.776	813.779	1288.926	1435.005	765.258	503.012	1275.241	632.733
680.004	1204.776	813.779	1289.300	1435.005	765.468	503.012	1275.499	632.733
680.004	1204.776	813.779	1289.688	1435.207	765.468	503.012	1275.499	632.733
680.004	1204.776	813.779	1290.120	1435.207	765.722	503.012	1275.499	632.733
680.004	1204.776	813.779	1290.564	1435.207	765.722	503.012	1275.499	632.971
680.004	1204.776	813.779	1290.956	1435.207	765.984	503.012	1275.499	632.971
680.004	1204.776	813.779	1291.373	1435.207	765.984	503.012	1275.499	632.971
680.004	1204.776	813.779	1291.816	1435.207	766.307	503.012	1275.499	632.971
680.004	1204.776	813.779	1292.274	1435.207	766.307	503.012	1275.718	632.971
680.004	1204.776	813.779	1292.687	1435.438	766.658	503.012	1275.718	632.971
680.004	1204.776	813.779	1293.088	1435.438	766.658	503.012	1275.718	632.971
680.004	1204.776	813.779	1293.554	1435.438	766.957	503.012	1275.718	632.971
680.004	1204.776	813.779	1294.005	1435.438	766.957	503.214	1275.718	632.971
680.004	1204.776	813.779	1294.494	1435.644	767.164	503.214	1275.718	632.971
680.004	1204.776	813.779	1294.885	1435.644	767.164	503.214	1275.718	633.187
680.004	1204.776	813.779	1295.241	1435.644	767.164	503.214	1275.718	633.187
680.004	1204.776	813.779	1295.573	1435.644	767.164	503.214	1275.935	633.187
680.222	1204.776	813.779	1295.939	1435.644	767.404	503.214	1275.935	633.187
680.222	1204.776	813.779	1296.319	1435.905	767.404	503.214	1275.935	633.390
680.222	1204.776	813.779	1296.676	1435.905	767.404	503.214	1276.193	633.390
680.222	1204.776	813.779	1297.018	1436.128	767.404	503.214	1276.193	633.390
680.222	1204.776	813.779	1297.337	1436.128	767.652	503.214	1276.193	633.390
680.222	1204.776	813.779	1297.600	1436.356	767.652	503.214	1276.485	633.390
680.222	1204.776	813.779	1297.830	1436.356	767.652	503.214	1276.485	633.608
680.222	1204.776	813.779	1298.101	1436.560	767.882	503.214	1276.485	633.608
680.222	1204.776	813.779	1298.359	1436.560	767.882	503.214	1276.766	633.608
680.222	1204.979	813.779	1298.613	1436.790	767.882	503.214	1276.766	633.608
680.222	1204.979	813.779	1298.850	1436.790	768.121	503.214	1276.975	633.608
680.222	1204.979	813.779	1299.072	1437.051	768.121	503.214	1276.975	633.841
680.222	1204.979	813.779	1299.287	1437.051	768.121	503.214	1277.221	633.841
680.222	1204.979	813.779	1299.287	1437.372	768.121	503.214	1277.221	633.841
680.222	1204.979	813.779	1299.645	1437.372	768.366	503.214	1277.486	633.841
680.222	1204.979	813.779	1299.645	1437.683	768.366	503.214	1277.486	633.841
680.222	1204.979	814.003	1299.950	1437.683	768.366	503.214	1277.735	633.841
680.222	1204.979	814.003	1299.950	1437.973	768.688	503.214	1277.735	634.044
680.222	1204.979	814.003	1300.371	1437.973	768.688	503.214	1277.992	634.044
680.222	1204.979	814.003	1300.623	1438.222	769.005	503.214	1277.992	634.044
680.222	1204.979	814.230	1300.873	1438.222	769.214	503.214	1278.219	634.044
680.222	1204.979	814.230	1301.113	1438.517	769.214	503.214	1278.219	634.044
680.222	1205.191	814.230	1301.345	1438.517	769.524	503.214	1278.219	634.264
680.222	1205.191	814.230	1301.573	1438.732	769.524	503.214	1278.219	634.264
680.222	1205.191	814.230	1301.573	1438.732	769.838	503.214	1278.219	634.264
680.433	1205.191	814.474	1301.919	1438.937	769.838	503.214	1278.219	634.264
680.433	1205.191	814.474	1301.919	1438.937	770.102	503.214	1278.219	634.264
680.433	1205.191	814.474	1302.182	1438.937	770.102	503.214	1278.219	634.264
680.433	1205.191	814.474	1302.182	1438.937	770.102	503.214	1278.451	634.264
680.433	1205.392	814.474	1302.456	1438.937	770.373	503.214	1278.451	634.264
680.433	1205.392	814.474	1302.456	1438.937	770.373	503.214	1278.451	634.264
680.433	1205.392	814.699	1302.456	1438.937	770.373	503.214	1278.451	634.264
680.433	1205.392	814.699	1302.730	1438.937	770.373	503.214	1278.731	634.264
680.433	1205.392	814.699	1302.730	1438.937	770.373	503.214	1278.731	634.264
680.433	1205.392	814.699	1302.730	1438.937	770.373	503.214	1278.731	634.264
680.433	1205.392	814.699	1302.730	1438.937	770.373	503.214	1278.968	634.264
680.433	1205.392	814.699	1302.730	1438.937	770.373	503.214	1278.968	634.264
680.433	1205.392	814.699	1302.730	1438.937	770.373	503.214	1278.968	634.264
680.433	1205.392	814.699	1302.730	1438.937	770.373	503.214	1278.968	634.264
680.433	1205.392	814.699	1302.730	1438.937	770.373	503.214	1278.968	634.264
680.433	1205.392	814.699	1302.946	1439.147	770.575	503.214	1278.968	634.264
680.433	1205.392	814.699	1302.946	1439.147	770.575	503.214	1278.968	634.264
680.433	1205.392	814.699	1303.183	1439.147	770.575	503.214	1278.968	634.264
680.654	1205.392	814.699	1303.183	1439.147	770.575	503.214	1278.968	634.264
680.654	1205.392	814.699	1303.408	1439.147	770.803	503.214	1278.968	634.264
680.654	1205.392	814.699	1303.408	1439.147	770.803	503.214	1278.968	634.264
680.654	1205.392	814.699	1303.634	1439.147	770.803	503.214	1278.968	634.264
680.654	1205.392	814.699	1303.634	1439.147	770.803	503.214	1279.186	634.468
680.654	1205.392	814.699	1303.860	1439.147	771.027	503.214	1279.186	634.468
680.654	1205.392	814.699	1303.860	1439.147	771.027	503.214	1279.186	634.468
680.654	1205.392	814.699	1304.074	1439.147	771.027	503.214	1279.186	634.468
680.654	1205.392	814.699	1304.074	1439.147	771.027	503.214	1279.186	634.468
680.654	1205.392	814.699	1304.074	1439.147	771.027	503.214	1279.186	634.676
680.654	1205.392	814.699	1304.074	1439.147	771.027	503.214	1279.186	634.676
680.887	1205.392	814.699	1304.074	1439.147	771.027	503.214	1279.394	634.676
680.887	1205.619	814.699	1304.074	1439.147	771.027	503.214	1279.394	634.676
680.887	1205.619	814.699	1304.074	1439.147	771.027	503.214	1279.394	634.676
680.887	1205.619	814.699	1304.074	1439.147	771.027	503.214	1279.394	634.901
680.887	1205.619	814.699	1304.074	1439.392	771.027	503.214	1279.394	634.901
680.887	1205.619	814.699	1304.074	1439.392	771.267	503.214	1279.394	634.901
680.887	1205.619	814.699	1304.074	1439.392	771.267	503.214	1279.394	634.901
680.887	1205.619	814.699	1304.278	1439.392	771.267	503.214	1279.394	634.901
680.887	1205.619	814.699	1304.278	1439.601	771.473	503.214	1279.394	635.135
680.887	1205.619	814.699	1304.278	1439.601	771.473	503.214	1279.394	635.135
680.887	1205.619	814.699	1304.278	1439.601	771.473	503.214	1279.394	635.135
680.887	1205.619	814.699	1304.278	1439.601	771.473	503.214	1279.394	635.135
680.887	1205.619	814.699	1304.517	1439.601	771.473	503.214	1279.394	635.135
680.887	1205.619	814.699	1304.517	1439.601	771.678	503.214	1279.394	635.135
680.887	1205.619	814.699	1304.517	1439.601	771.678	503.214	1279.632	635.397
680.887	1205.619	814.699	1304.517	1439.601	771.678	503.214	1279.632	635.397
680.887	1205.619	814.699	1304.517	1439.601	771.678	503.462	1279.632	635.397
680.887	1205.619	814.699	1304.517	1439.601	771.678	503.462	1279.632	635.397
680.887	1205.837	814.699	1304.736	1439.601	771.678	503.462	1279.632	635.613
680.887	1205.837	814.699	1304.736	1439.601	771.678	503.688	1279.632	635.613
680.887	1205.837	814.699	1304.736	1439.895	771.678	503.688	1279.834	635.613
680.887	1206.060	814.699	1304.736	1439.895	771.678	503.688	1279.834	635.613
680.887	1206.060	814.699	1304.736	1440.173	771.885	503.688	1279.834	635.613
680.887	1206.060	814.699	1304.951	1440.173	771.885	503.688	1279.834	635.613
680.887	1206.060	814.699	1304.951	1440.575	771.885	503.688	1279.834	635.613
680.887	1206.060	814.699	1304.951	1440.836	771.885	503.688	1279.834	635.613
680.887	1206.060	814.934	1304.951	1441.067	771.885	503.688	1280.071	635.613
680.887	1206.060	814.934	1304.951	1441.320	771.885	503.688	1280.071	635.613
681.125	1206.060	814.934	1304.951	1441.585	771.885	503.688	1280.071	635.613
681.125	1206.060	814.934	1304.951	1441.853	771.885	503.688	1280.345	635.613
681.125	1206.060	815.181	1304.951	1442.154	772.140	503.688	1280.345	635.613
681.368	1206.060	815.181	1304.951	1442.450	772.140	503.921	1280.345	635.613
681.368	1206.060	815.181	1304.951	1442.738	772.140	503.921	1280.345	635.613
681.368	1206.060	815.394	1304.951	1443.016	772.140	503.921	1280.345	635.613
681.368	1206.060	815.394	1305.204	1443.267	772.140	503.921	1280.345	635.613
681.368	1206.060	815.394	1305.204	1443.505	772.140	504.138	1280.345	635.613
681.368	1206.060	815.663	1305.204	1443.764	772.140	504.138	1280.345	635.613
681.368	1206.060	815.663	1305.480	1444.004	772.357	504.138	1280.345	635.820
681.368	1206.060	815.974	1305.480	1444.249	772.357	504.138	1280.345	635.820
681.368	1206.060	815.974	1305.732	1444.486	772.584	504.138	1280.345	635.820
681.368	1206.310	816.310	1305.732	1444.742	772.584	504.138	1280.345	635.820
681.368	1206.310	816.310	1306.057	1444.977	772.791	504.391	1280.345	636.053
681.368	1206.525	816.516	1306.057	1445.209	772.791	504.391	1280.701	636.053
681.368	1206.525	816.516	1306.474	1445.449	772.791	504.391	1280.701	636.053
681.368	1206.901	816.516	1306.748	1445.686	773.011	504.391	1281.010	636.334
681.368	1206.901	816.516	1307.006	1445.951	773.011	504.663	1281.010	636.334
681.573	1207.259	816.742	1307.229	1446.173	773.011	504.663	1281.265	636.629
681.573	1207.259	816.742	1307.481	1446.421	773.011	504.663	1281.265	636.830
681.785	1207.259	816.742	1307.734	1446.677	773.011	504.936	1281.507	637.057
681.785	1207.259	817.089	1307.983	1446.884	773.011	504.936	1281.507	637.319
682.002	1207.259	817.089	1308.196	1446.884	773.011	504.936	1281.507	637.567
682.002	1207.259	817.424	1308.196	1447.226	773.011	505.238	1281.507	637.795
682.002	1207.259	817.645	1308.604	1447.226	773.011	505.238	1281.731	638.041
682.002	1207.259	817.645	1308.831	1447.603	773.011	505.238	1281.731	638.308
682.233	1207.259	817.906	1309.049	1447.603	773.011	505.452	1281.731	638.590
682.233	1207.259	817.906	1309.277	1447.873	773.011	505.452	1281.731	638.865
682.233	1207.522	817.906	1309.277	1447.873	773.011	505.452	1281.731	639.211
682.233	1207.522	818.194	1309.697	1448.169	773.011	505.452	1281.731	639.556
682.233	1208.210	818.194	1309.905	1448.169	773.011	505.677	1281.731	639.952
682.233	1208.210	818.426	1309.905	1448.497	773.011	505.677	1282.076	640.307
682.233	1208.210	818.708	1310.249	1448.697	773.011	505.677	1282.376	640.542
682.233	1208.210	819.017	1310.249	1448.918	773.011	505.677	1282.690	640.763
682.233	1208.506	819.289	1310.488	1449.158	773.011	505.677	1283.090	641.063
682.453	1208.506	819.558	1310.488	1449.398	773.011	505.677	1283.393	641.442
682.453	1208.889	819.904	1310.488	1449.684	773.011	505.917	1283.393	641.786
682.453	1209.159	820.253	1310.488	1450.024	773.215	505.917	1283.597	642.189
682.453	1209.399	820.639	1310.488	1450.444	773.215	506.199	1283.597	642.585
682.453	1209.399	821.098	1310.752	1450.919	773.542	506.199	1283.996	642.931
682.453	1209.748	821.599	1310.954	1451.399	773.542	506.518	1284.320	643.158
682.828	1209.748	822.134	1311.160	1451.846	773.904	506.518	1284.707	643.158
683.084	1210.061	822.702	1311.419	1452.459	774.169	506.797	1285.115	643.458
683.404	1210.061	823.385	1311.757	1453.154	774.453	506.797	1285.517	643.458
683.731	1210.061	824.072	1312.147	1453.806	774.780	507.044	1285.853	643.458
684.155	1210.061	824.731	1312.550	1454.474	775.078	507.044	1286.139	643.664
684.720	1210.061	825.427	1313.003	1455.215	775.366	507.278	1286.381	643.664
685.386	1210.333	826.337	1313.465	1456.079	775.784	507.278	1286.381	643.664
686.010	1210.333	827.087	1313.979	1456.835	776.202	507.278	1286.716	643.664
686.624	1210.333	827.872	1314.496	1457.795	776.631	507.482	1286.716	643.664
687.438	1210.731	828.804	1315.044	1458.717	777.044	507.482	1286.716	643.664
688.215	1211.003	829.450	1315.670	1459.701	777.558	507.482	1286.975	643.664
689.054	1211.303	830.304	1316.291	1460.620	778.105	507.482	1286.975	643.960
690.027	1211.696	831.189	1316.953	1461.583	778.621	507.482	1286.975	643.960
690.936	1212.111	831.996	1317.587	1462.556	779.097	507.482	1287.182	644.236
692.046	1212.589	832.870	1318.297	1463.522	779.597	507.482	1287.182	644.236
693.011	1213.020	833.589	1319.102	1464.424	780.119	507.482	1287.182	644.513
694.015	1213.429	834.382	1319.811	1465.230	780.582	507.482	1287.465	644.513
694.951	1213.810	835.105	1320.623	1466.265	781.036	507.482	1287.465	644.770
695.903	1214.245	835.710	1321.391	1467.144	781.461	507.482	1287.750	644.770
696.758	1214.611	836.346	1322.170	1468.231	781.909	507.482	1287.968	645.077
697.607	1215.074	836.911	1322.949	1469.181	782.281	507.482	1288.293	645.077
698.420	1215.551	837.500	1323.809	1470.137	782.727	507.482	1288.712	645.280
699.253	1216.144	837.959	1324.635	1471.189	783.151	507.482	1289.157	645.280
700.052	1216.735	838.345	1325.457	1472.186	783.536	507.482	1289.725	645.280
700.888	1217.364	838.813	1326.415	1473.089	783.854	507.482	1290.396	645.514
701.779	1218.028	839.167	1327.275	1474.017	784.245	507.482	1291.219	645.514
702.840	1218.827	839.757	1328.234	1475.014	784.661	507.482	1292.144	645.514
703.685	1219.520	840.003	1329.199	1475.842	785.038	507.482	1293.195	645.514
704.510	1220.332	840.279	1330.153	1476.685	785.448	507.482	1294.432	645.514
705.282	1221.143	840.279	1331.084	1477.401	785.863	507.482	1295.910	645.514
706.100	1221.954	840.279	1332.108	1478.076	786.283	507.750	1297.498	645.833
706.941	1222.834	840.507	1333.121	1478.563	786.681	507.750	1299.330	645.833
707.694	1223.689	840.507	1334.151	1478.993	787.141	508.075	1301.334	645.833
708.474	1224.552	840.507	1335.207	1479.339	787.539	508.333	1303.617	646.137
709.241	1225.364	840.746	1336.240	1479.339	787.906	508.587	1306.067	646.137
710.097	1226.200	840.957	1337.400	1479.339	788.337	508.943	1308.689	646.137
710.971	1227.057	840.957	1338.550	1479.339	788.901	509.198	1311.443	646.137
711.703	1227.904	841.342	1339.776	1479.889	789.423	509.605	1314.266	646.341
712.357	1228.654	841.599	1341.028	1480.404	789.923	510.018	1316.971	646.564
712.889	1229.371	841.885	1342.290	1481.137	790.532	510.521	1319.827	646.807
713.246	1230.030	842.172	1343.605	1481.965	791.128	511.079	1322.611	647.012
713.246	1230.523	842.493	1345.007	1483.098	791.736	511.724	1325.272	647.249
713.484	1230.875	842.803	1346.353	1484.332	792.260	512.338	1327.749	647.508
713.484	1230.875	843.190	1347.643	1485.518	792.766	513.032	1330.163	647.508
713.835	1231.150	843.602	1349.048	1487.034	793.275	513.750	1332.435	647.836
714.249	1231.150	844.087	1350.158	1488.511	793.927	514.404	1334.596	647.836
714.801	1231.480	844.681	1351.349	1490.077	794.230	515.188	1336.868	647.836
715.513	1231.844	845.240	1352.780	1491.801	794.230	515.805	1338.813	648.114
716.270	1232.287	845.805	1353.727	1493.599	794.687	516.468	1340.498	648.327
717.189	1232.875	846.430	1354.756	1495.380	794.687	517.084	1342.178	648.327
718.268	1233.577	847.013	1355.764	1497.155	794.913	517.796	1343.808	648.603
719.569	1234.438	847.692	1356.673	1498.890	794.913	518.428	1345.221	648.817
720.934	1235.434	848.265	1357.422	1500.706	795.157	519.114	1346.563	648.817
722.429	1236.569	849.011	1358.094	1502.329	795.157	519.777	1347.802	649.087
724.116	1237.737	849.778	1358.638	1503.950	795.627	520.360	1348.838	649.087
725.701	1239.100	850.561	1359.095	1505.469	796.016	520.923	1349.816	649.087
727.523	1240.903	851.550	1359.425	1506.982	796.453	521.374	1350.532	649.087
729.194	1242.475	852.275	1359.425	1508.347	796.881	521.741	1351.179	649.087
730.790	1244.210	852.921	1359.747	1509.731	797.367	522.012	1351.768	649.087
732.344	1245.979	853.648	1359.747	1511.112	797.891	522.219	1352.188	649.087
733.897	1247.854	854.130	1359.747	1512.369	798.420	522.219	1352.416	649.429
735.449	1249.679	854.667	1360.157	1513.605	799.052	522.219	1352.416	649.429
736.897	1251.553	855.049	1360.467	1514.758	799.647	522.219	1352.416	649.429
738.200	1253.332	855.295	1360.784	1515.816	800.447	522.219	1352.416	649.676
739.401	1254.992	855.295	1361.206	1516.894	801.083	522.219	1352.416	649.676
740.446	1256.538	855.504	1361.770	1517.826	801.695	522.219	1352.968	649.676
741.457	1258.066	855.504	1362.379	1518.782	802.302	522.219	1353.539	649.676
742.330	1259.450	855.504	1363.002	1519.609	802.948	522.640	1354.146	649.676
743.019	1260.675	855.504	1363.803	1520.586	803.647	522.972	1354.808	649.676
743.602	1261.882	855.756	1364.481	1521.279	804.376	523.321	1355.717	649.968
744.037	1262.912	855.756	1365.314	1522.069	805.128	523.828	1356.740	649.968
744.340	1263.720	856.085	1366.134	1522.733	805.928	524.297	1357.723	650.216
744.547	1264.531	856.296	1367.004	1523.454	806.640	524.852	1358.892	650.216
744.547	1265.159	856.568	1367.911	1524.052	807.295	525.499	1360.112	650.444
744.547	1265.562	856.812	1368.851	1524.559	808.002	526.115	1361.401	650.444
744.547	1265.831	857.144	1369.795	1525.066	808.596	526.714	1362.782	650.652
744.986	1265.831	857.434	1370.771	1525.424	809.219	527.387	1364.230	650.866
745.323	1265.831	857.689	1371.731	1525.746	809.778	528.073	1365.638	651.076
745.696	1266.077	857.996	1372.734	1526.065	810.312	528.738	1367.156	651.284
746.058	1266.565	858.319	1373.741	1526.308	810.886	529.406	1368.692	651.651
746.461	1267.327	858.590	1374.743	1526.561	811.368	530.259	1370.716	651.651
746.893	1268.262	858.590	1375.736	1526.561	811.866	530.856	1372.391	652.090
747.283	1269.277	858.590	1376.767	1526.916	812.271	531.520	1374.291	652.424
747.651	1270.293	858.590	1377.774	1526.916	812.664	532.014	1376.076	652.677
748.025	1271.496	858.590	1378.753	1527.350	813.113	532.503	1377.884	652.677
748.263	1272.570	858.866	1379.885	1527.558	813.541	532.835	1379.617	653.104
748.263	1273.702	859.271	1380.915	1527.558	813.921	533.158	1381.280	653.104
748.263	1274.793	859.764	1381.973	1527.936	814.317	533.462	1382.759	653.104
748.263	1275.944	860.406	1383.136	1528.210	814.709	533.722	1384.152	653.104
748.263	1276.843	860.952	1384.158	1528.210	815.113	533.961	1385.478	653.104
748.263	1277.833	861.730	1385.271	1528.686	815.560	534.255	1386.514	653.104
748.538	1278.711	862.439	1386.260	1528.954	815.905	534.581	1387.486	653.438
748.538	1279.529	863.218	1387.256	1529.157	816.214	534.959	1388.427	653.720
748.958	1280.416	864.153	1388.184	1529.465	816.533	535.258	1389.145	653.720
749.164	1281.093	864.940	1388.966	1529.709	816.820	535.587	1389.818	654.055
749.164	1282.073	865.675	1389.883	1529.709	817.145	535.871	1390.428	654.055
749.425	1282.507	866.503	1390.660	1530.141	817.459	536.076	1391.002	654.498
749.721	1282.793	867.368	1391.459	1530.141	817.817	536.076	1391.537	654.722
749.971	1283.093	868.140	1392.199	1530.534	818.072	536.076	1391.917	654.722
749.971	1283.093	868.665	1392.847	1530.534	818.393	536.076	1392.296	654.722
750.211	1283.330	868.665	1393.537	1530.792	818.712	536.076	1392.544	654.722
750.211	1283.330	868.984	1394.205	1530.792	819.006	536.076	1392.544	654.722
750.211	1283.662	869.382	1394.781	1530.792	819.282	536.076	1392.856	654.722
750.211	1283.662	869.695	1395.303	1530.792	819.558	536.076	1392.856	654.722
750.450	1283.876	869.979	1395.849	1530.792	819.804	536.076	1393.094	654.722
750.450	1283.876	869.979	1396.318	1530.792	819.804	536.076	1393.094	654.722
750.450	1284.113	869.979	1396.801	1531.116	820.152	536.076	1393.345	654.975
750.450	1284.113	869.979	1397.284	1531.116	820.152	536.076	1393.345	654.975
750.450	1284.338	869.979	1397.745	1531.440	820.413	536.076	1393.722	654.975
750.450	1284.338	869.979	1398.141	1531.440	820.413	536.076	1393.978	654.975
750.450	1284.338	870.189	1398.531	1531.776	820.413	536.076	1394.300	654.975
750.450	1284.554	870.189	1398.982	1532.061	820.706	536.076	1394.615	654.975
750.450	1284.554	870.189	1399.393	1532.313	820.706	536.076	1394.890	654.975
750.450	1284.554	870.189	1399.740	1532.559	820.706	536.076	1395.204	654.975
750.450	1284.554	870.189	1400.096	1532.826	820.937	536.076	1395.526	654.975
750.752	1284.554	870.189	1400.467	1533.153	820.937	536.295	1395.835	655.227
750.752	1284.554	870.189	1400.822	1533.494	820.937	536.295	1396.125	655.227
750.752	1284.554	870.189	1401.211	1533.874	820.937	536.295	1396.425	655.227
750.954	1284.554	870.189	1401.479	1534.185	820.937	536.295	1396.697	655.506
750.954	1284.554	870.189	1401.723	1534.527	820.937	536.295	1396.965	655.506
750.954	1284.554	870.189	1401.930	1534.807	821.166	536.295	1397.285	655.506
750.954	1284.554	870.189	1402.163	1535.095	821.166	536.495	1397.642	655.506
750.954	1284.795	870.189	1402.400	1535.400	821.166	536.495	1398.082	655.714
750.954	1284.795	870.189	1402.660	1535.757	821.401	536.495	1398.650	655.714
750.954	1285.018	870.189	1402.872	1536.062	821.401	536.495	1399.299	655.714
750.954	1285.018	870.189	1403.093	1536.421	821.401	536.495	1399.994	655.714
