P5_hand_rP4_whole_dist_traveled	P5_shoulder_rP4_whole_dist_traveled	P5_headP4_whole_dist_traveled	P5_hand_lP4_whole_dist_traveled	P5_shoulder_lP4_whole_dist_traveled	P5_elbow_rP4_whole_dist_traveled	P5_elbow_lP4_whole_dist_traveled
6.859	6.080	29.936	73.257	0.000	3.059	3.368
6.859	6.080	29.936	73.257	0.000	3.059	3.368
6.859	6.080	30.149	73.881	0.000	3.059	3.368
6.859	6.080	30.149	73.881	0.000	3.059	3.368
6.859	6.080	30.149	74.535	0.000	3.059	3.368
6.859	6.080	30.149	74.535	0.000	3.059	3.368
6.859	6.080	30.149	74.535	0.000	3.059	3.368
6.859	6.080	30.149	74.535	0.000	3.059	3.368
6.859	6.080	30.149	74.535	0.000	3.059	3.368
6.859	6.080	30.149	74.535	0.000	3.059	3.368
6.859	6.080	30.149	74.535	0.000	3.059	3.368
6.859	6.080	30.149	74.535	0.000	3.059	3.368
6.859	6.080	30.149	74.535	0.000	3.059	3.368
6.859	6.080	30.149	74.535	0.000	3.059	3.368
6.859	6.080	30.149	74.535	0.000	3.059	3.368
6.859	6.080	30.149	74.535	0.000	3.059	3.368
6.859	6.080	30.149	75.174	0.000	3.059	3.368
6.859	6.080	30.149	75.174	0.000	3.059	3.368
6.859	6.080	30.149	75.783	0.000	3.059	3.368
6.859	6.080	30.149	76.381	0.000	3.059	3.368
6.859	6.080	30.149	76.984	0.000	3.059	3.368
6.859	6.080	30.149	77.596	0.000	3.059	3.368
6.859	6.080	30.149	78.226	0.000	3.059	3.368
6.859	6.080	30.357	78.226	0.000	3.059	3.368
6.859	6.080	30.357	78.226	0.000	3.059	3.368
6.859	6.080	30.357	78.226	0.000	3.059	3.368
6.859	6.080	30.357	78.226	0.000	3.059	3.368
6.859	6.080	30.357	78.226	0.000	3.059	3.368
6.859	6.080	30.357	78.226	0.000	3.059	3.368
6.859	6.080	30.357	78.226	0.000	3.059	3.368
6.859	6.080	30.357	78.226	0.000	3.059	3.368
6.859	6.080	30.357	78.226	0.000	3.059	3.368
6.859	6.080	30.577	78.226	0.000	3.059	3.368
6.859	6.080	30.577	78.823	0.000	3.059	3.368
6.859	6.080	30.577	79.425	0.000	3.059	3.368
6.859	6.080	30.577	79.425	0.000	3.059	3.368
6.859	6.080	30.577	79.425	0.000	3.059	3.368
6.859	6.080	30.577	80.047	0.000	3.059	3.368
6.859	6.080	30.577	80.666	0.000	3.059	3.368
6.859	6.080	30.577	80.666	0.000	3.059	3.368
6.859	6.080	30.577	81.293	0.000	3.059	3.368
6.859	6.080	30.577	81.903	0.000	3.059	3.368
6.859	6.080	30.577	81.903	0.000	3.059	3.368
6.859	6.080	30.577	82.503	0.000	3.059	3.368
6.859	6.291	30.778	83.103	0.000	3.059	3.368
6.859	6.291	30.778	83.103	0.000	3.059	3.368
6.859	6.291	30.778	83.103	0.000	3.059	3.368
6.859	6.291	30.778	83.103	0.000	3.059	3.368
6.859	6.291	30.778	83.103	0.000	3.059	3.368
6.859	6.291	30.778	83.103	0.000	3.059	3.368
6.859	6.291	30.778	83.103	0.000	3.059	3.368
6.859	6.291	30.778	83.103	0.000	3.059	3.368
6.859	6.291	30.778	83.103	0.000	3.059	3.368
6.859	6.291	30.778	83.103	0.000	3.059	3.368
6.859	6.291	30.778	83.103	0.000	3.059	3.368
6.859	6.291	30.778	83.103	0.000	3.059	3.368
6.859	6.291	30.778	83.103	0.000	3.059	3.368
6.859	6.291	30.778	83.705	0.000	3.059	3.368
6.859	6.291	30.778	84.306	0.000	3.059	3.368
6.859	6.291	30.778	84.903	0.000	3.059	3.368
6.859	6.291	30.778	85.506	0.000	3.059	3.368
6.859	6.291	30.778	86.124	0.000	3.059	3.368
6.859	6.291	30.778	86.739	0.000	3.059	3.368
6.859	6.291	30.778	86.739	0.000	3.059	3.368
6.859	6.291	30.998	87.347	0.000	3.059	3.368
6.859	6.291	30.998	87.965	0.000	3.059	3.368
6.859	6.291	30.998	87.965	0.000	3.059	3.368
6.859	6.291	30.998	87.965	0.000	3.059	3.368
6.859	6.291	30.998	87.965	0.000	3.059	3.368
6.859	6.291	30.998	88.559	0.000	3.059	3.368
6.859	6.503	30.998	89.171	0.000	3.059	3.368
6.859	6.503	30.998	89.171	0.000	3.059	3.368
6.859	6.503	31.219	89.171	0.000	3.059	3.368
7.067	6.503	31.219	89.171	0.000	3.059	3.368
7.288	6.503	31.219	89.171	0.000	3.059	3.368
7.288	6.503	31.219	89.171	0.000	3.059	3.368
7.288	6.503	31.219	89.778	0.000	3.059	3.368
7.288	6.503	31.219	90.395	0.000	3.059	3.368
7.288	6.503	31.219	90.395	0.000	3.059	3.368
7.288	6.503	31.219	90.395	0.000	3.059	3.368
7.288	6.503	31.430	91.038	0.000	3.059	3.368
7.288	6.503	31.430	91.642	0.000	3.059	3.368
7.288	6.503	31.430	92.257	0.000	3.059	3.368
7.288	6.503	31.430	92.257	0.000	3.059	3.368
7.288	6.503	31.430	92.877	0.000	3.059	3.368
7.288	6.503	31.430	92.877	0.000	3.059	3.368
7.288	6.503	31.430	93.489	0.203	3.059	3.368
7.288	6.503	31.430	94.107	0.203	3.059	3.368
7.288	6.503	31.635	94.107	0.203	3.059	3.368
7.288	6.503	31.635	94.107	0.203	3.059	3.368
7.288	6.503	31.635	94.107	0.203	3.059	3.368
7.288	6.503	31.635	94.107	0.203	3.059	3.368
7.288	6.503	31.635	94.107	0.203	3.059	3.368
7.288	6.503	31.635	94.107	0.203	3.059	3.368
7.288	6.503	31.635	94.107	0.203	3.059	3.368
7.506	6.503	31.635	94.107	0.000	3.059	3.368
7.710	6.503	31.635	94.107	0.000	3.059	3.368
7.710	6.503	31.635	94.107	0.000	3.059	3.368
7.710	6.503	31.836	94.720	0.000	3.059	3.368
7.710	6.503	31.836	95.337	0.000	3.059	3.368
7.710	6.503	31.836	95.337	0.000	3.059	3.368
7.710	6.503	31.836	95.948	0.000	3.059	3.368
7.710	6.503	31.836	96.545	0.000	3.059	3.368
7.710	6.503	31.836	96.545	0.000	3.059	3.368
7.710	6.503	31.836	97.137	0.000	3.059	3.368
7.710	6.503	31.836	97.728	0.000	3.059	3.368
7.710	6.503	31.836	97.728	0.000	3.059	3.368
7.710	6.503	31.836	97.728	0.000	3.059	3.368
7.710	6.503	31.836	97.728	0.000	3.059	3.368
7.710	6.503	31.836	97.728	0.000	3.059	3.368
7.710	6.503	31.836	97.728	0.000	3.059	3.368
7.710	6.503	31.836	97.728	0.000	3.059	3.368
7.710	6.503	32.045	97.728	0.000	3.059	3.368
7.710	6.503	32.045	97.728	0.000	3.059	3.368
7.710	6.503	32.045	97.728	0.000	3.059	3.368
7.710	6.503	32.045	97.728	0.000	3.059	3.368
7.710	6.503	32.045	97.728	0.000	3.059	3.368
7.710	6.503	32.045	97.728	0.000	3.059	3.368
7.919	6.503	32.045	98.322	0.000	3.059	3.368
7.919	6.503	32.045	98.929	0.000	3.059	3.368
8.120	6.503	32.045	99.541	0.000	3.059	3.368
8.120	6.503	32.045	99.541	0.000	3.059	3.368
8.120	6.503	32.045	100.142	0.000	3.059	3.368
8.120	6.503	32.045	100.142	0.000	3.059	3.368
8.120	6.503	32.045	100.142	0.000	3.059	3.368
8.120	6.503	32.258	100.142	0.000	3.059	3.368
8.120	6.503	32.258	100.142	0.000	3.059	3.368
8.120	6.503	32.258	100.142	0.000	3.059	3.368
8.120	6.503	32.258	100.142	0.000	3.059	3.368
8.120	6.503	32.258	100.142	0.000	3.059	3.368
8.120	6.503	32.258	100.142	0.000	3.059	3.368
8.120	6.503	32.258	100.142	0.000	3.059	3.368
8.120	6.503	32.258	100.142	0.000	3.059	3.368
8.120	6.503	32.258	100.142	0.000	3.059	3.368
8.120	6.503	32.258	100.142	0.000	3.059	3.368
8.120	6.503	32.258	100.142	0.000	3.059	3.368
8.120	6.503	32.258	100.142	0.000	3.059	3.368
8.120	6.503	32.258	100.142	0.000	3.059	3.368
8.120	6.503	32.258	100.142	0.000	3.059	3.368
8.120	6.503	32.258	100.142	0.000	3.059	3.368
8.120	6.503	32.258	100.142	0.000	3.059	3.368
8.120	6.503	32.258	100.142	0.000	3.059	3.368
8.120	6.503	32.258	100.142	0.000	3.059	3.368
8.120	6.503	32.484	100.142	0.000	3.059	3.368
8.120	6.503	32.484	100.142	0.000	3.059	3.368
8.120	6.503	32.484	100.142	0.000	3.263	3.368
8.120	6.503	32.484	100.142	0.000	3.263	3.368
8.120	6.503	32.484	100.142	0.000	3.263	3.368
8.120	6.503	32.484	100.142	0.000	3.263	3.368
8.120	6.503	32.690	100.142	0.000	3.263	3.368
8.120	6.503	32.690	100.142	0.000	3.263	3.368
8.120	6.503	32.690	100.142	0.000	3.263	3.368
8.120	6.503	32.690	100.142	0.000	3.263	3.368
8.120	6.503	32.690	100.142	0.000	3.263	3.368
8.120	6.503	32.690	100.142	0.000	3.263	3.368
8.120	6.503	32.690	100.142	0.000	3.263	3.368
8.120	6.503	32.905	100.142	0.000	3.263	3.368
8.120	6.503	32.905	100.142	0.000	3.263	3.368
8.120	6.503	32.905	100.142	0.000	3.263	3.368
8.331	6.503	32.905	100.142	0.000	3.263	3.368
8.532	6.503	32.905	100.142	0.000	3.263	3.368
8.532	6.503	32.905	100.142	0.000	3.263	3.368
8.532	6.503	32.905	100.142	0.000	3.263	3.368
8.532	6.503	32.905	100.142	0.000	3.263	3.368
8.532	6.503	32.905	100.762	0.000	3.263	3.368
8.532	6.503	32.905	101.375	0.000	3.263	3.368
8.532	6.503	32.905	101.375	0.000	3.263	3.368
8.532	6.503	32.905	101.375	0.000	3.263	3.368
8.532	6.503	32.905	101.375	0.000	3.263	3.368
8.532	6.503	32.905	101.980	0.000	3.263	3.368
8.532	6.503	32.905	101.980	0.000	3.263	3.368
8.532	6.503	32.905	102.615	0.000	3.263	3.368
8.532	6.503	33.121	102.615	0.000	3.263	3.368
8.532	6.503	33.121	102.615	0.000	3.263	3.368
8.532	6.503	33.121	102.615	0.000	3.263	3.368
8.532	6.503	33.121	102.615	0.000	3.263	3.368
8.532	6.503	33.121	102.615	0.000	3.263	3.368
8.532	6.503	33.121	102.615	0.000	3.263	3.368
8.532	6.503	33.121	102.615	0.000	3.263	3.368
8.532	6.503	33.121	102.615	0.000	3.263	3.368
8.532	6.503	33.121	103.227	0.000	3.263	3.368
8.532	6.503	33.121	103.840	0.000	3.263	3.368
8.532	6.503	33.121	103.840	0.000	3.263	3.368
8.532	6.503	33.323	103.840	0.000	3.263	3.368
8.532	6.503	33.323	103.840	0.000	3.263	3.368
8.532	6.503	33.323	103.840	0.201	3.263	3.368
8.532	6.503	33.323	103.840	0.201	3.263	3.368
8.532	6.503	33.323	103.840	0.201	3.263	3.368
8.532	6.503	33.323	104.475	0.201	3.263	3.368
8.532	6.503	33.525	105.082	0.201	3.263	3.368
8.532	6.503	33.525	105.082	0.201	3.263	3.368
8.532	6.503	33.525	105.082	0.201	3.263	3.368
8.532	6.503	33.525	105.082	0.201	3.263	3.368
8.532	6.503	33.525	105.082	0.201	3.263	3.368
8.532	6.503	33.525	105.082	0.201	3.263	3.368
8.532	6.503	33.747	105.082	0.201	3.263	3.368
8.532	6.503	33.747	105.082	0.201	3.263	3.368
8.532	6.503	33.747	105.082	0.201	3.263	3.368
8.532	6.503	33.747	105.666	0.201	3.263	3.368
8.532	6.503	33.747	106.271	0.000	3.263	3.368
8.532	6.503	33.747	106.271	0.000	3.263	3.368
8.532	6.503	33.747	106.271	0.000	3.263	3.368
8.532	6.722	33.747	106.271	0.000	3.263	3.368
8.532	6.722	33.747	106.271	0.000	3.263	3.368
8.532	6.722	33.747	106.902	0.000	3.263	3.368
8.532	6.722	33.747	107.518	0.000	3.263	3.368
8.532	6.722	33.747	108.134	0.000	3.263	3.368
8.532	6.722	33.968	108.757	0.000	3.263	3.569
8.532	6.722	33.968	108.757	0.000	3.263	3.569
8.532	6.722	33.968	108.757	0.000	3.263	3.569
8.532	6.722	33.968	108.757	0.000	3.263	3.569
8.532	6.722	33.968	109.401	0.000	3.263	3.569
8.532	6.722	33.968	110.014	0.000	3.263	3.569
8.532	6.722	33.968	110.014	0.000	3.263	3.569
8.532	6.722	33.968	110.593	0.000	3.263	3.569
8.532	6.722	33.968	111.188	0.000	3.263	3.569
8.532	6.722	33.968	111.188	0.000	3.263	3.569
8.532	6.722	33.968	111.188	0.000	3.263	3.569
8.532	6.722	33.968	111.188	0.212	3.263	3.569
8.532	6.722	34.178	111.188	0.212	3.263	3.569
8.532	6.722	34.178	111.188	0.212	3.263	3.569
8.532	6.926	34.178	111.188	0.212	3.263	3.569
8.532	6.926	34.178	111.188	0.212	3.263	3.569
8.532	6.926	34.381	111.188	0.212	3.263	3.569
8.532	6.926	34.381	111.780	0.212	3.263	3.569
8.532	6.926	34.381	112.396	0.212	3.263	3.569
8.532	6.926	34.381	112.396	0.212	3.263	3.569
8.532	6.926	34.381	112.396	0.000	3.263	3.569
8.532	6.926	34.595	112.396	0.000	3.263	3.569
8.532	6.926	34.595	112.396	0.000	3.263	3.569
8.532	6.926	34.595	113.028	0.000	3.263	3.569
8.532	6.926	34.595	113.619	0.000	3.263	3.569
8.532	6.926	34.595	113.619	0.000	3.263	3.569
8.532	6.926	34.595	113.619	0.000	3.263	3.569
8.532	6.926	34.595	114.218	0.000	3.263	3.569
8.532	7.140	34.595	114.849	0.000	3.263	3.569
8.532	7.140	34.595	114.849	0.000	3.263	3.569
8.532	7.140	34.595	114.849	0.000	3.263	3.569
8.532	7.140	34.797	114.849	0.000	3.263	3.569
8.532	7.140	34.797	114.849	0.000	3.263	3.569
8.532	7.140	34.797	114.849	0.000	3.263	3.569
8.532	7.140	34.797	114.849	0.000	3.263	3.569
8.737	7.140	34.797	114.849	0.000	3.263	3.569
8.942	7.140	34.797	114.849	0.000	3.263	3.569
8.942	7.140	34.797	114.849	0.000	3.263	3.569
8.942	7.140	34.797	114.849	0.000	3.263	3.569
8.942	7.140	34.797	114.849	0.000	3.263	3.569
8.942	7.140	34.797	114.849	0.000	3.263	3.569
8.942	7.140	35.008	114.849	0.000	3.263	3.569
8.942	7.140	35.008	114.849	0.000	3.263	3.569
8.942	7.140	35.008	114.849	0.000	3.263	3.569
8.942	7.140	35.008	115.475	0.000	3.263	3.569
8.942	7.140	35.008	115.475	0.000	3.263	3.569
8.942	7.140	35.221	115.475	0.000	3.263	3.569
8.942	7.140	35.221	115.475	0.000	3.263	3.569
8.942	7.140	35.221	116.085	0.000	3.263	3.569
8.942	7.140	35.221	116.701	0.000	3.263	3.569
8.942	7.140	35.221	117.309	0.000	3.263	3.569
8.942	7.140	35.221	117.309	0.000	3.263	3.569
8.942	7.140	35.221	117.309	0.000	3.263	3.569
8.942	7.340	35.221	117.309	0.204	3.263	3.569
8.942	7.340	35.221	117.309	0.204	3.263	3.569
8.942	7.340	35.221	117.309	0.000	3.263	3.569
8.942	7.340	35.221	117.309	0.000	3.263	3.569
8.942	7.340	35.441	117.877	0.000	3.263	3.569
8.942	7.340	35.441	118.480	0.000	3.263	3.569
8.942	7.340	35.441	118.480	0.000	3.263	3.569
8.942	7.340	35.441	118.480	0.000	3.263	3.569
8.942	7.340	35.441	118.480	0.000	3.263	3.569
8.942	7.340	35.441	118.480	0.000	3.263	3.569
8.942	7.340	35.441	118.480	0.000	3.263	3.569
8.942	7.340	35.648	119.095	0.000	3.263	3.569
8.942	7.340	35.648	119.693	0.000	3.263	3.569
9.144	7.340	35.648	119.693	0.000	3.263	3.569
9.354	7.340	35.648	120.320	0.000	3.263	3.569
9.354	7.340	35.648	120.935	0.000	3.263	3.569
9.354	7.340	35.857	121.552	0.000	3.263	3.569
9.354	7.340	35.857	122.168	0.000	3.263	3.569
9.354	7.340	35.857	122.168	0.000	3.263	3.569
9.354	7.340	35.857	122.786	0.000	3.263	3.569
9.354	7.340	36.134	123.402	0.000	3.263	3.569
9.354	7.340	36.134	124.008	0.000	3.263	3.569
9.354	7.340	36.134	124.008	0.000	3.263	3.569
9.354	7.340	36.409	124.620	0.000	3.263	3.569
9.354	7.340	36.409	124.620	0.000	3.263	3.569
9.354	7.340	36.628	124.620	0.000	3.263	3.569
9.354	7.340	36.628	124.620	0.000	3.263	3.569
9.354	7.340	36.865	124.620	0.000	3.263	3.569
9.354	7.340	36.865	124.620	0.000	3.263	3.569
9.354	7.340	37.081	125.225	0.000	3.263	3.569
9.354	7.340	37.081	125.831	0.000	3.263	3.569
9.354	7.340	37.081	125.831	0.000	3.263	3.569
9.354	7.340	37.323	125.831	0.000	3.263	3.569
9.354	7.340	37.323	125.831	0.000	3.263	3.569
9.354	7.340	37.323	125.831	0.000	3.263	3.569
9.354	7.340	37.532	125.831	0.000	3.263	3.569
9.354	7.340	37.532	125.831	0.000	3.263	3.569
9.354	7.340	37.532	125.831	0.000	3.263	3.569
9.354	7.340	37.532	126.461	0.000	3.263	3.569
9.573	7.340	37.733	127.063	0.000	3.263	3.569
9.789	7.340	37.733	127.063	0.000	3.263	3.569
9.789	7.340	37.733	127.063	0.000	3.263	3.569
9.995	7.340	37.733	127.063	0.000	3.263	3.569
10.247	7.340	37.733	127.063	0.000	3.263	3.569
10.475	7.340	37.966	127.063	0.000	3.263	3.569
10.475	7.340	37.966	127.063	0.000	3.263	3.569
10.475	7.340	37.966	127.063	0.000	3.263	3.569
10.475	7.340	37.966	127.063	0.000	3.263	3.569
10.475	7.340	37.966	127.063	0.000	3.263	3.569
10.475	7.340	37.966	127.063	0.203	3.263	3.569
10.475	7.340	37.966	127.063	0.203	3.263	3.569
10.475	7.340	37.966	127.063	0.203	3.263	3.569
10.475	7.340	38.182	127.063	0.203	3.263	3.569
10.475	7.340	38.182	127.063	0.203	3.263	3.569
10.475	7.340	38.182	127.063	0.203	3.263	3.569
10.475	7.340	38.182	127.063	0.203	3.263	3.569
10.475	7.548	38.182	127.671	0.203	3.263	3.569
10.475	7.548	38.419	127.671	0.203	3.263	3.569
10.475	7.548	38.419	128.289	0.203	3.263	3.569
10.475	7.548	38.419	128.899	0.203	3.263	3.569
10.475	7.548	38.419	129.515	0.203	3.263	3.569
10.475	7.548	38.673	129.515	0.203	3.263	3.569
10.475	7.548	38.673	129.515	0.203	3.263	3.569
10.475	7.548	38.673	129.515	0.203	3.263	3.569
10.475	7.548	38.673	129.515	0.203	3.263	3.569
10.475	7.548	38.923	129.515	0.203	3.263	3.569
10.475	7.548	38.923	129.515	0.203	3.263	3.569
10.475	7.548	38.923	129.515	0.203	3.263	3.569
10.475	7.548	38.923	129.515	0.203	3.263	3.569
10.921	7.548	38.923	129.515	0.203	3.263	3.569
11.364	7.548	39.127	129.515	0.203	3.263	3.569
11.364	7.548	39.127	130.100	0.203	3.263	3.569
11.364	7.548	39.127	130.718	0.203	3.263	3.569
11.364	7.548	39.127	130.718	0.203	3.263	3.569
11.364	7.548	39.127	130.718	0.203	3.263	3.569
11.364	7.548	39.127	130.718	0.203	3.263	3.569
11.364	7.548	39.328	130.718	0.203	3.263	3.569
11.364	7.548	39.328	130.718	0.203	3.263	3.569
11.364	7.548	39.328	130.718	0.203	3.263	3.569
11.364	7.772	39.328	131.363	0.203	3.263	3.569
11.364	7.772	39.328	131.363	0.203	3.263	3.569
11.364	7.772	39.539	131.979	0.203	3.263	3.569
11.364	7.772	39.539	132.598	0.203	3.263	3.569
11.364	7.772	39.539	132.598	0.203	3.263	3.569
11.364	7.772	39.539	133.206	0.203	3.263	3.569
11.364	7.772	39.539	133.206	0.203	3.263	3.569
11.364	7.772	39.780	133.206	0.203	3.263	3.569
11.364	7.772	39.780	133.206	0.418	3.263	3.569
11.364	7.772	39.780	133.206	0.418	3.263	3.569
11.364	7.772	39.780	133.788	0.418	3.263	3.569
11.364	7.772	40.047	134.410	0.418	3.263	3.569
11.364	7.772	40.047	134.410	0.418	3.263	3.569
11.364	7.772	40.047	134.410	0.418	3.263	3.569
11.364	7.772	40.289	134.410	0.418	3.263	3.569
11.364	7.979	40.289	134.410	0.418	3.263	3.569
11.364	7.979	40.289	134.410	0.418	3.263	3.569
11.364	7.979	40.552	134.410	0.418	3.263	3.569
11.364	7.979	40.552	135.046	0.418	3.263	3.569
11.364	7.979	40.552	135.678	0.418	3.263	3.569
11.364	7.979	40.807	136.317	0.418	3.263	3.569
11.364	7.979	40.807	136.918	0.418	3.263	3.569
11.364	7.979	40.807	136.918	0.418	3.263	3.569
11.364	7.979	41.055	136.918	0.418	3.263	3.569
11.364	7.979	41.055	136.918	0.418	3.263	3.569
11.364	7.979	41.055	137.519	0.418	3.263	3.569
11.364	7.979	41.292	137.519	0.418	3.263	3.569
11.364	7.979	41.292	138.112	0.418	3.263	3.569
11.364	7.979	41.292	138.719	0.418	3.263	3.569
11.364	7.979	41.292	139.327	0.418	3.263	3.569
11.364	7.979	41.292	139.327	0.418	3.263	3.569
11.364	7.979	41.292	139.327	0.418	3.263	3.569
11.364	7.979	41.531	139.327	0.418	3.263	3.569
11.364	7.979	41.531	139.327	0.418	3.263	3.569
11.364	8.180	41.792	139.327	0.418	3.263	3.569
11.590	8.180	41.792	139.327	0.418	3.263	3.569
11.816	8.180	42.106	139.327	0.418	3.263	3.569
11.816	8.180	42.106	139.327	0.645	3.263	3.569
12.021	8.180	42.458	139.327	0.645	3.263	3.569
12.249	8.413	42.668	139.327	0.645	3.263	3.569
12.249	8.413	42.668	139.327	0.645	3.263	3.569
12.249	8.413	43.036	139.327	0.645	3.263	3.569
12.249	8.413	43.036	139.327	0.645	3.263	3.569
12.249	8.667	43.431	139.327	0.645	3.263	3.569
12.249	8.667	43.431	139.327	0.645	3.263	3.569
12.249	8.667	43.803	139.957	0.645	3.263	3.569
12.249	8.667	44.010	140.588	0.645	3.263	3.569
12.249	8.667	44.010	140.588	0.855	3.263	3.771
12.249	8.667	44.363	140.588	0.855	3.263	3.771
12.249	8.667	44.363	141.160	0.855	3.263	3.771
12.249	8.667	44.694	141.753	0.855	3.263	3.771
12.249	8.667	44.694	142.356	0.855	3.263	3.771
12.249	8.667	45.007	142.966	1.080	3.263	3.771
12.249	8.667	45.007	142.966	1.080	3.263	3.771
12.249	8.667	45.266	142.966	1.080	3.263	3.771
12.249	8.667	45.266	142.966	1.080	3.263	3.771
12.628	8.667	45.499	142.966	1.080	3.263	3.771
13.090	8.667	45.499	142.966	1.080	3.263	3.771
13.090	8.667	45.499	142.966	1.303	3.263	3.771
13.090	8.667	45.795	143.565	1.303	3.263	3.771
13.090	8.667	45.795	144.160	1.303	3.263	3.998
13.090	8.667	45.795	144.160	1.303	3.263	3.998
13.090	8.874	46.059	144.778	1.529	3.263	3.998
13.090	8.874	46.059	144.778	0.000	3.263	3.998
13.090	8.874	46.272	144.778	0.000	3.263	3.998
13.306	8.874	46.272	144.778	0.000	3.263	3.998
13.531	8.874	46.513	144.778	0.000	3.263	3.998
13.531	8.874	46.513	144.778	0.000	3.263	3.998
13.531	9.093	46.836	144.778	0.000	3.263	3.998
13.762	9.093	46.836	144.778	0.000	3.263	3.998
14.009	9.093	47.162	144.778	0.000	3.263	3.998
14.281	9.093	47.162	144.778	0.000	3.263	3.998
14.489	9.326	47.513	144.778	0.000	3.263	3.998
14.726	9.326	47.513	145.378	0.000	3.263	3.998
14.726	9.326	47.896	145.378	0.000	3.263	3.998
14.977	9.326	48.120	145.984	0.000	3.263	3.998
15.237	9.542	48.337	145.984	0.000	3.263	3.998
15.509	9.542	48.569	146.601	0.000	3.263	3.998
15.509	9.542	48.796	147.194	0.000	3.263	3.998
15.751	9.542	49.045	147.194	0.000	3.263	3.998
16.024	9.542	49.291	147.791	0.000	3.263	3.998
16.264	9.763	49.531	148.407	0.000	3.263	3.998
16.264	9.763	49.763	149.048	0.000	3.263	3.998
16.538	9.763	49.968	149.048	0.000	3.263	3.998
16.785	9.763	50.196	149.048	0.000	3.263	3.998
16.785	9.763	50.408	149.652	0.000	3.263	3.998
16.785	9.992	50.629	149.652	0.000	3.263	4.203
16.785	9.992	50.862	149.652	0.000	3.263	4.203
16.785	9.992	51.097	149.652	0.000	3.263	4.203
16.785	9.992	51.341	150.289	0.000	3.263	4.203
18.212	9.992	51.559	150.289	0.000	3.263	4.203
19.591	10.221	51.785	150.289	0.000	3.263	4.203
19.591	10.221	51.999	150.289	0.000	3.263	4.203
19.837	10.221	52.259	150.515	0.000	3.263	4.203
19.837	10.221	52.507	151.233	0.000	3.263	4.203
20.159	10.221	52.796	151.233	0.000	3.263	4.203
20.159	10.221	53.073	151.965	0.000	3.263	4.203
20.460	10.221	53.379	151.965	0.000	3.263	4.203
21.087	10.221	53.660	152.223	0.000	3.263	4.438
22.600	10.221	53.941	152.223	0.000	3.263	4.438
24.096	10.439	54.174	152.223	0.000	3.465	4.438
24.096	10.439	54.385	152.503	0.000	3.465	4.438
24.096	10.439	54.620	152.503	0.000	3.465	4.438
24.096	10.439	54.620	152.503	0.000	3.465	4.438
24.096	10.439	54.989	152.503	0.000	3.465	4.642
24.354	10.439	55.214	152.759	0.000	3.465	4.642
24.908	10.439	55.436	152.759	0.000	3.465	4.642
24.908	10.665	55.436	152.987	0.000	3.465	4.642
25.212	10.665	55.795	152.987	0.000	3.465	4.642
26.456	10.665	56.000	153.362	0.000	3.465	4.642
27.637	10.665	56.228	153.572	0.000	3.465	4.642
27.637	10.872	56.228	153.789	0.000	3.465	4.642
27.999	10.872	56.624	154.008	0.000	3.465	4.642
27.999	10.872	56.624	154.223	0.000	3.465	4.642
28.376	10.872	57.044	154.458	0.000	3.465	4.642
28.376	10.872	57.044	154.458	0.000	3.465	4.642
29.779	10.872	57.368	154.832	0.000	3.465	4.642
30.997	11.076	57.368	154.832	0.000	3.465	4.642
30.997	11.076	57.676	155.056	0.218	3.465	4.642
30.997	11.076	57.676	155.056	0.218	3.465	4.642
30.997	11.076	57.954	155.056	0.218	3.465	4.642
30.997	11.076	57.954	155.056	0.218	3.465	4.642
30.997	11.076	58.236	155.056	0.462	3.465	4.642
30.997	11.301	58.236	155.056	0.462	3.465	4.642
30.997	11.301	58.621	155.056	0.462	3.465	4.642
30.997	11.301	58.621	155.056	0.746	3.465	4.642
31.227	11.301	59.044	155.056	0.746	3.465	4.642
31.227	11.301	59.044	155.285	0.746	3.465	4.642
32.507	11.301	59.459	155.285	1.043	3.465	4.642
33.711	11.505	59.742	155.285	1.043	3.465	4.642
33.711	11.505	60.029	155.491	1.289	3.465	4.642
33.711	11.505	60.346	155.491	1.289	3.465	4.642
33.988	11.505	60.662	155.491	1.539	3.465	4.642
33.988	11.505	61.001	155.860	1.539	3.465	4.642
34.341	11.505	61.377	156.118	1.746	3.465	4.642
35.815	11.505	61.789	156.473	1.746	3.671	4.642
36.868	11.719	62.216	156.905	1.746	3.671	4.642
37.356	11.719	62.629	157.339	1.746	3.671	4.642
37.944	11.719	63.051	157.826	1.746	3.671	4.642
38.558	11.719	63.498	158.275	1.985	3.671	4.642
39.039	11.719	64.014	158.667	1.985	3.671	4.642
39.439	11.719	64.562	159.052	1.985	3.671	4.642
40.831	11.719	65.103	159.511	0.000	3.671	4.642
42.356	11.719	65.664	160.021	0.000	3.902	4.642
42.913	11.940	66.191	160.624	0.000	3.902	4.902
43.453	11.940	66.722	161.289	0.000	3.902	4.902
44.205	11.940	67.356	162.091	0.000	3.902	4.902
44.677	11.940	67.969	162.769	0.000	4.128	5.124
45.065	11.940	68.545	163.567	0.000	4.128	5.124
46.641	11.940	69.169	164.480	0.000	4.128	5.396
48.059	11.940	69.848	165.221	0.000	4.128	5.396
48.603	11.940	70.527	165.942	0.000	4.128	5.740
49.096	11.940	71.172	166.500	0.000	4.128	5.740
49.634	12.164	71.830	167.135	0.000	4.503	6.059
50.139	12.164	72.442	167.832	0.000	4.503	6.059
